result,name,level,points,placed_fighter,fight_round
+,Schuler Christian ***,***,10.00,Orlik Armon ***,1
+,Roth Martin **,**,10.00,Orlik Armon ***,2
-,Bösch Daniel ***,***,9.00,Orlik Armon ***,3
+,Fausch Kjetil *,*,10.00,Orlik Armon ***,4
+,Burkhalter Stefan ***,***,10.00,Orlik Armon ***,5
+,Bösch Daniel ***,***,10.00,Orlik Armon ***,6
-,Bernold Christian **,**,8.75,Schlegel Sandro **,1
+,Kolb This (2003),(2003),10.00,Schlegel Sandro **,2
+,Jöhl Christian *,*,10.00,Schlegel Sandro **,3
-,Burkhalter Stefan ***,***,8.75,Schlegel Sandro **,4
+,Fuster Sepp *,*,10.00,Schlegel Sandro **,5
+,Straub Robin *,*,10.00,Schlegel Sandro **,6
+,Kamer Hanspeter *,*,10.00,Biäsch Christian *,1
-,Notz Beni ***,***,8.75,Biäsch Christian *,2
+,Laager Michael (2001),(2001),10.00,Biäsch Christian *,3
+,Rhyner Michael **,**,10.00,Biäsch Christian *,4
o,Rychen Roger ***,***,8.50,Biäsch Christian *,5
+,Schnyder Christian,Christian,10.00,Biäsch Christian *,6
o,Burkhalter Stefan ***,***,8.50,Rhyner Michael **,1
+,Poltera Andrin *,*,10.00,Rhyner Michael **,2
+,Gartmann Mauro *,*,10.00,Rhyner Michael **,3
o,Biäsch Christian *,*,8.50,Rhyner Michael **,4
+,Bircher Luca,Luca,10.00,Rhyner Michael **,5
+,Oettli Silvio *,*,10.00,Rhyner Michael **,6
+,Gosswiler Livio *,*,9.75,Rotach Lars *,1
o,Schuler Christian ***,***,8.50,Rotach Lars *,2
-,Keller Werner,Werner,9.00,Rotach Lars *,3
+,Kirchmeier Christof,Christof,9.75,Rotach Lars *,4
+,Koller Fabian *,*,10.00,Rotach Lars *,5
+,Aebli Nino,Nino,9.75,Rotach Lars *,6
-,Battaglia Ursin **,**,9.00,Dumelin David **,1
+,Neﬀ Florian,Florian,9.75,Dumelin David **,2
+,Landolt Reto *,*,9.75,Dumelin David **,3
o,Bösch Daniel ***,***,8.50,Dumelin David **,4
+,Schallberger Clint,Clint,10.00,Dumelin David **,5
+,Schuler Alex ***,***,9.75,Dumelin David **,6
+,Gerig Marcel,Marcel,9.75,Kolb Pirmin (2001),1
o,Giger Urs *,*,8.75,Kolb Pirmin (2001),2
+,Lieberherr David (2003),(2003),10.00,Kolb Pirmin (2001),3
o,Bernold Michael *,*,8.50,Kolb Pirmin (2001),4
+,Schlegel Reto *,*,9.75,Kolb Pirmin (2001),5
+,Battaglia Ursin **,**,10.00,Kolb Pirmin (2001),6
o,Orlik Armon ***,***,8.50,Schuler Christian ***,1
+,Rotach Lars *,*,10.00,Schuler Christian ***,2
+,Gmür Pirmin **,**,9.75,Schuler Christian ***,3
+,Vollenweider Jeremy *,*,9.75,Schuler Christian ***,4
+,Koch Thomas *,*,10.00,Schuler Christian ***,5
o,Rychen Roger ***,***,8.50,Schuler Christian ***,6
+,Schuler Alex ***,***,9.75,Rychen Roger ***,1
+,Fausch Kjetil *,*,10.00,Rychen Roger ***,2
o,Burkhalter Stefan ***,***,8.50,Rychen Roger ***,3
+,Straub Robin *,*,10.00,Rychen Roger ***,4
+,Biäsch Christian *,*,10.00,Rychen Roger ***,5
+,Schuler Christian ***,***,10.00,Rychen Roger ***,6
+,Schneider Domenic ***,***,9.75,Bösch Daniel ***,1
+,Schläpfer Matthias *,*,10.00,Bösch Daniel ***,2
-,Orlik Armon ***,***,8.75,Bösch Daniel ***,3
+,Dumelin David **,**,10.00,Bösch Daniel ***,4
+,Roth Martin **,**,10.00,Bösch Daniel ***,5
o,Orlik Armon ***,***,8.75,Bösch Daniel ***,6
o,Roth Martin **,**,8.50,Steiner Michael **,1
+,Mathis Patrick,Patrick,10.00,Steiner Michael **,2
+,Dörig Erich *,*,10.00,Steiner Michael **,3
+,Hegner Ueli *,*,9.75,Steiner Michael **,4
-,Bernold Michael *,*,9.00,Steiner Michael **,5
+,Landolt Reto *,*,9.75,Steiner Michael **,6
o,Bernold Michael *,*,8.75,Koch Thomas *,1
+,Koller Silvan (2002),(2002),10.00,Koch Thomas *,2
+,Steinauer Adrian **,**,10.00,Koch Thomas *,3
+,Notz Beni ***,***,9.75,Koch Thomas *,4
o,Schuler Christian ***,***,8.50,Koch Thomas *,5
+,Rhyner Beni,Beni,10.00,Koch Thomas *,6
+,Peng Mike ***,***,10.00,Notz Beni ***,1
-,Biäsch Christian *,*,8.75,Notz Beni ***,2
+,Battaglia Ursin **,**,9.75,Notz Beni ***,3
o,Koch Thomas *,*,8.50,Notz Beni ***,4
+,Horner Sämi,Sämi,10.00,Notz Beni ***,5
+,Baumann Rico *,*,9.75,Notz Beni ***,6
+,Koch Thomas *,*,9.75,Bernold Michael *,1
o,Burkhalter Stefan ***,***,8.50,Bernold Michael *,2
+,Burkhalter Thomas (2003),(2003),9.75,Bernold Michael *,3
+,Kolb Pirmin (2001),(2001),9.75,Bernold Michael *,4
-,Steiner Michael **,**,9.00,Bernold Michael *,5
+,Thiemann Fabrice,Fabrice,10.00,Bernold Michael *,6
-,Gmür Pirmin **,**,8.75,Hochholdinger Roman **,1
+,Thoma Christoph,Christoph,9.75,Hochholdinger Roman **,2
+,Kamer Hanspeter *,*,9.75,Hochholdinger Roman **,3
+,Oettli Silvio *,*,9.75,Hochholdinger Roman **,4
+,Schallberger Jakob,Jakob,9.75,Hochholdinger Roman **,5
-,Schneider Domenic ***,***,8.75,Hochholdinger Roman **,6
+,Schudel Simon *,*,9.75,Landolt Reto *,1
+,Lötscher Abraham,Abraham,9.75,Landolt Reto *,2
o,Dumelin David **,**,8.50,Landolt Reto *,3
+,Aebli Nino,Nino,10.00,Landolt Reto *,4
+,Battaglia Ursin **,**,10.00,Landolt Reto *,5
o,Steiner Michael **,**,8.50,Landolt Reto *,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Landolt Reto *,7
-,Steinauer Adrian **,**,8.75,Schneider Mario **,1
+,Rüegg Roman *,*,9.75,Schneider Mario **,2
+,Schlegel Reto *,*,9.75,Schneider Mario **,3
+,Schläpfer Matthias *,*,9.75,Schneider Mario **,4
+,Giger Urs *,*,10.00,Schneider Mario **,5
+,Hess Michael *,*,10.00,Schneider Mario **,6
+,Rhyner Michael **,**,10.00,Burkhalter Stefan ***,1
+,Bernold Michael *,*,10.00,Burkhalter Stefan ***,2
+,Rychen Roger ***,***,10.00,Burkhalter Stefan ***,3
-,Schlegel Sandro **,**,8.75,Burkhalter Stefan ***,4
o,Orlik Armon ***,***,8.50,Burkhalter Stefan ***,5
+,Kamer Hanspeter *,*,10.00,Burkhalter Stefan ***,6
+,Steiner Michael **,**,9.75,Roth Martin **,1
o,Orlik Armon ***,***,8.50,Roth Martin **,2
+,Badat Thomas,Thomas,10.00,Roth Martin **,3
+,Schnyder Christian,Christian,10.00,Roth Martin **,4
o,Bösch Daniel ***,***,8.75,Roth Martin **,5
+,Schudel Simon *,*,10.00,Roth Martin **,6
-,Streiﬀ Dominik *,*,8.75,Vollenweider Jeremy *,1
+,Keller Stefan,Stefan,10.00,Vollenweider Jeremy *,2
+,Mettler Valentin *,*,9.75,Vollenweider Jeremy *,3
o,Schuler Christian ***,***,8.50,Vollenweider Jeremy *,4
+,Schiesser Patrik,Patrik,9.75,Vollenweider Jeremy *,5
+,Kirchmeier Christof,Christof,10.00,Vollenweider Jeremy *,6
+,Pﬁster Florian *,*,9.75,Gartmann Mauro *,1
+,Lenherr Cédric (2003),(2003),9.75,Gartmann Mauro *,2
o,Rhyner Michael **,**,8.75,Gartmann Mauro *,3
+,Tschudi Mario (2001),(2001),10.00,Gartmann Mauro *,4
-,Bernold Christian **,**,8.75,Gartmann Mauro *,5
+,Fässler Tobias (2002),(2002),9.75,Gartmann Mauro *,6
+,Tanner Markus (2002),(2002),10.00,Neﬀ Florian,1
o,Dumelin David **,**,8.50,Neﬀ Florian,2
+,Schallberger Clint,Clint,9.75,Neﬀ Florian,3
o,Büsser André *,*,8.50,Neﬀ Florian,4
+,Aebli Andrin (2001),(2001),10.00,Neﬀ Florian,5
+,Jörger Marc *,*,10.00,Neﬀ Florian,6
o,Bösch Daniel ***,***,8.50,Schneider Domenic ***,1
+,Hegner Ueli *,*,9.75,Schneider Domenic ***,2
+,Hess Michael *,*,9.75,Schneider Domenic ***,3
+,Koch Reto *,*,9.75,Schneider Domenic ***,4
+,Jöhl Christian *,*,10.00,Schneider Domenic ***,5
-,Hochholdinger Roman **,**,8.75,Schneider Domenic ***,6
+,Koch Reto *,*,9.75,Hegner Ueli *,1
o,Schneider Domenic ***,***,8.50,Hegner Ueli *,2
+,Tanner Markus (2002),(2002),10.00,Hegner Ueli *,3
o,Steiner Michael **,**,8.50,Hegner Ueli *,4
+,Salnajs Leo,Leo,10.00,Hegner Ueli *,5
+,Büsser André *,*,9.75,Hegner Ueli *,6
,11.01.2022 14:27,14:27,Seite 1/,Hegner Ueli *,7
+,Salnajs Leo,Leo,9.75,Bircher Luca,1
o,Koller Fabian *,*,8.50,Bircher Luca,2
+,Niederer Andreas (2002),(2002),9.75,Bircher Luca,3
+,Laager Michael (2001),(2001),10.00,Bircher Luca,4
o,Rhyner Michael **,**,8.50,Bircher Luca,5
+,Jöhl Christian *,*,9.75,Bircher Luca,6
-,Hochholdinger Roman **,**,8.75,Gmür Pirmin **,1
+,Schoch Cornel,Cornel,10.00,Gmür Pirmin **,2
o,Schuler Christian ***,***,8.50,Gmür Pirmin **,3
+,Fässler Tobias (2002),(2002),10.00,Gmür Pirmin **,4
-,Poltera Andrin *,*,9.00,Gmür Pirmin **,5
+,Giger Urs *,*,10.00,Gmür Pirmin **,6
+,Schwyn Adrian *,*,9.75,Jörger Marc *,1
-,Schuler Alex ***,***,8.75,Jörger Marc *,2
+,Tremp Ruedi (2003),(2003),10.00,Jörger Marc *,3
-,Pianta Christian *,*,9.00,Jörger Marc *,4
+,Keller Werner,Werner,10.00,Jörger Marc *,5
o,Neﬀ Florian,Florian,8.50,Jörger Marc *,6
o,Notz Beni ***,***,8.50,Peng Mike ***,1
-,Oettli Silvio *,*,8.75,Peng Mike ***,2
+,Signer Walter,Walter,9.75,Peng Mike ***,3
+,Schudel Simon *,*,10.00,Peng Mike ***,4
-,Schmid Patrick *,*,8.75,Peng Mike ***,5
+,Schwyn Adrian *,*,10.00,Peng Mike ***,6
-,Baumann Rico *,*,9.00,Hess Michael *,1
+,Tremp Remo,Remo,10.00,Hess Michael *,2
o,Schneider Domenic ***,***,8.50,Hess Michael *,3
+,Bernhard Thomas (2002),(2002),10.00,Hess Michael *,4
+,Schläpfer Matthias *,*,9.75,Hess Michael *,5
o,Schneider Mario **,**,8.50,Hess Michael *,6
-,Ackermann Roman,Roman,8.75,Schrepfer Roy,1
+,Wagner Andreas (2002),(2002),9.75,Schrepfer Roy,2
o,Fontana Michael *,*,8.50,Schrepfer Roy,3
-,Langenegger Beat,Beat,9.00,Schrepfer Roy,4
+,Vetterli Sven (2003),(2003),9.75,Schrepfer Roy,5
+,Schiesser Patrik,Patrik,9.75,Schrepfer Roy,6
-,Straub Robin *,*,8.75,Dörig Erich *,1
+,Rhyner Beni,Beni,9.75,Dörig Erich *,2
o,Steiner Michael **,**,8.50,Dörig Erich *,3
+,Schrepfer Sven (2003),(2003),10.00,Dörig Erich *,4
+,Steinauer Adrian **,**,9.75,Dörig Erich *,5
-,Fontana Michael *,*,8.75,Dörig Erich *,6
+,Bertogg Severin (2001),(2001),10.00,Thoma Christoph,1
o,Hochholdinger Roman **,**,8.75,Thoma Christoph,2
+,Lötscher Abraham,Abraham,10.00,Thoma Christoph,3
o,Bernold Christian **,**,8.50,Thoma Christoph,4
o,Aebli Nino,Nino,8.50,Thoma Christoph,5
+,Badat Thomas,Thomas,9.75,Thoma Christoph,6
+,Rütsche Stefan *,*,10.00,Jöhl Christian *,1
+,Brülisauer Dominik (2001),(2001),10.00,Jöhl Christian *,2
o,Schlegel Sandro **,**,8.50,Jöhl Christian *,3
+,Castelli Fabio,Fabio,10.00,Jöhl Christian *,4
o,Schneider Domenic ***,***,8.50,Jöhl Christian *,5
o,Bircher Luca,Luca,8.50,Jöhl Christian *,6
-,Blaser Niklas *,*,8.75,Pianta Christian *,1
+,Speck Ignaz (2003),(2003),10.00,Pianta Christian *,2
+,Mösli Marcel,Marcel,9.75,Pianta Christian *,3
-,Jörger Marc *,*,8.75,Pianta Christian *,4
+,Brülisauer Dominik (2001),(2001),10.00,Pianta Christian *,5
-,Castelli Fabio,Fabio,9.00,Pianta Christian *,6
+,Brülisauer Thomas (2003),(2003),10.00,Horner Sämi,1
+,Rütsche Stefan *,*,10.00,Horner Sämi,2
o,Straub Robin *,*,8.75,Horner Sämi,3
+,Flütsch Marco,Marco,10.00,Horner Sämi,4
o,Notz Beni ***,***,8.50,Horner Sämi,5
-,Jörger Corsin,Corsin,9.00,Horner Sämi,6
+,Höpli Remo,Remo,10.00,Jörger Corsin,1
o,Pﬁster Florian *,*,8.50,Jörger Corsin,2
+,Hug Jan,Jan,10.00,Jörger Corsin,3
o,Schmid Patrick *,*,8.50,Jörger Corsin,4
+,Mettler Valentin *,*,10.00,Jörger Corsin,5
-,Horner Sämi,Sämi,9.00,Jörger Corsin,6
-,Dörig Erich *,*,8.75,Straub Robin *,1
