result,name,level,points,placed_fighter,fight_round
-,Bösch Daniel ***,***,8.75,Laimbacher Philipp ***,1
+,Leuppi Samir **,**,9.75,Laimbacher Philipp ***,2
+,Schneider Mario **,**,10.00,Laimbacher Philipp ***,3
+,Krähenbühl Tobias **,**,10.00,Laimbacher Philipp ***,4
+,Fankhauser Erich ***,***,10.00,Laimbacher Philipp ***,5
+,Wicki Joel (1997) **,**,10.00,Laimbacher Philipp ***,6
-,Forrer Arnold ***,***,8.75,von Ah Benji ***,1
+,Fankhauser Reto **,**,10.00,von Ah Benji ***,2
+,Betschart Remo **,**,9.75,von Ah Benji ***,3
+,Stalder Remo ***,***,10.00,von Ah Benji ***,4
-,Ulrich Andreas ***,***,9.00,von Ah Benji ***,5
+,Schneider Domenic **,**,10.00,von Ah Benji ***,6
-,Laimbacher Adrian ***,***,8.75,Zwyssig Raphael ***,1
+,Murer Andy *,*,10.00,Zwyssig Raphael ***,2
o,Wicki Joel (1997) **,**,8.50,Zwyssig Raphael ***,3
+,Zimmermann Daniel *,*,10.00,Zwyssig Raphael ***,4
+,Scheuber Lutz **,**,9.75,Zwyssig Raphael ***,5
+,Egli Pirmin *,*,10.00,Zwyssig Raphael ***,6
-,von Ah Benji ***,***,8.75,Forrer Arnold ***,1
+,Schurtenberger Sven **,**,9.75,Forrer Arnold ***,2
+,Höﬂiger Andreas *,*,9.75,Forrer Arnold ***,3
-,Müllestein Mike **,**,8.75,Forrer Arnold ***,4
+,Fankhauser Reto **,**,9.75,Forrer Arnold ***,5
+,Mathis Marcel ***,***,9.75,Forrer Arnold ***,6
-,Zwyssig Raphael ***,***,8.75,Laimbacher Adrian ***,1
-,Stoﬀel Marc **,**,9.00,Laimbacher Adrian ***,2
+,Odermatt Sepp **,**,10.00,Laimbacher Adrian ***,3
+,Studinger Stephan **,**,10.00,Laimbacher Adrian ***,4
o,Bösch Daniel ***,***,8.75,Laimbacher Adrian ***,5
+,Kohler Fredi **,**,10.00,Laimbacher Adrian ***,6
+,Gasser Stefan **,**,10.00,Kindlimann Fabian ***,1
o,Grab Martin ***,***,8.50,Kindlimann Fabian ***,2
-,Scheuber Lutz **,**,8.75,Kindlimann Fabian ***,3
+,Gwerder Carlo **,**,10.00,Kindlimann Fabian ***,4
-,Mathis Marcel ***,***,8.75,Kindlimann Fabian ***,5
+,Ulrich Florian *,*,10.00,Kindlimann Fabian ***,6
+,Suppiger Werner **,**,10.00,Rhyner Michael **,1
o,Gloggner Philipp ***,***,8.50,Rhyner Michael **,2
-,Fankhauser Reto **,**,8.75,Rhyner Michael **,3
+,Betschart Rainer **,**,10.00,Rhyner Michael **,4
+,Gasser Stefan **,**,10.00,Rhyner Michael **,5
o,Grab Martin ***,***,8.50,Rhyner Michael **,6
+,Knechtle Martin **,**,10.00,Fankhauser Reto **,1
o,von Ah Benji ***,***,8.50,Fankhauser Reto **,2
-,Rhyner Michael **,**,8.75,Fankhauser Reto **,3
+,Hersche Martin **,**,10.00,Fankhauser Reto **,4
o,Forrer Arnold ***,***,8.50,Fankhauser Reto **,5
+,Schuler Philipp **,**,9.75,Fankhauser Reto **,6
+,Roth Martin *,*,10.00,Murer Andy *,1
o,Zwyssig Raphael ***,***,8.50,Murer Andy *,2
o,Krähenbühl Tobias **,**,8.50,Murer Andy *,3
+,Rüegg Roman *,*,10.00,Murer Andy *,4
+,Stalder Remo ***,***,10.00,Murer Andy *,5
o,Räbmatter Patrick **,**,8.50,Murer Andy *,6
+,Notz Beni ***,***,9.75,Grab Martin ***,1
+,Kindlimann Fabian ***,***,9.75,Grab Martin ***,2
+,Egli Pirmin *,*,10.00,Grab Martin ***,3
+,Gloggner Philipp ***,***,10.00,Grab Martin ***,4
o,Wicki Joel (1997) **,**,8.75,Grab Martin ***,5
+,Rhyner Michael **,**,10.00,Grab Martin ***,6
+,Rychen Roger **,**,9.75,Müllestein Mike **,1
+,Odermatt Sepp **,**,9.75,Müllestein Mike **,2
-,Burkhalter Stefan ***,***,9.00,Müllestein Mike **,3
-,Forrer Arnold ***,***,8.75,Müllestein Mike **,4
+,Erb Roger **,**,10.00,Müllestein Mike **,5
+,Krähenbühl Tobias **,**,10.00,Müllestein Mike **,6
+,Schneider Domenic **,**,10.00,Fankhauser Erich ***,1
-,Bieri Christoph ***,***,8.75,Fankhauser Erich ***,2
+,Orlik Armon **,**,10.00,Fankhauser Erich ***,3
+,Rychen Roger **,**,9.75,Fankhauser Erich ***,4
o,Laimbacher Philipp ***,***,8.50,Fankhauser Erich ***,5
+,Schneider Mario **,**,9.75,Fankhauser Erich ***,6
-,Bieri Christoph ***,***,8.75,Ulrich Andreas ***,1
