result,name,level,points,placed_fighter,fight_round
+,Piemontesi Pascal **,**,9.75,Gnägi Florian ***,1
+,Haenni Stéphane **,**,10.00,Gnägi Florian ***,2
+,Guisolan Marc **,**,10.00,Gnägi Florian ***,3
+,Matthey Mickaël **,**,10.00,Gnägi Florian ***,4
+,Roch Vincent **,**,10.00,Gnägi Florian ***,5
+,Kramer Lario **,**,10.00,Gnägi Florian ***,6
+,Cardinaux Victor **,**,9.75,Kramer Lario **,1
+,Roch Vincent **,**,9.75,Kramer Lario **,2
+,Varone Luc,Luc,9.75,Kramer Lario **,3
+,Schafer Damien *,*,10.00,Kramer Lario **,4
+,Brodard Augustin **,**,9.75,Kramer Lario **,5
o,Gnägi Florian ***,***,8.75,Kramer Lario **,6
+,Fiora Corentin,Corentin,10.00,Kilchoer Alain,1
-,Buchs Carlo *,*,8.75,Kilchoer Alain,2
o,Minder Florian **,**,8.75,Kilchoer Alain,3
+,Kyburz Silas,Silas,9.75,Kilchoer Alain,4
+,Gnägi Christian *,*,10.00,Kilchoer Alain,5
+,Dubler Mike,Mike,10.00,Kilchoer Alain,6
o,Moser Steven **,**,8.50,Dind Samuel **,1
+,Ledermann Michael (2000),(2000),9.75,Dind Samuel **,2
+,Mauron Olivier *,*,9.75,Dind Samuel **,3
+,Minder Florian **,**,9.75,Dind Samuel **,4
-,Dousse Michel **,**,9.00,Dind Samuel **,5
+,Grossenbacher Simon (2002),(2002),10.00,Dind Samuel **,6
+,Wieland Janis *,*,10.00,Crettaz Olivier *,1
+,Kyburz Silas,Silas,9.75,Crettaz Olivier *,2
o,Moser Steven **,**,8.50,Crettaz Olivier *,3
o,Colò Kilian,Kilian,8.50,Crettaz Olivier *,4
+,Niederberger Nicola (2000),(2000),9.75,Crettaz Olivier *,5
+,Zimmermann Mario *,*,9.75,Crettaz Olivier *,6
+,Mollet Adrian,Adrian,9.75,Kramer Dorian,1
-,Gottofrey Luc *,*,8.75,Kramer Dorian,2
+,Cotting Alexandre,Alexandre,9.75,Kramer Dorian,3
-,Dubler Mike,Mike,8.75,Kramer Dorian,4
+,Parvex Yannick *,*,10.00,Kramer Dorian,5
-,Hayoz Quentin,Quentin,9.00,Kramer Dorian,6
+,Cochrane Benjamin,Benjamin,10.00,Balimann Sandro (2001),1
-,Minder Florian **,**,9.00,Balimann Sandro (2001),2
o,Gottofrey Marc **,**,8.50,Balimann Sandro (2001),3
+,Burger Matthieu (2001),(2001),9.75,Balimann Sandro (2001),4
o,Mauron Olivier *,*,8.50,Balimann Sandro (2001),5
+,Torche Bastian,Bastian,10.00,Balimann Sandro (2001),6
+,Danz Benoit (2001),(2001),9.75,Monney Branighan,1
o,Schafer Damien *,*,8.75,Monney Branighan,2
+,Zosso Fabian,Fabian,10.00,Monney Branighan,3
-,Lerch Jimmy *,*,8.75,Monney Branighan,4
o,Zimmermann Mario *,*,8.50,Monney Branighan,5
+,Jeannin Jess (2000),(2000),10.00,Monney Branighan,6
+,Emonet Fabien **,**,9.75,Gottofrey Marc **,1
-,Moser Steven **,**,8.75,Gottofrey Marc **,2
+,Balimann Sandro (2001),(2001),10.00,Gottofrey Marc **,3
+,Barras André *,*,10.00,Gottofrey Marc **,4
+,Derron Cédric *,*,9.75,Gottofrey Marc **,5
+,Roch Vincent **,**,10.00,Gottofrey Marc **,6
o,Guisolan Marc **,**,8.50,Borcard Johann **,1
+,Vonlanthen Cyril *,*,10.00,Borcard Johann **,2
+,Grossenbacher Simon (2002),(2002),9.75,Borcard Johann **,3
+,Choﬄon Anthony,Anthony,9.75,Borcard Johann **,4
+,Mollet Ivan *,*,9.75,Borcard Johann **,5
+,Matthey Mickaël **,**,9.75,Borcard Johann **,6
+,Minder Florian **,**,10.00,Haenni Stéphane **,1
o,Gnägi Florian ***,***,8.50,Haenni Stéphane **,2
+,Fiora Corentin,Corentin,10.00,Haenni Stéphane **,3
-,Hofer Sven *,*,9.00,Haenni Stéphane **,4
+,Collaud Romain (2002),(2002),9.75,Haenni Stéphane **,5
+,Derron Cédric *,*,9.75,Haenni Stéphane **,6
o,Matthey Mickaël **,**,8.50,Brodard Augustin **,1
+,Varone Luc,Luc,10.00,Brodard Augustin **,2
+,Cardinaux Victor **,**,10.00,Brodard Augustin **,3
+,Dorsaz Théo,Théo,10.00,Brodard Augustin **,4
o,Kramer Lario **,**,8.50,Brodard Augustin **,5
+,Hofer Sven *,*,9.75,Brodard Augustin **,6
+,Haldi Sami *,*,9.75,Derron Julien *,1
o,Gnägi Christian *,*,8.25,Derron Julien *,2
