result,name,level,points,placed_fighter,fight_round
-,Strebel Joel ***,***,8.75,Alpiger Nick ***,1
+,Stoll Simon **,**,10.00,Alpiger Nick ***,2
+,Stegmüller Klemens *,*,10.00,Alpiger Nick ***,3
+,Mangold Michael **,**,9.75,Alpiger Nick ***,4
+,Hügli Kaj **,**,10.00,Alpiger Nick ***,5
+,Kropf Marcel **,**,10.00,Alpiger Nick ***,6
+,Burren Dominik,Dominik,10.00,Odermatt Jonas (2004),1
+,Widmer David **,**,9.75,Odermatt Jonas (2004),2
-,Stoll Simon **,**,8.75,Odermatt Jonas (2004),3
-,Roschi Ruedi **,**,8.75,Odermatt Jonas (2004),4
+,Kirchmeier Christof,Christof,10.00,Odermatt Jonas (2004),5
+,Schwegler Dominik,Dominik,10.00,Odermatt Jonas (2004),6
o,Räbmatter Patrick ***,***,8.50,Bucher Christian **,1
+,Anderegg David *,*,10.00,Bucher Christian **,2
+,Nussbaumer Dominik,Dominik,9.75,Bucher Christian **,3
+,Strebel Joel ***,***,10.00,Bucher Christian **,4
-,Schmid David ***,***,9.00,Bucher Christian **,5
+,Joho Pascal (2004),(2004),10.00,Bucher Christian **,6
+,Bucher Christian **,**,10.00,Räbmatter Patrick ***,1
+,Hügli Kaj **,**,10.00,Räbmatter Patrick ***,2
o,Mangold Michael **,**,8.50,Räbmatter Patrick ***,3
+,Odermatt Adrian **,**,9.75,Räbmatter Patrick ***,4
+,Anderegg David *,*,10.00,Räbmatter Patrick ***,5
-,Widmer Tobias **,**,8.75,Räbmatter Patrick ***,6
+,Erb Roger **,**,9.75,Döbeli Lukas **,1
o,Roschi Ruedi **,**,8.50,Döbeli Lukas **,2
-,Streich Sascha,Sascha,9.00,Döbeli Lukas **,3
+,Kohler Adrian *,*,9.75,Döbeli Lukas **,4
+,Widmer Dino,Dino,10.00,Döbeli Lukas **,5
+,Gerber Andrj *,*,9.75,Döbeli Lukas **,6
+,Bucher Roland *,*,10.00,Hügli Kaj **,1
o,Räbmatter Patrick ***,***,8.50,Hügli Kaj **,2
+,Lüscher Sinisha (2006) *,*,9.75,Hügli Kaj **,3
+,Widmer Dino,Dino,10.00,Hügli Kaj **,4
o,Alpiger Nick ***,***,8.50,Hügli Kaj **,5
+,Schmutz Adrian *,*,10.00,Hügli Kaj **,6
+,Beer Peter *,*,9.75,Frank Marius (2004) *,1
o,Döbeli Andreas ***,***,8.50,Frank Marius (2004) *,2
+,Müller Simon,Simon,9.75,Frank Marius (2004) *,3
+,Voggensperger Til (2004),(2004),9.75,Frank Marius (2004) *,4
o,Burren Patrick *,*,8.75,Frank Marius (2004) *,5
+,Burren Dominik,Dominik,10.00,Frank Marius (2004) *,6
+,Döbeli Andreas ***,***,9.75,Roschi Ruedi **,1
+,Döbeli Lukas **,**,9.75,Roschi Ruedi **,2
o,Widmer Tobias **,**,8.50,Roschi Ruedi **,3
-,Odermatt Jonas (2004),(2004),8.75,Roschi Ruedi **,4
+,Rüegger Aaron *,*,9.75,Roschi Ruedi **,5
+,Kohler Adrian *,*,9.75,Roschi Ruedi **,6
+,Kulmer Nick (2004),(2004),9.75,Späti Jan,1
o,Bucher Thomas *,*,8.50,Späti Jan,2
+,Studinger Robin (2006),(2006),10.00,Späti Jan,3
-,Rüegger Aaron *,*,9.00,Späti Jan,4
+,Böni Ralf (2004),(2004),10.00,Späti Jan,5
o,Roth Jan (2004) *,*,8.75,Späti Jan,6
+,Kropf Marcel **,**,10.00,Schmid David ***,1
-,Odermatt Adrian **,**,8.75,Schmid David ***,2
+,Stüdeli Thomas **,**,10.00,Schmid David ***,3
+,Beer Peter *,*,10.00,Schmid David ***,4
-,Bucher Christian **,**,9.00,Schmid David ***,5
+,Burren Patrick *,*,10.00,Schmid David ***,6
-,Lüscher Sinisha (2006) *,*,8.75,Roth Jan (2004) *,1
+,Gerber Manuel *,*,9.75,Roth Jan (2004) *,2
-,Bucher Thomas *,*,9.00,Roth Jan (2004) *,3
+,Büttler Gian,Gian,9.75,Roth Jan (2004) *,4
+,Béguelin Elias (2006),(2006),10.00,Roth Jan (2004) *,5
+,Späti Jan,Jan,10.00,Roth Jan (2004) *,6
o,Roschi Ruedi **,**,8.50,Döbeli Andreas ***,1
+,Frank Marius (2004) *,*,10.00,Döbeli Andreas ***,2
-,Voggensperger Lars *,*,9.00,Döbeli Andreas ***,3
+,Studer Remo *,*,10.00,Döbeli Andreas ***,4
+,Probst Gabriel **,**,10.00,Döbeli Andreas ***,5
+,Vieira Tiago **,**,9.75,Döbeli Andreas ***,6
o,Frank Marius (2004) *,*,8.75,Beer Peter *,1
+,Büttler Gian,Gian,10.00,Beer Peter *,2
+,Aerni Lars,Lars,10.00,Beer Peter *,3
o,Schmid David ***,***,8.50,Beer Peter *,4
+,Rohrbach Jérôme,Jérôme,9.75,Beer Peter *,5
+,Stüdeli Thomas **,**,10.00,Beer Peter *,6
-,Alpiger Nick ***,***,8.75,Strebel Joel ***,1
+,Bader Fabian **,**,10.00,Strebel Joel ***,2
+,Hermann Oliver **,**,9.75,Strebel Joel ***,3
o,Bucher Christian **,**,8.75,Strebel Joel ***,4
+,Gerber Manuel *,*,9.75,Strebel Joel ***,5
+,Schmid Samuel **,**,9.75,Strebel Joel ***,6
o,Hügli Kaj **,**,8.50,Bucher Roland *,1
+,Vogt Sandro (2004),(2004),9.75,Bucher Roland *,2
+,Fricker Ivo,Ivo,9.75,Bucher Roland *,3
-,Erb Roger **,**,8.75,Bucher Roland *,4
+,Stadler Kevin *,*,10.00,Bucher Roland *,5
+,Lüscher Sinisha (2006) *,*,9.75,Bucher Roland *,6
+,Buchmann Moritz (2005),(2005),10.00,Streich Sascha,1
+,Betschart Marcel *,*,10.00,Streich Sascha,2
