result,name,level,points,placed_fighter,fight_round
-,Mathis Marcel ***,***,8.75,Schurtenberger Sven **,1
+,Koch Roger *,*,10.00,Schurtenberger Sven **,2
+,Schmidiger Marco,Marco,10.00,Schurtenberger Sven **,3
+,Bieri Christian *,*,9.75,Schurtenberger Sven **,4
+,Schuler Christian ***,***,10.00,Schurtenberger Sven **,5
+,Suppiger René **,**,10.00,Schurtenberger Sven **,6
-,Wicki Joel **,**,8.75,Scheuber Lutz **,1
+,Achermann Christoph *,*,10.00,Scheuber Lutz **,2
+,Felder Martin,Martin,10.00,Scheuber Lutz **,3
-,Vogel Remo *,*,9.00,Scheuber Lutz **,4
+,Doppmann Urs,Urs,10.00,Scheuber Lutz **,5
+,Egli Damian **,**,10.00,Scheuber Lutz **,6
+,Gerber Christian **,**,10.00,Suppiger René **,1
+,Odermatt Andreas *,*,9.75,Suppiger René **,2
o,Schuler Christian ***,***,8.75,Suppiger René **,3
+,Heiniger Luca (1998),(1998),10.00,Suppiger René **,4
+,Stöckli Stefan **,**,10.00,Suppiger René **,5
o,Schurtenberger Sven **,**,8.75,Suppiger René **,6
o,Schuler Christian ***,***,8.50,Fankhauser Erich ***,1
-,Rohrer Ivan *,*,9.00,Fankhauser Erich ***,2
+,Gerber Peter,Peter,10.00,Fankhauser Erich ***,3
+,Arnold Fabian,Fabian,10.00,Fankhauser Erich ***,4
+,Hasler Florian **,**,9.75,Fankhauser Erich ***,5
+,Kempf Elias **,**,10.00,Fankhauser Erich ***,6
+,Bruhin Fredi,Fredi,9.75,Bürli Roger,1
+,Stadelmann Pascal (1998),(1998),10.00,Bürli Roger,2
-,Hasler Florian **,**,8.75,Bürli Roger,3
-,Rohrer Ivan *,*,8.75,Bürli Roger,4
+,Odermatt Andreas,Andreas,10.00,Bürli Roger,5
+,Lustenberger Josef,Josef,9.75,Bürli Roger,6
-,Arnold Stefan **,**,8.75,Suppiger Martin ***,1
+,Reichmuth Marco *,*,9.75,Suppiger Martin ***,2
+,Fellmann Simon,Simon,9.75,Suppiger Martin ***,3
+,Doppmann Ueli (1998),(1998),10.00,Suppiger Martin ***,4
-,Fankhauser Reto **,**,9.00,Suppiger Martin ***,5
+,Schenk Thomas *,*,9.75,Suppiger Martin ***,6
-,Schurtenberger Sven **,**,8.75,Mathis Marcel ***,1
+,Lang Sven (1998) *,*,9.75,Mathis Marcel ***,2
-,Doppmann Urs,Urs,8.75,Mathis Marcel ***,3
+,Kurmann Toni (1998),(1998),10.00,Mathis Marcel ***,4
+,Schärli Pius *,*,9.75,Mathis Marcel ***,5
+,Schärli Lukas **,**,9.75,Mathis Marcel ***,6
-,Scheuber Lutz **,**,8.75,Wicki Joel **,1
+,Bernhard Lukas *,*,9.75,Wicki Joel **,2
+,Dissler Philipp,Philipp,10.00,Wicki Joel **,3
+,Betschart Remo **,**,9.75,Wicki Joel **,4
+,Lang Sven (1998) *,*,9.75,Wicki Joel **,5
+,Arnold Stefan **,**,10.00,Wicki Joel **,6
-,Müller Toni *,*,8.75,Vogel Remo *,1
+,Fankhauser Kurt **,**,10.00,Vogel Remo *,2
+,Kurmann Toni (1998),(1998),10.00,Vogel Remo *,3
-,Scheuber Lutz **,**,9.00,Vogel Remo *,4
+,Elmiger Matthias,Matthias,10.00,Vogel Remo *,5
+,Vonlaufen Alexander **,**,10.00,Vogel Remo *,6
+,Fink Bruno *,*,10.00,Bernet Christoph *,1
-,Zaugg Thomas ***,***,8.75,Bernet Christoph *,2
+,Elmiger Matthias,Matthias,10.00,Bernet Christoph *,3
-,Schuler Alex **,**,8.75,Bernet Christoph *,4
+,Fellmann Simon,Simon,9.75,Bernet Christoph *,5
+,Arnold Fabian,Fabian,10.00,Bernet Christoph *,6
+,Kempf Elias **,**,9.75,Fankhauser Reto **,1
o,Reusser Philipp **,**,8.75,Fankhauser Reto **,2
+,Senn Pirmin,Pirmin,10.00,Fankhauser Reto **,3
+,Schärli Reto,Reto,10.00,Fankhauser Reto **,4
-,Suppiger Martin ***,***,9.00,Fankhauser Reto **,5
+,Achermann Christoph *,*,9.75,Fankhauser Reto **,6
+,Arnold Fabian,Fabian,9.75,Felder Seppi,1
+,Fischer Markus (2000),(2000),10.00,Felder Seppi,2
-,Rohrer Ivan *,*,8.75,Felder Seppi,3
-,Reichmuth Marco *,*,8.75,Felder Seppi,4
+,Bühler Patrice,Patrice,9.75,Felder Seppi,5
+,Doppmann Urs,Urs,10.00,Felder Seppi,6
-,Bieri Christian *,*,8.75,Brun Jonas **,1
+,Kempf Elias **,**,9.75,Brun Jonas **,2
+,Wyrsch Silvio (1998),(1998),10.00,Brun Jonas **,3
+,Ramseier Fritz *,*,9.75,Brun Jonas **,4
o,Gerber Christian **,**,8.75,Brun Jonas **,5
+,Stöckli Damian,Damian,10.00,Brun Jonas **,6
-,Gloggner Philipp ***,***,8.75,Zaugg Thomas ***,1
-,Bernet Christoph *,*,8.75,Zaugg Thomas ***,2
+,Scherer Niklaus,Niklaus,9.75,Zaugg Thomas ***,3
+,Hodler Mathias,Mathias,10.00,Zaugg Thomas ***,4
+,Lemmenmeier Lukas,Lukas,9.75,Zaugg Thomas ***,5
+,Egli Manuel *,*,9.75,Zaugg Thomas ***,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Zaugg Thomas ***,7
+,Fankhauser Erich ***,***,10.00,Schuler Christian ***,1
+,Stöckli Stefan **,**,9.75,Schuler Christian ***,2
+,Suppiger René **,**,9.75,Schuler Christian ***,3
+,Egli Damian **,**,10.00,Schuler Christian ***,4
o,Schurtenberger Sven **,**,8.50,Schuler Christian ***,5
+,Dober Adrian *,*,10.00,Schuler Christian ***,6
-,Zaugg Thomas ***,***,8.75,Gloggner Philipp ***,1
+,Thalmann Thomas *,*,10.00,Gloggner Philipp ***,2
+,Ambühl Joel (1998),(1998),10.00,Gloggner Philipp ***,3
+,Muﬀ André *,*,10.00,Gloggner Philipp ***,4
-,Scheidegger Philipp **,**,9.00,Gloggner Philipp ***,5
+,Ramseier Fritz *,*,9.75,Gloggner Philipp ***,6
-,Schuler Alex **,**,8.75,Scheidegger Philipp **,1
+,Fink Bruno *,*,9.75,Scheidegger Philipp **,2
