result,name,level,points,placed_fighter,fight_round
-,Bieri Marcel ***,***,8.75,Wenger Kilian ***,1
+,Zangger Dominik *,*,10.00,Wenger Kilian ***,2
+,Zürcher Remo *,*,10.00,Wenger Kilian ***,3
+,Gapany Benjamin ***,***,10.00,Wenger Kilian ***,4
+,Renfer Lukas **,**,10.00,Wenger Kilian ***,5
-,Stucki Christian ***,***,9.00,Wenger Kilian ***,6
-,Gasser Dominik *,*,9.00,Berger Lorenz **,1
+,Zaugg Lars *,*,10.00,Berger Lorenz **,2
+,Inniger Thomas ***,***,10.00,Berger Lorenz **,3
o,Stucki Christian ***,***,8.50,Berger Lorenz **,4
+,Oberli Pascal,Pascal,10.00,Berger Lorenz **,5
+,Steﬀen Konrad *,*,10.00,Berger Lorenz **,6
+,Gapany Benjamin ***,***,9.75,von Weissenﬂuh Kilian ***,1
+,Kropf Thomas **,**,10.00,von Weissenﬂuh Kilian ***,2
-,Gerber Christian ***,***,8.75,von Weissenﬂuh Kilian ***,3
+,Hügli Kaj **,**,9.75,von Weissenﬂuh Kilian ***,4
+,Ott Damian **,**,10.00,von Weissenﬂuh Kilian ***,5
-,Ledermann Michael **,**,9.00,von Weissenﬂuh Kilian ***,6
+,Hermann Oliver **,**,9.75,Gnägi Florian ***,1
+,De Fusco Dario *,*,10.00,Gnägi Florian ***,2
-,Kämpf Bernhard ***,***,8.75,Gnägi Florian ***,3
+,Zangger Dominik *,*,9.75,Gnägi Florian ***,4
-,Anderegg Simon ***,***,8.75,Gnägi Florian ***,5
+,Zürcher Remo *,*,10.00,Gnägi Florian ***,6
+,Leuenberger Michael *,*,9.75,Ramseier Fritz **,1
o,Bieri Marcel ***,***,8.50,Ramseier Fritz **,2
+,Bernhard Marco,Marco,10.00,Ramseier Fritz **,3
-,Wiget Michael ***,***,8.75,Ramseier Fritz **,4
+,Graf Simon,Simon,10.00,Ramseier Fritz **,5
+,von Büren Stephan **,**,10.00,Ramseier Fritz **,6
+,Wittwer Jan **,**,9.75,Wiget Michael ***,1
o,Stucki Christian ***,***,8.50,Wiget Michael ***,2
+,Thöni Ivan (2003) *,*,9.75,Wiget Michael ***,3
-,Ramseier Fritz **,**,8.75,Wiget Michael ***,4
