result,name,level,points,placed_fighter,fight_round
+,Kindlimann Fabian ***,***,9.75,Forrer Arnold ***,1
+,Fejzaj Naim *,*,10.00,Forrer Arnold ***,2
+,Notz Hans *,*,10.00,Forrer Arnold ***,3
-,Leuppi Samir **,**,8.75,Forrer Arnold ***,4
+,Eugster Ruedi **,**,10.00,Forrer Arnold ***,5
+,Rhyner Michael **,**,10.00,Forrer Arnold ***,6
+,Horner Peter **,**,10.00,Rhyner Michael **,1
+,Schnurrenberger Roman **,**,9.75,Rhyner Michael **,2
+,Wey Nicola *,*,9.75,Rhyner Michael **,3
+,Zbinden Marc *,*,10.00,Rhyner Michael **,4
-,Fejzaj Naim *,*,9.00,Rhyner Michael **,5
o,Forrer Arnold ***,***,8.75,Rhyner Michael **,6
+,Bernold Edi **,**,9.75,Fejzaj Naim *,1
o,Forrer Arnold ***,***,8.50,Fejzaj Naim *,2
+,Büsser André,André,10.00,Fejzaj Naim *,3
+,Oettli Marco *,*,10.00,Fejzaj Naim *,4
-,Rhyner Michael **,**,9.00,Fejzaj Naim *,5
+,Kamer Hanspeter *,*,10.00,Fejzaj Naim *,6
o,Rhyner Michael **,**,8.50,Horner Peter **,1
+,Knup Stephan,Stephan,10.00,Horner Peter **,2
+,Braun Mathias *,*,9.75,Horner Peter **,3
-,Good Marco *,*,8.75,Horner Peter **,4
+,Schuler Martin,Martin,10.00,Horner Peter **,5
+,Bernold Edi **,**,10.00,Horner Peter **,6
-,Wickli Beat **,**,8.75,Zbinden Marc *,1
+,Bucher Roland,Roland,10.00,Zbinden Marc *,2
+,Dändliker Shane,Shane,9.75,Zbinden Marc *,3
o,Rhyner Michael **,**,8.50,Zbinden Marc *,4
+,Rentsch Christian (1998),(1998),10.00,Zbinden Marc *,5
+,Oertig Adrian **,**,10.00,Zbinden Marc *,6
+,Braun Mathias *,*,9.75,Schudel Simon *,1
o,Notz Hans *,*,8.75,Schudel Simon *,2
o,Bucher Roland,Roland,8.50,Schudel Simon *,3
+,Schiess Christian,Christian,10.00,Schudel Simon *,4
+,Vogel Thomas,Thomas,9.75,Schudel Simon *,5
+,Danner Daniel,Daniel,10.00,Schudel Simon *,6
+,Läng Dominick,Dominick,9.75,Schwyn Adrian,1
+,Ulmann Fabian (1999),(1999),9.75,Schwyn Adrian,2
o,Bickel Roman (1998) *,*,8.50,Schwyn Adrian,3
+,Räbsamen Marcel (2000),(2000),9.75,Schwyn Adrian,4
o,Frick Andreas *,*,8.50,Schwyn Adrian,5
+,Inauen Marco (1999),(1999),10.00,Schwyn Adrian,6
+,Knechtle Martin **,**,10.00,Schnurrenberger Roman **,1
o,Rhyner Michael **,**,8.50,Schnurrenberger Roman **,2
+,Pﬁster Florian *,*,10.00,Schnurrenberger Roman **,3
o,Wickli Beat **,**,8.75,Schnurrenberger Roman **,4
+,Büsser André,André,10.00,Schnurrenberger Roman **,5
-,Holenstein Christian *,*,9.00,Schnurrenberger Roman **,6
o,Forrer Arnold ***,***,8.50,Kindlimann Fabian ***,1
+,Akeret Benno *,*,9.75,Kindlimann Fabian ***,2
+,Ammann Rico *,*,9.75,Kindlimann Fabian ***,3
+,Bernold Edi **,**,10.00,Kindlimann Fabian ***,4
+,Wickli Beat **,**,9.75,Kindlimann Fabian ***,5
+,Oertig Dominik *,*,10.00,Kindlimann Fabian ***,6
-,Eugster Ruedi **,**,8.75,Leuppi Samir **,1
+,Oettli Marco *,*,10.00,Leuppi Samir **,2
+,Oertig Simon,Simon,10.00,Leuppi Samir **,3
-,Forrer Arnold ***,***,8.75,Leuppi Samir **,4
+,Holenstein Christian *,*,9.75,Leuppi Samir **,5
+,Baumann Rico *,*,10.00,Leuppi Samir **,6
-,Vestner Roman *,*,8.75,Bühler Hannes *,1
+,Schönenberger Philipp,Philipp,10.00,Bühler Hannes *,2
+,Baumann Rico *,*,9.75,Bühler Hannes *,3
o,Eugster Ruedi **,**,8.50,Bühler Hannes *,4
+,Arztmann Beda,Beda,10.00,Bühler Hannes *,5
+,Wittenwiler Roman (1998),(1998),10.00,Bühler Hannes *,6
+,Ueltschi Patric *,*,9.75,Vollenweider Jeremy (1998) *,1
o,Wey Nicola *,*,8.50,Vollenweider Jeremy (1998) *,2
+,Straub Paul,Paul,10.00,Vollenweider Jeremy (1998) *,3
+,Bill Ruedi,Ruedi,10.00,Vollenweider Jeremy (1998) *,4
+,Rütsche Stefan *,*,9.75,Vollenweider Jeremy (1998) *,5
-,Oettli Marco *,*,9.00,Vollenweider Jeremy (1998) *,6
+,Leuppi Karim *,*,9.75,Ammann Rico *,1
-,Pﬁster Florian *,*,9.00,Ammann Rico *,2
o,Kindlimann Fabian ***,***,8.50,Ammann Rico *,3
+,Odermatt Michi,Michi,10.00,Ammann Rico *,4
+,Gysel Hansruedi,Hansruedi,9.75,Ammann Rico *,5
+,Dändliker Shane,Shane,9.75,Ammann Rico *,6
o,Oettli Marco *,*,8.75,Oertig Dominik *,1
+,Hersche Stefan,Stefan,9.75,Oertig Dominik *,2
+,Stahel Felix *,*,9.75,Oertig Dominik *,3
+,Bickel Roman (1998) *,*,10.00,Oertig Dominik *,4
+,Steiner Michael **,**,9.75,Oertig Dominik *,5
o,Kindlimann Fabian ***,***,8.50,Oertig Dominik *,6
-,Oertig Adrian **,**,8.75,Steiner Michael **,1
-,Good Marco *,*,9.00,Steiner Michael **,2
+,Junker Nik,Nik,10.00,Steiner Michael **,3
+,Ulmann Fabian (1999),(1999),10.00,Steiner Michael **,4
o,Oertig Dominik *,*,8.50,Steiner Michael **,5
+,Pﬁster Florian *,*,10.00,Steiner Michael **,6
+,Odermatt Michi,Michi,9.75,Büsser André,1
+,Frei Hanspeter (1999),(1999),9.75,Büsser André,2
o,Fejzaj Naim *,*,8.50,Büsser André,3
+,Straub Robin *,*,9.75,Büsser André,4
o,Schnurrenberger Roman **,**,8.50,Büsser André,5
+,Gysel Hansruedi,Hansruedi,9.75,Büsser André,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Büsser André,7
-,Kamer Hanspeter *,*,8.75,Näf Pius *,1
+,Vollmeier Sandro,Sandro,10.00,Näf Pius *,2
-,Vestner Roman *,*,8.75,Näf Pius *,3
+,Kammermann Dominik,Dominik,10.00,Näf Pius *,4
+,Dändliker Shane,Shane,10.00,Näf Pius *,5
+,Frick Andreas *,*,10.00,Näf Pius *,6
