result,name,level,points,placed_fighter,fight_round
+,Gloggner Hansjörg ***,***,10.00,Imhof Andi ***,1
-,Wenger Kilian ***,***,8.75,Imhof Andi ***,2
+,Müller Toni *,*,10.00,Imhof Andi ***,3
+,Dober Adrian *,*,9.75,Imhof Andi ***,4
+,Gloggner Reto **,**,10.00,Imhof Andi ***,5
+,Grab Martin ***,***,10.00,Imhof Andi ***,6
+,Schuler Christian ***,***,9.75,Gisler Bruno ***,1
+,von Ah Benji ***,***,9.75,Gisler Bruno ***,2
+,Elsener Adrian *,*,9.75,Gisler Bruno ***,3
+,Fankhauser Erich ***,***,10.00,Gisler Bruno ***,4
o,Wicki Joel (1997) **,**,8.50,Gisler Bruno ***,5
+,Odermatt Sepp **,**,9.75,Gisler Bruno ***,6
-,Reichmuth Armin *,*,8.75,Stöckli Stefan *,1
+,Widmer Thomas,Thomas,10.00,Stöckli Stefan *,2
o,Grab Martin ***,***,8.50,Stöckli Stefan *,3
+,Arnold Marcel,Marcel,10.00,Stöckli Stefan *,4
+,Kälin Remo *,*,10.00,Stöckli Stefan *,5
+,Fässler Cornel *,*,10.00,Stöckli Stefan *,6
o,Räbmatter Patrick **,**,8.50,Laimbacher Adrian ***,1
+,Zimmermann Simon *,*,10.00,Laimbacher Adrian ***,2
+,Muﬀ André *,*,10.00,Laimbacher Adrian ***,3
+,Aeschbacher Matthias **,**,10.00,Laimbacher Adrian ***,4
-,von Ah Benji ***,***,8.75,Laimbacher Adrian ***,5
+,Rohrer Ivan *,*,10.00,Laimbacher Adrian ***,6
+,Rychen Roger **,**,9.75,von Ah Benji ***,1
o,Gisler Bruno ***,***,8.75,von Ah Benji ***,2
+,Zimmermann Martin *,*,10.00,von Ah Benji ***,3
+,Betschart Remo **,**,9.75,von Ah Benji ***,4
-,Laimbacher Adrian ***,***,8.75,von Ah Benji ***,5
+,Muﬀ André *,*,10.00,von Ah Benji ***,6
+,Keller Janik,Janik,10.00,Müller Michael,1
+,Eﬃnger Markus *,*,9.75,Müller Michael,2
o,Zurﬂuh Markus **,**,8.75,Müller Michael,3
+,Villiger Cyrill *,*,10.00,Müller Michael,4
+,Räbmatter Patrick **,**,9.75,Müller Michael,5
-,Gasser Stefan **,**,8.75,Müller Michael,6
+,Wicki Joel (1997) **,**,10.00,Aeschbacher Matthias **,1
-,Schuler Alex **,**,8.75,Aeschbacher Matthias **,2
+,Fässler Cornel *,*,10.00,Aeschbacher Matthias **,3
o,Laimbacher Adrian ***,***,8.50,Aeschbacher Matthias **,4
+,Rohrer Marco **,**,10.00,Aeschbacher Matthias **,5
+,Linggi Bruno **,**,9.75,Aeschbacher Matthias **,6
+,Notz Beni ***,***,9.75,Ulrich Andreas ***,1
o,Räbmatter Patrick **,**,8.50,Ulrich Andreas ***,2
+,Herger Matthias *,*,9.75,Ulrich Andreas ***,3
+,Gassmann Michael *,*,9.75,Ulrich Andreas ***,4
-,Niederberger Jakob **,**,9.00,Ulrich Andreas ***,5
+,Amgarten Roman *,*,10.00,Ulrich Andreas ***,6
+,Baumann Roger *,*,10.00,Elsener Adrian *,1
+,Zurﬂuh Roman *,*,10.00,Elsener Adrian *,2
o,Gisler Bruno ***,***,8.50,Elsener Adrian *,3
+,Kälin Remo *,*,9.75,Elsener Adrian *,4
-,Brun Jonas **,**,8.75,Elsener Adrian *,5
+,Felder Martin (1997),(1997),9.75,Elsener Adrian *,6
o,Aeschbacher Matthias **,**,8.75,Wicki Joel (1997) **,1
+,Gander Adrian *,*,9.75,Wicki Joel (1997) **,2
+,Heinzer Ronny,Ronny,10.00,Wicki Joel (1997) **,3
+,Rychen Roger **,**,9.75,Wicki Joel (1997) **,4
+,Gisler Bruno ***,***,10.00,Wicki Joel (1997) **,5
+,Imfeld Peter ***,***,9.75,Wicki Joel (1997) **,6
o,Imfeld Peter ***,***,8.50,Grab Martin ***,1
+,Spichtig Markus *,*,10.00,Grab Martin ***,2
+,Stöckli Stefan *,*,10.00,Grab Martin ***,3
+,Fankhauser Reto **,**,10.00,Grab Martin ***,4
+,Zurﬂuh Markus **,**,10.00,Grab Martin ***,5
o,Imhof Andi ***,***,8.75,Grab Martin ***,6
-,Scheuber Lutz **,**,9.00,Steinauer Adrian **,1
+,Lang Sven (1998) *,*,10.00,Steinauer Adrian **,2
+,Omlin Toni *,*,10.00,Steinauer Adrian **,3
o,Imfeld Peter ***,***,8.50,Steinauer Adrian **,4
+,Bucher Christian (1998),(1998),10.00,Steinauer Adrian **,5
+,Vonlaufen Alexander **,**,9.75,Steinauer Adrian **,6
o,Marti Fabian *,*,8.50,Höﬂiger Andreas *,1
+,Fässler Dominic *,*,10.00,Höﬂiger Andreas *,2
+,Odermatt Remo *,*,10.00,Höﬂiger Andreas *,3
