result,name,level,points,placed_fighter,fight_round
o,Odermatt Martin *,*,8.50,Ammann Rico,2
+,Ritzmann Bernhard,Bernhard,9.75,Ammann Rico,3
+,Nägeli Roman *,*,10.00,Ammann Rico,4
+,Wey Nicola *,*,10.00,Ammann Rico,5
-,Straub Robin,Robin,8.75,Ammann Rico,6
+,Signer Emil **,**,10.00,Steiner Michael **,1
+,Schiess Christian,Christian,9.75,Steiner Michael **,2
o,Inauen Franz *,*,8.75,Steiner Michael **,3
+,Rüegg Patrick (1999),(1999),10.00,Steiner Michael **,4
+,Fejzaj Naim *,*,9.75,Steiner Michael **,5
o,Leuppi Samir **,**,8.50,Steiner Michael **,6
+,Rütsche Stefan *,*,10.00,Notz Hans *,1
+,Manser Dominik (1999),(1999),10.00,Notz Hans *,2
+,Danner Daniel,Daniel,9.75,Notz Hans *,3
o,Kindlimann Fabian ***,***,8.50,Notz Hans *,4
o,Krähenbühl Lukas,Lukas,8.50,Notz Hans *,5
+,Keller Lukas,Lukas,9.75,Notz Hans *,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Notz Hans *,7
o,Leuppi Samir **,**,8.50,Notz Beni ***,1
+,Oertle Daniel,Daniel,9.75,Notz Beni ***,2
+,Kammermann Thomas *,*,9.75,Notz Beni ***,3
+,Schlegel Reto (1997),(1997),10.00,Notz Beni ***,4
+,Huber Pascal *,*,10.00,Notz Beni ***,5
+,Schnurrenberger Roman **,**,10.00,Notz Beni ***,6
-,Zwyssig Raphael ***,***,8.75,Krähenbühl Tobias **,1
+,Bickel Roman (1998),(1998),10.00,Krähenbühl Tobias **,2
+,Odermatt Martin *,*,10.00,Krähenbühl Tobias **,3
+,Schnurrenberger Roman **,**,9.75,Krähenbühl Tobias **,4
+,Inauen Franz *,*,10.00,Krähenbühl Tobias **,5
o,Bösch Daniel ***,***,8.75,Krähenbühl Tobias **,6
o,Bösch Daniel ***,***,8.50,Burkhalter Stefan ***,1
+,Schegg Michael,Michael,10.00,Burkhalter Stefan ***,2
+,Nigg Lukas **,**,10.00,Burkhalter Stefan ***,3
+,Inauen Franz *,*,10.00,Burkhalter Stefan ***,4
-,Hersche Martin **,**,8.75,Burkhalter Stefan ***,5
+,Kunz Daniel,Daniel,10.00,Burkhalter Stefan ***,6
-,Schnurrenberger Roman **,**,8.75,Schweizer Christof *,1
+,Rüegg Patrick (1999),(1999),10.00,Schweizer Christof *,2
o,Schlegel Reto (1997),(1997),8.50,Schweizer Christof *,3
+,Wey Nicola *,*,9.75,Schweizer Christof *,4
+,Leuppi Karim,Karim,10.00,Schweizer Christof *,5
+,Nigg Lukas **,**,10.00,Schweizer Christof *,6
+,Schmid Patrick (1997),(1997),10.00,Schlegel Reto (1997),1
+,Nägeli Roman *,*,9.75,Schlegel Reto (1997),2
+,Schweizer Christof *,*,10.00,Schlegel Reto (1997),3
o,Notz Beni ***,***,8.50,Schlegel Reto (1997),4
+,Koller Martin *,*,10.00,Schlegel Reto (1997),5
o,Bühler Ernst **,**,8.75,Schlegel Reto (1997),6
-,Baumann Rico *,*,8.75,Zbinden Marc *,1
+,Pﬁﬀner Ivo,Ivo,9.75,Zbinden Marc *,2
+,Reichmuth Beat (1997),(1997),10.00,Zbinden Marc *,3
+,Korrodi Paul *,*,10.00,Zbinden Marc *,4
o,Kindlimann Fabian ***,***,8.50,Zbinden Marc *,5
+,Hari Michi,Michi,9.75,Zbinden Marc *,6
+,Tremp Remo (1999),(1999),9.75,Akeret Benno,1
+,Raymann David,David,10.00,Akeret Benno,2
+,Gwerder Andreas **,**,9.75,Akeret Benno,3
o,Signer Emil **,**,8.50,Akeret Benno,4
+,Oertle Daniel,Daniel,10.00,Akeret Benno,5
-,Brühlmann Martin,Martin,8.75,Akeret Benno,6
+,Wicki Cédric,Cédric,9.75,Krähenbühl Lukas,1
o,Huber Pascal *,*,8.50,Krähenbühl Lukas,2
+,Gysel Hansruedi,Hansruedi,10.00,Krähenbühl Lukas,3
+,Bernold Edi **,**,10.00,Krähenbühl Lukas,4
+,Notz Hans *,*,10.00,Krähenbühl Lukas,5
o,Zwyssig Raphael ***,***,8.50,Krähenbühl Lukas,6
+,Ritzmann Bernhard,Bernhard,9.75,Notz Armin *,1
+,Koller Andreas (1998),(1998),9.75,Notz Armin *,2
o,Kid Simon **,**,8.50,Notz Armin *,3
o,Ackermann Remo *,*,8.50,Notz Armin *,4
+,Egli Patrick,Patrick,10.00,Notz Armin *,5
+,Oettli Marco (1997),(1997),10.00,Notz Armin *,6
,06.01.2022 16:58,16:58,Seite 1/,Notz Armin *,7
+,Korrodi Paul *,*,9.75,Fejzaj Naim *,1
o,Kindlimann Fabian ***,***,8.50,Fejzaj Naim *,2
+,Schudel Simon,Simon,9.75,Fejzaj Naim *,3
+,Straub Robin,Robin,9.75,Fejzaj Naim *,4
o,Steiner Michael **,**,8.50,Fejzaj Naim *,5
+,Ritzmann Bernhard,Bernhard,10.00,Fejzaj Naim *,6
-,Ott Dominik,Dominik,8.75,Koller Fabian,1
+,Thoma Nils (1999),(1999),10.00,Koller Fabian,2
o,Wey Nicola *,*,8.75,Koller Fabian,3
+,Arztmann Beda,Beda,9.75,Koller Fabian,4
+,Furrer Matthias,Matthias,9.75,Koller Fabian,5
-,Keller Manuel,Manuel,9.00,Koller Fabian,6
-,Schweizer Christof *,*,8.75,Schnurrenberger Roman **,1
+,Blättler Joël,Joël,10.00,Schnurrenberger Roman **,2
+,Streuli Martin *,*,10.00,Schnurrenberger Roman **,3
o,Krähenbühl Tobias **,**,8.50,Schnurrenberger Roman **,4
+,Breitenmoser Manuel,Manuel,10.00,Schnurrenberger Roman **,5
o,Notz Beni ***,***,8.50,Schnurrenberger Roman **,6
-,Koller Fabian,Fabian,8.75,Ott Dominik,1
+,Lieberherr Michael (1999),(1999),10.00,Ott Dominik,2
o,Brühlmann Martin,Martin,8.75,Ott Dominik,3
+,Blaser Niklas (1997),(1997),9.75,Ott Dominik,4
+,Kid Simon **,**,10.00,Ott Dominik,5
o,Schneider Domenic **,**,8.50,Ott Dominik,6
o,Streuli Martin *,*,8.50,Fässler Patrick,1
-,Schmucki Ivo,Ivo,8.75,Fässler Patrick,2
+,Arnold Christian,Christian,10.00,Fässler Patrick,3
o,Baumann Rico *,*,8.50,Fässler Patrick,4
+,Danner Daniel,Daniel,10.00,Fässler Patrick,5
+,Leuppi Karim,Karim,9.75,Fässler Patrick,6
o,Aerne Christian,Christian,0.00,Fässler Patrick,7
+,Pallaoro Luca (1997),(1997),10.00,Knöpfel Markus,1
-,Breitenmoser Manuel,Manuel,8.75,Knöpfel Markus,2
o,Keller Manuel,Manuel,8.50,Knöpfel Markus,3
o,Schäppi Urs,Urs,8.50,Knöpfel Markus,4
+,Bürgler Patrick,Patrick,10.00,Knöpfel Markus,5
+,Blaser Niklas (1997),(1997),9.75,Knöpfel Markus,6
-,Bernold Beat *,*,8.75,Fäh Tobias,1
+,Kleinberger Alex,Alex,9.75,Fäh Tobias,2
+,Bossi Mattia (1999),(1999),10.00,Fäh Tobias,3
o,Huber Pascal *,*,8.50,Fäh Tobias,4
+,Arnold Christian,Christian,10.00,Fäh Tobias,5
o,Hersche Martin **,**,8.50,Fäh Tobias,6
o,Fejzaj Naim *,*,8.75,Korrodi Paul *,1
+,Wolfender Roman,Roman,10.00,Korrodi Paul *,2
+,Blaser Niklas (1997),(1997),9.75,Korrodi Paul *,3
o,Zbinden Marc *,*,8.50,Korrodi Paul *,4
+,Keller Dominic,Dominic,10.00,Korrodi Paul *,5
o,Schneider Mario **,**,8.50,Korrodi Paul *,6
+,Schäppi Urs,Urs,10.00,Braun Mathias,1
o,Kid Simon **,**,8.50,Braun Mathias,2
