result,name,level,points,placed_fighter,fight_round
+,Bösch Daniel ***,***,9.75,Giger Samuel ***,1
+,Kälin Roland **,**,10.00,Giger Samuel ***,2
-,Forrer Arnold ***,***,9.00,Giger Samuel ***,3
+,Steinauer Adrian **,**,9.75,Giger Samuel ***,4
+,Battaglia Ursin **,**,9.75,Giger Samuel ***,5
+,Krähenbühl Tobias ***,***,10.00,Giger Samuel ***,6
-,Forrer Arnold ***,***,8.75,Rychen Roger ***,1
+,Krähenbühl Lukas *,*,9.75,Rychen Roger ***,2
+,Korrodi Paul *,*,10.00,Rychen Roger ***,3
+,Oettli Marco *,*,10.00,Rychen Roger ***,4
o,Krähenbühl Tobias ***,***,8.50,Rychen Roger ***,5
+,Odermatt Christoph *,*,10.00,Rychen Roger ***,6
o,Schneider Domenic ***,***,8.50,Leuppi Samir **,1
-,Vestner Roman *,*,8.75,Leuppi Samir **,2
+,Oertig Simon,Simon,9.75,Leuppi Samir **,3
+,Rüegg Roman *,*,10.00,Leuppi Samir **,4
+,Kälin Roland **,**,10.00,Leuppi Samir **,5
+,Burkhalter Stefan ***,***,9.75,Leuppi Samir **,6
-,Oertig Simon,Simon,8.75,Gartmann Mauro,1
+,Ruppanner Philipp (2000),(2000),9.75,Gartmann Mauro,2
+,Braun Mathias *,*,9.75,Gartmann Mauro,3
o,Schmid Dominik **,**,8.50,Gartmann Mauro,4
+,Kirchmeier Christof (1999),(1999),10.00,Gartmann Mauro,5
+,Arztmann Beda *,*,10.00,Gartmann Mauro,6
o,Krähenbühl Tobias ***,***,8.50,Horner Peter ***,1
+,Braun Mathias *,*,10.00,Horner Peter ***,2
-,Odermatt Christoph *,*,8.75,Horner Peter ***,3
+,Egli Martin,Martin,9.75,Horner Peter ***,4
+,Elmer Adrian *,*,9.75,Horner Peter ***,5
+,Krähenbühl Lukas *,*,9.75,Horner Peter ***,6
-,Steinauer Adrian **,**,9.00,Oertig Dominik **,1
+,Lehmann Philipp (1999),(1999),9.75,Oertig Dominik **,2
-,Burkhalter Stefan ***,***,8.75,Oertig Dominik **,3
+,Hugelshofer Lars (2001),(2001),10.00,Oertig Dominik **,4
-,Nägeli Marco *,*,9.00,Oertig Dominik **,5
+,Koch Reto,Reto,10.00,Oertig Dominik **,6
+,Schlegel Sandro **,**,10.00,Kälin Roland **,1
o,Giger Samuel ***,***,8.50,Kälin Roland **,2
+,Bühler Hannes *,*,9.75,Kälin Roland **,3
+,Hersche Martin ***,***,9.75,Kälin Roland **,4
o,Leuppi Samir **,**,8.50,Kälin Roland **,5
+,Schlegel Reto *,*,9.75,Kälin Roland **,6
-,Rychen Roger ***,***,8.75,Forrer Arnold ***,1
+,Bühler Hannes *,*,10.00,Forrer Arnold ***,2
-,Giger Samuel ***,***,8.75,Forrer Arnold ***,3
+,Straub Robin *,*,10.00,Forrer Arnold ***,4
