result,name,level,points,placed_fighter,fight_round
-,Matthey Mickaël **,**,9.00,Gapany Benjamin **,1
+,Mollet Ivan *,*,10.00,Gapany Benjamin **,2
+,Derron Julien *,*,10.00,Gapany Benjamin **,3
+,Dind Samuel **,**,10.00,Gapany Benjamin **,4
+,Derron Cédric *,*,9.75,Gapany Benjamin **,5
+,Moser Steven **,**,10.00,Gapany Benjamin **,6
o,Dind Samuel **,**,8.50,Guisolan Marc **,1
+,Hayoz Quentin *,*,9.75,Guisolan Marc **,2
+,Balimann Sandro (2001),(2001),10.00,Guisolan Marc **,3
+,Giroud Jonathan **,**,10.00,Guisolan Marc **,4
+,Lerch Jimmy *,*,10.00,Guisolan Marc **,5
+,Cardinaux Victor **,**,10.00,Guisolan Marc **,6
o,Moser Steven **,**,8.50,Kramer Lario **,1
+,Gottofrey Luc *,*,9.75,Kramer Lario **,2
+,Colò Kilian,Kilian,9.75,Kramer Lario **,3
+,Emonet Fabien **,**,10.00,Kramer Lario **,4
+,Mollet Ivan *,*,9.75,Kramer Lario **,5
+,Kilchoer Alain *,*,10.00,Kramer Lario **,6
-,Gapany Benjamin **,**,8.75,Matthey Mickaël **,1
+,Barras André *,*,9.75,Matthey Mickaël **,2
+,Rapin Florent,Florent,9.75,Matthey Mickaël **,3
+,Hofer Sven *,*,10.00,Matthey Mickaël **,4
-,Dousse Michel **,**,8.75,Matthey Mickaël **,5
+,Ledermann Michael (2000),(2000),10.00,Matthey Mickaël **,6
+,Ritler Nicolas,Nicolas,10.00,Rapin Florent,1
-,Colò Kilian,Kilian,8.75,Rapin Florent,2
o,Matthey Mickaël **,**,8.50,Rapin Florent,3
+,Wieland Janis *,*,9.75,Rapin Florent,4
+,Balimann Sandro (2001),(2001),10.00,Rapin Florent,5
+,Hayoz Quentin *,*,9.75,Rapin Florent,6
+,Schöpfer Dio **,**,10.00,Cardinaux Victor **,1
+,Lötscher Adrian *,*,10.00,Cardinaux Victor **,2
o,Brodard Augustin **,**,8.50,Cardinaux Victor **,3
+,Kohler Matthias,Matthias,10.00,Cardinaux Victor **,4
+,Barras André *,*,9.75,Cardinaux Victor **,5
o,Guisolan Marc **,**,8.50,Cardinaux Victor **,6
-,Borcard Johann **,**,8.75,Gottofrey Marc **,1
+,Mauron Olivier *,*,10.00,Gottofrey Marc **,2
+,Loup Alexandre *,*,10.00,Gottofrey Marc **,3
+,Kyburz Silas,Silas,9.75,Gottofrey Marc **,4
+,Hayoz Quentin *,*,9.75,Gottofrey Marc **,5
+,Lötscher Adrian *,*,10.00,Gottofrey Marc **,6
-,Gottofrey Marc **,**,8.75,Borcard Johann **,1
+,Ambresin Cyril **,**,9.75,Borcard Johann **,2
+,Mollet Adrian,Adrian,9.75,Borcard Johann **,3
+,Lötscher Adrian *,*,9.75,Borcard Johann **,4
+,Schöpfer Dio **,**,10.00,Borcard Johann **,5
+,Monney Branighan,Branighan,10.00,Borcard Johann **,6
+,Kramer Lario **,**,10.00,Moser Steven **,1
-,Derron Cédric *,*,9.00,Moser Steven **,2
+,Ducrest Etienne *,*,9.75,Moser Steven **,3
+,Cotting Florian,Florian,10.00,Moser Steven **,4
+,Roch Vincent **,**,10.00,Moser Steven **,5
o,Gapany Benjamin **,**,8.75,Moser Steven **,6
+,Kyburz Silas,Silas,9.75,Colò Kilian,1
-,Rapin Florent,Florent,8.75,Colò Kilian,2
o,Kramer Lario **,**,8.50,Colò Kilian,3
+,Wieland Timon,Timon,10.00,Colò Kilian,4
+,Kramer Dorian *,*,9.75,Colò Kilian,5
+,Bersier Jean-Jacques *,*,10.00,Colò Kilian,6
-,Haenni Stéphane **,**,8.75,Roch Vincent **,1
+,Beliakov Alexandre,Alexandre,10.00,Roch Vincent **,2
+,Lerch Jimmy *,*,9.75,Roch Vincent **,3
+,Crettaz Olivier *,*,10.00,Roch Vincent **,4
o,Moser Steven **,**,8.50,Roch Vincent **,5
+,Kyburz Silas,Silas,9.75,Roch Vincent **,6
o,Mollet Ivan *,*,8.50,Hofer Sven *,1
+,Grossenbacher Simon (2002),(2002),9.75,Hofer Sven *,2
+,Cottier Marco (2000),(2000),10.00,Hofer Sven *,3
o,Matthey Mickaël **,**,8.50,Hofer Sven *,4
+,Vonlanthen Alexandre,Alexandre,10.00,Hofer Sven *,5
+,Ambresin Cyril **,**,10.00,Hofer Sven *,6
©,2018 Eidgenössischer Schwingerverba,Schwingerverba,nd,Hofer Sven *,7
+,Emonet Frédéric **,**,9.75,Piemontesi Pascal **,1
-,Dousse Michel **,**,8.75,Piemontesi Pascal **,2
+,Wieland Janis *,*,10.00,Piemontesi Pascal **,3
+,Brodard Augustin **,**,9.75,Piemontesi Pascal **,4
+,Parvex Yannick *,*,10.00,Piemontesi Pascal **,5
+,Mauron Olivier *,*,10.00,Piemontesi Pascal **,6
-,Roch Vincent **,**,8.75,Haenni Stéphane **,1
+,Loup Grégoire (2000),(2000),9.75,Haenni Stéphane **,2
+,Emonet Frédéric **,**,10.00,Haenni Stéphane **,3
+,Schöpfer Dio **,**,9.75,Haenni Stéphane **,4
+,Bersier Jean-Jacques *,*,10.00,Haenni Stéphane **,5
+,Loup Alexandre *,*,9.75,Haenni Stéphane **,6
+,Giroud Jonathan **,**,10.00,Dousse Michel **,1
-,Piemontesi Pascal **,**,8.75,Dousse Michel **,2
+,Dorsaz Alexandre *,*,10.00,Dousse Michel **,3
+,Choﬄon Anthony,Anthony,10.00,Dousse Michel **,4
-,Matthey Mickaël **,**,8.75,Dousse Michel **,5
+,Dorsaz Théo,Théo,10.00,Dousse Michel **,6
+,Guisolan Marc **,**,9.75,Dind Samuel **,1
+,Bersier Jean-Jacques *,*,9.75,Dind Samuel **,2
+,Kilchoer Alain *,*,10.00,Dind Samuel **,3
o,Gapany Benjamin **,**,8.50,Dind Samuel **,4
-,Ledermann Michael (2000),(2000),9.00,Dind Samuel **,5
+,Crettaz Olivier *,*,9.75,Dind Samuel **,6
+,Kramer Dorian *,*,9.75,Barras André *,1
o,Matthey Mickaël **,**,8.50,Barras André *,2
+,Blanchette Nicolas,Nicolas,10.00,Barras André *,3
+,Turin Antoine (2001),(2001),10.00,Barras André *,4
o,Cardinaux Victor **,**,8.50,Barras André *,5
+,Parvex Yannick *,*,10.00,Barras André *,6
+,Burri Flemming,Flemming,10.00,Varone Luc,1
+,Choﬄon Anthony,Anthony,9.75,Varone Luc,2
o,Lötscher Adrian *,*,8.50,Varone Luc,3
o,Kilchoer Alain *,*,8.50,Varone Luc,4
+,Pittet Guillaume,Guillaume,10.00,Varone Luc,5
+,Lerch Jimmy *,*,10.00,Varone Luc,6
,13.10.2018 20:23,20:23,Seite 1/,Varone Luc,7
o,Gottofrey Luc *,*,8.50,Derron Julien *,1
+,Fercher Alain,Alain,10.00,Derron Julien *,2
o,Gapany Benjamin **,**,8.50,Derron Julien *,3
+,Cochrane Benjamin,Benjamin,9.75,Derron Julien *,4
+,Mollet Adrian,Adrian,9.75,Derron Julien *,5
+,Dind Clément,Clément,10.00,Derron Julien *,6
+,Minder Florian **,**,9.75,Brodard Augustin **,1
+,Ledermann Michael (2000),(2000),9.75,Brodard Augustin **,2
+,Cardinaux Victor **,**,9.75,Brodard Augustin **,3
o,Piemontesi Pascal **,**,8.75,Brodard Augustin **,4
+,Dind Clément,Clément,9.75,Brodard Augustin **,5
o,Emonet Frédéric **,**,8.50,Brodard Augustin **,6
+,Poncet Alexandre,Alexandre,9.75,Cotting Alexandre,1
o,Dind Clément,Clément,8.50,Cotting Alexandre,2
+,Martin Steve,Steve,9.75,Cotting Alexandre,3
o,Bersier Jean-Jacques *,*,8.50,Cotting Alexandre,4
+,Turin Antoine (2001),(2001),9.75,Cotting Alexandre,5
+,Steiner Pirmin,Pirmin,9.75,Cotting Alexandre,6
o,Steiner Pirmin,Pirmin,8.50,Dubey Gaël,1
+,Von Niederhäusern Marcel (2001),(2001),10.00,Dubey Gaël,2
-,Gottofrey Luc *,*,8.75,Dubey Gaël,3
+,Blanchette Nicolas,Nicolas,9.75,Dubey Gaël,4
-,Ducrest Etienne *,*,8.75,Dubey Gaël,5
+,Fankhauser Hans (2001),(2001),9.75,Dubey Gaël,6
+,Ducrest Etienne *,*,9.75,Derron Cédric *,1
-,Moser Steven **,**,8.75,Derron Cédric *,2
+,Dind Clément,Clément,10.00,Derron Cédric *,3
+,Golliard Steve,Steve,10.00,Derron Cédric *,4
o,Gapany Benjamin **,**,8.50,Derron Cédric *,5
o,Mollet Ivan *,*,8.50,Derron Cédric *,6
+,Jeannin Jess (2000),(2000),9.75,Ledermann Michael (2000),1
o,Brodard Augustin **,**,8.50,Ledermann Michael (2000),2
+,Tschachtli Sven (2002),(2002),9.75,Ledermann Michael (2000),3
+,Wieland Micha,Micha,10.00,Ledermann Michael (2000),4
-,Dind Samuel **,**,9.00,Ledermann Michael (2000),5
o,Matthey Mickaël **,**,8.50,Ledermann Michael (2000),6
o,Dind Clément,Clément,8.50,Cotting Florian,1
+,Juan Liam (2002),(2002),10.00,Cotting Florian,2
+,Wieland Timon,Timon,10.00,Cotting Florian,3
o,Moser Steven **,**,8.50,Cotting Florian,4
o,Kilchoer Alain *,*,8.50,Cotting Florian,5
+,Vallotton Jason,Jason,10.00,Cotting Florian,6
+,Emonet Fabien **,**,10.00,Lerch Jimmy *,1
+,Pürro Tobias,Tobias,10.00,Lerch Jimmy *,2
o,Roch Vincent **,**,8.75,Lerch Jimmy *,3
+,Grossenbacher Simon (2002),(2002),9.75,Lerch Jimmy *,4
o,Guisolan Marc **,**,8.50,Lerch Jimmy *,5
o,Varone Luc,Luc,8.50,Lerch Jimmy *,6
o,Balimann Sandro (2001),(2001),8.50,Valvini Maxime,1
+,Lambert Ousama,Ousama,10.00,Valvini Maxime,2
+,Fercher Alain,Alain,10.00,Valvini Maxime,3
o,Ambresin Cyril **,**,8.50,Valvini Maxime,4
o,Schläﬂi Hugo (2002),(2002),8.50,Valvini Maxime,5
+,Pellet Adrian,Adrian,10.00,Valvini Maxime,6
o,Piemontesi Pascal **,**,8.50,Emonet Frédéric **,1
+,Fankhauser Hans (2001),(2001),10.00,Emonet Frédéric **,2
o,Haenni Stéphane **,**,8.50,Emonet Frédéric **,3
+,Tschachtli Sven (2002),(2002),9.75,Emonet Frédéric **,4
+,Ambresin Cyril **,**,10.00,Emonet Frédéric **,5
+,Brodard Augustin **,**,9.75,Emonet Frédéric **,6
+,Crettaz Olivier *,*,9.75,Mauron Olivier *,1
o,Gottofrey Marc **,**,8.50,Mauron Olivier *,2
+,Dorsaz Théo,Théo,9.75,Mauron Olivier *,3
+,Loup Grégoire (2000),(2000),9.75,Mauron Olivier *,4
+,Délitroz Lucien,Lucien,10.00,Mauron Olivier *,5
o,Piemontesi Pascal **,**,8.50,Mauron Olivier *,6
o,Lerch Jimmy *,*,8.50,Emonet Fabien **,1
-,Tschachtli Sven (2002),(2002),9.00,Emonet Fabien **,2
+,Von Niederhäusern Marcel (2001),(2001),10.00,Emonet Fabien **,3
o,Kramer Lario **,**,8.50,Emonet Fabien **,4
+,Choﬄon Anthony,Anthony,10.00,Emonet Fabien **,5
+,Germanier Joel (2000),(2000),10.00,Emonet Fabien **,6
+,Derron Julien *,*,9.75,Gottofrey Luc *,1
o,Kramer Lario **,**,8.50,Gottofrey Luc *,2
-,Dubey Gaël,Gaël,8.75,Gottofrey Luc *,3
+,Burri Flemming,Flemming,9.75,Gottofrey Luc *,4
-,Z'Rotz Roman,Roman,8.75,Gottofrey Luc *,5
+,Roth Simon (2000),(2000),10.00,Gottofrey Luc *,6
o,Derron Cédric *,*,8.50,Ducrest Etienne *,1
+,Wieland Micha,Micha,10.00,Ducrest Etienne *,2
o,Moser Steven **,**,8.50,Ducrest Etienne *,3
+,Maridor Loïc,Loïc,9.75,Ducrest Etienne *,4
-,Dubey Gaël,Gaël,8.75,Ducrest Etienne *,5
+,Délitroz Lucien,Lucien,10.00,Ducrest Etienne *,6
+,Martin Steve,Steve,9.75,Monney Branighan,1
o,Dorsaz Alexandre *,*,8.50,Monney Branighan,2
-,Zimmermann Mario *,*,9.00,Monney Branighan,3
+,Kolly Elmar (2002),(2002),9.75,Monney Branighan,4
+,Borcard Clovis,Clovis,10.00,Monney Branighan,5
o,Borcard Johann **,**,8.50,Monney Branighan,6
o,Ambresin Cyril **,**,8.50,Kilchoer Alain *,1
+,Aeschbacher Ivo (2001),(2001),10.00,Kilchoer Alain *,2
o,Dind Samuel **,**,8.50,Kilchoer Alain *,3
+,Varone Luc,Luc,10.00,Kilchoer Alain *,4
+,Cotting Florian,Florian,10.00,Kilchoer Alain *,5
o,Kramer Lario **,**,8.50,Kilchoer Alain *,6
+,Parvex Yannick *,*,10.00,Lötscher Adrian *,1
o,Cardinaux Victor **,**,8.50,Lötscher Adrian *,2
+,Varone Luc,Luc,10.00,Lötscher Adrian *,3
o,Borcard Johann **,**,8.50,Lötscher Adrian *,4
+,Cochrane Benjamin,Benjamin,10.00,Lötscher Adrian *,5
o,Gottofrey Marc **,**,8.50,Lötscher Adrian *,6
o,Hayoz Quentin *,*,8.50,Wieland Janis *,1
+,Cottier Marco (2000),(2000),10.00,Wieland Janis *,2
o,Piemontesi Pascal **,**,8.50,Wieland Janis *,3
o,Rapin Florent,Florent,8.50,Wieland Janis *,4
+,Pellet Adrian,Adrian,10.00,Wieland Janis *,5
+,Maridor Loïc,Loïc,10.00,Wieland Janis *,6
©,2018 Eidgenössischer Schwingerverba,Schwingerverba,nd,Wieland Janis *,7
+,Hofer Sven *,*,9.75,Mollet Ivan *,1
