result,name,level,points,placed_fighter,fight_round
+,Gisler Bruno ***,***,9.75,Giger Samuel ***,1
+,Geisser Lars **,**,9.75,Giger Samuel ***,2
+,Leuthard Reto *,*,10.00,Giger Samuel ***,3
+,Döbeli Andreas *,*,10.00,Giger Samuel ***,4
+,Schnurrenberger Roman **,**,9.75,Giger Samuel ***,5
+,Gisler Bruno ***,***,10.00,Giger Samuel ***,6
-,Nägeli Marco **,**,8.75,Rhyner Michael **,1
-,Klausner Yanick **,**,9.00,Rhyner Michael **,2
+,Castelli Fabio,Fabio,10.00,Rhyner Michael **,3
+,Götti Samuel,Samuel,10.00,Rhyner Michael **,4
+,Ammann Rico *,*,10.00,Rhyner Michael **,5
+,Leuppi Samir **,**,10.00,Rhyner Michael **,6
-,Riget Tobias **,**,8.75,Klausner Yanick **,1
-,Rhyner Michael **,**,9.00,Klausner Yanick **,2
+,Bollhalder Manuel (2001),(2001),9.75,Klausner Yanick **,3
+,Inauen Aurel,Aurel,9.75,Klausner Yanick **,4
+,Peng Mike ***,***,10.00,Klausner Yanick **,5
+,Ackermann Remo *,*,10.00,Klausner Yanick **,6
-,Klausner Yanick **,**,8.75,Riget Tobias **,1
+,Steiner Michael **,**,9.75,Riget Tobias **,2
+,Funk Nicola,Nicola,9.75,Riget Tobias **,3
+,Bärtsch Andreas (2002),(2002),10.00,Riget Tobias **,4
-,Gwerder Andreas **,**,9.00,Riget Tobias **,5
+,Schlegel Sandro **,**,9.75,Riget Tobias **,6
-,Dumelin David *,*,8.75,Kid Simon **,1
+,Hochholdinger Roman **,**,10.00,Kid Simon **,2
+,Reichmuth Beat,Beat,9.75,Kid Simon **,3
+,Strebel Joel **,**,10.00,Kid Simon **,4
+,Leuppi Samir **,**,10.00,Kid Simon **,5
o,Orlik Armon ***,***,8.50,Kid Simon **,6
+,Rohner Lukas (2000),(2000),9.75,Funk Nicola,1
+,Aeppli Lukas (2000),(2000),10.00,Funk Nicola,2
o,Riget Tobias **,**,8.50,Funk Nicola,3
-,Leuppi Karim *,*,8.75,Funk Nicola,4
+,Stähli Jan,Jan,9.75,Funk Nicola,5
+,Elmer Adrian *,*,10.00,Funk Nicola,6
+,Wickli Beat **,**,9.75,Schneider Mario **,1
+,Jörger Marc *,*,10.00,Schneider Mario **,2
+,Wey Nicola *,*,10.00,Schneider Mario **,3
o,Leuppi Samir **,**,8.50,Schneider Mario **,4
-,Geisser Lars **,**,8.75,Schneider Mario **,5
+,Gmür Pirmin **,**,9.75,Schneider Mario **,6
-,Hersche Martin ***,***,8.75,Orlik Armon ***,1
+,Strebel Joel **,**,9.75,Orlik Armon ***,2
+,Wickli Beat **,**,9.75,Orlik Armon ***,3
+,Eugster Ruedi **,**,10.00,Orlik Armon ***,4
+,Wey Nicola *,*,10.00,Orlik Armon ***,5
+,Kid Simon **,**,9.75,Orlik Armon ***,6
-,Orlik Armon ***,***,8.75,Hersche Martin ***,1
-,Döbeli Andreas *,*,8.75,Hersche Martin ***,2
+,Baumann Rico *,*,10.00,Hersche Martin ***,3
+,Reber Marcel *,*,10.00,Hersche Martin ***,4
+,Büsser André *,*,10.00,Hersche Martin ***,5
+,Steiner Michael **,**,10.00,Hersche Martin ***,6
o,Geisser Lars **,**,8.50,Gwerder Andreas **,1
+,Knabe Robert,Robert,10.00,Gwerder Andreas **,2
+,Hobi Ignaz,Ignaz,9.75,Gwerder Andreas **,3
+,Landolt Cla,Cla,10.00,Gwerder Andreas **,4
-,Riget Tobias **,**,9.00,Gwerder Andreas **,5
+,Büsser André *,*,10.00,Gwerder Andreas **,6
+,Bickel Stefan *,*,10.00,Döbeli Andreas *,1
-,Hersche Martin ***,***,8.75,Döbeli Andreas *,2
+,Weibel Lucien,Lucien,10.00,Döbeli Andreas *,3
o,Giger Samuel ***,***,8.50,Döbeli Andreas *,4
+,Hobi Ignaz,Ignaz,9.75,Döbeli Andreas *,5
+,Neﬀ Florian,Florian,10.00,Döbeli Andreas *,6
+,Thoma Christoph,Christoph,10.00,Kunz Daniel,1
+,Furrer Matthias,Matthias,9.75,Kunz Daniel,2
+,Schäppi Urs *,*,10.00,Kunz Daniel,3
o,Schnurrenberger Roman **,**,8.50,Kunz Daniel,4
o,Steiner Michael **,**,8.75,Kunz Daniel,5
+,Odermatt Michi,Michi,10.00,Kunz Daniel,6
+,Gwerder Andreas **,**,10.00,Geisser Lars **,1
o,Giger Samuel ***,***,8.50,Geisser Lars **,2
+,Schmidlin Tobias (2001),(2001),10.00,Geisser Lars **,3
+,Jörger Marc *,*,9.75,Geisser Lars **,4
-,Schneider Mario **,**,8.75,Geisser Lars **,5
+,Notz Armin *,*,9.75,Geisser Lars **,6
+,Peng Mike ***,***,9.75,Leuppi Samir **,1
+,Schäppi Urs *,*,10.00,Leuppi Samir **,2
