result,name,level,points,placed_fighter,fight_round
+,Nötzli Reto ***,***,10.00,Orlik Armon **,1
+,Glaus Martin ***,***,10.00,Orlik Armon **,2
+,Fässler Andreas **,**,10.00,Orlik Armon **,3
-,Forrer Arnold ***,***,8.75,Orlik Armon **,4
+,Giger Urs *,*,10.00,Orlik Armon **,5
+,Forrer Arnold ***,***,10.00,Orlik Armon **,6
-,Rychen Roger **,**,9.00,Nötzli Bruno ***,1
+,Landolt Reto *,*,10.00,Nötzli Bruno ***,2
o,Forrer Arnold ***,***,8.50,Nötzli Bruno ***,3
+,Kammermann Thomas *,*,10.00,Nötzli Bruno ***,4
+,Fuster Sepp,Sepp,10.00,Nötzli Bruno ***,5
+,Schläpfer Markus **,**,10.00,Nötzli Bruno ***,6
-,Clopath Beat ***,***,8.75,Bless Michael ***,1
+,Sprecher Sandro *,*,10.00,Bless Michael ***,2
+,Vollenweider Jeremy (1998) *,*,9.75,Bless Michael ***,3
+,Battaglia Ursin **,**,10.00,Bless Michael ***,4
o,Imhof Andi ***,***,8.50,Bless Michael ***,5
+,Gmür Pirmin *,*,10.00,Bless Michael ***,6
-,Büchler Remo **,**,8.75,Horner Peter **,1
+,Hersche Daniel,Daniel,9.75,Horner Peter **,2
+,Pﬁster Florian *,*,10.00,Horner Peter **,3
o,Imhof Andi ***,***,8.75,Horner Peter **,4
+,Bernold Michael (1999),(1999),9.75,Horner Peter **,5
+,Arnold Andreas *,*,9.75,Horner Peter **,6
o,Fässler Andreas **,**,8.50,Battaglia Ursin **,1
+,Lieberherr Michael (1999),(1999),9.75,Battaglia Ursin **,2
+,Hämmerli Gian-Franco *,*,10.00,Battaglia Ursin **,3
o,Bless Michael ***,***,8.50,Battaglia Ursin **,4
+,Vollmeier Sandro,Sandro,10.00,Battaglia Ursin **,5
+,Arnold Raphael *,*,10.00,Battaglia Ursin **,6
+,Pﬁster Florian *,*,10.00,Landolt Reto *,1
o,Nötzli Bruno ***,***,8.50,Landolt Reto *,2
+,Bircher Luca (1999),(1999),10.00,Landolt Reto *,3
+,Sprecher Sandro *,*,9.75,Landolt Reto *,4
o,Hersche Martin **,**,8.50,Landolt Reto *,5
+,Lieberherr Michael (1999),(1999),9.75,Landolt Reto *,6
-,Rhyner Michael **,**,8.75,Kindlimann Fabian ***,1
+,Giger Urs *,*,10.00,Kindlimann Fabian ***,2
+,Litscher Manuel *,*,10.00,Kindlimann Fabian ***,3
-,Kuster Marcel **,**,8.75,Kindlimann Fabian ***,4
-,Eugster Ruedi **,**,8.75,Kindlimann Fabian ***,5
+,Kuster Thomas *,*,10.00,Kindlimann Fabian ***,6
-,Wittenwiler Roman (1998),(1998),8.75,Fontana Michael,1
+,Manser Adrian (1998),(1998),10.00,Fontana Michael,2
o,Kammermann Thomas *,*,8.50,Fontana Michael,3
+,Danner Daniel,Daniel,10.00,Fontana Michael,4
-,Vollenweider Jeremy (1998) *,*,8.75,Fontana Michael,5
+,Fuster Sepp,Sepp,10.00,Fontana Michael,6
-,Nötzli Bruno ***,***,9.00,Rychen Roger **,1
+,Kunz Daniel,Daniel,10.00,Rychen Roger **,2
+,Reber Marcel *,*,10.00,Rychen Roger **,3
-,Clopath Beat ***,***,9.00,Rychen Roger **,4
+,Brügger Stefan *,*,10.00,Rychen Roger **,5
+,Nötzli Reto ***,***,10.00,Rychen Roger **,6
+,Imhof Andi ***,***,10.00,Forrer Arnold ***,1
+,Nötzli Bruno ***,***,10.00,Forrer Arnold ***,2
+,Hochholdinger Roman **,**,9.75,Forrer Arnold ***,3
-,Orlik Armon **,**,8.75,Forrer Arnold ***,4
+,Fässler Andreas **,**,10.00,Forrer Arnold ***,5
o,Orlik Armon **,**,8.75,Forrer Arnold ***,6
+,Peng Mike ***,***,10.00,Glaus Martin ***,1
o,Orlik Armon **,**,8.50,Glaus Martin ***,2
+,Koch Thomas,Thomas,9.75,Glaus Martin ***,3
+,Schmid Patrick *,*,10.00,Glaus Martin ***,4
+,Hochholdinger Roman **,**,10.00,Glaus Martin ***,5
-,Imhof Andi ***,***,8.75,Glaus Martin ***,6
o,Forrer Arnold ***,***,8.50,Imhof Andi ***,1
+,Vestner Roman *,*,9.75,Imhof Andi ***,2
+,Rüegg Fabian *,*,10.00,Imhof Andi ***,3
+,Horner Peter **,**,10.00,Imhof Andi ***,4
+,Bless Michael ***,***,9.75,Imhof Andi ***,5
-,Glaus Martin ***,***,8.75,Imhof Andi ***,6
+,Battaglia Ursin **,**,9.75,Fässler Andreas **,1
+,Brügger Stefan *,*,10.00,Fässler Andreas **,2
o,Orlik Armon **,**,8.50,Fässler Andreas **,3
+,Arztmann Beda,Beda,10.00,Fässler Andreas **,4
o,Forrer Arnold ***,***,8.50,Fässler Andreas **,5
+,Vestner Roman *,*,9.75,Fässler Andreas **,6
-,Bless Michael ***,***,8.75,Clopath Beat ***,1
+,Coray Beda *,*,10.00,Clopath Beat ***,2
+,Hasler Florian **,**,9.75,Clopath Beat ***,3
-,Rychen Roger **,**,9.00,Clopath Beat ***,4
-,Höﬂiger Andreas **,**,8.75,Clopath Beat ***,5
