result,name,level,points,placed_fighter,fight_round
+,Strebel Joel ***,***,10.00,Aeschbacher Matthias ***,1
+,Leuthard Reto **,**,9.75,Aeschbacher Matthias ***,2
+,Lüscher Sinisha (2006) *,*,9.75,Aeschbacher Matthias ***,3
+,Staudenmann Fabian ***,***,9.75,Aeschbacher Matthias ***,4
+,Schwander Severin **,**,10.00,Aeschbacher Matthias ***,5
+,Schneider Domenic ***,***,10.00,Aeschbacher Matthias ***,6
+,Döbeli Andreas ***,***,10.00,Staudenmann Fabian ***,1
+,Riget Florian **,**,9.75,Staudenmann Fabian ***,2
+,Koch Reto **,**,9.75,Staudenmann Fabian ***,3
o,Aeschbacher Matthias ***,***,8.50,Staudenmann Fabian ***,4
+,Roschi Ruedi **,**,10.00,Staudenmann Fabian ***,5
+,Gobeli Patrick **,**,9.75,Staudenmann Fabian ***,6
-,Burkhalter Stefan ***,***,8.75,Schwander Severin **,1
+,Bühler Hannes *,*,10.00,Schwander Severin **,2
+,Döbeli Lukas **,**,10.00,Schwander Severin **,3
+,Vieira Tiago **,**,10.00,Schwander Severin **,4
o,Aeschbacher Matthias ***,***,8.50,Schwander Severin **,5
+,Roth Jan (2004) *,*,10.00,Schwander Severin **,6
-,Lüthi David *,*,8.75,Döbeli Lukas **,1
+,Oettli Marco **,**,10.00,Döbeli Lukas **,2
o,Schwander Severin **,**,8.50,Döbeli Lukas **,3
+,Wittwer Josias **,**,10.00,Döbeli Lukas **,4
+,Burkhalter Stefan ***,***,9.75,Döbeli Lukas **,5
+,Roschi Ruedi **,**,10.00,Döbeli Lukas **,6
+,Voggensperger Lars **,**,10.00,Wenger Kilian ***,1
o,Odermatt Adrian **,**,8.75,Wenger Kilian ***,2
+,Burkhalter Stefan ***,***,10.00,Wenger Kilian ***,3
o,Schneider Domenic ***,***,8.50,Wenger Kilian ***,4
+,Joho Philip *,*,9.75,Wenger Kilian ***,5
+,Zwyssig Raphael ***,***,10.00,Wenger Kilian ***,6
-,Schmid Samuel **,**,8.75,Klossner Adrian **,1
+,Schmutz Simon *,*,10.00,Klossner Adrian **,2
o,Döbeli Andreas ***,***,8.50,Klossner Adrian **,3
+,Späti Jan,Jan,9.75,Klossner Adrian **,4
+,Hügli Kaj **,**,9.75,Klossner Adrian **,5
+,Voggensperger Lars **,**,9.75,Klossner Adrian **,6
o,Leuthard Reto **,**,8.75,Kuster Thomas **,1
-,Schmid Samuel **,**,8.75,Kuster Thomas **,2
+,Gerber Andrj *,*,10.00,Kuster Thomas **,3
o,Strebel Joel ***,***,8.50,Kuster Thomas **,4
+,Joho Pascal (2004) *,*,10.00,Kuster Thomas **,5
+,Brun Samuel **,**,10.00,Kuster Thomas **,6
-,Walther Adrian **,**,9.00,Schneider Domenic ***,1
+,Gobeli Patrick **,**,10.00,Schneider Domenic ***,2
+,Orlik Curdin ***,***,10.00,Schneider Domenic ***,3
+,Wenger Kilian ***,***,10.00,Schneider Domenic ***,4
+,Sempach Thomas ***,***,10.00,Schneider Domenic ***,5
o,Aeschbacher Matthias ***,***,8.75,Schneider Domenic ***,6
+,Zwyssig Raphael ***,***,9.75,von Weissenﬂuh Kilian ***,1
+,Hugelshofer Lars *,*,9.75,von Weissenﬂuh Kilian ***,2
o,Sempach Thomas ***,***,8.50,von Weissenﬂuh Kilian ***,3
+,Zaugg Lars **,**,9.75,von Weissenﬂuh Kilian ***,4
+,Roth Philipp ***,***,9.75,von Weissenﬂuh Kilian ***,5
+,Schmid Dominik **,**,9.75,von Weissenﬂuh Kilian ***,6
+,Nägeli Marco **,**,10.00,Wittwer Jan **,1
o,Lüscher Sinisha (2006) *,*,8.50,Wittwer Jan **,2
+,Räbmatter Patrick ***,***,9.75,Wittwer Jan **,3
-,Koch Reto **,**,9.00,Wittwer Jan **,4
+,Leuthard Reto **,**,10.00,Wittwer Jan **,5
+,Roth Tim (2004) *,*,10.00,Wittwer Jan **,6
+,Roth Martin ***,***,9.75,Orlik Curdin ***,1
+,Brun Samuel **,**,10.00,Orlik Curdin ***,2
o,Schneider Domenic ***,***,8.50,Orlik Curdin ***,3
+,Erb Roger **,**,9.75,Orlik Curdin ***,4
+,Roth Jan (2004) *,*,10.00,Orlik Curdin ***,5
-,Burger Matthieu **,**,9.00,Orlik Curdin ***,6
o,Orlik Curdin ***,***,8.50,Roth Martin ***,1
+,Stüdeli Thomas **,**,9.75,Roth Martin ***,2
o,Burger Matthieu **,**,8.50,Roth Martin ***,3
+,Schmid Samuel **,**,10.00,Roth Martin ***,4
+,Brun Samuel **,**,10.00,Roth Martin ***,5
+,Berger Lorenz **,**,10.00,Roth Martin ***,6
+,Streich Sascha *,*,9.75,Gäumann Stefan **,1
+,Strebel Joel ***,***,9.75,Gäumann Stefan **,2
o,Odermatt Adrian **,**,8.50,Gäumann Stefan **,3
o,Roth Tim (2004) *,*,8.75,Gäumann Stefan **,4
+,Notz Beni ***,***,9.75,Gäumann Stefan **,5
+,Koch Reto **,**,9.75,Gäumann Stefan **,6
-,Oettli Marco **,**,8.75,Erb Roger **,1
+,Lüthi David *,*,10.00,Erb Roger **,2
+,Wittwer Josias **,**,10.00,Erb Roger **,3
o,Orlik Curdin ***,***,8.50,Erb Roger **,4
o,Koch Reto **,**,8.50,Erb Roger **,5
+,Koch Thomas **,**,10.00,Erb Roger **,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Erb Roger **,7
+,Voggensperger Janic **,**,9.75,Sempach Thomas ***,1
+,Schmid Patrick *,*,10.00,Sempach Thomas ***,2
+,von Weissenﬂuh Kilian ***,***,9.75,Sempach Thomas ***,3
+,Odermatt Adrian **,**,9.75,Sempach Thomas ***,4
o,Schneider Domenic ***,***,8.50,Sempach Thomas ***,5
+,Hermann Oliver **,**,10.00,Sempach Thomas ***,6
+,Notz Beni ***,***,9.75,Odermatt Adrian **,1
+,Wenger Kilian ***,***,10.00,Odermatt Adrian **,2
+,Gäumann Stefan **,**,10.00,Odermatt Adrian **,3
o,Sempach Thomas ***,***,8.50,Odermatt Adrian **,4
-,Burger Matthieu **,**,9.00,Odermatt Adrian **,5
+,Zangger Dominik *,*,10.00,Odermatt Adrian **,6
+,Hermann Oliver **,**,9.75,Burger Matthieu **,1
+,Odermatt Gian Maria (2004) **,**,9.75,Burger Matthieu **,2
+,Roth Martin ***,***,9.75,Burger Matthieu **,3
+,Döbeli Andreas ***,***,10.00,Burger Matthieu **,4
-,Odermatt Adrian **,**,9.00,Burger Matthieu **,5
-,Orlik Curdin ***,***,8.75,Burger Matthieu **,6
+,Fejzaj Naim **,**,10.00,Gobeli Patrick **,1
o,Schneider Domenic ***,***,8.50,Gobeli Patrick **,2
+,Brun Samuel **,**,10.00,Gobeli Patrick **,3
+,Lüscher Sinisha (2006) *,*,10.00,Gobeli Patrick **,4
+,Walther Adrian **,**,9.75,Gobeli Patrick **,5
o,Staudenmann Fabian ***,***,8.75,Gobeli Patrick **,6
o,Vieira Tiago **,**,8.50,Zaugg Lars **,1
+,Jörger Marc *,*,10.00,Zaugg Lars **,2
+,Voggensperger Janic **,**,10.00,Zaugg Lars **,3
o,von Weissenﬂuh Kilian ***,***,8.50,Zaugg Lars **,4
+,Riget Florian **,**,10.00,Zaugg Lars **,5
+,Burkhalter Stefan ***,***,9.75,Zaugg Lars **,6
+,Bader Fabian **,**,9.75,Roschi Ruedi **,1
+,Zwyssig Raphael ***,***,9.75,Roschi Ruedi **,2
+,Roth Tim (2004) *,*,9.75,Roschi Ruedi **,3
+,Voggensperger Lars **,**,9.75,Roschi Ruedi **,4
o,Staudenmann Fabian ***,***,8.50,Roschi Ruedi **,5
o,Döbeli Lukas **,**,8.50,Roschi Ruedi **,6
+,Roth Jan (2004) *,*,10.00,Koch Reto **,1
+,Räbmatter Patrick ***,***,10.00,Koch Reto **,2
o,Staudenmann Fabian ***,***,8.50,Koch Reto **,3
-,Wittwer Jan **,**,9.00,Koch Reto **,4
+,Erb Roger **,**,9.75,Koch Reto **,5
o,Gäumann Stefan **,**,8.50,Koch Reto **,6
,23.07.2022 17:16,17:16,Seite 1/,Koch Reto **,7
-,Schmid Dominik **,**,8.75,Steﬀen Gustav **,1
o,Ackermann Remo *,*,8.50,Steﬀen Gustav **,2
+,Anderegg David *,*,10.00,Steﬀen Gustav **,3
+,Jörger Corsin *,*,10.00,Steﬀen Gustav **,4
o,Strebel Joel ***,***,8.50,Steﬀen Gustav **,5
+,Schmid Samuel **,**,10.00,Steﬀen Gustav **,6
o,Riget Florian **,**,8.50,Berger Lorenz **,1
+,Streich Sascha *,*,10.00,Berger Lorenz **,2
+,Schmid Patrick *,*,10.00,Berger Lorenz **,3
o,Burkhalter Stefan ***,***,8.50,Berger Lorenz **,4
+,Ackermann Remo *,*,10.00,Berger Lorenz **,5
o,Roth Martin ***,***,8.75,Berger Lorenz **,6
-,Geisser Lars **,**,8.75,Roth Philipp ***,1
-,Vieira Tiago **,**,8.75,Roth Philipp ***,2
+,Hermann Oliver **,**,9.75,Roth Philipp ***,3
+,Odermatt Gian Maria (2004) **,**,10.00,Roth Philipp ***,4
o,von Weissenﬂuh Kilian ***,***,8.50,Roth Philipp ***,5
+,Oettli Marco **,**,9.75,Roth Philipp ***,6
+,Zaugg Lars **,**,9.75,Vieira Tiago **,1
-,Roth Philipp ***,***,8.75,Vieira Tiago **,2
+,Fejzaj Naim **,**,10.00,Vieira Tiago **,3
o,Schwander Severin **,**,8.50,Vieira Tiago **,4
o,Oettli Marco **,**,8.50,Vieira Tiago **,5
+,Schlüchter Colin **,**,9.75,Vieira Tiago **,6
+,Schlüchter Colin **,**,10.00,Hügli Kaj **,1
o,Burkhalter Stefan ***,***,8.50,Hügli Kaj **,2
+,Fausch Kjetil *,*,10.00,Hügli Kaj **,3
o,Walther Adrian **,**,8.50,Hügli Kaj **,4
o,Klossner Adrian **,**,8.50,Hügli Kaj **,5
+,Ackermann Remo *,*,9.75,Hügli Kaj **,6
+,Koch Thomas **,**,9.75,Roth Tim (2004) *,1
+,Notz Beni ***,***,9.75,Roth Tim (2004) *,2
o,Roschi Ruedi **,**,8.50,Roth Tim (2004) *,3
+,Gäumann Stefan **,**,10.00,Roth Tim (2004) *,4
o,Zwyssig Raphael ***,***,8.50,Roth Tim (2004) *,5
o,Wittwer Jan **,**,8.50,Roth Tim (2004) *,6
-,Steﬀen Gustav **,**,8.75,Schmid Dominik **,1
-,Kocher Remo **,**,8.75,Schmid Dominik **,2
-,Gäggeler Adrian *,*,8.75,Schmid Dominik **,3
+,Odermatt Jonas (2004) *,*,10.00,Schmid Dominik **,4
+,Stüdeli Thomas **,**,10.00,Schmid Dominik **,5
o,von Weissenﬂuh Kilian ***,***,8.50,Schmid Dominik **,6
o,Hügli Kaj **,**,8.50,Schlüchter Colin **,1
-,Kocher Remo **,**,8.75,Schlüchter Colin **,2
-,Brand Christian **,**,8.75,Schlüchter Colin **,3
+,Kohler Adrian *,*,10.00,Schlüchter Colin **,4
+,Jörger Marc *,*,10.00,Schlüchter Colin **,5
o,Vieira Tiago **,**,8.50,Schlüchter Colin **,6
-,Schwander Severin **,**,8.75,Burkhalter Stefan ***,1
+,Hügli Kaj **,**,10.00,Burkhalter Stefan ***,2
o,Wenger Kilian ***,***,8.50,Burkhalter Stefan ***,3
+,Berger Lorenz **,**,10.00,Burkhalter Stefan ***,4
o,Döbeli Lukas **,**,8.50,Burkhalter Stefan ***,5
o,Zaugg Lars **,**,8.50,Burkhalter Stefan ***,6
o,Odermatt Gian Maria (2004) **,**,8.50,Steﬀen Konrad *,1
+,Rüegger Aaron *,*,10.00,Steﬀen Konrad *,2
-,Stüdeli Thomas **,**,8.75,Steﬀen Konrad *,3
+,Fejzaj Naim **,**,10.00,Steﬀen Konrad *,4
