result,name,level,points,placed_fighter,fight_round
o,Bösch Daniel ***,***,8.50,Schurtenberger Sven ***,1
+,Schneider Mario **,**,10.00,Schurtenberger Sven ***,2
+,Klausner Yanick **,**,10.00,Schurtenberger Sven ***,3
+,Hersche Martin ***,***,10.00,Schurtenberger Sven ***,4
+,Ulrich Andreas ***,***,10.00,Schurtenberger Sven ***,5
-,Gisler Bruno ***,***,9.00,Schurtenberger Sven ***,6
+,Wicki Joel **,**,0.25,Schurtenberger Sven ***,7
-,Bieri Christoph ***,***,9.00,Wicki Joel **,1
+,Linggi Bruno **,**,9.75,Wicki Joel **,2
+,Burkhalter Stefan ***,***,10.00,Wicki Joel **,3
+,Bösch Daniel ***,***,9.75,Wicki Joel **,4
+,Schuler Philipp **,**,10.00,Wicki Joel **,5
o,Schurtenberger Sven ***,***,8.75,Wicki Joel **,6
+,Kuster Marcel ***,***,10.00,Ulrich Andreas ***,1
+,Gloggner Reto **,**,9.75,Ulrich Andreas ***,2
-,Bösch Daniel ***,***,8.75,Ulrich Andreas ***,3
+,Kropf Marcel **,**,10.00,Ulrich Andreas ***,4
o,Schurtenberger Sven ***,***,8.50,Ulrich Andreas ***,5
+,Hauri Urs **,**,10.00,Ulrich Andreas ***,6
o,Mathis Marcel ***,***,8.75,Gisler Bruno ***,1
+,Kennel Stefan **,**,10.00,Gisler Bruno ***,2
-,Arnold Stefan **,**,9.00,Gisler Bruno ***,3
+,Reichmuth Marco **,**,10.00,Gisler Bruno ***,4
+,Steinauer Adrian **,**,10.00,Gisler Bruno ***,5
-,Schurtenberger Sven ***,***,9.00,Gisler Bruno ***,6
-,Wicki Joel **,**,9.00,Bieri Christoph ***,1
-,Betschart Remo **,**,8.75,Bieri Christoph ***,2
+,Doppmann Urs *,*,9.75,Bieri Christoph ***,3
+,Arnold Raphael *,*,10.00,Bieri Christoph ***,4
-,Nötzli Reto ***,***,8.75,Bieri Christoph ***,5
+,Lang Sven *,*,10.00,Bieri Christoph ***,6
+,Hersche Martin ***,***,9.75,Nötzli Bruno ***,1
+,Kropf Marcel **,**,10.00,Nötzli Bruno ***,2
+,Döbeli Andreas *,*,9.75,Nötzli Bruno ***,3
+,Thürig Mario ***,***,10.00,Nötzli Bruno ***,4
+,Kuster Marcel ***,***,9.75,Nötzli Bruno ***,5
+,Vestner Bruno *,*,9.75,Arnold Raphael *,1
+,Egli Damian **,**,9.75,Arnold Raphael *,2
-,Forrer Arnold ***,***,8.75,Arnold Raphael *,3
o,Bieri Christoph ***,***,8.50,Arnold Raphael *,4
-,Studinger Stephan **,**,9.00,Arnold Raphael *,5
+,Kenel Franz-Toni *,*,10.00,Arnold Raphael *,6
-,Alpiger Nick ***,***,8.75,Nötzli Reto ***,1
+,Studinger Stephan **,**,9.75,Nötzli Reto ***,2
+,Bühler Hannes *,*,9.75,Nötzli Reto ***,3
+,Döbeli Lukas (2000) *,*,9.75,Nötzli Reto ***,4
-,Bieri Christoph ***,***,8.75,Nötzli Reto ***,5
o,Burkhalter Stefan ***,***,8.75,Nötzli Reto ***,6
-,Nötzli Reto ***,***,8.75,Alpiger Nick ***,1
+,Reichmuth Marco **,**,9.75,Alpiger Nick ***,2
-,Fankhauser Marco **,**,9.00,Alpiger Nick ***,3
+,Betschart Remo **,**,10.00,Alpiger Nick ***,4
+,Linggi Bruno **,**,10.00,Alpiger Nick ***,5
+,Suppiger René ***,***,10.00,Alpiger Nick ***,6
+,Scheuber Lutz **,**,10.00,Schneider Mario **,1
o,Schurtenberger Sven ***,***,8.50,Schneider Mario **,2
+,Zimmermann Simon **,**,10.00,Schneider Mario **,3
-,Mathis Marcel ***,***,8.75,Schneider Mario **,4
+,Doppmann Urs *,*,10.00,Schneider Mario **,5
+,Schuler Philipp **,**,10.00,Schneider Mario **,6
+,Notz Beni ***,***,10.00,Steinauer Adrian **,1
+,Muﬀ Armin **,**,9.75,Steinauer Adrian **,2
-,Mathis Marcel ***,***,8.75,Steinauer Adrian **,3
+,Studinger Stephan **,**,10.00,Steinauer Adrian **,4
o,Gisler Bruno ***,***,8.50,Steinauer Adrian **,5
+,Döbeli Lukas (2000) *,*,9.75,Steinauer Adrian **,6
+,Gwerder Andreas **,**,9.75,Linggi Bruno **,1
o,Wicki Joel **,**,8.50,Linggi Bruno **,2
+,Schmid Samuel **,**,10.00,Linggi Bruno **,3
+,Döbeli Andreas *,*,10.00,Linggi Bruno **,4
o,Alpiger Nick ***,***,8.50,Linggi Bruno **,5
+,Hersche Martin ***,***,9.75,Linggi Bruno **,6
-,Burkhalter Stefan ***,***,8.75,Suppiger René ***,1
-,Oertig Dominik **,**,9.00,Suppiger René ***,2
+,Ammann Rico *,*,9.75,Suppiger René ***,3
+,Reichmuth Armin *,*,10.00,Suppiger René ***,4
+,Schuler Alex ***,***,10.00,Suppiger René ***,5
o,Alpiger Nick ***,***,8.50,Suppiger René ***,6
-,Heiniger Marco *,*,8.75,Reichmuth Armin *,1
-,Vonlaufen Lukas *,*,8.75,Reichmuth Armin *,2
+,Zbinden Marc *,*,10.00,Reichmuth Armin *,3
o,Suppiger René ***,***,8.50,Reichmuth Armin *,4
+,Zimmermann Simon **,**,10.00,Reichmuth Armin *,5
+,Thürig Mario ***,***,9.75,Reichmuth Armin *,6
+,Fankhauser Reto **,**,10.00,Studinger Stephan **,1
o,Nötzli Reto ***,***,8.50,Studinger Stephan **,2
+,Bucher Christian *,*,10.00,Studinger Stephan **,3
o,Steinauer Adrian **,**,8.50,Studinger Stephan **,4
-,Arnold Raphael *,*,9.00,Studinger Stephan **,5
+,Arnold Stefan **,**,9.75,Studinger Stephan **,6
+,Grab Martin ***,***,10.00,Thürig Mario ***,1
-,Gwerder Carlo **,**,8.75,Thürig Mario ***,2
+,Rohrer Ueli (1999) *,*,9.75,Thürig Mario ***,3
o,Nötzli Bruno ***,***,8.50,Thürig Mario ***,4
+,Muﬀ Armin **,**,10.00,Thürig Mario ***,5
o,Reichmuth Armin *,*,8.50,Thürig Mario ***,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Thürig Mario ***,7
+,Schurtenberger Sven ***,***,10.00,Bösch Daniel ***,1
+,Schuler Philipp **,**,10.00,Bösch Daniel ***,2
-,Ulrich Andreas ***,***,8.75,Bösch Daniel ***,3
o,Wicki Joel **,**,8.75,Bösch Daniel ***,4
+,Egli Damian **,**,10.00,Bösch Daniel ***,5
+,Fankhauser Marco **,**,10.00,Bösch Daniel ***,6
-,Suppiger René ***,***,8.75,Burkhalter Stefan ***,1
+,Bucher Christian *,*,10.00,Burkhalter Stefan ***,2
o,Wicki Joel **,**,8.50,Burkhalter Stefan ***,3
+,Odermatt Christian **,**,10.00,Burkhalter Stefan ***,4
+,Arnold Stefan **,**,10.00,Burkhalter Stefan ***,5
+,Nötzli Reto ***,***,10.00,Burkhalter Stefan ***,6
+,Widmer Tobias **,**,9.75,Betschart Remo **,1
-,Bieri Christoph ***,***,8.75,Betschart Remo **,2
+,Muﬀ Armin **,**,9.75,Betschart Remo **,3
o,Alpiger Nick ***,***,8.50,Betschart Remo **,4
+,Klausner Yanick **,**,10.00,Betschart Remo **,5
+,Döbeli Andreas *,*,10.00,Betschart Remo **,6
-,Betschart Silvan *,*,8.75,Langenstein Philip *,1
-,Arnold Kornel *,*,8.75,Langenstein Philip *,2
-,Stoll Simon *,*,8.75,Langenstein Philip *,3
+,Leuthard Reto *,*,10.00,Langenstein Philip *,4
+,Schmid David ***,***,10.00,Langenstein Philip *,5
+,Oertig Dominik **,**,10.00,Langenstein Philip *,6
+,Bader Andreas **,**,10.00,Gwerder Carlo **,1
-,Thürig Mario ***,***,8.75,Gwerder Carlo **,2
-,Oertig Dominik **,**,9.00,Gwerder Carlo **,3
+,Bühler Hannes *,*,9.75,Gwerder Carlo **,4
o,Hersche Martin ***,***,8.50,Gwerder Carlo **,5
+,Kropf Marcel **,**,10.00,Gwerder Carlo **,6
+,Schnurrenberger Roman **,**,9.75,Egli Pirmin **,1
-,Rohrer Ivan **,**,8.75,Egli Pirmin **,2
o,Kenel Franz-Toni *,*,8.75,Egli Pirmin **,3
-,Forrer Arnold ***,***,8.75,Egli Pirmin **,4
+,Steiner Michael **,**,10.00,Egli Pirmin **,5
+,Kuster Marcel ***,***,9.75,Egli Pirmin **,6
-,Murer Andy **,**,8.75,Schmid Dominik **,1
o,Fankhauser Marco **,**,8.50,Schmid Dominik **,2
+,Vonlaufen Lukas *,*,10.00,Schmid Dominik **,3
o,Schuler Alex ***,***,8.50,Schmid Dominik **,4
+,Gloggner Reto **,**,10.00,Schmid Dominik **,5
+,Grab Martin ***,***,10.00,Schmid Dominik **,6
o,Kropf Marcel **,**,8.50,Fankhauser Marco **,1
+,Schmid Dominik **,**,10.00,Fankhauser Marco **,2
-,Alpiger Nick ***,***,8.75,Fankhauser Marco **,3
+,Murer Andy **,**,10.00,Fankhauser Marco **,4
+,Herger Matthias **,**,9.75,Fankhauser Marco **,5
o,Bösch Daniel ***,***,8.50,Fankhauser Marco **,6
,15.12.2019 05:25,05:25,Seite 1/,Fankhauser Marco **,7
+,Forrer Arnold ***,***,9.75,Arnold Stefan **,1
+,Heinzer Stefan *,*,10.00,Arnold Stefan **,2
-,Gisler Bruno ***,***,8.75,Arnold Stefan **,3
+,Hauri Urs **,**,9.75,Arnold Stefan **,4
o,Burkhalter Stefan ***,***,8.50,Arnold Stefan **,5
o,Studinger Stephan **,**,8.75,Arnold Stefan **,6
o,Nötzli Bruno ***,***,8.50,Hersche Martin ***,1
+,Kenel Franz-Toni *,*,10.00,Hersche Martin ***,2
+,Herger Matthias **,**,10.00,Hersche Martin ***,3
o,Schurtenberger Sven ***,***,8.50,Hersche Martin ***,4
+,Gwerder Carlo **,**,9.75,Hersche Martin ***,5
o,Linggi Bruno **,**,8.75,Hersche Martin ***,6
o,Schuler Philipp **,**,8.50,Klausner Yanick **,1
+,Odermatt Christian **,**,10.00,Klausner Yanick **,2
o,Schurtenberger Sven ***,***,8.50,Klausner Yanick **,3
+,Felder Martin *,*,9.75,Klausner Yanick **,4
o,Betschart Remo **,**,8.50,Klausner Yanick **,5
+,Egli Damian **,**,10.00,Klausner Yanick **,6
+,Gisler Bruno ***,***,10.00,Mathis Marcel ***,1
-,Döbeli Lukas (2000) *,*,9.00,Mathis Marcel ***,2
-,Steinauer Adrian **,**,8.75,Mathis Marcel ***,3
-,Schneider Mario **,**,8.75,Mathis Marcel ***,4
-,Oertig Adrian **,**,8.75,Mathis Marcel ***,5
+,Notz Beni ***,***,10.00,Mathis Marcel ***,6
o,Arnold Stefan **,**,8.75,Forrer Arnold ***,1
+,Zimmermann Simon **,**,9.75,Forrer Arnold ***,2
-,Arnold Raphael *,*,8.75,Forrer Arnold ***,3
-,Egli Pirmin **,**,8.75,Forrer Arnold ***,4
-,Bucher Christian *,*,8.75,Forrer Arnold ***,5
+,Rohrer Ivan **,**,10.00,Forrer Arnold ***,6
o,Studinger Stephan **,**,8.75,Fankhauser Reto **,1
o,Rüegg Fabian *,*,8.75,Fankhauser Reto **,2
-,Steiner Michael **,**,9.00,Fankhauser Reto **,3
+,Brun Samuel (1999) **,**,10.00,Fankhauser Reto **,4
o,Notz Beni ***,***,8.50,Fankhauser Reto **,5
+,Odermatt Christian **,**,9.75,Fankhauser Reto **,6
-,Rohrer Ueli (1999) *,*,8.75,Bühler Hannes *,1
+,Betschart Silvan *,*,10.00,Bühler Hannes *,2
o,Nötzli Reto ***,***,8.50,Bühler Hannes *,3
o,Gwerder Carlo **,**,8.50,Bühler Hannes *,4
+,Betschart Patrick (1999) *,*,10.00,Bühler Hannes *,5
-,Murer Andy **,**,8.75,Bühler Hannes *,6
o,Thürig Mario ***,***,8.50,Grab Martin ***,1
o,Döbeli Andreas *,*,8.50,Grab Martin ***,2
+,Rüegg Fabian *,*,10.00,Grab Martin ***,3
o,Oertig Dominik **,**,8.75,Grab Martin ***,4
+,Widmer Tobias **,**,10.00,Grab Martin ***,5
o,Schmid Dominik **,**,8.75,Grab Martin ***,6
+,Hauri Urs **,**,9.75,Rohrer Ivan **,1
-,Egli Pirmin **,**,8.75,Rohrer Ivan **,2
+,Gloggner Reto **,**,10.00,Rohrer Ivan **,3
o,Kuster Marcel ***,***,8.50,Rohrer Ivan **,4
-,Oertig Dominik **,**,8.75,Rohrer Ivan **,5
o,Forrer Arnold ***,***,8.50,Rohrer Ivan **,6
+,Hügli Kaj *,*,9.75,Muﬀ Armin **,1
