result,name,level,points,placed_fighter,fight_round
o,Durrer Fabian *,*,8.75,Zemp Christian (2004),6
-,Nägeli Leandro,Leandro,8.75,Wandeler Roman,1
+,von Wyl Simon,Simon,10.00,Wandeler Roman,2
+,Käslin Ruedi *,*,9.75,Wandeler Roman,3
+,Steudler Kevin *,*,9.75,Wandeler Roman,4
o,Arnold Stefan **,**,8.50,Wandeler Roman,5
+,Christen Silvan,Silvan,9.75,Wandeler Roman,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Wandeler Roman,7
-,von Ah Benji ***,***,8.75,Müller Michael **,1
+,Langensand Stefan *,*,9.75,Müller Michael **,2
+,Nägeli Leandro,Leandro,10.00,Müller Michael **,3
-,Gerber Christian ***,***,8.75,Müller Michael **,4
+,Gasser Dominik 1,1,10.00,Müller Michael **,5
+,Ming Christian *,*,10.00,Müller Michael **,6
+,Fellmann Roman **,**,9.75,Rohrer Ueli **,1
+,Bättig Martin *,*,10.00,Rohrer Ueli **,2
o,Gerber Christian ***,***,8.50,Rohrer Ueli **,3
-,Schöpfer Marco,Marco,9.00,Rohrer Ueli **,4
+,Elsener Manuel,Manuel,10.00,Rohrer Ueli **,5
+,Waser Reto *,*,10.00,Rohrer Ueli **,6
-,von Weissenﬂuh Kilian ***,***,8.75,Schurtenberger Sven ***,1
+,Steudler Kevin *,*,10.00,Schurtenberger Sven ***,2
o,Odermatt Andreas **,**,8.50,Schurtenberger Sven ***,3
+,Omlin Toni *,*,9.75,Schurtenberger Sven ***,4
+,Bucher Christian **,**,10.00,Schurtenberger Sven ***,5
+,Rohrer Ivan **,**,10.00,Schurtenberger Sven ***,6
-,Schaller Noah,Noah,8.75,Wiget Ueli,1
+,Rohrer Michael,Michael,10.00,Wiget Ueli,2
+,Würsch Lars *,*,10.00,Wiget Ueli,3
o,Odermatt Christian **,**,8.50,Wiget Ueli,4
+,Imfeld Laurin (2004),(2004),9.75,Wiget Ueli,5
+,Gut Koni,Koni,10.00,Wiget Ueli,6
-,Fankhauser Erich ***,***,8.75,Nötzli Reto ***,1
-,Durrer Jonas *,*,8.75,Nötzli Reto ***,2
+,Hurschler Tobias,Tobias,10.00,Nötzli Reto ***,3
+,Röthlin Pascal *,*,9.75,Nötzli Reto ***,4
+,Scherer Niklaus **,**,9.75,Nötzli Reto ***,5
+,Wallimann Remo *,*,9.75,Nötzli Reto ***,6
+,Kurmann Jvo,Jvo,9.75,Durrer Markus,1
+,Imgrüth Fabian (2005),(2005),10.00,Durrer Markus,2
o,Durrer Fabian *,*,8.50,Durrer Markus,3
+,Moos Christoph *,*,9.75,Durrer Markus,4
o,Gasser Dominik **,**,8.75,Durrer Markus,5
+,Rogenmoser Ryan,Ryan,10.00,Durrer Markus,6
-,Schurtenberger Sven ***,***,8.75,von Weissenﬂuh Kilian ***,1
+,Egli Damian **,**,9.75,von Weissenﬂuh Kilian ***,2
+,Odermatt Christian **,**,9.75,von Weissenﬂuh Kilian ***,3
-,von Ah Benji ***,***,8.75,von Weissenﬂuh Kilian ***,4
+,Kennel Stefan **,**,9.75,von Weissenﬂuh Kilian ***,5
+,Zemp Christian (2004),(2004),9.75,von Weissenﬂuh Kilian ***,6
o,Doppmann Urs **,**,8.50,Burch Jonas **,1
+,Moos Christoph *,*,10.00,Burch Jonas **,2
+,Scherrer Patrick,Patrick,10.00,Burch Jonas **,3
+,Fankhauser Reto **,**,10.00,Burch Jonas **,4
-,Fankhauser Erich ***,***,9.00,Burch Jonas **,5
-,Bucher Roland *,*,9.00,Burch Jonas **,6
,21.05.2022 15:22,15:22,Seite 1/,Burch Jonas **,7
+,Waser Adrian *,*,9.75,Huber Alex *,1
-,Bucher Christian **,**,8.75,Huber Alex *,2
+,Ettlin Kevin,Kevin,9.75,Huber Alex *,3
+,Gander Michael,Michael,9.75,Huber Alex *,4
o,Imhof Andi ***,***,8.50,Huber Alex *,5
+,Berchtold Kilian,Kilian,9.75,Huber Alex *,6
-,Nötzli Reto ***,***,8.75,Fankhauser Erich ***,1
+,Hess Dominik *,*,10.00,Fankhauser Erich ***,2
-,Gasser Dominik **,**,8.75,Fankhauser Erich ***,3
+,Bucher André,André,10.00,Fankhauser Erich ***,4
-,Burch Jonas **,**,9.00,Fankhauser Erich ***,5
+,Elsener Marcel *,*,9.75,Fankhauser Erich ***,6
-,Müller Michael **,**,8.75,von Ah Benji ***,1
+,Wyrsch Silvio *,*,10.00,von Ah Benji ***,2
+,Lustenberger Marc *,*,9.75,von Ah Benji ***,3
-,von Weissenﬂuh Kilian ***,***,8.75,von Ah Benji ***,4
+,Fellmann Roman **,**,10.00,von Ah Benji ***,5
-,Scherrer Fabian *,*,8.75,von Ah Benji ***,6
-,Kennel Stefan **,**,8.75,Felder Martin *,1
+,Ettlin Martin *,*,10.00,Felder Martin *,2
o,Imhof Andi ***,***,8.75,Felder Martin *,3
+,Kiser Markus (2005),(2005),9.75,Felder Martin *,4
+,Hürlimann Ueli,Ueli,9.75,Felder Martin *,5
-,Bucher André,André,9.00,Felder Martin *,6
-,Durrer Lukas,Lukas,9.00,Scherrer Patrick,1
+,Odermatt Fabian (2005),(2005),10.00,Scherrer Patrick,2
o,Burch Jonas **,**,8.50,Scherrer Patrick,3
o,Odermatt Remo *,*,8.50,Scherrer Patrick,4
+,Graber Sandro,Sandro,10.00,Scherrer Patrick,5
+,Odermatt Christian **,**,10.00,Scherrer Patrick,6
-,Durrer Ueli,Ueli,8.75,Bucher André,1
+,Imfeld Laurin (2004),(2004),9.75,Bucher André,2
+,Wolf Stefan (2006),(2006),10.00,Bucher André,3
o,Fankhauser Erich ***,***,8.50,Bucher André,4
+,Röthlin Pascal *,*,9.75,Bucher André,5
-,Felder Martin *,*,9.00,Bucher André,6
o,Fankhauser Reto **,**,8.50,Bucher Christian **,1
-,Huber Alex *,*,9.00,Bucher Christian **,2
+,von Wyl Kevin (2004),(2004),9.75,Bucher Christian **,3
+,Gut Koni,Koni,10.00,Bucher Christian **,4
o,Schurtenberger Sven ***,***,8.50,Bucher Christian **,5
+,Hurschler Stefan (2006),(2006),10.00,Bucher Christian **,6
o,Odermatt Christian **,**,8.50,Lemmenmeier Lukas *,1
+,Odermatt Remo *,*,9.75,Lemmenmeier Lukas *,2
o,Zemp Christian (2004),(2004),8.50,Lemmenmeier Lukas *,3
-,Gander Martin,Martin,9.00,Lemmenmeier Lukas *,4
+,Furrer Jens,Jens,10.00,Lemmenmeier Lukas *,5
+,Kaiser Sandro,Sandro,10.00,Lemmenmeier Lukas *,6
+,Bürgi Reto *,*,10.00,Steudler Kevin *,1
o,Schurtenberger Sven ***,***,8.75,Steudler Kevin *,2
o,Suppiger Werner **,**,8.50,Steudler Kevin *,3
o,Wandeler Roman,Roman,8.50,Steudler Kevin *,4
+,Imgrüth Fabian (2005),(2005),10.00,Steudler Kevin *,5
+,Albert Thomas,Thomas,10.00,Steudler Kevin *,6
+,Waser Dominik **,**,9.75,Arnold Stefan **,1
o,Gerber Christian ***,***,8.50,Arnold Stefan **,2
+,Elmiger Matthias,Matthias,9.75,Arnold Stefan **,3
+,Bättig Martin *,*,9.75,Arnold Stefan **,4
+,Wandeler Roman,Roman,9.75,Arnold Stefan **,5
o,Hess Dominik *,*,8.75,Arnold Stefan **,6
-,Suppiger Werner **,**,8.75,Ramseier Fritz **,1
+,Omlin Toni *,*,10.00,Ramseier Fritz **,2
+,Durrer Jonas *,*,9.75,Ramseier Fritz **,3
-,Egli Damian **,**,8.75,Ramseier Fritz **,4
-,Schöpfer Marco,Marco,8.75,Ramseier Fritz **,5
+,Hürlimann Ueli,Ueli,10.00,Ramseier Fritz **,6
-,Durrer Nando *,*,8.75,Bucher Roland *,1
o,Odermatt Andreas **,**,8.50,Bucher Roland *,2
+,Graber Sandro,Sandro,9.75,Bucher Roland *,3
+,Küchler Severin,Severin,10.00,Bucher Roland *,4
+,von Wyl Kevin (2004),(2004),10.00,Bucher Roland *,5
-,Burch Jonas **,**,9.00,Bucher Roland *,6
-,Felder Martin *,*,8.75,Kennel Stefan **,1
-,Fellmann Roman **,**,8.75,Kennel Stefan **,2
+,Spichtig Clemens,Clemens,10.00,Kennel Stefan **,3
+,Christen Silvan,Silvan,10.00,Kennel Stefan **,4
o,von Weissenﬂuh Kilian ***,***,8.50,Kennel Stefan **,5
+,Elmiger Matthias,Matthias,10.00,Kennel Stefan **,6
+,Durrer Ive,Ive,10.00,Suter Bruno,1
+,Zimmermann Raﬀael,Raﬀael,10.00,Suter Bruno,2
o,Omlin Toni *,*,8.50,Suter Bruno,3
o,Bernhard Lukas **,**,8.75,Suter Bruno,4
+,von Matt Lars,Lars,10.00,Suter Bruno,5
o,Odermatt Andreas **,**,8.75,Suter Bruno,6
+,Moos Christoph *,*,10.00,Durrer Jonas *,1
-,Nötzli Reto ***,***,8.75,Durrer Jonas *,2
o,Ramseier Fritz **,**,8.50,Durrer Jonas *,3
+,Hürlimann Marco,Marco,9.75,Durrer Jonas *,4
-,Gander Michael,Michael,8.75,Durrer Jonas *,5
+,Zberg Peter (2004),(2004),10.00,Durrer Jonas *,6
-,Ettlin Michael,Michael,9.00,Doppmann Ueli,1
+,Christen Silvan,Silvan,9.75,Doppmann Ueli,2
o,Bernhard Lukas **,**,8.50,Doppmann Ueli,3
+,Christen Thomas,Thomas,9.75,Doppmann Ueli,4
o,Wallimann Remo *,*,8.75,Doppmann Ueli,5
+,Kiser Dominik (2006),(2006),10.00,Doppmann Ueli,6
o,Wyrsch Silvio *,*,8.50,Niederberger Markus *,1
o,Steinauer Adrian **,**,8.75,Niederberger Markus *,2
+,Staﬀelbach Noah,Noah,9.75,Niederberger Markus *,3
+,Lienhard Ramon (2004),(2004),10.00,Niederberger Markus *,4
-,Suter Pirmin **,**,8.75,Niederberger Markus *,5
+,Durrer Lukas,Lukas,10.00,Niederberger Markus *,6
-,Suter Pirmin **,**,9.00,Ettlin Stefan **,1
-,Nietlispach Pascal **,**,9.00,Ettlin Stefan **,2
+,Laimbacher Cyrill (2004),(2004),10.00,Ettlin Stefan **,3
+,Staub Ivan,Ivan,10.00,Ettlin Stefan **,4
-,Doppmann Urs **,**,8.75,Ettlin Stefan **,5
-,Suter Samuel *,*,9.00,Ettlin Stefan **,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Ettlin Stefan **,7
-,Scherer Niklaus **,**,9.00,Bernhard Lukas **,1
-,Suter Pirmin **,**,9.00,Bernhard Lukas **,2
+,Doppmann Ueli,Ueli,9.75,Bernhard Lukas **,3
+,Suter Bruno,Bruno,9.75,Bernhard Lukas **,4
-,Herger Fabian *,*,8.75,Bernhard Lukas **,5
+,Bättig Martin *,*,10.00,Bernhard Lukas **,6
-,von Ah Markus,Markus,8.75,Styger Alex,1
+,Blättler Michi (2006),(2006),9.75,Styger Alex,2
+,Odermatt Fabian (2005),(2005),9.75,Styger Alex,3
-,Rohrer Ivan **,**,8.75,Styger Alex,4
+,Waser Christoph *,*,10.00,Styger Alex,5
-,Hurschler Tobias,Tobias,9.00,Styger Alex,6
+,Bucher Christian **,**,9.75,Fankhauser Reto **,1
-,Lussi Marco **,**,9.00,Fankhauser Reto **,2
+,Züger Benjamin (2004),(2004),10.00,Fankhauser Reto **,3
o,Burch Jonas **,**,8.50,Fankhauser Reto **,4
+,Hurschler Tobias,Tobias,10.00,Fankhauser Reto **,5
-,Durrer Nando *,*,8.75,Fankhauser Reto **,6
-,Bernhard Lukas **,**,9.00,Scherer Niklaus **,1
o,Odermatt Christian **,**,8.50,Scherer Niklaus **,2
+,Albert Thomas,Thomas,10.00,Scherer Niklaus **,3
+,von Matt Lars,Lars,10.00,Scherer Niklaus **,4
o,Nötzli Reto ***,***,8.50,Scherer Niklaus **,5
+,Gisler Silvan,Silvan,10.00,Scherer Niklaus **,6
-,Bucher Roland *,*,8.75,Durrer Nando *,1
-,Suter Samuel *,*,8.75,Durrer Nando *,2
+,Bieri Manuel (2006),(2006),9.75,Durrer Nando *,3
+,Gisler Noah,Noah,10.00,Durrer Nando *,4
+,Gerber Jakob,Jakob,9.75,Durrer Nando *,5
-,Fankhauser Reto **,**,8.75,Durrer Nando *,6
+,Steinauer Adrian **,**,9.75,Egli Damian **,1
o,von Weissenﬂuh Kilian ***,***,8.50,Egli Damian **,2
+,Hürlimann Marco,Marco,10.00,Egli Damian **,3
-,Ramseier Fritz **,**,8.75,Egli Damian **,4
+,Waser Raphael,Raphael,9.75,Egli Damian **,5
-,Nägeli Leandro,Leandro,9.00,Egli Damian **,6
o,Rohrer Ueli **,**,8.50,Fellmann Roman **,1
-,Kennel Stefan **,**,8.75,Fellmann Roman **,2
+,Christen Thomas,Thomas,10.00,Fellmann Roman **,3
+,von Wyl Simon,Simon,10.00,Fellmann Roman **,4
o,von Ah Benji ***,***,8.50,Fellmann Roman **,5
+,Wiss Ivan (2004),(2004),10.00,Fellmann Roman **,6
+,Gassmann Michael *,*,10.00,Würsch Lars *,1
o,Suppiger Werner **,**,8.50,Würsch Lars *,2
o,Wiget Ueli,Ueli,8.50,Würsch Lars *,3
-,Schaller Noah,Noah,9.00,Würsch Lars *,4
+,Püntener Luca (2005),(2005),9.75,Würsch Lars *,5
+,Kathriner Severin,Severin,10.00,Würsch Lars *,6
-,Zberg Peter (2004),(2004),8.75,Elsener Manuel,1
+,von Moos Nico (2006),(2006),9.75,Elsener Manuel,2
+,Kathriner Severin,Severin,10.00,Elsener Manuel,3
-,Odermatt Andreas **,**,8.75,Elsener Manuel,4
o,Rohrer Ueli **,**,8.50,Elsener Manuel,5
+,Felder Ivan (2004),(2004),9.75,Elsener Manuel,6
,21.05.2022 15:22,15:22,Seite 2/,Elsener Manuel,7
o,Gander Adrian *,*,8.50,Gisler Jonas *,1
+,Wallimann Remo *,*,9.75,Gisler Jonas *,2
-,Waser Raphael,Raphael,8.75,Gisler Jonas *,3
+,Albert Thomas,Thomas,10.00,Gisler Jonas *,4
+,Kathriner Severin,Severin,9.75,Gisler Jonas *,5
-,Steiner Severin,Severin,8.75,Gisler Jonas *,6
o,Vogel Marcel *,*,8.50,Käslin Ruedi *,1
+,Gwerder Andreas *,*,10.00,Käslin Ruedi *,2
o,Wandeler Roman,Roman,8.50,Käslin Ruedi *,3
-,Wiss Ivan (2004),(2004),8.75,Käslin Ruedi *,4
+,Steiner Edi (2006),(2006),10.00,Käslin Ruedi *,5
+,Egli Severin (2004),(2004),9.75,Käslin Ruedi *,6
o,Egli Damian **,**,8.50,Steinauer Adrian **,1
+,Niederberger Markus *,*,9.75,Steinauer Adrian **,2
-,Gisler Noah,Noah,9.00,Steinauer Adrian **,3
+,Gander Sebastian,Sebastian,10.00,Steinauer Adrian **,4
+,Gander Benjamin,Benjamin,9.75,Steinauer Adrian **,5
o,Imhof Andi ***,***,8.50,Steinauer Adrian **,6
+,Durrer Fabian *,*,10.00,Waser Christoph *,1
o,Imhof Andi ***,***,8.50,Waser Christoph *,2
+,Egli Kilian (2004),(2004),10.00,Waser Christoph *,3
-,Wyrsch Silvio *,*,8.75,Waser Christoph *,4
o,Styger Alex,Alex,8.50,Waser Christoph *,5
+,Huser Christian,Christian,9.75,Waser Christoph *,6
o,Hürlimann Marco,Marco,8.75,Gut Koni,1
+,Rust Silvio,Silvio,9.75,Gut Koni,2
+,Arnold Severin *,*,9.75,Gut Koni,3
o,Bucher Christian **,**,8.50,Gut Koni,4
+,Widmer Simon,Simon,10.00,Gut Koni,5
o,Wiget Ueli,Ueli,8.75,Gut Koni,6
+,Felder Ivan (2004),(2004),9.75,Gisler Silvan,1
+,Burch Jonas 2 (2005),(2005),10.00,Gisler Silvan,2
-,Vogel Marcel *,*,8.75,Gisler Silvan,3
o,Lustenberger Marc *,*,8.50,Gisler Silvan,4
+,Gander Sebastian,Sebastian,9.75,Gisler Silvan,5
o,Scherer Niklaus **,**,8.50,Gisler Silvan,6
+,Arnold Linus (2004),(2004),10.00,Zimmermann Raﬀael,1
o,Suter Bruno,Bruno,8.50,Zimmermann Raﬀael,2
-,Wiss Ivan (2004),(2004),8.75,Zimmermann Raﬀael,3
+,Kempf Fabian,Fabian,9.75,Zimmermann Raﬀael,4
o,Scherrer Fabian *,*,8.50,Zimmermann Raﬀael,5
+,Gasser Severin (2006),(2006),9.75,Zimmermann Raﬀael,6
o,Bieri Manuel (2006),(2006),8.50,Ettlin Mario,1
+,Steiner Edi (2006),(2006),9.75,Ettlin Mario,2
+,Gisler Lukas (2005),(2005),10.00,Ettlin Mario,3
o,Durrer Fabian *,*,8.50,Ettlin Mario,4
o,Wyrsch Silvio *,*,8.50,Ettlin Mario,5
+,von Matt Lars,Lars,10.00,Ettlin Mario,6
-,Ming Christian *,*,8.75,Suter Samuel *,1
-,Durrer Nando *,*,8.75,Suter Samuel *,2
+,Berchtold Kilian,Kilian,10.00,Suter Samuel *,3
-,Felder Ivan (2004),(2004),8.75,Suter Samuel *,4
+,Kiser Dominik (2006),(2006),10.00,Suter Samuel *,5
