result,name,level,points,placed_fighter,fight_round
+,Grab Martin ***,***,10.00,Mathis Marcel ***,1
-,Gwerder Guido **,**,8.75,Mathis Marcel ***,2
+,Ulrich Marco *,*,10.00,Mathis Marcel ***,3
+,Steinauer Adrian **,**,10.00,Mathis Marcel ***,4
+,Nötzli Reto ***,***,10.00,Mathis Marcel ***,5
+,Müllestein Mike ***,***,10.00,Mathis Marcel ***,6
+,Imhof Andi ***,***,10.00,Müllestein Mike ***,1
+,Egli Manuel *,*,10.00,Müllestein Mike ***,2
o,Schelbert Ralf **,**,8.75,Müllestein Mike ***,3
+,Borcard Johann **,**,9.75,Müllestein Mike ***,4
+,Vogel Remo **,**,10.00,Müllestein Mike ***,5
o,Mathis Marcel ***,***,8.75,Müllestein Mike ***,6
+,von Wyl Simon,Simon,9.75,Schürpf Bruno,1
-,Käslin Benno *,*,8.75,Schürpf Bruno,2
+,Mehr Lars (2002),(2002),10.00,Schürpf Bruno,3
+,Doppmann Urs *,*,10.00,Schürpf Bruno,4
-,Rohrer Ivan **,**,8.75,Schürpf Bruno,5
+,Wallimann Remo,Remo,10.00,Schürpf Bruno,6
-,Gwerder Carlo **,**,8.75,Betschart Remo **,1
+,Lang Sven *,*,9.75,Betschart Remo **,2
+,Birchler Fabian (2000),(2000),10.00,Betschart Remo **,3
+,Hirsiger Alexander,Alexander,10.00,Betschart Remo **,4
o,Schelbert Ralf **,**,8.50,Betschart Remo **,5
+,Hegner Ueli *,*,10.00,Betschart Remo **,6
o,Steinauer Adrian **,**,8.50,Herger Matthias **,1
-,Heinzer Ronny *,*,9.00,Herger Matthias **,2
+,Bucher Thomas,Thomas,9.75,Herger Matthias **,3
+,Baumann Marco,Marco,10.00,Herger Matthias **,4
+,Betschart Patrick *,*,9.75,Herger Matthias **,5
+,Ulrich Marco *,*,10.00,Herger Matthias **,6
o,Mathis Marcel ***,***,8.50,Grab Martin ***,1
+,Arnold Marcel *,*,9.75,Grab Martin ***,2
+,Herger Fabian *,*,10.00,Grab Martin ***,3
+,Amgarten Roman *,*,10.00,Grab Martin ***,4
o,Gloggner Reto **,**,8.75,Grab Martin ***,5
+,Schmid Simon (2000),(2000),10.00,Grab Martin ***,6
-,Murer Andy **,**,8.75,Hasler Florian **,1
-,Odermatt Andreas *,*,8.75,Hasler Florian **,2
+,Suter Michael (2002),(2002),9.75,Hasler Florian **,3
+,Gasser Dominik 1,1,10.00,Hasler Florian **,4
+,Wyrsch Silvio *,*,9.75,Hasler Florian **,5
+,Heiniger Luca,Luca,9.75,Hasler Florian **,6
o,Ulrich Andreas ***,***,8.50,Fankhauser Marco **,1
+,Hösli Fritz *,*,10.00,Fankhauser Marco **,2
+,Kälin Michael (2002),(2002),10.00,Fankhauser Marco **,3
+,Villiger Cyrill *,*,9.75,Fankhauser Marco **,4
-,Schuler Christian ***,***,8.75,Fankhauser Marco **,5
+,Gwerder Michael (2000) *,*,9.75,Fankhauser Marco **,6
+,Schuler Christian ***,***,10.00,Wicki Joel **,1
+,Gwerder Christian **,**,9.75,Wicki Joel **,2
-,Nötzli Reto ***,***,9.00,Wicki Joel **,3
+,Schuler Philipp **,**,9.75,Wicki Joel **,4
+,Gwerder Carlo **,**,9.75,Wicki Joel **,5
+,Reichmuth Marco **,**,10.00,Wicki Joel **,6
-,Arnold Severin *,*,8.75,Kenel Franz-Toni *,1
-,Vonlaufen Lukas *,*,9.00,Kenel Franz-Toni *,2
+,Mignola Lorenzo,Lorenzo,10.00,Kenel Franz-Toni *,3
+,Suter Beat,Beat,10.00,Kenel Franz-Toni *,4
+,Gassmann Michael *,*,9.75,Kenel Franz-Toni *,5
+,Egli Damian **,**,9.75,Kenel Franz-Toni *,6
o,Schelbert Ralf **,**,8.50,Müller Michael **,1
+,Moos Christoph *,*,10.00,Müller Michael **,2
+,Bienz Romeo,Romeo,10.00,Müller Michael **,3
-,Gwerder Michael (2000) *,*,9.00,Müller Michael **,4
+,Gander Benjamin (2000),(2000),10.00,Müller Michael **,5
+,Gwerder Christian **,**,9.75,Müller Michael **,6
+,Gloggner Reto **,**,9.75,Gwerder Guido **,1
-,Mathis Marcel ***,***,8.75,Gwerder Guido **,2
+,Hürlimann Marco (2002),(2002),9.75,Gwerder Guido **,3
+,Wallimann Remo,Remo,10.00,Gwerder Guido **,4
o,Schmid Simon (2000),(2000),8.75,Gwerder Guido **,5
+,Stöckli Stefan ***,***,10.00,Gwerder Guido **,6
+,Gapany Benjamin **,**,9.75,Nötzli Reto ***,1
+,Linggi Bruno **,**,9.75,Nötzli Reto ***,2
-,Wicki Joel **,**,9.00,Nötzli Reto ***,3
+,Egli Damian **,**,10.00,Nötzli Reto ***,4
o,Mathis Marcel ***,***,8.50,Nötzli Reto ***,5
+,Käslin Ruedi *,*,10.00,Nötzli Reto ***,6
+,Müller Michael **,**,10.00,Schelbert Ralf **,1
+,Doppmann Urs *,*,10.00,Schelbert Ralf **,2
+,Müllestein Mike ***,***,10.00,Schelbert Ralf **,3
o,Suppiger Werner **,**,8.50,Schelbert Ralf **,4
+,Betschart Remo **,**,9.75,Schelbert Ralf **,5
o,Gloggner Reto **,**,8.75,Schelbert Ralf **,6
-,Borcard Johann **,**,9.00,Suppiger Werner **,1
+,Blaser Theo *,*,9.75,Suppiger Werner **,2
+,Steiner Severin (2001),(2001),9.75,Suppiger Werner **,3
+,Schelbert Ralf **,**,9.75,Suppiger Werner **,4
-,Kennel Stefan **,**,8.75,Suppiger Werner **,5
+,Suter Pirmin,Pirmin,9.75,Suppiger Werner **,6
+,Lagler Reto,Reto,9.75,Hirsiger Alexander,1
+,Ettlin Jan (2001),(2001),10.00,Hirsiger Alexander,2
+,Grab Daniel **,**,9.75,Hirsiger Alexander,3
o,Betschart Remo **,**,8.50,Hirsiger Alexander,4
-,Ulrich Andreas ***,***,8.75,Hirsiger Alexander,5
+,Eﬃnger Peter,Peter,10.00,Hirsiger Alexander,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Hirsiger Alexander,7
o,Gwerder Guido **,**,8.50,Gloggner Reto **,1
+,Vogler Daniel *,*,10.00,Gloggner Reto **,2
+,Corvi Dominik,Dominik,9.75,Gloggner Reto **,3
+,Forster Christian,Christian,10.00,Gloggner Reto **,4
+,Grab Martin ***,***,10.00,Gloggner Reto **,5
+,Schelbert Ralf **,**,10.00,Gloggner Reto **,6
