result,name,level,points,placed_fighter,fight_round
o,Schneider Domenic ***,***,8.50,Bless Michael ***,1
+,Hugelshofer Lars (2001) *,*,10.00,Bless Michael ***,2
+,Bernold Michael *,*,10.00,Bless Michael ***,3
+,Oettli Marco **,**,10.00,Bless Michael ***,4
+,Wickli Beat **,**,10.00,Bless Michael ***,5
+,Schläpfer Markus **,**,10.00,Bless Michael ***,6
+,Landolt Reto *,*,10.00,Roth Martin **,1
-,Schneider Domenic ***,***,8.75,Roth Martin **,2
+,Stauﬀacher Martin,Martin,10.00,Roth Martin **,3
-,Rüegg Fabian *,*,9.00,Roth Martin **,4
+,Roth Peter,Peter,9.75,Roth Martin **,5
+,Bernold Michael *,*,10.00,Roth Martin **,6
-,Geisser Lars **,**,8.75,Schneider Mario **,1
+,Rotach Lars *,*,9.75,Schneider Mario **,2
+,Wey Nicola *,*,10.00,Schneider Mario **,3
-,Zwyssig Raphael ***,***,8.75,Schneider Mario **,4
+,Schiess Daniel (2002),(2002),10.00,Schneider Mario **,5
+,Landolt Reto *,*,9.75,Schneider Mario **,6
+,Funk Nicola *,*,9.75,Wittenwiler Roman *,1
+,Schlegel Sandro **,**,10.00,Wittenwiler Roman *,2
-,Geisser Lars **,**,8.75,Wittenwiler Roman *,3
+,Blaser Niklas *,*,10.00,Wittenwiler Roman *,4
o,Schneider Domenic ***,***,8.50,Wittenwiler Roman *,5
+,Bickel Roman *,*,9.75,Wittenwiler Roman *,6
+,Koller Fabian *,*,10.00,Koch Thomas *,1
+,Bühler Hannes *,*,9.75,Koch Thomas *,2
o,Oettli Marco **,**,8.75,Koch Thomas *,3
+,Fausch Kjetil *,*,9.75,Koch Thomas *,4
o,Gmür Pirmin **,**,8.50,Koch Thomas *,5
+,Ammann Rico *,*,10.00,Koch Thomas *,6
+,Dändliker Shane **,**,9.75,Wickli Beat **,1
-,Schläpfer Markus **,**,8.75,Wickli Beat **,2
+,Keller Lukas,Lukas,9.75,Wickli Beat **,3
+,Koch Reto *,*,9.75,Wickli Beat **,4
o,Bless Michael ***,***,8.50,Wickli Beat **,5
+,Büchler Livio (2001),(2001),10.00,Wickli Beat **,6
-,Zwyssig Raphael ***,***,9.00,Krähenbühl Tobias ***,1
-,Koch Reto *,*,9.00,Krähenbühl Tobias ***,2
+,Vestner Bruno *,*,10.00,Krähenbühl Tobias ***,3
+,Giger Urs *,*,9.75,Krähenbühl Tobias ***,4
+,Kuster Thomas *,*,10.00,Krähenbühl Tobias ***,5
-,Kindlimann Fabian ***,***,8.75,Krähenbühl Tobias ***,6
-,Oettli Marco **,**,8.75,Gmür Pirmin **,1
+,Götti Samuel,Samuel,10.00,Gmür Pirmin **,2
-,Kindlimann Fabian ***,***,8.75,Gmür Pirmin **,3
+,Thoma Luca,Luca,10.00,Gmür Pirmin **,4
+,Koch Thomas *,*,9.75,Gmür Pirmin **,5
-,Steiner Michael **,**,9.00,Gmür Pirmin **,6
+,Ott Damian **,**,10.00,Schläpfer Markus **,1
-,Wickli Beat **,**,8.75,Schläpfer Markus **,2
+,Naef Sandro,Sandro,10.00,Schläpfer Markus **,3
+,Jörger Marc *,*,10.00,Schläpfer Markus **,4
+,Kuster Marcel ***,***,10.00,Schläpfer Markus **,5
o,Bless Michael ***,***,8.75,Schläpfer Markus **,6
+,Leuppi Karim *,*,9.75,Poltera Andrin *,1
-,Forrer Arnold ***,***,8.75,Poltera Andrin *,2
+,Rhyner Beni,Beni,10.00,Poltera Andrin *,3
+,Naef Sandro,Sandro,9.75,Poltera Andrin *,4
-,Ott Damian **,**,9.00,Poltera Andrin *,5
+,Kammermann Thomas *,*,10.00,Poltera Andrin *,6
+,Aerne Christian *,*,9.75,Giger Urs *,1
-,Oertig Dominik **,**,9.00,Giger Urs *,2
+,Koller Andreas,Andreas,10.00,Giger Urs *,3
o,Krähenbühl Tobias ***,***,8.50,Giger Urs *,4
+,Rütsche Stefan *,*,10.00,Giger Urs *,5
+,Riget Florian *,*,9.75,Giger Urs *,6
-,Forrer Arnold ***,***,8.75,Kuster Marcel ***,1
+,Bickel Roman *,*,10.00,Kuster Marcel ***,2
+,Bollhalder Manuel (2001) *,*,10.00,Kuster Marcel ***,3
+,Dändliker Shane **,**,9.75,Kuster Marcel ***,4
