result,name,level,points,placed_fighter,fight_round
+,Matthey Mickaël **,**,10.00,Aeschbacher Matthias **,1
+,Graber Willy ***,***,10.00,Aeschbacher Matthias **,2
+,Kämpf Bernhard ***,***,10.00,Aeschbacher Matthias **,3
+,Anderegg Simon ***,***,10.00,Aeschbacher Matthias **,4
+,Gobeli Patrick **,**,9.75,Aeschbacher Matthias **,5
-,Glarner Matthias ***,***,8.75,Aeschbacher Matthias **,6
+,Roch Vincent **,**,10.00,Kämpf Bernhard ***,1
+,Stucki Christian ***,***,9.75,Kämpf Bernhard ***,2
o,Aeschbacher Matthias **,**,8.50,Kämpf Bernhard ***,3
+,Steﬀen Konrad *,*,10.00,Kämpf Bernhard ***,4
+,Moser Michael **,**,9.75,Kämpf Bernhard ***,5
+,Schenk Patrick ***,***,9.75,Kämpf Bernhard ***,6
+,Kropf Marcel **,**,10.00,Zenger Niklaus ***,1
o,Staudenmann Fabian **,**,8.50,Zenger Niklaus ***,2
+,Urfer Simon *,*,10.00,Zenger Niklaus ***,3
-,Gnägi Florian ***,***,8.75,Zenger Niklaus ***,4
+,Zangger Dominik *,*,10.00,Zenger Niklaus ***,5
+,von Büren Stephan **,**,10.00,Zenger Niklaus ***,6
o,Mathys Simon **,**,8.50,Inniger Thomas **,1
+,Rüegsegger Ueli *,*,10.00,Inniger Thomas **,2
+,Zaugg Lars (2002),(2002),10.00,Inniger Thomas **,3
o,Käser Remo ***,***,8.75,Inniger Thomas **,4
+,Rüegsegger Christian (2001),(2001),10.00,Inniger Thomas **,5
+,Steﬀen Valentin *,*,10.00,Inniger Thomas **,6
+,Hurschler Thomas **,**,9.75,Staudenmann Fabian **,1
+,Zenger Niklaus ***,***,10.00,Staudenmann Fabian **,2
o,Glarner Matthias ***,***,8.50,Staudenmann Fabian **,3
+,Kropf Thomas *,*,10.00,Staudenmann Fabian **,4
+,Klossner Adrian *,*,9.75,Staudenmann Fabian **,5
-,Gmür Pirmin **,**,9.00,Staudenmann Fabian **,6
o,Stucki Christian ***,***,8.50,Herger Matthias **,1
+,Zürcher Remo *,*,10.00,Herger Matthias **,2
+,Thomet Adrian **,**,9.75,Herger Matthias **,3
-,Studer Stefan **,**,9.00,Herger Matthias **,4
+,Fankhauser Thomas *,*,9.75,Herger Matthias **,5
+,Steﬀen Konrad *,*,10.00,Herger Matthias **,6
+,Wittwer Josias **,**,9.75,Schenk Patrick ***,1
o,Anderegg Simon ***,***,8.75,Schenk Patrick ***,2
+,Walther Adrian (2001) *,*,9.75,Schenk Patrick ***,3
+,Rolli Martin **,**,9.75,Schenk Patrick ***,4
+,Aellen Philipp *,*,10.00,Schenk Patrick ***,5
o,Kämpf Bernhard ***,***,8.75,Schenk Patrick ***,6
o,Schenk Patrick ***,***,8.50,Wittwer Josias **,1
+,Zaugg Lars (2002),(2002),10.00,Wittwer Josias **,2
+,Steﬀen Gustav **,**,10.00,Wittwer Josias **,3
+,Gasser Dominik *,*,9.75,Wittwer Josias **,4
o,Mathys Simon **,**,8.50,Wittwer Josias **,5
+,Rüegsegger Christian (2001),(2001),9.75,Wittwer Josias **,6
+,Krähenbühl Tobias ***,***,10.00,Glarner Matthias ***,1
+,Käser Remo ***,***,9.75,Glarner Matthias ***,2
+,Staudenmann Fabian **,**,9.75,Glarner Matthias ***,3
+,Ramseier Fritz **,**,10.00,Glarner Matthias ***,4
+,Kropf Marcel **,**,10.00,Glarner Matthias ***,5
-,Aeschbacher Matthias **,**,8.75,Glarner Matthias ***,6
