result,name,level,points,placed_fighter,fight_round
-,Nötzli Bruno ***,***,9.00,Gisler Bruno ***,1
+,Schaﬀner Samuel **,**,10.00,Gisler Bruno ***,2
+,Arnold David,David,10.00,Gisler Bruno ***,3
+,Fankhauser Erich ***,***,10.00,Gisler Bruno ***,4
+,Alpiger Nick **,**,10.00,Gisler Bruno ***,5
-,Bless Michael ***,***,9.00,Gisler Bruno ***,6
+,Döbeli Andreas (1998) *,*,10.00,Blatter Lorenz **,1
+,Graber Willy ***,***,10.00,Blatter Lorenz **,2
-,Fankhauser Erich ***,***,9.00,Blatter Lorenz **,3
+,Hermann Oliver *,*,10.00,Blatter Lorenz **,4
-,Mahrer Jürg **,**,8.75,Blatter Lorenz **,5
+,Büchi Christian,Christian,9.75,Blatter Lorenz **,6
-,Bieri Christoph ***,***,8.75,Glarner Matthias ***,1
-,Schmid David **,**,8.75,Glarner Matthias ***,2
+,Thoenen Henryc **,**,9.75,Glarner Matthias ***,3
+,Studinger Stephan **,**,10.00,Glarner Matthias ***,4
+,Erb Roger **,**,10.00,Glarner Matthias ***,5
+,Räbmatter Patrick **,**,9.75,Glarner Matthias ***,6
-,Scherrer Johann **,**,8.75,Klausner Yanick **,1
+,Kropf Marcel **,**,10.00,Klausner Yanick **,2
o,Nötzli Bruno ***,***,8.75,Klausner Yanick **,3
+,Kohler Adrian,Adrian,9.75,Klausner Yanick **,4
+,François Cederic,Cederic,10.00,Klausner Yanick **,5
+,Stoll Simon,Simon,9.75,Klausner Yanick **,6
+,Schmid Samuel **,**,9.75,Hauri Urs **,1
o,Bless Michael ***,***,8.50,Hauri Urs **,2
+,Furrer Mathias,Mathias,9.75,Hauri Urs **,3
+,Bruder Adrian,Adrian,9.75,Hauri Urs **,4
+,Winiger Fabian **,**,10.00,Hauri Urs **,5
-,Hermann Oliver *,*,9.00,Hauri Urs **,6
o,Bless Michael ***,***,8.50,Stalder Remo ***,1
+,Schär Simon *,*,9.75,Stalder Remo ***,2
+,Eggen Markus,Markus,10.00,Stalder Remo ***,3
+,Hügli Kaj *,*,10.00,Stalder Remo ***,4
o,Räbmatter Patrick **,**,8.50,Stalder Remo ***,5
+,Strebel Joel **,**,10.00,Stalder Remo ***,6
o,Schaﬀner Samuel **,**,8.50,Brun Samuel (1999) *,1
