result,name,level,points,placed_fighter,fight_round
+,Roth Martin ***,***,9.75,Schlegel Werner **,1
+,Marty Jaime *,*,9.75,Schlegel Werner **,2
+,Schmid Patrick *,*,10.00,Schlegel Werner **,3
+,Vollenweider Jeremy **,**,10.00,Schlegel Werner **,4
+,Giger Urs *,*,10.00,Schlegel Werner **,5
+,Schmid Dominik **,**,10.00,Schlegel Werner **,6
-,Bernold Edi **,**,9.00,Schmid Dominik **,1
+,Dudli Gallus,Gallus,10.00,Schmid Dominik **,2
+,Schwyn Adrian *,*,10.00,Schmid Dominik **,3
+,Oettli Marco **,**,10.00,Schmid Dominik **,4
+,Riget Florian *,*,10.00,Schmid Dominik **,5
o,Schlegel Werner **,**,8.75,Schmid Dominik **,6
-,Schlegel Sandro **,**,9.00,Räbsamen Marcel *,1
+,Wettstein Daniel,Daniel,10.00,Räbsamen Marcel *,2
+,Dumelin David **,**,9.75,Räbsamen Marcel *,3
+,Fejzaj Naim **,**,10.00,Räbsamen Marcel *,4
-,Schläpfer Markus **,**,8.75,Räbsamen Marcel *,5
+,Ackermann Rico (2003),(2003),10.00,Räbsamen Marcel *,6
-,Kolb Pirmin *,*,9.00,Rotach Lars *,1
+,Koch Thomas *,*,9.75,Rotach Lars *,2
+,Signer Walter,Walter,10.00,Rotach Lars *,3
-,Dändliker Shane **,**,9.00,Rotach Lars *,4
+,Kundert Elias (2005),(2005),9.75,Rotach Lars *,5
+,Langenegger Beat,Beat,9.75,Rotach Lars *,6
-,Räbsamen Marcel *,*,8.75,Schlegel Sandro **,1
+,Schmid Gian (2003),(2003),10.00,Schlegel Sandro **,2
o,Dändliker Shane **,**,8.50,Schlegel Sandro **,3
+,Schuler Martin *,*,10.00,Schlegel Sandro **,4
+,Baumgartner Ramon,Ramon,10.00,Schlegel Sandro **,5
+,Dumelin David **,**,9.75,Schlegel Sandro **,6
+,Wolfer Lukas *,*,9.75,Dörig Erich *,1
o,Ott Damian **,**,8.50,Dörig Erich *,2
+,Schwyn Patrick,Patrick,9.75,Dörig Erich *,3
-,Oettli Silvio *,*,9.00,Dörig Erich *,4
+,Hänni Marc,Marc,10.00,Dörig Erich *,5
+,Roth Sämi,Sämi,10.00,Dörig Erich *,6
+,Raschle Urban (2003),(2003),9.75,Kolb This (2003),1
-,Geisser Lars **,**,8.75,Kolb This (2003),2
+,Weder Yanick (2003),(2003),10.00,Kolb This (2003),3
-,Koch Thomas *,*,8.75,Kolb This (2003),4
+,Tanner Adrian,Adrian,9.75,Kolb This (2003),5
+,Inauen Maurus (2003),(2003),9.75,Kolb This (2003),6
+,Giger Lorenz,Lorenz,9.75,Wettstein Daniel,1
o,Räbsamen Marcel *,*,8.50,Wettstein Daniel,2
+,Nef Tobias (2005),(2005),10.00,Wettstein Daniel,3
o,Rüegg Fabian *,*,8.75,Wettstein Daniel,4
+,Marty Jaime *,*,9.75,Wettstein Daniel,5
+,Brülisauer Dominik,Dominik,10.00,Wettstein Daniel,6
+,Fontana Michael *,*,9.75,Koch Reto *,1
-,Fausch Kjetil *,*,9.00,Koch Reto *,2
+,Schiesser Patrik *,*,9.75,Koch Reto *,3
+,Kiser Aron,Aron,10.00,Koch Reto *,4
+,Landolt Reto *,*,9.75,Koch Reto *,5
+,Fejzaj Naim **,**,10.00,Koch Reto *,6
o,Jörger Corsin *,*,8.75,Kuster Thomas *,1
+,Hug Jan,Jan,9.75,Kuster Thomas *,2
+,Burch Dean,Dean,9.75,Kuster Thomas *,3
+,Thiemann Fabrice,Fabrice,9.75,Kuster Thomas *,4
+,Schwyn Adrian *,*,10.00,Kuster Thomas *,5
+,Ulmann Fabian *,*,9.75,Kuster Thomas *,6
o,Vollenweider Jeremy **,**,8.50,Dändliker Shane **,1
+,Signer Andy (2003),(2003),10.00,Dändliker Shane **,2
+,Schlegel Sandro **,**,10.00,Dändliker Shane **,3
-,Rotach Lars *,*,9.00,Dändliker Shane **,4
+,Fuster Sepp *,*,10.00,Dändliker Shane **,5
+,Burch Dean,Dean,10.00,Dändliker Shane **,6
-,Schläpfer Markus **,**,8.75,Ott Damian **,1
+,Dörig Erich *,*,10.00,Ott Damian **,2
+,Bickel Roman *,*,9.75,Ott Damian **,3
+,Jörger Corsin *,*,9.75,Ott Damian **,4
-,Poltera Andrin *,*,9.00,Ott Damian **,5
+,Leuppi Karim *,*,10.00,Ott Damian **,6
o,Hugelshofer Lars *,*,8.50,Poltera Andrin *,1
+,Roth Peter,Peter,9.75,Poltera Andrin *,2
+,Stauﬀacher Martin,Martin,10.00,Poltera Andrin *,3
+,Anliker Andri (2003),(2003),10.00,Poltera Andrin *,4
-,Ott Damian **,**,9.00,Poltera Andrin *,5
+,Kühne Cyrill (2004),(2004),9.75,Poltera Andrin *,6
+,Landolt Reto *,*,9.75,Schmid Patrick *,1
+,Weder Yanick (2003),(2003),10.00,Schmid Patrick *,2
o,Schlegel Werner **,**,8.50,Schmid Patrick *,3
+,Castelli Fabio,Fabio,10.00,Schmid Patrick *,4
+,Roth Peter,Peter,10.00,Schmid Patrick *,5
o,Zwyssig Raphael ***,***,8.75,Schmid Patrick *,6
+,Schläpfer Matthias *,*,9.75,Riget Florian *,1
-,Vollenweider Jeremy **,**,8.75,Riget Florian *,2
+,Wehrli Jan,Jan,9.75,Riget Florian *,3
+,Inauen Aurel,Aurel,10.00,Riget Florian *,4
o,Schmid Dominik **,**,8.50,Riget Florian *,5
+,Inauen Andreas *,*,10.00,Riget Florian *,6
o,Schmid Patrick *,*,8.50,Landolt Reto *,1
+,Signer Ramon,Ramon,9.75,Landolt Reto *,2
+,Imhof Gregor,Gregor,10.00,Landolt Reto *,3
+,Marty Jaime *,*,10.00,Landolt Reto *,4
o,Koch Reto *,*,8.50,Landolt Reto *,5
+,Schläpfer Matthias *,*,10.00,Landolt Reto *,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Landolt Reto *,7
-,Forrer Arnold ***,***,8.75,Zwyssig Raphael ***,1
+,Leuppi Karim *,*,9.75,Zwyssig Raphael ***,2
+,Ulmann Fabian *,*,10.00,Zwyssig Raphael ***,3
+,Bernold Edi **,**,9.75,Zwyssig Raphael ***,4
+,Fontana Michael *,*,10.00,Zwyssig Raphael ***,5
+,Schmid Patrick *,*,9.75,Zwyssig Raphael ***,6
+,Heierli Pascal *,*,9.75,Giger Urs *,1
+,Rickenmann Ramon,Ramon,10.00,Giger Urs *,2
+,Oettli Marco **,**,9.75,Giger Urs *,3
+,Mettler Valentin *,*,10.00,Giger Urs *,4
o,Schlegel Werner **,**,8.50,Giger Urs *,5
+,Rüegg Fabian *,*,9.75,Giger Urs *,6
-,Ott Damian **,**,8.75,Schläpfer Markus **,1
+,Winzeler Simon,Simon,10.00,Schläpfer Markus **,2
+,Hugelshofer Lars *,*,9.75,Schläpfer Markus **,3
+,Hochholdinger Roman **,**,10.00,Schläpfer Markus **,4
-,Räbsamen Marcel *,*,9.00,Schläpfer Markus **,5
+,Schönenberger Tobias (2004),(2004),9.75,Schläpfer Markus **,6
+,Dändliker Shane **,**,10.00,Vollenweider Jeremy **,1
-,Riget Florian *,*,8.75,Vollenweider Jeremy **,2
+,Kuhn Roman *,*,10.00,Vollenweider Jeremy **,3
o,Schlegel Werner **,**,8.50,Vollenweider Jeremy **,4
+,Signer Andy (2003),(2003),10.00,Vollenweider Jeremy **,5
+,Fausch Kjetil *,*,10.00,Vollenweider Jeremy **,6
o,Fejzaj Naim **,**,8.50,Geisser Lars **,1
-,Kolb This (2003),(2003),8.75,Geisser Lars **,2
+,Inauen Ivo,Ivo,10.00,Geisser Lars **,3
+,Hugelshofer Lars *,*,10.00,Geisser Lars **,4
+,Reichmuth Beat,Beat,10.00,Geisser Lars **,5
+,Wey Nicola *,*,9.75,Geisser Lars **,6
+,Giger Florian,Florian,10.00,Roth Peter,1
o,Poltera Andrin *,*,8.50,Roth Peter,2
+,Eisenhut Matthias (2005),(2005),10.00,Roth Peter,3
+,Schläpfer Matthias *,*,10.00,Roth Peter,4
o,Schmid Patrick *,*,8.50,Roth Peter,5
+,Inauen Aurel,Aurel,10.00,Roth Peter,6
-,Schmid Dominik **,**,8.75,Bernold Edi **,1
+,Inauen Aurel,Aurel,9.75,Bernold Edi **,2
+,Hinrichs Silvio (2004),(2004),10.00,Bernold Edi **,3
o,Zwyssig Raphael ***,***,8.50,Bernold Edi **,4
+,Schiegg Raphael (2005),(2005),10.00,Bernold Edi **,5
+,Oettli Marco **,**,9.75,Bernold Edi **,6
o,Koch Thomas *,*,8.50,Bickel Roman *,1
+,Bordos Ion,Ion,10.00,Bickel Roman *,2
o,Ott Damian **,**,8.50,Bickel Roman *,3
+,Fässler Michael,Michael,10.00,Bickel Roman *,4
+,Signer Ramon,Ramon,9.75,Bickel Roman *,5
+,Kolb Kilian (2005),(2005),10.00,Bickel Roman *,6
,11.01.2022 19:38,19:38,Seite 1/,Bickel Roman *,7
o,Winzeler Simon,Simon,8.50,Ackermann Rico (2003),1
+,Koller Andreas,Andreas,9.75,Ackermann Rico (2003),2
+,Widmer Fadri (2005),(2005),10.00,Ackermann Rico (2003),3
+,Wolfer Lukas *,*,10.00,Ackermann Rico (2003),4
+,Oettli Silvio *,*,10.00,Ackermann Rico (2003),5
o,Räbsamen Marcel *,*,8.50,Ackermann Rico (2003),6
+,Poltera Andrin *,*,9.75,Hugelshofer Lars *,1
o,Schläpfer Markus **,**,8.50,Hugelshofer Lars *,2
+,Bucher Roman (2003),(2003),9.75,Hugelshofer Lars *,3
o,Geisser Lars **,**,8.50,Hugelshofer Lars *,4
+,Knellwolf Sebastian,Sebastian,10.00,Hugelshofer Lars *,5
+,Schwyn Adrian *,*,10.00,Hugelshofer Lars *,6
+,Knellwolf Sebastian,Sebastian,10.00,Hug Jan,1
o,Kuster Thomas *,*,8.50,Hug Jan,2
o,Castelli Fabio,Fabio,8.50,Hug Jan,3
+,Baumgartner Joël,Joël,9.75,Hug Jan,4
+,Kammermann Dominik,Dominik,9.75,Hug Jan,5
+,Hochholdinger Roman **,**,9.75,Hug Jan,6
o,Giger Urs *,*,8.50,Heierli Pascal *,1
+,Mösli Reto,Reto,10.00,Heierli Pascal *,2
+,Reichmuth Beat,Beat,9.75,Heierli Pascal *,3
-,Neﬀ Florian *,*,9.00,Heierli Pascal *,4
-,Kiser Aron,Aron,9.00,Heierli Pascal *,5
+,Fässler Michael,Michael,10.00,Heierli Pascal *,6
-,Hänni Marc,Marc,8.75,Wehrli Jan,1
+,Keller Cedric,Cedric,10.00,Wehrli Jan,2
o,Riget Florian *,*,8.50,Wehrli Jan,3
+,Schwyn Patrick,Patrick,10.00,Wehrli Jan,4
o,Fausch Kjetil *,*,8.75,Wehrli Jan,5
+,Schiegg Raphael (2005),(2005),10.00,Wehrli Jan,6
