result,name,level,points,placed_fighter,fight_round
-,Gerber Christian **,**,8.75,Gapany Benjamin **,1
+,Zimmermann Mario *,*,9.75,Gapany Benjamin **,2
+,Haenni Stéphane **,**,10.00,Gapany Benjamin **,3
+,Kramer Dorian *,*,9.75,Gapany Benjamin **,4
+,Staudenmann Fabian **,**,10.00,Gapany Benjamin **,5
+,Rolli Martin **,**,10.00,Gapany Benjamin **,6
+,Schöpfer Dio **,**,10.00,Hofer Sven *,1
-,Dousse Michel **,**,8.75,Hofer Sven *,2
+,Bapst Richard,Richard,10.00,Hofer Sven *,3
o,Rolli Martin **,**,8.75,Hofer Sven *,4
+,Buchs Julien,Julien,10.00,Hofer Sven *,5
+,Haenni Stéphane **,**,9.75,Hofer Sven *,6
+,Thomet Adrian **,**,9.75,Borcard Johann **,1
+,Kramer Dorian *,*,9.75,Borcard Johann **,2
o,Staudenmann Fabian **,**,8.75,Borcard Johann **,3
+,Fankhauser Hans (2001),(2001),10.00,Borcard Johann **,4
+,Rapin Florent *,*,9.75,Borcard Johann **,5
-,Derron Cédric *,*,9.00,Borcard Johann **,6
+,Vonlanthen Alexandre,Alexandre,10.00,Grossenbacher Simon (2002),1
+,Ducrest Etienne *,*,9.75,Grossenbacher Simon (2002),2
o,Brodard Augustin **,**,8.50,Grossenbacher Simon (2002),3
-,Bapst Richard,Richard,8.75,Grossenbacher Simon (2002),4
+,Roth Simon,Simon,9.75,Grossenbacher Simon (2002),5
+,Ducry Antoine **,**,9.75,Grossenbacher Simon (2002),6
-,Matthey Mickaël **,**,8.75,Kropf Rolf **,1
+,Beaud Eric,Eric,10.00,Kropf Rolf **,2
-,Guisolan Marc **,**,8.75,Kropf Rolf **,3
+,Golliard Steve,Steve,9.75,Kropf Rolf **,4
-,Loup Alexandre *,*,9.00,Kropf Rolf **,5
+,Zimmermann Mario *,*,10.00,Kropf Rolf **,6
+,Lauber Grégoire,Grégoire,10.00,Fankhauser Hans (2001),1
-,Minder Florian **,**,9.00,Fankhauser Hans (2001),2
+,Nager Yannick,Yannick,10.00,Fankhauser Hans (2001),3
o,Borcard Johann **,**,8.50,Fankhauser Hans (2001),4
+,Dind Clément,Clément,10.00,Fankhauser Hans (2001),5
-,Mollet Ivan *,*,8.75,Fankhauser Hans (2001),6
-,Gottofrey Luc *,*,8.75,Rapin Florent *,1
+,Bapst Ludovic (2002),(2002),10.00,Rapin Florent *,2
-,Dufey Gil,Gil,8.75,Rapin Florent *,3
+,Berset Cyril *,*,10.00,Rapin Florent *,4
o,Borcard Johann **,**,8.50,Rapin Florent *,5
+,Buchs Julien,Julien,10.00,Rapin Florent *,6
-,Ducrest Etienne *,*,8.75,Lötscher Adrian *,1
+,Fankhauser Yanik (2002),(2002),10.00,Lötscher Adrian *,2
o,Matthey Mickaël **,**,8.50,Lötscher Adrian *,3
+,Schönenberger Leo (2002),(2002),10.00,Lötscher Adrian *,4
-,Gottofrey Marc **,**,8.75,Lötscher Adrian *,5
+,Von Niederhäusern Marcel (2001),(2001),10.00,Lötscher Adrian *,6
+,Dubey Gaël *,*,10.00,Kramer Dorian *,1
o,Borcard Johann **,**,8.50,Kramer Dorian *,2
+,Buntschu Christoph,Christoph,10.00,Kramer Dorian *,3
o,Gapany Benjamin **,**,8.50,Kramer Dorian *,4
-,Dorsaz Théo,Théo,9.00,Kramer Dorian *,5
+,Golliard Steve,Steve,10.00,Kramer Dorian *,6
+,Roch Vincent **,**,9.75,Rolli Martin **,1
+,Colò Kilian **,**,9.75,Rolli Martin **,2
+,Varone Hulk *,*,10.00,Rolli Martin **,3
+,Hofer Sven *,*,10.00,Rolli Martin **,4
+,Kramer Lario **,**,10.00,Rolli Martin **,5
