result,name,level,points,placed_fighter,fight_round
+,Betschart Remo **,**,9.75,Grab Martin ***,1
+,Nietlispach Pascal **,**,9.75,Grab Martin ***,2
+,Erb Roger **,**,10.00,Grab Martin ***,3
+,Schurtenberger Sven ***,***,10.00,Grab Martin ***,4
+,Bucher Christian *,*,9.75,Grab Martin ***,5
+,Ettlin Stefan *,*,10.00,Grab Martin ***,6
+,Betschart Silvan *,*,10.00,Ettlin Stefan *,1
+,Nötzli Reto ***,***,9.75,Ettlin Stefan *,2
+,Gisler Noah (2002),(2002),10.00,Ettlin Stefan *,3
+,Schuler Philipp **,**,9.75,Ettlin Stefan *,4
+,Fankhauser Erich ***,***,9.75,Ettlin Stefan *,5
o,Grab Martin ***,***,8.75,Ettlin Stefan *,6
-,Muﬀ André *,*,8.75,Rohrer Ivan **,1
-,Kälin Remo *,*,8.75,Rohrer Ivan **,2
+,Von Euw Adi,Adi,10.00,Rohrer Ivan **,3
+,Lang Julian,Julian,9.75,Rohrer Ivan **,4
+,Bucher Roland *,*,9.75,Rohrer Ivan **,5
+,Hofmann Florian **,**,10.00,Rohrer Ivan **,6
-,Höﬂiger Andreas **,**,8.75,Fankhauser Marco **,1
+,Fessler Linus **,**,10.00,Fankhauser Marco **,2
+,Baumann Lukas,Lukas,10.00,Fankhauser Marco **,3
o,Müllestein Mike ***,***,8.50,Fankhauser Marco **,4
+,Reichmuth Lukas (2000),(2000),9.75,Fankhauser Marco **,5
+,Durrer Lukas,Lukas,10.00,Fankhauser Marco **,6
-,Fankhauser Erich ***,***,8.75,von Ah Benji ***,1
+,Blaser Theo *,*,9.75,von Ah Benji ***,2
+,Fellmann Roman *,*,9.75,von Ah Benji ***,3
+,Ambühl Joel *,*,10.00,von Ah Benji ***,4
+,Reichmuth Armin *,*,10.00,von Ah Benji ***,5
o,Bieri Marcel **,**,8.75,von Ah Benji ***,6
+,Ulrich Marcel,Marcel,9.75,Scherer Niklaus,1
+,Odermatt Remo *,*,10.00,Scherer Niklaus,2
