result,name,level,points,placed_fighter,fight_round
+,Burkhalter Stefan ***,***,10.00,Orlik Armon ***,1
+,Schmid Dominik **,**,10.00,Orlik Armon ***,2
+,Schäppi Urs *,*,10.00,Orlik Armon ***,3
+,Rychen Roger ***,***,10.00,Orlik Armon ***,4
+,Bösch Daniel ***,***,10.00,Orlik Armon ***,5
+,Rychen Roger ***,***,10.00,Orlik Armon ***,6
+,Gwerder Andreas **,**,9.75,Eugster Ruedi **,1
-,Roth Martin *,*,8.75,Eugster Ruedi **,2
+,Buchmann Michael,Michael,10.00,Eugster Ruedi **,3
+,Dumelin David *,*,10.00,Eugster Ruedi **,4
-,Burkhalter Stefan ***,***,8.75,Eugster Ruedi **,5
+,Koller Fabian *,*,10.00,Eugster Ruedi **,6
+,Held Florian,Florian,10.00,Poltera Andrin,1
-,Vestner Roman *,*,8.75,Poltera Andrin,2
+,Dändliker Hansheinrich,Hansheinrich,10.00,Poltera Andrin,3
o,Schlegel Sandro **,**,8.50,Poltera Andrin,4
+,Schlegel Reto *,*,10.00,Poltera Andrin,5
+,Arztmann Beda *,*,10.00,Poltera Andrin,6
-,Vestner Roman *,*,8.75,Hochholdinger Roman **,1
+,Dändliker Hansheinrich,Hansheinrich,10.00,Hochholdinger Roman **,2
+,Oettli Marco *,*,9.75,Hochholdinger Roman **,3
o,Bösch Daniel ***,***,8.50,Hochholdinger Roman **,4
+,Schiesser Patrik,Patrik,10.00,Hochholdinger Roman **,5
+,Oettli Silvio (2000),(2000),10.00,Hochholdinger Roman **,6
+,Koller Fabian *,*,10.00,Koch Thomas *,1
o,Bernold Christian **,**,8.50,Koch Thomas *,2
+,Rotach Lars (2000),(2000),10.00,Koch Thomas *,3
o,Krähenbühl Tobias ***,***,8.50,Koch Thomas *,4
+,Gasser Peter *,*,10.00,Koch Thomas *,5
+,Holenstein Christian *,*,10.00,Koch Thomas *,6
+,Hugener Adrian (2000),(2000),10.00,Gosswiler Livio (2000),1
-,Morger Adrian *,*,8.75,Gosswiler Livio (2000),2
+,Baumgartner Joël,Joël,9.75,Gosswiler Livio (2000),3
+,Mettler Valentin *,*,9.75,Gosswiler Livio (2000),4
-,Schäppi Urs *,*,8.75,Gosswiler Livio (2000),5
+,Riedi Thomas,Thomas,9.75,Gosswiler Livio (2000),6
+,Dumelin David *,*,10.00,Riget Tobias **,1
+,Notz Beni ***,***,9.75,Riget Tobias **,2
+,Reber Marcel *,*,9.75,Riget Tobias **,3
o,Orlik Curdin **,**,8.50,Riget Tobias **,4
+,Oettli Silvio (2000),(2000),10.00,Riget Tobias **,5
-,Roth Martin *,*,8.75,Riget Tobias **,6
+,Frick Andreas *,*,10.00,Jörger Marc *,1
o,Schäppi Urs *,*,8.50,Jörger Marc *,2
+,Tschudi Mario (2001),(2001),10.00,Jörger Marc *,3
+,Buchmann Michael,Michael,10.00,Jörger Marc *,4
o,Bühler Ernst **,**,8.50,Jörger Marc *,5
+,Thoma Christoph,Christoph,9.75,Jörger Marc *,6
+,Krähenbühl Tobias ***,***,9.75,Rychen Roger ***,1
+,Holenstein Christian *,*,10.00,Rychen Roger ***,2
+,Schmid Patrick *,*,10.00,Rychen Roger ***,3
o,Orlik Armon ***,***,8.50,Rychen Roger ***,4
+,Orlik Curdin **,**,10.00,Rychen Roger ***,5
+,Schnurrenberger Roman **,**,9.75,Rychen Roger ***,6
o,Orlik Armon ***,***,0.00,Rychen Roger ***,7
+,Wickli Beat **,**,9.75,Notz Beni ***,1
