result,name,level,points,placed_fighter,fight_round
+,Clopath Beat ***,***,10.00,Schuler Christian ***,1
+,Rohrer Ivan *,*,9.75,Schuler Christian ***,2
+,Suppiger René **,**,10.00,Schuler Christian ***,3
+,Imhof Andi ***,***,10.00,Schuler Christian ***,4
-,Fankhauser Erich ***,***,9.00,Schuler Christian ***,5
+,Müllestein Mike **,**,10.00,Schuler Christian ***,6
+,Imfeld Peter ***,***,10.00,Müllestein Mike **,1
+,Fässler Dominic *,*,10.00,Müllestein Mike **,2
-,Fankhauser Erich ***,***,9.00,Müllestein Mike **,3
+,Müller Michael **,**,10.00,Müllestein Mike **,4
+,Wicki Joel **,**,9.75,Müllestein Mike **,5
o,Schuler Christian ***,***,8.75,Müllestein Mike **,6
+,Bürgi Reto *,*,10.00,Kennel Stefan *,1
+,Fink Bruno *,*,10.00,Kennel Stefan *,2
o,Mathis Marcel ***,***,8.50,Kennel Stefan *,3
+,Barmettler Peter *,*,10.00,Kennel Stefan *,4
+,Schöpfer Thomas *,*,10.00,Kennel Stefan *,5
+,Suppiger Martin ***,***,9.75,Schelbert Ralf **,1
+,Felder Seppi *,*,10.00,Schelbert Ralf **,2
-,Gerber Christian **,**,9.00,Schelbert Ralf **,3
+,Briker Michael *,*,9.75,Schelbert Ralf **,4
o,Imhof Andi ***,***,8.50,Schelbert Ralf **,5
+,Schöpfer Ronny (1999),(1999),10.00,Schelbert Ralf **,6
o,Schelbert Ralf **,**,8.50,Suppiger Martin ***,1
+,Betschart Silvan *,*,9.75,Suppiger Martin ***,2
+,Kälin Remo *,*,10.00,Suppiger Martin ***,3
-,Villiger Cyrill *,*,8.75,Suppiger Martin ***,4
+,Heinzer Josef,Josef,10.00,Suppiger Martin ***,5
+,Briker Michael *,*,9.75,Suppiger Martin ***,6
+,Arnold Andreas *,*,10.00,Gwerder Dario *,1
o,Wicki Joel **,**,8.50,Gwerder Dario *,2
+,von Flüe Marco,Marco,10.00,Gwerder Dario *,3
o,Fankhauser Erich ***,***,8.50,Gwerder Dario *,4
+,Würsch Lars,Lars,9.75,Gwerder Dario *,5
+,Müller Michael **,**,10.00,Gwerder Dario *,6
o,Suppiger René **,**,8.50,Grab Martin ***,1
+,Zimmermann Simon *,*,9.75,Grab Martin ***,2
+,Bättig Martin *,*,10.00,Grab Martin ***,3
+,Kempf Elias **,**,9.75,Grab Martin ***,4
o,Brun Jonas **,**,8.50,Grab Martin ***,5
+,Borcard Johann **,**,10.00,Grab Martin ***,6
-,Gerber Christian **,**,8.75,Schurtenberger Sven **,1
+,Niederberger Markus *,*,10.00,Schurtenberger Sven **,2
+,Bürgler Lukas *,*,10.00,Schurtenberger Sven **,3
+,Nötzli Bruno ***,***,10.00,Schurtenberger Sven **,4
+,Mathis Marcel ***,***,9.75,Schurtenberger Sven **,5
+,Gapany Benjamin **,**,10.00,Schurtenberger Sven **,6
+,Nötzli Reto ***,***,9.75,Fankhauser Erich ***,1
+,Betschart Rainer **,**,10.00,Fankhauser Erich ***,2
-,Müllestein Mike **,**,9.00,Fankhauser Erich ***,3
+,Gwerder Dario *,*,10.00,Fankhauser Erich ***,4
-,Schuler Christian ***,***,8.75,Fankhauser Erich ***,5
+,Hasler Florian **,**,10.00,Fankhauser Erich ***,6
-,Forrer Arnold ***,***,8.75,Ulrich Andreas ***,1
+,Käslin Benno *,*,9.75,Ulrich Andreas ***,2
+,Muﬀ Armin **,**,9.75,Ulrich Andreas ***,3
+,Schöpfer Thomas *,*,10.00,Ulrich Andreas ***,4
-,Vogel Remo *,*,8.75,Ulrich Andreas ***,5
+,Fankhauser Reto **,**,10.00,Ulrich Andreas ***,6
-,Mathis Marcel ***,***,8.75,Sempach Thomas ***,1
+,Arnold Stefan **,**,10.00,Sempach Thomas ***,2
+,Bieri Marcel **,**,9.75,Sempach Thomas ***,3
o,Wicki Joel **,**,8.75,Sempach Thomas ***,4
+,Betschart Rainer **,**,10.00,Sempach Thomas ***,5
+,Hurschler Thomas **,**,9.75,Sempach Thomas ***,6
+,Linggi Bruno **,**,10.00,Arnold Stefan **,1
o,Sempach Thomas ***,***,8.50,Arnold Stefan **,2
+,Wicki Patrick,Patrick,10.00,Arnold Stefan **,3
o,Borcard Johann **,**,8.75,Arnold Stefan **,4
+,Zemp Thomas *,*,9.75,Arnold Stefan **,5
+,Kälin Roland **,**,9.75,Arnold Stefan **,6
o,Imhof Andi ***,***,8.50,Stalder Remo ***,1
o,Bürli Roger *,*,8.75,Stalder Remo ***,2
+,Grab Daniel **,**,10.00,Stalder Remo ***,3
+,Arnold Andreas *,*,9.75,Stalder Remo ***,4
+,Inderbitzin Daniel *,*,10.00,Stalder Remo ***,5
+,Schuler Philipp **,**,9.75,Stalder Remo ***,6
+,Grab Martin ***,***,9.75,Suppiger René **,1
+,Bircher Vital *,*,10.00,Suppiger René **,2
o,Schuler Christian ***,***,8.50,Suppiger René **,3
+,Schmid Köbi,Köbi,9.75,Suppiger René **,4
+,Linggi Bruno **,**,10.00,Suppiger René **,5
o,Schuler Alex **,**,8.50,Suppiger René **,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Suppiger René **,7
+,Stalder Remo ***,***,10.00,Imhof Andi ***,1
+,Nietlispach Pascal **,**,9.75,Imhof Andi ***,2
+,Bürli Roger *,*,9.75,Imhof Andi ***,3
o,Schuler Christian ***,***,8.75,Imhof Andi ***,4
+,Schelbert Ralf **,**,10.00,Imhof Andi ***,5
+,Brun Jonas **,**,9.75,Imhof Andi ***,6
+,Gapany Benjamin **,**,9.75,Schuler Alex **,1
-,Hurschler Thomas **,**,8.75,Schuler Alex **,2
+,Bachmann Adrian,Adrian,10.00,Schuler Alex **,3
-,Fankhauser Reto **,**,9.00,Schuler Alex **,4
+,Bürli Roger *,*,10.00,Schuler Alex **,5
+,Suppiger René **,**,10.00,Schuler Alex **,6
+,Küttel Pirmin **,**,10.00,Brun Jonas **,1
