result,name,level,points,placed_fighter,fight_round
-,Orlik Armon ***,***,8.75,Giger Samuel ***,1
+,Landolt Reto *,*,10.00,Giger Samuel ***,2
+,Dändliker Shane **,**,10.00,Giger Samuel ***,3
+,Good Marco **,**,10.00,Giger Samuel ***,4
+,Orlik Curdin ***,***,9.75,Giger Samuel ***,5
+,Orlik Armon ***,***,10.00,Giger Samuel ***,6
+,Fejzaj Naim **,**,10.00,Good Marco **,1
+,Bless Michael ***,***,10.00,Good Marco **,2
+,Jörger Corsin *,*,10.00,Good Marco **,3
o,Giger Samuel ***,***,8.50,Good Marco **,4
+,Rychen Roger ***,***,9.75,Good Marco **,5
-,Dändliker Shane **,**,9.00,Good Marco **,6
+,Ulmann Fabian *,*,9.75,Lehmann Philipp *,1
o,Orlik Curdin ***,***,8.75,Lehmann Philipp *,2
+,Inauen Aurel,Aurel,10.00,Lehmann Philipp *,3
o,Räbsamen Marcel **,**,8.75,Lehmann Philipp *,4
+,Stadelmann Patrick,Patrick,9.75,Lehmann Philipp *,5
+,Kiser Aron,Aron,10.00,Lehmann Philipp *,6
-,Rüegg Fabian *,*,8.75,Funk Nicola *,1
+,Schlegel Jamie (2004),(2004),9.75,Funk Nicola *,2
o,Fejzaj Naim **,**,8.50,Funk Nicola *,3
+,Brülisauer Dominik,Dominik,10.00,Funk Nicola *,4
+,Sprecher Martin,Martin,9.75,Funk Nicola *,5
+,Rychen Roger ***,***,10.00,Funk Nicola *,6
+,Bleiker Daniel,Daniel,10.00,Buchmann Michael,1
o,Brügger Stefan *,*,8.50,Buchmann Michael,2
o,Widmer Thomas,Thomas,8.50,Buchmann Michael,3
+,Bernhard Thomas,Thomas,9.75,Buchmann Michael,4
+,Horner Sämi,Sämi,10.00,Buchmann Michael,5
+,Jörger Corsin *,*,10.00,Buchmann Michael,6
-,Riget Tobias **,**,8.75,Odermatt Andreas **,1
-,Biäsch Christian *,*,8.75,Odermatt Andreas **,2
+,Wagner Andreas,Andreas,9.75,Odermatt Andreas **,3
+,Dobler Martin,Martin,9.75,Odermatt Andreas **,4
+,Heierli Pascal **,**,9.75,Odermatt Andreas **,5
+,Schmid Dominik **,**,9.75,Odermatt Andreas **,6
+,Jörger Marc *,*,10.00,Durrer Jonas *,1
o,Riget Florian **,**,8.50,Durrer Jonas *,2
+,Korrodi Janik (2004),(2004),9.75,Durrer Jonas *,3
+,Fejzaj Naim **,**,10.00,Durrer Jonas *,4
o,Dändliker Shane **,**,8.50,Durrer Jonas *,5
+,Stadelmann Patrick,Patrick,9.75,Durrer Jonas *,6
-,Funk Nicola *,*,8.75,Rüegg Fabian *,1
+,Thiemann Fabrice,Fabrice,10.00,Rüegg Fabian *,2
-,Zwyssig Raphael ***,***,8.75,Rüegg Fabian *,3
+,Studerus Jan,Jan,10.00,Rüegg Fabian *,4
-,Schläpfer Markus **,**,8.75,Rüegg Fabian *,5
+,Ackermann Remo *,*,10.00,Rüegg Fabian *,6
+,Baumgartner Ramon **,**,9.75,Dumelin David **,1
+,Rychen Roger ***,***,9.75,Dumelin David **,2
o,Orlik Armon ***,***,8.50,Dumelin David **,3
+,Castelli Fabio *,*,10.00,Dumelin David **,4
+,Bless Michael ***,***,9.75,Dumelin David **,5
+,Koch Thomas *,*,9.75,Dumelin David **,6
-,Giger Samuel ***,***,8.75,Orlik Armon ***,1
+,Lüthi Manuel *,*,9.75,Orlik Armon ***,2
+,Dumelin David **,**,10.00,Orlik Armon ***,3
+,Koch Thomas *,*,10.00,Orlik Armon ***,4
+,Räbsamen Marcel **,**,9.75,Orlik Armon ***,5
o,Giger Samuel ***,***,8.75,Orlik Armon ***,6
+,Lanter Christian *,*,10.00,Biäsch Christian *,1
-,Odermatt Andreas **,**,8.75,Biäsch Christian *,2
+,Signer Tobias (2004),(2004),10.00,Biäsch Christian *,3
o,Bless Michael ***,***,8.50,Biäsch Christian *,4
+,Tsirkin Stepan,Stepan,9.75,Biäsch Christian *,5
+,Leuppi Karim *,*,9.75,Biäsch Christian *,6
o,Durrer Jonas *,*,8.50,Jörger Marc *,1
+,Vetterli Sven,Sven,9.75,Jörger Marc *,2
-,Schmidlin Tobias *,*,8.75,Jörger Marc *,3
+,Hengartner Ivo *,*,10.00,Jörger Marc *,4
