result,name,level,points,placed_fighter,fight_round
+,Bieri Christoph ***,***,9.75,Giger Samuel (1998) **,1
+,Battaglia Ursin **,**,10.00,Giger Samuel (1998) **,2
+,Eugster Ruedi **,**,10.00,Giger Samuel (1998) **,3
+,Leuppi Karim,Karim,9.75,Giger Samuel (1998) **,4
-,Orlik Curdin **,**,9.00,Giger Samuel (1998) **,5
+,Bösch Daniel ***,***,10.00,Giger Samuel (1998) **,6
o,Bösch Daniel ***,***,8.50,Gisler Bruno ***,1
+,Schudel Simon *,*,10.00,Gisler Bruno ***,2
+,Burkhard Patrick *,*,10.00,Gisler Bruno ***,3
+,Koller Martin *,*,9.75,Gisler Bruno ***,4
+,Baumann Rico *,*,10.00,Gisler Bruno ***,5
+,Krähenbühl Tobias **,**,9.75,Gisler Bruno ***,6
+,Hitz Florian (1999),(1999),10.00,Bickel Roman (1998),1
o,Marty Jaime (2000),(2000),8.75,Bickel Roman (1998),2
+,Schlatter Philipp *,*,10.00,Bickel Roman (1998),3
+,Scherer Christian *,*,10.00,Bickel Roman (1998),4
o,Notz Beni ***,***,8.50,Bickel Roman (1998),5
+,Bucher Roland,Roland,10.00,Bickel Roman (1998),6
+,Ueltschi Patric *,*,10.00,Gwerder Andreas **,1
+,Schönenberger Christian,Christian,9.75,Gwerder Andreas **,2
o,Notz Beni ***,***,8.50,Gwerder Andreas **,3
+,Flütsch Marco (1999),(1999),10.00,Gwerder Andreas **,4
-,Gmür Pirmin *,*,9.00,Gwerder Andreas **,5
+,Wettstein Daniel,Daniel,9.75,Gwerder Andreas **,6
o,Reber Marcel *,*,8.50,Zbinden Marc *,1
+,Fontana Michael,Michael,10.00,Zbinden Marc *,2
o,Bieri Christoph ***,***,8.75,Zbinden Marc *,3
+,Odermatt Michi,Michi,10.00,Zbinden Marc *,4
+,Oertle Daniel,Daniel,10.00,Zbinden Marc *,5
+,Schnurrenberger Roman **,**,9.75,Zbinden Marc *,6
-,Peng Mike ***,***,8.75,Nägeli Marco *,1
+,Bollier Fabian,Fabian,10.00,Nägeli Marco *,2
+,Bucher Roland,Roland,10.00,Nägeli Marco *,3
+,Wettstein Daniel,Daniel,9.75,Nägeli Marco *,4
o,Zwyssig Raphael ***,***,8.50,Nägeli Marco *,5
+,Büchi Christian,Christian,9.75,Nägeli Marco *,6
+,Bleiker Reto *,*,9.75,Burkhard Patrick *,1
+,Schnurrenberger Roger,Roger,10.00,Burkhard Patrick *,2
o,Gisler Bruno ***,***,8.50,Burkhard Patrick *,3
o,Stahel Felix *,*,8.75,Burkhard Patrick *,4
+,Castelli Fabio (1999),(1999),10.00,Burkhard Patrick *,5
+,Biäsch Christian,Christian,9.75,Burkhard Patrick *,6
+,Widmer David,David,9.75,Braun Mathias,1
+,Kleinberger Alex,Alex,10.00,Braun Mathias,2
-,Reber Marcel *,*,8.75,Braun Mathias,3
o,Baumann Rico *,*,8.50,Braun Mathias,4
+,Furrer Matthias,Matthias,9.75,Braun Mathias,5
+,Hari Michi,Michi,9.75,Braun Mathias,6
+,Pﬁster Florian *,*,9.75,Kammermann Thomas *,1
+,Junker Nik,Nik,10.00,Kammermann Thomas *,2
+,Güntensperger Marcel *,*,10.00,Kammermann Thomas *,3
o,Bösch Daniel ***,***,8.50,Kammermann Thomas *,4
+,Buchmann Michael,Michael,10.00,Kammermann Thomas *,5
+,Notz Beni ***,***,10.00,Kammermann Thomas *,6
+,Gisler Bruno ***,***,10.00,Bösch Daniel ***,1
+,Krähenbühl Tobias **,**,10.00,Bösch Daniel ***,2
-,Fässler Andreas **,**,8.75,Bösch Daniel ***,3
+,Kammermann Thomas *,*,10.00,Bösch Daniel ***,4
+,Schaﬀner Samuel **,**,10.00,Bösch Daniel ***,5
o,Giger Samuel (1998) **,**,8.75,Bösch Daniel ***,6
+,Knechtle Martin **,**,10.00,Krähenbühl Tobias **,1
o,Bösch Daniel ***,***,8.50,Krähenbühl Tobias **,2
+,Kunz Daniel,Daniel,10.00,Krähenbühl Tobias **,3
+,Lanter Christian (1998),(1998),10.00,Krähenbühl Tobias **,4
+,Oertig Adrian **,**,10.00,Krähenbühl Tobias **,5
o,Gisler Bruno ***,***,8.75,Krähenbühl Tobias **,6
+,Nägeli Roman *,*,10.00,Scherer Christian *,1
-,Peng Mike ***,***,8.75,Scherer Christian *,2
+,Candrian Gian-Luca (1998),(1998),10.00,Scherer Christian *,3
o,Bickel Roman (1998),(1998),8.50,Scherer Christian *,4
+,Reber Marcel *,*,9.75,Scherer Christian *,5
+,Odermatt Martin *,*,10.00,Scherer Christian *,6
-,Oertig Adrian **,**,8.75,Bühler Ernst **,1
+,Dörig Erich *,*,9.75,Bühler Ernst **,2
o,Clopath Beat ***,***,8.50,Bühler Ernst **,3
+,Läderach Pascal (1999),(1999),10.00,Bühler Ernst **,4
+,Kammermann Dominik,Dominik,9.75,Bühler Ernst **,5
+,Zwyssig Raphael ***,***,10.00,Bühler Ernst **,6
+,Dumelin David *,*,10.00,Roth Martin *,1
