result,name,level,points,placed_fighter,fight_round
+,Strebel Joel ***,***,9.75,Wicki Joel ***,1
+,Gwerder Dario **,**,10.00,Wicki Joel ***,2
-,Aeschbacher Matthias ***,***,9.00,Wicki Joel ***,3
+,Burch Jonas **,**,10.00,Wicki Joel ***,4
+,Bucher Christian **,**,10.00,Wicki Joel ***,5
+,Nötzli Reto ***,***,10.00,Wicki Joel ***,6
+,Burger Matthieu **,**,9.75,Nötzli Reto ***,1
+,Odermatt Christian **,**,9.75,Nötzli Reto ***,2
+,Elmiger Andreas *,*,10.00,Nötzli Reto ***,3
+,Schurtenberger Sven ***,***,9.75,Nötzli Reto ***,4
+,Doppmann Urs **,**,9.75,Nötzli Reto ***,5
o,Wicki Joel ***,***,8.75,Nötzli Reto ***,6
-,Hegner Ueli *,*,8.75,Felder Martin *,1
+,Wyrsch Marco **,**,10.00,Felder Martin *,2
-,von Ah Benji ***,***,8.75,Felder Martin *,3
+,Schuler Daniel *,*,9.75,Felder Martin *,4
+,Betschart Roger,Roger,10.00,Felder Martin *,5
+,Kessler Joel *,*,9.75,Felder Martin *,6
-,Rohrer Ueli **,**,8.75,Egli Damian **,1
+,Inderbitzin Daniel *,*,10.00,Egli Damian **,2
o,Hersche Martin ***,***,8.75,Egli Damian **,3
+,Heinzer Lukas (2004) *,*,10.00,Egli Damian **,4
+,von Wyl Kevin (2004),(2004),9.75,Egli Damian **,5
+,Suter Beat *,*,9.75,Egli Damian **,6
+,Imhof Andi ***,***,9.75,Lustenberger Marc *,1
+,Käslin Ruedi *,*,10.00,Lustenberger Marc *,2
+,Ulrich Marco **,**,9.75,Lustenberger Marc *,3
+,Omlin Toni *,*,9.75,Lustenberger Marc *,4
o,Aeschbacher Matthias ***,***,8.50,Lustenberger Marc *,5
-,Odermatt Christian **,**,9.00,Lustenberger Marc *,6
+,Kennel Beat **,**,10.00,Scherer Niklaus **,1
o,Müllestein Mike ***,***,8.50,Scherer Niklaus **,2
-,Bernhard Lukas **,**,8.75,Scherer Niklaus **,3
+,Steinauer Kevin (2004),(2004),9.75,Scherer Niklaus **,4
+,Mehr Lars *,*,9.75,Scherer Niklaus **,5
+,Grab Florian,Florian,10.00,Scherer Niklaus **,6
+,Kessler Joel *,*,10.00,Doppmann Urs **,1
+,Suter Beat *,*,9.75,Doppmann Urs **,2
+,Müllestein Mike ***,***,10.00,Doppmann Urs **,3
+,Bissig Lukas **,**,9.75,Doppmann Urs **,4
o,Nötzli Reto ***,***,8.75,Doppmann Urs **,5
o,Aeschbacher Matthias ***,***,8.50,Doppmann Urs **,6
+,Burch Jonas **,**,10.00,Ulrich Marco **,1
+,Thierstein Marco *,*,9.75,Ulrich Marco **,2
o,Lustenberger Marc *,*,8.75,Ulrich Marco **,3
+,Bieri Elias,Elias,10.00,Ulrich Marco **,4
+,Hersche Martin ***,***,9.75,Ulrich Marco **,5
o,Suppiger Werner **,**,8.50,Ulrich Marco **,6
o,Kaufmann Reto *,*,0.00,Ulrich Marco **,7
+,Schuler Christian ***,***,10.00,Aeschbacher Matthias ***,1
+,Rohrer Ivan **,**,10.00,Aeschbacher Matthias ***,2
-,Wicki Joel ***,***,9.00,Aeschbacher Matthias ***,3
+,Suppiger Werner **,**,10.00,Aeschbacher Matthias ***,4
+,Lustenberger Marc *,*,9.75,Aeschbacher Matthias ***,5
+,Doppmann Urs **,**,9.75,Aeschbacher Matthias ***,6
+,Ettlin Stefan **,**,9.75,Müller Michael **,1
-,Suter Bruno *,*,9.00,Müller Michael **,2
-,Strebel Joel ***,***,8.75,Müller Michael **,3
+,Hürlimann Mathias *,*,10.00,Müller Michael **,4
+,Züger Benjamin (2004),(2004),9.75,Müller Michael **,5
+,Röthlin Pascal *,*,10.00,Müller Michael **,6
-,Betschart Patrick *,*,8.75,Murer Andy **,1
+,Bühlmann Daniel *,*,9.75,Murer Andy **,2
-,Burger Matthieu **,**,8.75,Murer Andy **,3
+,Appert Silvan *,*,10.00,Murer Andy **,4
+,Hürlimann Ueli,Ueli,9.75,Murer Andy **,5
+,Züger Benjamin (2004),(2004),10.00,Murer Andy **,6
+,Bless Michael ***,***,9.75,Schurtenberger Sven ***,1
+,Schürpf Bruno *,*,10.00,Schurtenberger Sven ***,2
+,Zurﬂuh Michael *,*,10.00,Schurtenberger Sven ***,3
o,Nötzli Reto ***,***,8.50,Schurtenberger Sven ***,4
+,Gwerder Dario **,**,9.75,Schurtenberger Sven ***,5
-,Ettlin Stefan **,**,9.00,Schurtenberger Sven ***,6
+,Bieri Christian **,**,9.75,Odermatt Christian **,1
o,Nötzli Reto ***,***,8.50,Odermatt Christian **,2
+,Gwerder Beni,Beni,10.00,Odermatt Christian **,3
+,Stöckli Damian *,*,9.75,Odermatt Christian **,4
+,Wandeler Roman *,*,9.75,Odermatt Christian **,5
-,Lustenberger Marc *,*,9.00,Odermatt Christian **,6
-,Fellmann Roman **,**,8.75,Waser Dominik **,1
+,Mehr Lars *,*,9.75,Waser Dominik **,2
+,Gerber Peter *,*,10.00,Waser Dominik **,3
o,Strebel Joel ***,***,8.50,Waser Dominik **,4
+,Bühler Ramon,Ramon,9.75,Waser Dominik **,5
+,Durrer Jonas *,*,10.00,Waser Dominik **,6
o,Gwerder Dario **,**,8.50,Fankhauser Reto **,1
+,Barmettler Renato *,*,10.00,Fankhauser Reto **,2
+,Bless Michael ***,***,9.75,Fankhauser Reto **,3
+,von Wyl Kevin (2004),(2004),10.00,Fankhauser Reto **,4
o,Ettlin Stefan **,**,8.50,Fankhauser Reto **,5
+,Hurschler Tobias,Tobias,10.00,Fankhauser Reto **,6
-,Stöckli Stefan ***,***,8.75,Bissig Lukas **,1
+,Gut Koni *,*,10.00,Bissig Lukas **,2
+,Bucher André,André,9.75,Bissig Lukas **,3
o,Doppmann Urs **,**,8.50,Bissig Lukas **,4
+,Lustenberger Josef *,*,9.75,Bissig Lukas **,5
+,Durrer Fabian *,*,9.75,Bissig Lukas **,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Bissig Lukas **,7
+,Wyrsch Marco **,**,9.75,Suppiger Werner **,1
