result,name,level,points,placed_fighter,fight_round
+,Kohler Fredi **,**,10.00,Orlik Armon **,1
-,Schuler Christian ***,***,9.00,Orlik Armon **,2
+,Furrer Damian (1998),(1998),10.00,Orlik Armon **,3
+,Braun Mathias,Mathias,10.00,Orlik Armon **,4
+,Bühler Ernst **,**,10.00,Orlik Armon **,5
+,Leuppi Samir **,**,10.00,Orlik Armon **,6
-,Kälin Roland **,**,9.00,Schneider Domenic **,1
+,Castelberg Marius,Marius,10.00,Schneider Domenic **,2
+,Grimm Michael,Michael,10.00,Schneider Domenic **,3
-,Nägeli Marco *,*,9.00,Schneider Domenic **,4
+,Föhn Pirmin *,*,9.75,Schneider Domenic **,5
+,Rychen Roger **,**,9.75,Schneider Domenic **,6
+,Nigg Lukas **,**,9.75,Rhyner Michael **,1
-,Schweizer Christof *,*,9.00,Rhyner Michael **,2
+,Junker Nik,Nik,9.75,Rhyner Michael **,3
+,Keller Janik,Janik,10.00,Rhyner Michael **,4
-,Burkhalter Stefan ***,***,8.75,Rhyner Michael **,5
+,Gartmann Mauro,Mauro,10.00,Rhyner Michael **,6
+,Ammann Rico *,*,10.00,Nägeli Marco *,1
+,Ruof Christof,Christof,9.75,Nägeli Marco *,2
+,Glaus Martin ***,***,10.00,Nägeli Marco *,3
-,Schneider Domenic **,**,9.00,Nägeli Marco *,4
o,Schuler Christian ***,***,8.50,Nägeli Marco *,5
+,Jörger Marc,Marc,10.00,Nägeli Marco *,6
-,Baumann Rico *,*,8.75,Nägeli Roman *,1
+,Wild Thomas,Thomas,10.00,Nägeli Roman *,2
+,Burkhard Tobias,Tobias,10.00,Nägeli Roman *,3
o,Burkhalter Stefan ***,***,8.50,Nägeli Roman *,4
+,Bosshard Dario (1999),(1999),10.00,Nägeli Roman *,5
+,Rüegg Patrick (1999),(1999),9.75,Nägeli Roman *,6
-,Kindlimann Fabian ***,***,8.75,Bühler Ernst **,1
+,Flück Bruno,Bruno,10.00,Bühler Ernst **,2
+,Fontana Michael,Michael,9.75,Bühler Ernst **,3
+,Nigg Lukas **,**,10.00,Bühler Ernst **,4
o,Orlik Armon **,**,8.50,Bühler Ernst **,5
+,Kälin Roland **,**,10.00,Bühler Ernst **,6
+,Orlik Curdin **,**,9.75,Krähenbühl Tobias **,1
+,Scheiwiller Andreas *,*,9.75,Krähenbühl Tobias **,2
+,Kunz Daniel,Daniel,10.00,Krähenbühl Tobias **,3
-,Kindlimann Fabian ***,***,8.75,Krähenbühl Tobias **,4
o,Rychen Roger **,**,8.50,Krähenbühl Tobias **,5
+,Keller Janik,Janik,10.00,Krähenbühl Tobias **,6
o,Rhyner Michael **,**,8.50,Nigg Lukas **,1
+,Schmid Dominik (1998),(1998),10.00,Nigg Lukas **,2
+,Candrian Gian-Luca (1998),(1998),10.00,Nigg Lukas **,3
o,Bühler Ernst **,**,8.50,Nigg Lukas **,4
+,Burkhard Tobias,Tobias,10.00,Nigg Lukas **,5
+,Junker Nik,Nik,9.75,Nigg Lukas **,6
-,Föhn Pirmin *,*,8.75,Ackermann Remo *,1
+,Baumann Rico *,*,9.75,Ackermann Remo *,2
+,Rüegg Fabian,Fabian,10.00,Ackermann Remo *,3
+,Ott Dominik,Dominik,9.75,Ackermann Remo *,4
+,Koller Martin *,*,9.75,Ackermann Remo *,5
o,Büsser Andy ***,***,8.50,Ackermann Remo *,6
+,Büsser Andy ***,***,10.00,Schuler Christian ***,1
-,Orlik Armon **,**,9.00,Schuler Christian ***,2
+,Odermatt Martin *,*,10.00,Schuler Christian ***,3
+,Schnurrenberger Roman **,**,10.00,Schuler Christian ***,4
+,Nägeli Marco *,*,9.75,Schuler Christian ***,5
+,Odermatt Christoph *,*,10.00,Schuler Christian ***,6
-,Bühler Ernst **,**,8.75,Kindlimann Fabian ***,1
+,Gysel Hansruedi,Hansruedi,10.00,Kindlimann Fabian ***,2
+,Harder Benj,Benj,10.00,Kindlimann Fabian ***,3
-,Krähenbühl Tobias **,**,8.75,Kindlimann Fabian ***,4
+,Oertig Dominik *,*,10.00,Kindlimann Fabian ***,5
+,Bleiker Reto *,*,10.00,Kindlimann Fabian ***,6
-,Gwerder Andreas **,**,8.75,Peng Mike ***,1
+,Inderbitzin Daniel *,*,10.00,Peng Mike ***,2
+,Dändliker Shane,Shane,9.75,Peng Mike ***,3
-,Korrodi Paul *,*,8.75,Peng Mike ***,4
+,Eugster Ruedi **,**,10.00,Peng Mike ***,5
+,Keller Lukas,Lukas,10.00,Peng Mike ***,6
+,Riedi Thomas,Thomas,9.75,Vollenweider Jeremy (1998),1
+,Gubser Fabian,Fabian,10.00,Vollenweider Jeremy (1998),2
o,Koller Martin *,*,8.50,Vollenweider Jeremy (1998),3
-,Elmer Adrian,Adrian,8.75,Vollenweider Jeremy (1998),4
+,Vollmeier Sandro,Sandro,10.00,Vollenweider Jeremy (1998),5
+,Gmür Pirmin *,*,10.00,Vollenweider Jeremy (1998),6
o,Schuler Christian ***,***,8.50,Büsser Andy ***,1
-,Föhn Pirmin *,*,8.75,Büsser Andy ***,2
+,Schnyder Christian,Christian,10.00,Büsser Andy ***,3
+,Kammermann Thomas *,*,10.00,Büsser Andy ***,4
+,Arztmann Beda,Beda,10.00,Büsser Andy ***,5
+,Ackermann Remo *,*,9.75,Büsser Andy ***,6
+,Vögeli Sven *,*,9.75,Schneider Mario **,1
+,Elmer Adrian,Adrian,10.00,Schneider Mario **,2
o,Leuppi Samir **,**,8.50,Schneider Mario **,3
-,Fontana Michael,Michael,8.75,Schneider Mario **,4
+,Inderbitzin Daniel *,*,10.00,Schneider Mario **,5
+,Oertig Dominik *,*,9.75,Schneider Mario **,6
-,Straub Robin *,*,8.75,Kammermann Thomas *,1
+,Mathis Patrick,Patrick,10.00,Kammermann Thomas *,2
+,Schlumpf Dominik,Dominik,10.00,Kammermann Thomas *,3
o,Büsser Andy ***,***,8.50,Kammermann Thomas *,4
+,Bucher Roland,Roland,9.75,Kammermann Thomas *,5
+,Elmer Adrian,Adrian,9.75,Kammermann Thomas *,6
-,Inderbitzin Daniel *,*,8.75,Riget Ivan *,1
+,Wicki Cédric,Cédric,9.75,Riget Ivan *,2
+,Schudel Simon,Simon,9.75,Riget Ivan *,3
+,Glaus Martin ***,***,9.75,Riget Ivan *,4
+,Schwyn Adrian,Adrian,9.75,Riget Ivan *,5
-,Kid Simon **,**,8.75,Riget Ivan *,6
+,Held Florian (1997),(1997),10.00,Schlumpf Dominik,1
+,Scherrer Christian,Christian,10.00,Schlumpf Dominik,2
o,Kammermann Thomas *,*,8.50,Schlumpf Dominik,3
o,Oertig Dominik *,*,8.50,Schlumpf Dominik,4
+,Arnold Christian,Christian,9.75,Schlumpf Dominik,5
+,Bickel Roman (1998),(1998),9.75,Schlumpf Dominik,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Schlumpf Dominik,7
+,Glaus Martin ***,***,9.75,Leuppi Samir **,1
+,Oettli Marco (1997),(1997),10.00,Leuppi Samir **,2
+,Schneider Mario **,**,10.00,Leuppi Samir **,3
-,Gmür Pirmin *,*,9.00,Leuppi Samir **,4
+,Jöhl Christian,Christian,10.00,Leuppi Samir **,5
o,Orlik Armon **,**,8.75,Leuppi Samir **,6
-,Krähenbühl Lukas *,*,8.75,Wey Nicola *,1
+,Deﬂorin Rico (1999),(1999),9.75,Wey Nicola *,2
+,Bosshard Dario (1999),(1999),10.00,Wey Nicola *,3
