result,name,level,points,placed_fighter,fight_round
+,Wenger Kilian ***,***,10.00,Reichmuth Pirmin ***,1
+,Roth Dominik **,**,10.00,Reichmuth Pirmin ***,2
+,von Weissenﬂuh Kilian **,**,10.00,Reichmuth Pirmin ***,3
+,Suppiger René ***,***,10.00,Reichmuth Pirmin ***,4
+,von Ah Benji ***,***,10.00,Reichmuth Pirmin ***,5
-,Wicki Joel **,**,9.00,Reichmuth Pirmin ***,6
+,Anderegg Simon ***,***,9.75,Schurtenberger Sven ***,1
+,Luginbühl Hanspeter **,**,9.75,Schurtenberger Sven ***,2
+,Burch Jonas *,*,10.00,Schurtenberger Sven ***,3
o,Aeschbacher Matthias **,**,8.50,Schurtenberger Sven ***,4
+,Gapany Benjamin **,**,9.75,Schurtenberger Sven ***,5
+,Müllestein Mike ***,***,10.00,Schurtenberger Sven ***,6
-,Roschi Ruedi **,**,8.75,Gloggner Philipp ***,1
+,Siegenthaler Tobias *,*,9.75,Gloggner Philipp ***,2
+,Wenger Kilian ***,***,9.75,Gloggner Philipp ***,3
+,Matthey Mickaël **,**,9.75,Gloggner Philipp ***,4
+,Weyermann Florian **,**,10.00,Gloggner Philipp ***,5
-,Gobeli Patrick **,**,9.00,Gloggner Philipp ***,6
-,Glarner Matthias ***,***,9.00,Schuler Christian ***,1
+,Zürcher Remo *,*,10.00,Schuler Christian ***,2
+,Brun Jonas **,**,9.75,Schuler Christian ***,3
+,Wiget Michael **,**,9.75,Schuler Christian ***,4
o,Wicki Joel **,**,8.50,Schuler Christian ***,5
+,Gasser Dominik *,*,10.00,Schuler Christian ***,6
+,Inniger Thomas **,**,10.00,Gwerder Michael **,1
o,Kämpf Bernhard ***,***,8.50,Gwerder Michael **,2
+,Siegenthaler Tobias *,*,10.00,Gwerder Michael **,3
+,Duplan Steve **,**,10.00,Gwerder Michael **,4
+,Roschi Ruedi **,**,10.00,Gwerder Michael **,5
o,Aeschbacher Matthias **,**,8.50,Gwerder Michael **,6
o,von Weissenﬂuh Kilian **,**,8.50,Ambühl Joel **,1
+,Kämpf Alexander **,**,10.00,Ambühl Joel **,2
+,Zenger Niklaus ***,***,10.00,Ambühl Joel **,3
+,Klossner Adrian *,*,10.00,Ambühl Joel **,4
o,Mathis Marcel ***,***,8.50,Ambühl Joel **,5
+,Inniger Thomas **,**,9.75,Ambühl Joel **,6
