result,name,level,points,placed_fighter,fight_round
-,Riget Tobias **,**,8.75,Schneider Domenic **,1
+,Bäbler Sandro **,**,9.75,Schneider Domenic **,2
+,Schnyder Christian,Christian,10.00,Schneider Domenic **,3
+,Inauen Andreas *,*,10.00,Schneider Domenic **,4
+,Horner Peter **,**,9.75,Schneider Domenic **,5
+,Glaus Martin ***,***,10.00,Schneider Domenic **,6
+,Fässler Michael (1999),(1999),9.75,Jöhl Christian,1
+,Akeret Benno *,*,10.00,Jöhl Christian,2
o,Nägeli Marco *,*,8.75,Jöhl Christian,3
+,Jecklin Alexsandro (1998),(1998),9.75,Jöhl Christian,4
-,Gwerder Andreas **,**,9.00,Jöhl Christian,5
+,Mösli Reto,Reto,10.00,Jöhl Christian,6
-,Fässler Andreas **,**,8.75,Höﬂiger Andreas *,1
+,Schmid Dominik *,*,10.00,Höﬂiger Andreas *,2
o,Riget Tobias **,**,8.50,Höﬂiger Andreas *,3
+,Inauen Aurel,Aurel,10.00,Höﬂiger Andreas *,4
+,Rüegg Roman *,*,10.00,Höﬂiger Andreas *,5
+,Oettli Marco (1997),(1997),9.75,Höﬂiger Andreas *,6
+,Huber Pascal *,*,9.75,Horner Peter **,1
+,Forrer Arnold ***,***,9.75,Horner Peter **,2
-,Gwerder Andreas **,**,9.00,Horner Peter **,3
+,Plump Martin *,*,10.00,Horner Peter **,4
o,Schneider Domenic **,**,8.50,Horner Peter **,5
+,Oertle Daniel,Daniel,9.75,Horner Peter **,6
-,Orlik Armon **,**,8.75,Forrer Arnold ***,1
o,Horner Peter **,**,8.50,Forrer Arnold ***,2
+,Korrodi Paul *,*,10.00,Forrer Arnold ***,3
+,Roth Martin *,*,9.75,Forrer Arnold ***,4
+,Odermatt Christoph *,*,10.00,Forrer Arnold ***,5
+,Gwerder Andreas **,**,9.75,Forrer Arnold ***,6
-,Orlik Curdin **,**,8.75,Signer Emil **,1
+,Oertig Simon,Simon,9.75,Signer Emil **,2
+,Gmür Pirmin *,*,9.75,Signer Emil **,3
o,Kindlimann Fabian ***,***,8.50,Signer Emil **,4
+,Rüegg Fabian,Fabian,9.75,Signer Emil **,5
+,Schnyder Christian,Christian,10.00,Signer Emil **,6
-,Kindlimann Fabian ***,***,8.75,Büsser Andy ***,1
+,Inauen Andreas *,*,10.00,Büsser Andy ***,2
