result,name,level,points,placed_fighter,fight_round
+,Walther Adrian **,**,9.75,Giger Samuel ***,1
+,Schnurrenberger Roman **,**,9.75,Giger Samuel ***,2
+,Kindlimann Fabian ***,***,9.75,Giger Samuel ***,3
+,Bernold Christian **,**,9.75,Giger Samuel ***,4
+,Rychen Roger ***,***,9.75,Giger Samuel ***,5
+,Schlegel Werner **,**,10.00,Giger Samuel ***,6
-,Roth Martin ***,***,8.75,Schneider Domenic ***,1
-,Rotach Lars *,*,8.75,Schneider Domenic ***,2
+,Ackermann Remo *,*,9.75,Schneider Domenic ***,3
+,Fuster Sepp *,*,10.00,Schneider Domenic ***,4
+,Räbsamen Marcel **,**,10.00,Schneider Domenic ***,5
+,Riget Florian **,**,10.00,Schneider Domenic ***,6
o,Rotach Lars *,*,8.50,Lehmann Philipp *,1
+,Schiesser Patrik *,*,10.00,Lehmann Philipp *,2
+,Burch Dean *,*,10.00,Lehmann Philipp *,3
o,Walther Adrian **,**,8.75,Lehmann Philipp *,4
+,Korrodi Janik (2004),(2004),10.00,Lehmann Philipp *,5
+,Voggensperger Janic **,**,10.00,Lehmann Philipp *,6
-,Zwyssig Raphael ***,***,8.75,Schneider Mario **,1
+,Anliker Andri,Andri,10.00,Schneider Mario **,2
+,Jörger Corsin *,*,10.00,Schneider Mario **,3
+,Leuppi Samir ***,***,9.75,Schneider Mario **,4
-,Orlik Armon ***,***,8.75,Schneider Mario **,5
+,Elmer Adrian *,*,9.75,Schneider Mario **,6
-,Geisser Lars **,**,9.00,Schmid Dominik **,1
+,Leuppi Karim *,*,9.75,Schmid Dominik **,2
o,Alpiger Nick ***,***,8.50,Schmid Dominik **,3
+,Bucher Roman,Roman,10.00,Schmid Dominik **,4
+,Niederer Andreas *,*,9.75,Schmid Dominik **,5
+,Bernold Christian **,**,10.00,Schmid Dominik **,6
-,Bless Michael ***,***,8.75,Leuppi Samir ***,1
+,Kobler Janosch *,*,10.00,Leuppi Samir ***,2
+,Koch Reto *,*,9.75,Leuppi Samir ***,3
o,Schneider Mario **,**,8.50,Leuppi Samir ***,4
+,Baeriswyl Christoph **,**,10.00,Leuppi Samir ***,5
+,Schlegel Reto *,*,9.75,Leuppi Samir ***,6
o,Voggensperger Janic **,**,8.50,Räbsamen Marcel **,1
+,Fuster Sepp *,*,10.00,Räbsamen Marcel **,2
+,Bickel Roman *,*,10.00,Räbsamen Marcel **,3
+,Erb Roger **,**,9.75,Räbsamen Marcel **,4
o,Schneider Domenic ***,***,8.50,Räbsamen Marcel **,5
+,Schudel Simon *,*,10.00,Räbsamen Marcel **,6
+,Mannhart Jan *,*,10.00,Odermatt Gian Maria (2004) *,1
+,Roth Martin ***,***,9.75,Odermatt Gian Maria (2004) *,2
o,Bless Michael ***,***,8.50,Odermatt Gian Maria (2004) *,3
+,Tschudi Mario,Mario,9.75,Odermatt Gian Maria (2004) *,4
+,Koch Thomas *,*,10.00,Odermatt Gian Maria (2004) *,5
o,Alpiger Nick ***,***,8.50,Odermatt Gian Maria (2004) *,6
+,Ambühl Joel **,**,10.00,Schlegel Werner **,1
+,Ackermann Rico *,*,10.00,Schlegel Werner **,2
+,Rychen Roger ***,***,10.00,Schlegel Werner **,3
-,Orlik Armon ***,***,9.00,Schlegel Werner **,4
+,Dumelin David **,**,9.75,Schlegel Werner **,5
o,Giger Samuel ***,***,8.75,Schlegel Werner **,6
-,Schmid Dominik **,**,9.00,Geisser Lars **,1
+,Inauen Andreas *,*,10.00,Geisser Lars **,2
o,Ambühl Joel **,**,8.50,Geisser Lars **,3
+,Landolt Reto *,*,10.00,Geisser Lars **,4
+,Pianta Christian *,*,9.75,Geisser Lars **,5
+,Biäsch Christian *,*,10.00,Geisser Lars **,6
+,Bieri Marcel ***,***,10.00,Rychen Roger ***,1
+,Burkhalter Thomas *,*,10.00,Rychen Roger ***,2
o,Schlegel Werner **,**,8.50,Rychen Roger ***,3
+,Jörger Corsin *,*,10.00,Rychen Roger ***,4
o,Giger Samuel ***,***,8.75,Rychen Roger ***,5
+,Balimann Sandro *,*,10.00,Rychen Roger ***,6
o,Orlik Armon ***,***,8.75,Alpiger Nick ***,1
+,Bernold Michael *,*,10.00,Alpiger Nick ***,2
+,Schmid Dominik **,**,10.00,Alpiger Nick ***,3
+,Ott Damian **,**,9.75,Alpiger Nick ***,4
-,Kindlimann Fabian ***,***,8.75,Alpiger Nick ***,5
+,Odermatt Gian Maria (2004) *,*,9.75,Alpiger Nick ***,6
o,Baeriswyl Christoph **,**,8.50,Dumelin David **,1
+,Keller Werner *,*,10.00,Dumelin David **,2
+,Zwyssig Raphael ***,***,10.00,Dumelin David **,3
+,Joos Enrico *,*,10.00,Dumelin David **,4
o,Schlegel Werner **,**,8.50,Dumelin David **,5
+,Schiesser Patrik *,*,10.00,Dumelin David **,6
o,Giger Samuel ***,***,8.50,Walther Adrian **,1
+,Elmer Adrian *,*,10.00,Walther Adrian **,2
-,Wittenwiler Roman *,*,8.75,Walther Adrian **,3
+,Lehmann Philipp *,*,9.75,Walther Adrian **,4
+,Signer Andy *,*,9.75,Walther Adrian **,5
+,Kurmann Patrick *,*,10.00,Walther Adrian **,6
o,Schlegel Werner **,**,8.50,Ambühl Joel **,1
+,Signer Andy *,*,9.75,Ambühl Joel **,2
+,Geisser Lars **,**,10.00,Ambühl Joel **,3
+,Bless Michael ***,***,9.75,Ambühl Joel **,4
-,Ott Damian **,**,8.75,Ambühl Joel **,5
+,Hochholdinger Roman **,**,9.75,Ambühl Joel **,6
+,Giger Urs *,*,9.75,Signer Andy *,1
o,Ambühl Joel **,**,8.50,Signer Andy *,2
+,Hänni Marc,Marc,10.00,Signer Andy *,3
+,Roth Martin ***,***,9.75,Signer Andy *,4
o,Walther Adrian **,**,8.50,Signer Andy *,5
+,Inauen Aurel,Aurel,10.00,Signer Andy *,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Signer Andy *,7
+,Alpiger Nick ***,***,9.75,Orlik Armon ***,1
+,Riget Florian **,**,9.75,Orlik Armon ***,2
+,Voggensperger Janic **,**,10.00,Orlik Armon ***,3
-,Schlegel Werner **,**,9.00,Orlik Armon ***,4
-,Schneider Mario **,**,9.00,Orlik Armon ***,5
+,Wittenwiler Roman *,*,10.00,Orlik Armon ***,6
+,Erb Roger **,**,10.00,Kindlimann Fabian ***,1
+,Baeriswyl Christoph **,**,10.00,Kindlimann Fabian ***,2
o,Giger Samuel ***,***,8.50,Kindlimann Fabian ***,3
+,Jörger Marc *,*,10.00,Kindlimann Fabian ***,4
-,Alpiger Nick ***,***,8.75,Kindlimann Fabian ***,5
