result,name,level,points,placed_fighter,fight_round
+,Bieri Marcel ***,***,10.00,Gnägi Florian ***,1
+,Kenel Franz-Toni *,*,10.00,Gnägi Florian ***,2
+,Kramer Lario ***,***,10.00,Gnägi Florian ***,3
-,Luginbühl Hanspeter **,**,8.75,Gnägi Florian ***,4
+,Moser Michael (2005) *,*,10.00,Gnägi Florian ***,5
+,Orlik Curdin ***,***,10.00,Gnägi Florian ***,6
-,Odermatt Christian **,**,8.75,Wittwer Jan **,1
+,Varone Luc *,*,10.00,Wittwer Jan **,2
o,Nötzli Reto ***,***,8.50,Wittwer Jan **,3
+,Siegenthaler Leo (2005) *,*,10.00,Wittwer Jan **,4
+,Schürpf Bruno *,*,10.00,Wittwer Jan **,5
+,Ledermann Michael **,**,10.00,Wittwer Jan **,6
+,Heiniger Marco **,**,10.00,Berger Lorenz **,1
o,Fankhauser Erich ***,***,8.50,Berger Lorenz **,2
+,Kramer Dorian **,**,10.00,Berger Lorenz **,3
o,Gapany Benjamin ***,***,8.50,Berger Lorenz **,4
+,Lang Sven **,**,10.00,Berger Lorenz **,5
+,Kessler Joel *,*,10.00,Berger Lorenz **,6
-,Wicki Joel ***,***,8.75,Ledermann Michael **,1
+,Schürpf Bruno *,*,9.75,Ledermann Michael **,2
+,Müller Michael **,**,10.00,Ledermann Michael **,3
+,Duplan Steve ***,***,10.00,Ledermann Michael **,4
+,Fankhauser Erich ***,***,9.75,Ledermann Michael **,5
o,Wittwer Jan **,**,8.50,Ledermann Michael **,6
-,Roth Dominik **,**,8.75,Rohrer Ueli **,1
+,Gäumann Stefan **,**,9.75,Rohrer Ueli **,2
+,von Büren Stephan **,**,9.75,Rohrer Ueli **,3
o,Kämpf Bernhard ***,***,8.50,Rohrer Ueli **,4
+,Schenk Thomas *,*,10.00,Rohrer Ueli **,5
+,Schär Alex *,*,9.75,Rohrer Ueli **,6
o,Staudenmann Fabian ***,***,8.50,Schurtenberger Sven ***,1
+,Sommer Roman *,*,10.00,Schurtenberger Sven ***,2
o,Luginbühl Hanspeter **,**,8.50,Schurtenberger Sven ***,3
+,Hofer Sven **,**,9.75,Schurtenberger Sven ***,4
+,Roth Dominik **,**,9.75,Schurtenberger Sven ***,5
+,Kropf Thomas **,**,10.00,Schurtenberger Sven ***,6
+,Siegenthaler Leo (2005) *,*,10.00,Lüthi David *,1
-,Moser Steven **,**,8.75,Lüthi David *,2
o,Duplan Steve ***,***,8.50,Lüthi David *,3
+,Arnold Marcel *,*,10.00,Lüthi David *,4
o,Ulrich Marco **,**,8.75,Lüthi David *,5
+,Borcard Johann **,**,10.00,Lüthi David *,6
+,Dorsaz Théo *,*,10.00,Sommer Roman *,1
o,Schurtenberger Sven ***,***,8.50,Sommer Roman *,2
-,Arnold Marcel *,*,8.75,Sommer Roman *,3
+,Müller Michael **,**,9.75,Sommer Roman *,4
+,Doppmann Urs **,**,10.00,Sommer Roman *,5
-,Schwander Severin **,**,8.75,Sommer Roman *,6
+,Schurtenberger Sven ***,***,9.75,Staudenmann Fabian ***,1
+,Haenni Stéphane **,**,10.00,Staudenmann Fabian ***,2
+,Borcard Johann **,**,9.75,Staudenmann Fabian ***,3
-,von Weissenﬂuh Kilian ***,***,9.00,Staudenmann Fabian ***,4
+,Schär Alex *,*,10.00,Staudenmann Fabian ***,5
-,Wicki Joel ***,***,9.00,Staudenmann Fabian ***,6
+,Nötzli Reto ***,***,10.00,Gapany Benjamin ***,1
+,Schenk Patrick ***,***,9.75,Gapany Benjamin ***,2
-,Roth Dominik **,**,8.75,Gapany Benjamin ***,3
+,Berger Lorenz **,**,10.00,Gapany Benjamin ***,4
o,Schwander Severin **,**,8.75,Gapany Benjamin ***,5
+,Gäumann Stefan **,**,9.75,Gapany Benjamin ***,6
o,Gapany Benjamin ***,***,8.50,Nötzli Reto ***,1
+,Thöni Reto *,*,10.00,Nötzli Reto ***,2
+,Wittwer Jan **,**,10.00,Nötzli Reto ***,3
+,Sempach Thomas ***,***,10.00,Nötzli Reto ***,4
o,Orlik Curdin ***,***,8.50,Nötzli Reto ***,5
+,Thomet Adrian **,**,10.00,Nötzli Reto ***,6
+,Vogel Remo **,**,10.00,Sempach Thomas ***,1
+,Duplan Steve ***,***,10.00,Sempach Thomas ***,2
+,Bissig Lukas *,*,9.75,Sempach Thomas ***,3
o,Nötzli Reto ***,***,8.50,Sempach Thomas ***,4
-,Kramer Lario ***,***,8.75,Sempach Thomas ***,5
+,Burch Jonas **,**,9.75,Sempach Thomas ***,6
+,Hayoz Quentin *,*,10.00,Bissig Lukas *,1
+,Inniger Thomas ***,***,9.75,Bissig Lukas *,2
o,Sempach Thomas ***,***,8.50,Bissig Lukas *,3
o,Schär Alex *,*,8.50,Bissig Lukas *,4
+,Sturny Nicolas **,**,10.00,Bissig Lukas *,5
+,Luginbühl Hanspeter **,**,9.75,Bissig Lukas *,6
+,Fankhauser Erich ***,***,9.75,von Weissenﬂuh Kilian ***,1
-,Kessler Joel *,*,8.75,von Weissenﬂuh Kilian ***,2
+,Siegenthaler Leo (2005) *,*,10.00,von Weissenﬂuh Kilian ***,3
-,Staudenmann Fabian ***,***,9.00,von Weissenﬂuh Kilian ***,4
+,Vogel Remo **,**,9.75,von Weissenﬂuh Kilian ***,5
-,Moser Steven **,**,9.00,von Weissenﬂuh Kilian ***,6
o,Gnägi Florian ***,***,8.50,Bieri Marcel ***,1
+,Burger Matthieu **,**,9.75,Bieri Marcel ***,2
-,Moser Michael (2005) *,*,8.75,Bieri Marcel ***,3
+,Tschumi Lukas *,*,10.00,Bieri Marcel ***,4
-,Anderegg Simon ***,***,8.75,Bieri Marcel ***,5
+,Schenk Thomas *,*,10.00,Bieri Marcel ***,6
