result,name,level,points,placed_fighter,fight_round
-,Kindlimann Fabian ***,***,8.75,Orlik Armon ***,1
+,Näf Pius *,*,10.00,Orlik Armon ***,2
+,Geisser Lars **,**,9.75,Orlik Armon ***,3
+,Schnurrenberger Roman **,**,9.75,Orlik Armon ***,4
+,Nägeli Marco **,**,10.00,Orlik Armon ***,5
+,Rychen Roger ***,***,10.00,Orlik Armon ***,6
+,Horner Peter ***,***,10.00,Schlegel Sandro **,1
+,Dändliker Hansheinrich,Hansheinrich,10.00,Schlegel Sandro **,2
-,Nägeli Marco **,**,9.00,Schlegel Sandro **,3
+,Landolt Reto *,*,9.75,Schlegel Sandro **,4
o,Eugster Ruedi **,**,8.50,Schlegel Sandro **,5
+,Mettler Valentin,Valentin,10.00,Schlegel Sandro **,6
+,Battaglia Ursin **,**,10.00,Bühler Hannes *,1
-,Bischof Martin,Martin,8.75,Bühler Hannes *,2
+,Jöhl Christian *,*,10.00,Bühler Hannes *,3
o,Geisser Lars **,**,8.50,Bühler Hannes *,4
+,Wild Thomas,Thomas,10.00,Bühler Hannes *,5
+,Jörger Corsin,Corsin,10.00,Bühler Hannes *,6
-,Schäppi Urs *,*,8.75,Landolt Reto *,1
+,Zumbach Michael,Michael,10.00,Landolt Reto *,2
+,Schwager Mike (2000),(2000),10.00,Landolt Reto *,3
o,Schlegel Sandro **,**,8.50,Landolt Reto *,4
+,Heierli Pascal (1999),(1999),10.00,Landolt Reto *,5
+,Wolfer Lukas *,*,9.75,Landolt Reto *,6
o,Bühler Hannes *,*,8.50,Battaglia Ursin **,1
+,Duschen Raﬀael,Raﬀael,10.00,Battaglia Ursin **,2
+,Schäppi Urs *,*,10.00,Battaglia Ursin **,3
+,Schneider Mario **,**,10.00,Battaglia Ursin **,4
-,Geisser Lars **,**,8.75,Battaglia Ursin **,5
+,Buchmann Michael,Michael,9.75,Battaglia Ursin **,6
o,Nägeli Marco **,**,8.50,Peng Mike ***,1
+,Lehmann Philipp (1999),(1999),10.00,Peng Mike ***,2
+,Ammann Rico *,*,9.75,Peng Mike ***,3
+,Breitenmoser Simon,Simon,9.75,Peng Mike ***,4
+,Bernold Edi **,**,10.00,Peng Mike ***,5
-,Horner Peter ***,***,8.75,Peng Mike ***,6
o,Geisser Lars **,**,8.50,Hochholdinger Roman **,1
+,Candrian Gian-Luca,Gian-Luca,10.00,Hochholdinger Roman **,2
+,Roth Peter,Peter,10.00,Hochholdinger Roman **,3
o,Wickli Beat **,**,8.50,Hochholdinger Roman **,4
+,Vogel Beat *,*,10.00,Hochholdinger Roman **,5
+,Dumelin David *,*,9.75,Hochholdinger Roman **,6
-,Orlik Armon ***,***,8.75,Kindlimann Fabian ***,1
+,Rüegg Roman *,*,9.75,Kindlimann Fabian ***,2
