result,name,level,points,placed_fighter,fight_round
+,Bösch Daniel ***,***,10.00,Sempach Matthias ***,1
+,Krähenbühl Tobias **,**,10.00,Sempach Matthias ***,2
+,Glaus Martin ***,***,10.00,Sempach Matthias ***,3
+,Bless Michael ***,***,9.75,Sempach Matthias ***,4
+,Gerber Christian **,**,10.00,Sempach Matthias ***,5
-,Stucki Christian ***,***,8.75,Sempach Matthias ***,6
o,Burkhalter Stefan ***,***,8.50,Wenger Kilian ***,1
+,Wüthrich Niklaus **,**,10.00,Wenger Kilian ***,2
+,Gottofrey Marc **,**,10.00,Wenger Kilian ***,3
-,Bösch Daniel ***,***,8.75,Wenger Kilian ***,4
+,Mathys Simon *,*,10.00,Wenger Kilian ***,5
+,Roth Philipp *,*,10.00,Wenger Kilian ***,6
+,Overney Olivier *,*,10.00,Moser Michael **,1
+,Kuster Marcel **,**,9.75,Moser Michael **,2
o,Kämpf Bernhard ***,***,8.50,Moser Michael **,3
+,Mosimann Vincent *,*,9.75,Moser Michael **,4
-,Orlik Armon **,**,8.75,Moser Michael **,5
+,Graber Willy ***,***,10.00,Moser Michael **,6
+,Schneider Domenic **,**,9.75,Aeschbacher Matthias **,1
o,Glarner Matthias ***,***,8.50,Aeschbacher Matthias **,2
+,Eugster Ruedi **,**,10.00,Aeschbacher Matthias **,3
o,Orlik Armon **,**,8.75,Aeschbacher Matthias **,4
+,Wickli Beat **,**,10.00,Aeschbacher Matthias **,5
+,Bless Michael ***,***,9.75,Aeschbacher Matthias **,6
-,Orlik Armon **,**,9.00,Käser Remo **,1
+,Hersche Martin **,**,10.00,Käser Remo **,2
+,Gwerder Andreas **,**,10.00,Käser Remo **,3
-,Anderegg Simon ***,***,8.75,Käser Remo **,4
+,Wampﬂer Beat ***,***,10.00,Käser Remo **,5
-,Glarner Matthias ***,***,8.75,Käser Remo **,6
+,Haenni Stéphane **,**,10.00,Gerber Christian **,1
+,Notz Beni ***,***,10.00,Gerber Christian **,2
o,Bless Michael ***,***,8.75,Gerber Christian **,3
+,Schmid Reto **,**,10.00,Gerber Christian **,4
o,Sempach Matthias ***,***,8.50,Gerber Christian **,5
-,Krähenbühl Tobias **,**,9.00,Gerber Christian **,6
-,Zwyssig Raphael ***,***,8.75,Graber Willy ***,1
+,Brodard Simon **,**,10.00,Graber Willy ***,2
+,Haenni Stéphane **,**,9.75,Graber Willy ***,3
-,Sempach Thomas ***,***,8.75,Graber Willy ***,4
+,Kuster Marcel **,**,10.00,Graber Willy ***,5
o,Moser Michael **,**,8.75,Graber Willy ***,6
+,Bless Michael ***,***,9.75,Stucki Christian ***,1
+,Schneider Mario **,**,9.75,Stucki Christian ***,2
+,Zaugg Thomas ***,***,10.00,Stucki Christian ***,3
+,Rychen Roger **,**,10.00,Stucki Christian ***,4
-,Kämpf Bernhard ***,***,8.75,Stucki Christian ***,5
+,Siegenthaler Matthias ***,***,10.00,Stucki Christian ***,6
-,Sempach Matthias ***,***,0.00,Stucki Christian ***,7
o,Sempach Matthias ***,***,8.50,Bösch Daniel ***,1
+,Röthlisberger Simon **,**,10.00,Bösch Daniel ***,2
+,Anderegg Simon ***,***,9.75,Bösch Daniel ***,3
-,Wenger Kilian ***,***,8.75,Bösch Daniel ***,4
+,Schenk Patrick **,**,10.00,Bösch Daniel ***,5
+,Roschi Ruedi **,**,10.00,Bösch Daniel ***,6
+,Mauron Olivier *,*,10.00,Röthlisberger Simon **,1
o,Bösch Daniel ***,***,8.50,Röthlisberger Simon **,2
+,Remy Guillaume **,**,9.75,Röthlisberger Simon **,3
-,Piemontesi Pascal **,**,8.75,Röthlisberger Simon **,4
+,Schmid Reto **,**,9.75,Röthlisberger Simon **,5
+,Borcard Johann **,**,10.00,Röthlisberger Simon **,6
o,Wampﬂer Beat ***,***,8.50,Guisolan Marc **,1
+,Roschi Ruedi **,**,9.75,Guisolan Marc **,2
+,Scherer Christian *,*,10.00,Guisolan Marc **,3
o,Zaugg Thomas ***,***,8.50,Guisolan Marc **,4
+,Gwerder Andreas **,**,10.00,Guisolan Marc **,5
+,Thomet Adrian **,**,10.00,Guisolan Marc **,6
-,Graber Willy ***,***,8.75,Zwyssig Raphael ***,1
+,Mathys Simon *,*,9.75,Zwyssig Raphael ***,2
+,Gäggeler Adrian *,*,9.75,Zwyssig Raphael ***,3
o,Siegenthaler Matthias ***,***,8.50,Zwyssig Raphael ***,4
+,Zenger Niklaus ***,***,9.75,Zwyssig Raphael ***,5
+,von Weissenﬂuh Kilian *,*,9.75,Zwyssig Raphael ***,6
-,Käser Remo **,**,8.75,Orlik Armon **,1
+,Marti Stefan **,**,10.00,Orlik Armon **,2
-,Sempach Thomas ***,***,8.75,Orlik Armon **,3
+,Aeschbacher Matthias **,**,10.00,Orlik Armon **,4
-,Moser Michael **,**,8.75,Orlik Armon **,5
+,Piemontesi Pascal **,**,9.75,Orlik Armon **,6
+,Gottofrey Marc **,**,10.00,Krähenbühl Tobias **,1
o,Sempach Matthias ***,***,8.50,Krähenbühl Tobias **,2
+,Roschi Ruedi **,**,10.00,Krähenbühl Tobias **,3
-,Glarner Matthias ***,***,8.75,Krähenbühl Tobias **,4
+,Wyss Kilian **,**,9.75,Krähenbühl Tobias **,5
-,Gerber Christian **,**,8.75,Krähenbühl Tobias **,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Krähenbühl Tobias **,7
+,Eugster Ruedi **,**,10.00,Kämpf Bernhard ***,1
+,Gapany Benjamin **,**,9.75,Kämpf Bernhard ***,2
+,Moser Michael **,**,9.75,Kämpf Bernhard ***,3
+,Gnägi Florian ***,***,9.75,Kämpf Bernhard ***,4
-,Stucki Christian ***,***,8.75,Kämpf Bernhard ***,5
+,Zaugg Thomas ***,***,10.00,Kämpf Bernhard ***,6
+,Rhyner Michael **,**,10.00,Gnägi Florian ***,1
-,Wampﬂer Beat ***,***,8.75,Gnägi Florian ***,2
+,Kramer Lario (1998) **,**,10.00,Gnägi Florian ***,3
o,Kämpf Bernhard ***,***,8.50,Gnägi Florian ***,4
+,Schneider Domenic **,**,9.75,Gnägi Florian ***,5
+,Hersche Martin **,**,9.75,Gnägi Florian ***,6
+,Moser Steven **,**,9.75,Siegenthaler Matthias ***,1
+,Burkhalter Stefan ***,***,10.00,Siegenthaler Matthias ***,2
-,Glarner Matthias ***,***,9.00,Siegenthaler Matthias ***,3
+,Zwyssig Raphael ***,***,9.75,Siegenthaler Matthias ***,4
+,Thomet Adrian **,**,9.75,Siegenthaler Matthias ***,5
o,Stucki Christian ***,***,8.50,Siegenthaler Matthias ***,6
+,Battaglia Ursin **,**,10.00,Zaugg Thomas ***,1
+,Wickli Beat **,**,10.00,Zaugg Thomas ***,2
o,Stucki Christian ***,***,8.50,Zaugg Thomas ***,3
+,Guisolan Marc **,**,9.75,Zaugg Thomas ***,4
+,Hersche Martin **,**,10.00,Zaugg Thomas ***,5
o,Kämpf Bernhard ***,***,8.50,Zaugg Thomas ***,6
+,Nydegger Michael ***,***,10.00,Glarner Matthias ***,1
+,Aeschbacher Matthias **,**,10.00,Glarner Matthias ***,2
-,Siegenthaler Matthias ***,***,8.75,Glarner Matthias ***,3
-,Krähenbühl Tobias **,**,8.75,Glarner Matthias ***,4
+,Kramer Lario (1998) **,**,10.00,Glarner Matthias ***,5
-,Käser Remo **,**,8.75,Glarner Matthias ***,6
-,Piemontesi Pascal **,**,8.75,Glaus Martin ***,1
+,Schmid Reto **,**,10.00,Glaus Martin ***,2
o,Sempach Matthias ***,***,8.50,Glaus Martin ***,3
-,Marti Stefan **,**,8.75,Glaus Martin ***,4
+,Schütz Urs **,**,10.00,Glaus Martin ***,5
+,von Büren Stephan *,*,10.00,Glaus Martin ***,6
+,Kramer Lario (1998) **,**,10.00,Schenk Patrick **,1
+,Kropf Rolf **,**,9.75,Schenk Patrick **,2
-,Piemontesi Pascal **,**,8.75,Schenk Patrick **,3
-,Schneider Mario **,**,8.75,Schenk Patrick **,4
o,Bösch Daniel ***,***,8.50,Schenk Patrick **,5
+,Kuster Marcel **,**,10.00,Schenk Patrick **,6
,15.12.2019 21:12,21:12,Seite 1/,Schenk Patrick **,7
+,Roch Vincent **,**,9.75,Sempach Thomas ***,1
+,Kämpf Alexander **,**,10.00,Sempach Thomas ***,2
-,Orlik Armon **,**,8.75,Sempach Thomas ***,3
-,Graber Willy ***,***,8.75,Sempach Thomas ***,4
o,Eugster Ruedi **,**,8.50,Sempach Thomas ***,5
+,Gottofrey Marc **,**,10.00,Sempach Thomas ***,6
o,Stucki Christian ***,***,8.50,Bless Michael ***,1
