result,name,level,points,placed_fighter,fight_round
+,Anderegg Simon ***,***,10.00,Bösch Daniel ***,1
+,Gnägi Florian ***,***,10.00,Bösch Daniel ***,2
+,Leuppi Samir **,**,10.00,Bösch Daniel ***,3
-,Aeschbacher Matthias **,**,8.75,Bösch Daniel ***,4
+,Gottofrey Marc **,**,10.00,Bösch Daniel ***,5
+,Sempach Thomas ***,***,10.00,Bösch Daniel ***,6
+,Bless Michael ***,***,9.75,Sempach Thomas ***,1
-,Kindlimann Fabian ***,***,8.75,Sempach Thomas ***,2
+,Steiner Michael **,**,10.00,Sempach Thomas ***,3
+,Orlik Armon ***,***,9.75,Sempach Thomas ***,4
+,Rychen Roger ***,***,10.00,Sempach Thomas ***,5
o,Bösch Daniel ***,***,8.75,Sempach Thomas ***,6
o,Sempach Thomas ***,***,8.50,Bless Michael ***,1
+,Weyermann Florian *,*,10.00,Bless Michael ***,2
+,Schenkel Remo *,*,10.00,Bless Michael ***,3
o,Anderegg Simon ***,***,8.50,Bless Michael ***,4
+,Dousse Michel **,**,10.00,Bless Michael ***,5
+,Roschi Ruedi **,**,10.00,Bless Michael ***,6
+,Brodard Augustin **,**,9.75,Schmid Dominik **,1
o,Schenk Patrick ***,***,8.50,Schmid Dominik **,2
+,Weyermann Florian *,*,10.00,Schmid Dominik **,3
o,Roth Dominik **,**,8.50,Schmid Dominik **,4
+,Schenkel Remo *,*,9.75,Schmid Dominik **,5
+,Kramer Lario **,**,10.00,Schmid Dominik **,6
+,Roschi Ruedi **,**,9.75,Schneider Domenic ***,1
o,Orlik Armon ***,***,8.50,Schneider Domenic ***,2
+,Gobeli Patrick *,*,9.75,Schneider Domenic ***,3
o,Kramer Lario **,**,8.75,Schneider Domenic ***,4
+,Moser Steven **,**,9.75,Schneider Domenic ***,5
+,Borcard Johann **,**,9.75,Schneider Domenic ***,6
+,Luginbühl Hanspeter **,**,10.00,Kindlimann Fabian ***,1
-,Sempach Thomas ***,***,8.75,Kindlimann Fabian ***,2
+,von Weissenﬂuh Kilian **,**,9.75,Kindlimann Fabian ***,3
-,Roschi Ruedi **,**,8.75,Kindlimann Fabian ***,4
+,Dind Samuel **,**,10.00,Kindlimann Fabian ***,5
o,Aeschbacher Matthias **,**,8.50,Kindlimann Fabian ***,6
+,Gwerder Andreas **,**,9.75,Schenkel Remo *,1
o,Leuppi Samir **,**,8.75,Schenkel Remo *,2
o,Bless Michael ***,***,8.50,Schenkel Remo *,3
+,Schmid Patrick *,*,10.00,Schenkel Remo *,4
o,Schmid Dominik **,**,8.75,Schenkel Remo *,5
+,Pﬁster Florian *,*,10.00,Schenkel Remo *,6
o,Gnägi Florian ***,***,8.50,Rychen Roger ***,1
