result,name,level,points,placed_fighter,fight_round
+,Orlik Armon ***,***,9.75,Wicki Joel **,1
+,Schneider Domenic ***,***,9.75,Wicki Joel **,2
+,Schuler Alex ***,***,9.75,Wicki Joel **,3
+,Linggi Bruno **,**,10.00,Wicki Joel **,4
+,Rychen Roger ***,***,10.00,Wicki Joel **,5
+,Orlik Armon ***,***,10.00,Wicki Joel **,6
+,Schmid Dominik **,**,10.00,Ettlin Stefan *,1
o,Fankhauser Erich ***,***,8.50,Ettlin Stefan *,2
+,Poltera Andrin *,*,10.00,Ettlin Stefan *,3
o,Bieri Marcel **,**,8.75,Ettlin Stefan *,4
+,Kuster Thomas *,*,10.00,Ettlin Stefan *,5
+,Rhyner Michael **,**,10.00,Ettlin Stefan *,6
o,Wicki Joel **,**,8.50,Orlik Armon ***,1
+,Zimmermann Martin **,**,9.75,Orlik Armon ***,2
+,Heinzer Ronny *,*,10.00,Orlik Armon ***,3
+,Ulrich Andreas ***,***,9.75,Orlik Armon ***,4
+,Müllestein Mike ***,***,10.00,Orlik Armon ***,5
o,Wicki Joel **,**,8.75,Orlik Armon ***,6
o,Ulrich Andreas ***,***,8.75,Rychen Roger ***,1
+,Rohrer Ivan **,**,9.75,Rychen Roger ***,2
+,Odermatt Remo *,*,10.00,Rychen Roger ***,3
+,Fankhauser Erich ***,***,10.00,Rychen Roger ***,4
o,Wicki Joel **,**,8.50,Rychen Roger ***,5
+,Heiniger Marco *,*,9.75,Rychen Roger ***,6
o,Müller Michael **,**,8.50,Roth Martin **,1
+,Schmidiger Marco *,*,9.75,Roth Martin **,2
-,Gloggner Philipp ***,***,8.75,Roth Martin **,3
+,Betschart Marcel *,*,9.75,Roth Martin **,4
+,Lang Sven *,*,10.00,Roth Martin **,5
+,Schuler Alex ***,***,9.75,Roth Martin **,6
+,Jöhl Christian *,*,9.75,Portmann Josef *,1
+,Steiner Michael **,**,9.75,Portmann Josef *,2
o,Ulrich Andreas ***,***,8.50,Portmann Josef *,3
+,Waser Dominik **,**,10.00,Portmann Josef *,4
o,Imhof Andi ***,***,8.50,Portmann Josef *,5
+,Dändliker Shane **,**,10.00,Portmann Josef *,6
o,Fankhauser Erich ***,***,8.50,Burkhalter Stefan ***,1
o,Fankhauser Marco **,**,8.50,Burkhalter Stefan ***,2
+,Heinzer Stefan **,**,10.00,Burkhalter Stefan ***,3
+,Kessler Joel *,*,10.00,Burkhalter Stefan ***,4
+,Bieri Marcel **,**,10.00,Burkhalter Stefan ***,5
-,Arnold Stefan **,**,8.75,Burkhalter Stefan ***,6
-,Schneider Mario **,**,8.75,Gloggner Philipp ***,1
o,Dändliker Shane **,**,8.50,Gloggner Philipp ***,2
-,Roth Martin **,**,8.75,Gloggner Philipp ***,3
+,Baumann Rico *,*,9.75,Gloggner Philipp ***,4
+,Oettli Marco *,*,9.75,Gloggner Philipp ***,5
+,Murer Andy **,**,10.00,Gloggner Philipp ***,6
-,Inderbitzin Daniel *,*,8.75,Baumann Roger *,1
+,Ulrich Marco *,*,9.75,Baumann Roger *,2
o,Waser Dominik **,**,8.50,Baumann Roger *,3
o,Steiner Michael **,**,8.75,Baumann Roger *,4
+,Schmid Patrick *,*,9.75,Baumann Roger *,5
+,Kälin Roland **,**,10.00,Baumann Roger *,6
-,Imhof Andi ***,***,8.75,Bösch Daniel ***,1
+,Kälin Roland **,**,9.75,Bösch Daniel ***,2
+,Lang Sven *,*,9.75,Bösch Daniel ***,3
+,Fankhauser Marco **,**,10.00,Bösch Daniel ***,4
+,Zimmermann Martin **,**,9.75,Bösch Daniel ***,5
+,Ulrich Andreas ***,***,9.75,Bösch Daniel ***,6
-,Gloggner Philipp ***,***,8.75,Schneider Mario **,1
+,Gander Adrian *,*,10.00,Schneider Mario **,2
+,Gwerder Guido **,**,10.00,Schneider Mario **,3
+,Fankhauser Reto **,**,10.00,Schneider Mario **,4
o,Ulrich Andreas ***,***,8.50,Schneider Mario **,5
+,Muﬀ Armin **,**,9.75,Schneider Mario **,6
-,Bösch Daniel ***,***,8.75,Imhof Andi ***,1
+,Waser Dominik **,**,9.75,Imhof Andi ***,2
+,Geisser Lars **,**,10.00,Imhof Andi ***,3
-,Rhyner Michael **,**,8.75,Imhof Andi ***,4
+,Portmann Josef *,*,9.75,Imhof Andi ***,5
+,Leuppi Samir **,**,9.75,Imhof Andi ***,6
+,Müllestein Mike ***,***,9.75,Schneider Domenic ***,1
o,Wicki Joel **,**,8.50,Schneider Domenic ***,2
+,Odermatt Christian **,**,10.00,Schneider Domenic ***,3
+,Muﬀ Armin **,**,9.75,Schneider Domenic ***,4
+,Fankhauser Marco **,**,10.00,Schneider Domenic ***,5
o,Fankhauser Erich ***,***,8.75,Schneider Domenic ***,6
+,Schmid Patrick *,*,10.00,Fankhauser Marco **,1
+,Burkhalter Stefan ***,***,10.00,Fankhauser Marco **,2
+,Nötzli Reto ***,***,9.75,Fankhauser Marco **,3
o,Bösch Daniel ***,***,8.50,Fankhauser Marco **,4
o,Schneider Domenic ***,***,8.50,Fankhauser Marco **,5
+,Geisser Lars **,**,9.75,Fankhauser Marco **,6
-,Leuppi Samir **,**,8.75,Bieri Marcel **,1
-,Muﬀ Armin **,**,9.00,Bieri Marcel **,2
+,Koch Reto *,*,9.75,Bieri Marcel **,3
+,Ettlin Stefan *,*,10.00,Bieri Marcel **,4
o,Burkhalter Stefan ***,***,8.50,Bieri Marcel **,5
+,Kurmann Toni *,*,10.00,Bieri Marcel **,6
+,Kessler Joel *,*,10.00,Muﬀ Armin **,1
-,Bieri Marcel **,**,9.00,Muﬀ Armin **,2
+,Bernold Christian **,**,10.00,Muﬀ Armin **,3
o,Schneider Domenic ***,***,8.50,Muﬀ Armin **,4
+,Linggi Bruno **,**,9.75,Muﬀ Armin **,5
o,Schneider Mario **,**,8.50,Muﬀ Armin **,6
+,Betschart Marcel *,*,10.00,Huber Alex *,1
-,Leuppi Samir **,**,8.75,Huber Alex *,2
-,Schnurrenberger Roman **,**,8.75,Huber Alex *,3
+,Reichmuth Armin *,*,9.75,Huber Alex *,4
o,Arnold Stefan **,**,8.50,Huber Alex *,5
+,Poltera Andrin *,*,9.75,Huber Alex *,6
-,Gwerder Guido **,**,8.75,Geisser Lars **,1
+,Betschart Marcel *,*,10.00,Geisser Lars **,2
o,Imhof Andi ***,***,8.50,Geisser Lars **,3
+,Lang Sven *,*,9.75,Geisser Lars **,4
+,Odermatt Andreas *,*,9.75,Geisser Lars **,5
o,Fankhauser Marco **,**,8.75,Geisser Lars **,6
©,2018 Eidgenössischer Schwingerverba,Schwingerverba,nd,Geisser Lars **,7
+,Burkhalter Stefan ***,***,9.75,Fankhauser Erich ***,1
+,Ettlin Stefan *,*,9.75,Fankhauser Erich ***,2
+,Arnold Stefan **,**,10.00,Fankhauser Erich ***,3
o,Rychen Roger ***,***,8.50,Fankhauser Erich ***,4
+,Dändliker Shane **,**,9.75,Fankhauser Erich ***,5
+,Schneider Domenic ***,***,9.75,Fankhauser Erich ***,6
o,Schneider Domenic ***,***,8.50,Müllestein Mike ***,1
+,Poltera Andrin *,*,9.75,Müllestein Mike ***,2
+,Reichmuth Armin *,*,10.00,Müllestein Mike ***,3
+,Gander Adrian *,*,10.00,Müllestein Mike ***,4
o,Orlik Armon ***,***,8.75,Müllestein Mike ***,5
+,Schmid Dominik **,**,10.00,Müllestein Mike ***,6
o,Nötzli Reto ***,***,8.50,Krähenbühl Tobias ***,1
o,Linggi Bruno **,**,8.50,Krähenbühl Tobias ***,2
+,Fellmann Roman **,**,10.00,Krähenbühl Tobias ***,3
+,Schuler Philipp **,**,10.00,Krähenbühl Tobias ***,4
+,Gwerder Guido **,**,9.75,Krähenbühl Tobias ***,5
+,Fankhauser Reto **,**,10.00,Krähenbühl Tobias ***,6
+,Rychen Roger ***,***,9.75,Ulrich Andreas ***,1
