result,name,level,points,placed_fighter,fight_round
+,Bieri Christoph ***,***,9.75,Orlik Armon **,1
+,Coray Beda *,*,10.00,Orlik Armon **,2
+,Bless Michael ***,***,10.00,Orlik Armon **,3
+,Haenni Stéphane **,**,9.75,Orlik Armon **,4
+,Schneider Mario **,**,9.75,Orlik Armon **,5
+,Giger Samuel (1998) **,**,10.00,Orlik Armon **,6
+,von Ah Benji ***,***,10.00,Bösch Daniel ***,1
+,Kuster Thomas *,*,10.00,Bösch Daniel ***,2
-,Leuppi Samir **,**,8.75,Bösch Daniel ***,3
-,Bieri Christoph ***,***,9.00,Bösch Daniel ***,4
+,Bühler Ernst **,**,9.75,Bösch Daniel ***,5
+,Gwerder Andreas **,**,10.00,Bösch Daniel ***,6
+,Dind Samuel **,**,9.75,Kindlimann Fabian ***,1
+,Näf Pius *,*,10.00,Kindlimann Fabian ***,2
-,Kämpf Bernhard ***,***,8.75,Kindlimann Fabian ***,3
+,Frick Andreas *,*,10.00,Kindlimann Fabian ***,4
-,Clopath Beat ***,***,8.75,Kindlimann Fabian ***,5
+,Vestner Roman *,*,10.00,Kindlimann Fabian ***,6
-,Schneider Mario **,**,8.75,Zwyssig Raphael ***,1
+,Ammann Rico *,*,10.00,Zwyssig Raphael ***,2
+,Oettli Marco *,*,10.00,Zwyssig Raphael ***,3
o,Glaus Martin ***,***,8.50,Zwyssig Raphael ***,4
+,Ackermann Remo *,*,10.00,Zwyssig Raphael ***,5
+,Knechtle Martin **,**,10.00,Zwyssig Raphael ***,6
+,Battaglia Ursin **,**,10.00,Fejzaj Naim *,1
-,Schneider Domenic **,**,9.00,Fejzaj Naim *,2
o,Haenni Stéphane **,**,8.50,Fejzaj Naim *,3
+,Bernold Michael (1999),(1999),9.75,Fejzaj Naim *,4
+,Schlegel Sämi (2000),(2000),10.00,Fejzaj Naim *,5
+,Scherer Christian *,*,9.75,Fejzaj Naim *,6
-,Zwyssig Raphael ***,***,8.75,Schneider Mario **,1
+,Biäsch Christian *,*,9.75,Schneider Mario **,2
+,Korrodi Paul *,*,10.00,Schneider Mario **,3
+,Kuster Thomas *,*,10.00,Schneider Mario **,4
o,Orlik Armon **,**,8.50,Schneider Mario **,5
+,Good Marco *,*,10.00,Schneider Mario **,6
+,Peng Mike ***,***,9.75,Rhyner Michael **,1
+,Dörig Erich *,*,9.75,Rhyner Michael **,2
o,von Ah Benji ***,***,8.50,Rhyner Michael **,3
+,Biäsch Christian *,*,10.00,Rhyner Michael **,4
+,Koch Thomas,Thomas,10.00,Rhyner Michael **,5
-,Notz Beni ***,***,8.75,Rhyner Michael **,6
-,Gwerder Andreas **,**,8.75,Krähenbühl Tobias **,1
+,Holenstein Christian *,*,9.75,Krähenbühl Tobias **,2
+,Odermatt Christoph *,*,10.00,Krähenbühl Tobias **,3
o,Forrer Arnold ***,***,8.50,Krähenbühl Tobias **,4
+,Baumann Rico *,*,9.75,Krähenbühl Tobias **,5
+,Schläpfer Markus **,**,9.75,Krähenbühl Tobias **,6
+,Hirt Pascal **,**,10.00,Hersche Martin **,1
+,Bernold Edi **,**,9.75,Hersche Martin **,2
-,Imhof Andi ***,***,8.75,Hersche Martin **,3
+,Rüegg Fabian *,*,9.75,Hersche Martin **,4
+,Arztmann Beda,Beda,10.00,Hersche Martin **,5
+,Forrer Arnold ***,***,10.00,Hersche Martin **,6
+,Alpiger Nick **,**,10.00,Bless Michael ***,1
+,Bernold Christian *,*,10.00,Bless Michael ***,2
o,Orlik Armon **,**,8.50,Bless Michael ***,3
+,Odermatt Martin *,*,10.00,Bless Michael ***,4
-,Giger Samuel (1998) **,**,9.00,Bless Michael ***,5
+,Koller Martin *,*,10.00,Bless Michael ***,6
-,Oertig Adrian **,**,8.75,Orlik Curdin **,1
+,Güntensperger Marcel *,*,10.00,Orlik Curdin **,2
+,Baumann Rico *,*,9.75,Orlik Curdin **,3
-,Burkhalter Stefan ***,***,8.75,Orlik Curdin **,4
+,Streuli Martin *,*,10.00,Orlik Curdin **,5
+,Fässler Andreas **,**,10.00,Orlik Curdin **,6
-,Roth Martin *,*,8.75,Eugster Ruedi **,1
+,Zbinden Marc *,*,9.75,Eugster Ruedi **,2
+,Landolt Reto *,*,9.75,Eugster Ruedi **,3
-,Alpiger Nick **,**,8.75,Eugster Ruedi **,4
+,Sprecher Sandro *,*,10.00,Eugster Ruedi **,5
+,Hirt Pascal **,**,10.00,Eugster Ruedi **,6
+,Glaus Martin ***,***,9.75,Leuppi Samir **,1
+,Dumelin David *,*,10.00,Leuppi Samir **,2
-,Bösch Daniel ***,***,8.75,Leuppi Samir **,3
+,Schläpfer Matthias *,*,10.00,Leuppi Samir **,4
o,Forrer Arnold ***,***,8.75,Leuppi Samir **,5
+,Wickli Beat **,**,9.75,Leuppi Samir **,6
-,Clopath Beat ***,***,8.75,Kämpf Bernhard ***,1
+,Kuster Marcel **,**,10.00,Kämpf Bernhard ***,2
-,Kindlimann Fabian ***,***,8.75,Kämpf Bernhard ***,3
+,Roth Martin *,*,9.75,Kämpf Bernhard ***,4
+,Näf Pius *,*,9.75,Kämpf Bernhard ***,5
+,Vollenweider Jeremy (1998) *,*,9.75,Kämpf Bernhard ***,6
+,Bickel Roman (1998) *,*,10.00,Bernold Christian *,1
o,Bless Michael ***,***,8.50,Bernold Christian *,2
+,Hari Michi,Michi,9.75,Bernold Christian *,3
o,Koller Martin *,*,8.50,Bernold Christian *,4
+,Korrodi Paul *,*,10.00,Bernold Christian *,5
+,Roth Martin *,*,10.00,Bernold Christian *,6
+,Knechtle Martin **,**,9.75,Bühler Ernst **,1
o,von Ah Benji ***,***,8.50,Bühler Ernst **,2
+,Koch Thomas,Thomas,9.75,Bühler Ernst **,3
+,Pﬁster Florian *,*,10.00,Bühler Ernst **,4
o,Bösch Daniel ***,***,8.50,Bühler Ernst **,5
+,Oertle Daniel,Daniel,10.00,Bühler Ernst **,6
©,2017 Eidgenössischer Schwingerverba,Schwingerverba,nd,Bühler Ernst **,7
o,Leuppi Samir **,**,8.50,Glaus Martin ***,1
+,Notz Hans *,*,10.00,Glaus Martin ***,2
+,Bickel Roman (1998) *,*,10.00,Glaus Martin ***,3
+,Zwyssig Raphael ***,***,9.75,Glaus Martin ***,4
+,Koller Martin *,*,10.00,Glaus Martin ***,5
+,Anderegg Simon ***,***,10.00,Glaus Martin ***,6
+,Haenni Stéphane **,**,10.00,Giger Samuel (1998) **,1
+,Schlegel Sandro **,**,9.75,Giger Samuel (1998) **,2
+,Anderegg Simon ***,***,9.75,Giger Samuel (1998) **,3
+,von Ah Benji ***,***,10.00,Giger Samuel (1998) **,4
-,Bless Michael ***,***,9.00,Giger Samuel (1998) **,5
o,Orlik Armon **,**,8.75,Giger Samuel (1998) **,6
-,Anderegg Simon ***,***,8.75,Forrer Arnold ***,1
+,Koller Martin *,*,10.00,Forrer Arnold ***,2
+,Notz Beni ***,***,10.00,Forrer Arnold ***,3
+,Krähenbühl Tobias **,**,9.75,Forrer Arnold ***,4
+,Leuppi Samir **,**,10.00,Forrer Arnold ***,5
o,Hersche Martin **,**,8.75,Forrer Arnold ***,6
-,Burkhalter Stefan ***,***,8.75,Imhof Andi ***,1
+,Rychen Roger **,**,9.75,Imhof Andi ***,2
-,Hersche Martin **,**,8.75,Imhof Andi ***,3
+,Coray Beda *,*,10.00,Imhof Andi ***,4
+,Wickli Beat **,**,9.75,Imhof Andi ***,5
+,Zbinden Marc *,*,10.00,Imhof Andi ***,6
+,Schläpfer Matthias *,*,10.00,Rychen Roger **,1
o,Imhof Andi ***,***,8.50,Rychen Roger **,2
+,Bleiker Reto *,*,10.00,Rychen Roger **,3
+,Dind Samuel **,**,9.75,Rychen Roger **,4
-,Fässler Andreas **,**,8.75,Rychen Roger **,5
+,Keller Andreas *,*,10.00,Rychen Roger **,6
+,Hochholdinger Roman **,**,9.75,Notz Beni ***,1
+,Reber Marcel *,*,10.00,Notz Beni ***,2
o,Forrer Arnold ***,***,8.50,Notz Beni ***,3
+,Scherer Christian *,*,10.00,Notz Beni ***,4
+,Oertig Dominik *,*,9.75,Notz Beni ***,5
-,Rhyner Michael **,**,8.75,Notz Beni ***,6
+,Korrodi Paul *,*,10.00,Wickli Beat **,1
o,Haenni Stéphane **,**,8.50,Wickli Beat **,2
+,Dändliker Shane,Shane,9.75,Wickli Beat **,3
+,Reber Marcel *,*,10.00,Wickli Beat **,4
o,Imhof Andi ***,***,8.50,Wickli Beat **,5
+,Giger Urs *,*,10.00,Wickli Beat **,6
o,Leuppi Samir **,**,0.00,Wickli Beat **,7
+,Bühler Hannes *,*,9.75,Kuster Marcel **,1
o,Kämpf Bernhard ***,***,8.75,Kuster Marcel **,2
+,Bernold Michael (1999),(1999),9.75,Kuster Marcel **,3
+,Ammann Rico *,*,10.00,Kuster Marcel **,4
o,Anderegg Simon ***,***,8.50,Kuster Marcel **,5
+,Coray Beda *,*,9.75,Kuster Marcel **,6
,11.09.2017 21:35,21:35,Seite 1/,Kuster Marcel **,7
+,Stahel Felix *,*,9.75,Oertig Dominik *,1
o,Alpiger Nick **,**,8.75,Oertig Dominik *,2
+,Koch Reto,Reto,10.00,Oertig Dominik *,3
+,Steiner Michael **,**,9.75,Oertig Dominik *,4
o,Notz Beni ***,***,8.50,Oertig Dominik *,5
+,Näf Pius *,*,9.75,Oertig Dominik *,6
o,Bless Michael ***,***,8.25,Alpiger Nick **,1
+,Oertig Dominik *,*,9.75,Alpiger Nick **,2
+,Battaglia Ursin **,**,9.75,Alpiger Nick **,3
-,Eugster Ruedi **,**,8.75,Alpiger Nick **,4
+,Bühler Hannes *,*,10.00,Alpiger Nick **,5
+,Kuster Thomas *,*,9.75,Alpiger Nick **,6
-,Imhof Andi ***,***,8.75,Burkhalter Stefan ***,1
+,Kammermann Thomas *,*,10.00,Burkhalter Stefan ***,2
+,Brügger Stefan *,*,10.00,Burkhalter Stefan ***,3
-,Orlik Curdin **,**,8.75,Burkhalter Stefan ***,4
+,Schmid Patrick *,*,10.00,Burkhalter Stefan ***,5
-,Bieri Christoph ***,***,8.75,Burkhalter Stefan ***,6
-,Odermatt Martin *,*,8.75,Rüegg Roman *,1
o,Schnurrenberger Roman **,**,8.50,Rüegg Roman *,2
+,Fontana Michael,Michael,10.00,Rüegg Roman *,3
-,Schwyn Patrick (1999),(1999),9.00,Rüegg Roman *,4
+,Lanter Christian (1998),(1998),9.75,Rüegg Roman *,5
+,Bucher Roland,Roland,10.00,Rüegg Roman *,6
-,Holenstein Christian *,*,8.75,Horner Peter **,1
o,Roth Martin *,*,8.75,Horner Peter **,2
+,Hämmerli Gian-Franco *,*,9.75,Horner Peter **,3
+,Fausch Kjetil,Kjetil,10.00,Horner Peter **,4
+,Biäsch Christian *,*,9.75,Horner Peter **,5
-,Schnurrenberger Roman **,**,8.75,Horner Peter **,6
o,Jöhl Christian *,*,8.50,Schmid Patrick *,1
-,Fontana Michael,Michael,8.75,Schmid Patrick *,2
+,Ott Damian (2000),(2000),10.00,Schmid Patrick *,3
+,Rütsche Stefan *,*,10.00,Schmid Patrick *,4
o,Burkhalter Stefan ***,***,8.50,Schmid Patrick *,5
+,Wolfer Lukas,Lukas,10.00,Schmid Patrick *,6
+,Ackermann Remo *,*,10.00,Fässler Andreas **,1
o,Anderegg Simon ***,***,8.50,Fässler Andreas **,2
+,Arztmann Beda,Beda,10.00,Fässler Andreas **,3
+,Jöhl Christian *,*,9.75,Fässler Andreas **,4
-,Rychen Roger **,**,8.75,Fässler Andreas **,5
o,Orlik Curdin **,**,8.50,Fässler Andreas **,6
-,Rüegg Roman *,*,8.75,Odermatt Martin *,1
+,Knechtle Martin **,**,9.75,Odermatt Martin *,2
+,Lozza Roman,Roman,10.00,Odermatt Martin *,3
o,Bless Michael ***,***,8.50,Odermatt Martin *,4
o,Schlegel Reto *,*,8.50,Odermatt Martin *,5
+,Bleiker Reto *,*,10.00,Odermatt Martin *,6
+,Rhyner Marco,Marco,9.75,Frick Andreas *,1
o,Dind Samuel **,**,8.50,Frick Andreas *,2
+,Schwyn Patrick (1999),(1999),10.00,Frick Andreas *,3
o,Kindlimann Fabian ***,***,8.50,Frick Andreas *,4
+,Jörger Marc,Marc,10.00,Frick Andreas *,5
o,Schneider Domenic **,**,8.75,Frick Andreas *,6
-,Schläpfer Markus **,**,8.75,Schneider Domenic **,1
-,Fejzaj Naim *,*,9.00,Schneider Domenic **,2
+,Ulmann Fabian (1999),(1999),10.00,Schneider Domenic **,3
-,Hirt Pascal **,**,9.00,Schneider Domenic **,4
+,Haenni Stéphane **,**,9.75,Schneider Domenic **,5
+,Frick Andreas *,*,10.00,Schneider Domenic **,6
+,Egli Martin,Martin,9.75,Arztmann Beda,1
+,Hochholdinger Roman **,**,9.75,Arztmann Beda,2
o,Fässler Andreas **,**,8.50,Arztmann Beda,3
+,Brügger Stefan *,*,10.00,Arztmann Beda,4
o,Hersche Martin **,**,8.50,Arztmann Beda,5
+,Schlegel Reto *,*,9.75,Arztmann Beda,6
-,Kämpf Bernhard ***,***,8.75,Clopath Beat ***,1
+,Vestner Roman *,*,9.75,Clopath Beat ***,2
+,Truniger Manuel *,*,10.00,Clopath Beat ***,3
+,Schläpfer Markus **,**,10.00,Clopath Beat ***,4
-,Kindlimann Fabian ***,***,8.75,Clopath Beat ***,5
-,Steiner Michael **,**,9.00,Clopath Beat ***,6
-,Orlik Curdin **,**,8.75,Oertig Adrian **,1
-,Vollenweider Jeremy (1998) *,*,8.75,Oertig Adrian **,2
+,Keller Andreas *,*,10.00,Oertig Adrian **,3
+,Lanter Christian (1998),(1998),9.75,Oertig Adrian **,4
-,Schlegel Sandro **,**,8.75,Oertig Adrian **,5
+,Koch Thomas,Thomas,9.75,Oertig Adrian **,6
-,Forrer Arnold ***,***,8.75,Anderegg Simon ***,1
+,Fässler Andreas **,**,10.00,Anderegg Simon ***,2
o,Giger Samuel (1998) **,**,8.50,Anderegg Simon ***,3
+,Giger Urs *,*,10.00,Anderegg Simon ***,4
+,Kuster Marcel **,**,10.00,Anderegg Simon ***,5
o,Glaus Martin ***,***,8.50,Anderegg Simon ***,6
o,Steiner Michael **,**,8.75,Vollenweider Jeremy (1998) *,1
-,Oertig Adrian **,**,8.75,Vollenweider Jeremy (1998) *,2
+,Fuster Sepp,Sepp,10.00,Vollenweider Jeremy (1998) *,3
+,Braun Mathias *,*,9.75,Vollenweider Jeremy (1998) *,4
