result,name,level,points,placed_fighter,fight_round
+,Gottofrey Marc **,**,9.75,Gapany Benjamin ***,1
+,Balimann Sandro *,*,10.00,Gapany Benjamin ***,2
+,Moser Steven **,**,10.00,Gapany Benjamin ***,3
+,Dousse Michel **,**,10.00,Gapany Benjamin ***,4
+,Kramer Dorian **,**,9.75,Gapany Benjamin ***,5
+,Kramer Lario ***,***,10.00,Gapany Benjamin ***,6
+,Zürcher Remo *,*,9.75,Moser Steven **,1
+,Colò Kilian **,**,9.75,Moser Steven **,2
o,Gapany Benjamin ***,***,8.50,Moser Steven **,3
+,Loup Grégoire,Grégoire,10.00,Moser Steven **,4
+,Loup Alexandre *,*,10.00,Moser Steven **,5
+,Borcard Johann **,**,10.00,Moser Steven **,6
o,Borcard Johann **,**,8.75,Baeriswyl Christoph **,1
+,Tschumi Daniel (2005),(2005),9.75,Baeriswyl Christoph **,2
+,Pasquier Loïc *,*,9.75,Baeriswyl Christoph **,3
+,Barras François *,*,9.75,Baeriswyl Christoph **,4
+,Siegenthaler Leo (2005),(2005),10.00,Baeriswyl Christoph **,5
-,Kramer Dorian **,**,9.00,Baeriswyl Christoph **,6
+,Varone Luc *,*,9.75,Sturny Nicolas **,1
+,Loup Alexandre *,*,9.75,Sturny Nicolas **,2
-,Piemontesi Pascal **,**,8.75,Sturny Nicolas **,3
+,Martin Gaël (2004),(2004),9.75,Sturny Nicolas **,4
-,Gottofrey Luc *,*,8.75,Sturny Nicolas **,5
+,Z'Rotz Roman,Roman,10.00,Sturny Nicolas **,6
+,Dousse Michel **,**,9.75,Hofer Sven **,1
+,Gottofrey Luc *,*,9.75,Hofer Sven **,2
-,Borcard Johann **,**,8.75,Hofer Sven **,3
+,Germanier Joel,Joel,10.00,Hofer Sven **,4
+,Rogivue Théo *,*,10.00,Hofer Sven **,5
o,Duplan Steve ***,***,8.50,Hofer Sven **,6
o,Monney Branighan,Branighan,8.50,Tornare Paul,1
+,Schmid Silvan,Silvan,10.00,Tornare Paul,2
o,Rogivue Théo *,*,8.50,Tornare Paul,3
+,Capt Stéphane,Stéphane,10.00,Tornare Paul,4
+,Varone Luc *,*,10.00,Tornare Paul,5
+,Bucher Roman,Roman,9.75,Tornare Paul,6
-,Crettaz Olivier *,*,8.75,Dufey Gil *,1
+,Hochuli Samuel,Samuel,10.00,Dufey Gil *,2
o,Ducrest Etienne *,*,8.50,Dufey Gil *,3
+,Sudan Jonathan,Jonathan,9.75,Dufey Gil *,4
+,Mermillod Jérôme (2004),(2004),10.00,Dufey Gil *,5
-,Schläﬂi Hugo *,*,9.00,Dufey Gil *,6
-,Berger Dilan,Dilan,8.75,Collaud Bastien (2005),1
+,Giuliani Johann,Johann,10.00,Collaud Bastien (2005),2
+,Hayoz Quentin *,*,9.75,Collaud Bastien (2005),3
o,Zürcher Remo *,*,8.50,Collaud Bastien (2005),4
-,Zbinden Dario (2004) *,*,8.75,Collaud Bastien (2005),5
+,Imhasly Jorin,Jorin,10.00,Collaud Bastien (2005),6
+,Ducrest Etienne *,*,9.75,Kramer Lario ***,1
+,Schläﬂi Hugo *,*,10.00,Kramer Lario ***,2
+,Duplan Steve ***,***,9.75,Kramer Lario ***,3
+,Haenni Stéphane **,**,10.00,Kramer Lario ***,4
+,Piemontesi Pascal **,**,10.00,Kramer Lario ***,5
o,Gapany Benjamin ***,***,8.75,Kramer Lario ***,6
+,Emonet Frédéric **,**,10.00,Piemontesi Pascal **,1
+,Wieland Janis *,*,10.00,Piemontesi Pascal **,2
-,Sturny Nicolas **,**,9.00,Piemontesi Pascal **,3
+,Maridor Loic,Loic,10.00,Piemontesi Pascal **,4
o,Kramer Lario ***,***,8.50,Piemontesi Pascal **,5
+,Sudan Jonathan,Jonathan,10.00,Piemontesi Pascal **,6
+,Hayoz Quentin *,*,10.00,Balimann Sandro *,1
o,Gapany Benjamin ***,***,8.50,Balimann Sandro *,2
+,Vaucher Rémy,Rémy,10.00,Balimann Sandro *,3
+,Suchet Jonathan (2005),(2005),10.00,Balimann Sandro *,4
o,Duplan Steve ***,***,8.50,Balimann Sandro *,5
+,Tschumi Daniel (2005),(2005),10.00,Balimann Sandro *,6
+,Baeriswyl Christoph **,**,10.00,Borcard Johann **,1
+,Rogivue Théo *,*,9.75,Borcard Johann **,2
-,Hofer Sven **,**,8.75,Borcard Johann **,3
+,Bucher Roman,Roman,9.75,Borcard Johann **,4
+,Schläﬂi Hugo *,*,10.00,Borcard Johann **,5
o,Moser Steven **,**,8.50,Borcard Johann **,6
o,Duplan Steve ***,***,8.50,Tschumi Lukas *,1
+,Bapst Ludovic,Ludovic,9.75,Tschumi Lukas *,2
+,Dorsaz Théo *,*,10.00,Tschumi Lukas *,3
+,Colò Kilian **,**,10.00,Tschumi Lukas *,4
-,Gottofrey Marc **,**,8.75,Tschumi Lukas *,5
+,Loup Grégoire,Grégoire,9.75,Tschumi Lukas *,6
o,Piemontesi Pascal **,**,8.50,Emonet Frédéric **,1
+,Z'Rotz Roman,Roman,9.75,Emonet Frédéric **,2
+,Röthlisberger Sven,Sven,9.75,Emonet Frédéric **,3
o,Kramer Dorian **,**,8.50,Emonet Frédéric **,4
+,Burri Flemming,Flemming,10.00,Emonet Frédéric **,5
+,Rogivue Théo *,*,9.75,Emonet Frédéric **,6
o,Gapany Benjamin ***,***,8.50,Gottofrey Marc **,1
+,Sudan Jonathan,Jonathan,10.00,Gottofrey Marc **,2
+,Leuenberger Gian (2005),(2005),10.00,Gottofrey Marc **,3
+,Dubey Gaël *,*,9.75,Gottofrey Marc **,4
-,Tschumi Lukas *,*,8.75,Gottofrey Marc **,5
-,Hayoz Quentin *,*,9.00,Gottofrey Marc **,6
-,Droxler Jonathan **,**,8.75,Haenni Stéphane **,1
+,Monney Branighan,Branighan,9.75,Haenni Stéphane **,2
+,Riedo Fredy *,*,10.00,Haenni Stéphane **,3
o,Kramer Lario ***,***,8.50,Haenni Stéphane **,4
+,Clément Aurélien,Aurélien,9.75,Haenni Stéphane **,5
-,Grossenbacher Simon *,*,9.00,Haenni Stéphane **,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Haenni Stéphane **,7
+,Tschumi Lukas *,*,10.00,Duplan Steve ***,1
+,Ducry Antoine **,**,10.00,Duplan Steve ***,2
o,Kramer Lario ***,***,8.50,Duplan Steve ***,3
+,Wieland Janis *,*,10.00,Duplan Steve ***,4
+,Balimann Sandro *,*,10.00,Duplan Steve ***,5
+,Hofer Sven **,**,9.75,Duplan Steve ***,6
+,Portmann Fabio *,*,10.00,Martin Gaël (2004),1
o,Grossenbacher Simon *,*,8.75,Martin Gaël (2004),2
+,Imhasly Jorin,Jorin,10.00,Martin Gaël (2004),3
o,Sturny Nicolas **,**,8.50,Martin Gaël (2004),4
+,Maridor Loic,Loic,10.00,Martin Gaël (2004),5
+,Bapst Ludovic,Ludovic,10.00,Martin Gaël (2004),6
o,Hofer Sven **,**,8.50,Dousse Michel **,1
+,Lengen Michael (2005),(2005),10.00,Dousse Michel **,2
+,Varone Luc *,*,10.00,Dousse Michel **,3
o,Gapany Benjamin ***,***,8.50,Dousse Michel **,4
+,Bapst Ludovic,Ludovic,10.00,Dousse Michel **,5
+,Wieland Janis *,*,10.00,Dousse Michel **,6
+,Pasquier Loïc *,*,10.00,Gottofrey Luc *,1
o,Hofer Sven **,**,8.50,Gottofrey Luc *,2
+,Berger Dilan,Dilan,9.75,Gottofrey Luc *,3
