result,name,level,points,placed_fighter,fight_round
-,Müllestein Mike ***,***,9.00,Gapany Benjamin **,1
+,Rapin Florent *,*,10.00,Gapany Benjamin **,2
+,Bersier Jean-Jacques *,*,10.00,Gapany Benjamin **,3
+,Matthey Mickaël **,**,9.75,Gapany Benjamin **,4
+,Hofer Sven *,*,10.00,Gapany Benjamin **,5
+,Ulrich Andreas ***,***,10.00,Gapany Benjamin **,6
+,Kramer Lario **,**,10.00,Ulrich Andreas ***,1
+,Roch Vincent **,**,9.75,Ulrich Andreas ***,2
-,Borcard Johann **,**,9.00,Ulrich Andreas ***,3
+,Guisolan Marc **,**,9.75,Ulrich Andreas ***,4
+,Gottofrey Marc **,**,10.00,Ulrich Andreas ***,5
o,Gapany Benjamin **,**,8.75,Ulrich Andreas ***,6
+,Reichmuth Lukas (2000) *,*,9.75,Borcard Johann **,1
+,Colò Kilian **,**,10.00,Borcard Johann **,2
-,Ulrich Andreas ***,***,9.00,Borcard Johann **,3
o,Hofer Sven *,*,8.75,Borcard Johann **,4
+,Isoz Bertrand,Bertrand,9.75,Borcard Johann **,5
+,Bersier Jean-Jacques *,*,9.75,Borcard Johann **,6
+,Bersier Jean-Jacques *,*,9.75,Hayoz Quentin *,1
-,Balimann Sandro (2001),(2001),9.00,Hayoz Quentin *,2
+,Loup Alexandre *,*,10.00,Hayoz Quentin *,3
o,Kramer Lario **,**,8.50,Hayoz Quentin *,4
+,Germanier Joel (2000),(2000),9.75,Hayoz Quentin *,5
+,Kramer Dorian *,*,10.00,Hayoz Quentin *,6
+,Lerch Jimmy *,*,10.00,Dousse Michel **,1
o,Gwerder Michael (2000) **,**,8.50,Dousse Michel **,2
+,Germanier Joel (2000),(2000),10.00,Dousse Michel **,3
o,Gottofrey Marc **,**,8.50,Dousse Michel **,4
+,Dind Clément,Clément,10.00,Dousse Michel **,5
+,Loup Alexandre *,*,10.00,Dousse Michel **,6
o,Gottofrey Marc **,**,8.50,Ducry Antoine **,1
+,Wieland Micha,Micha,9.75,Ducry Antoine **,2
-,Jakob Manuel,Manuel,8.75,Ducry Antoine **,3
+,Pürro Tobias,Tobias,10.00,Ducry Antoine **,4
+,Lerch Jimmy *,*,9.75,Ducry Antoine **,5
+,Barras David *,*,10.00,Ducry Antoine **,6
+,Ducrest Etienne *,*,10.00,Mollet Ivan *,1
o,Kramer Lario **,**,8.50,Mollet Ivan *,2
+,Fankhauser Hans (2001),(2001),10.00,Mollet Ivan *,3
o,Brodard Simon **,**,8.50,Mollet Ivan *,4
+,Grossenbacher Simon (2002),(2002),9.75,Mollet Ivan *,5
+,Rapin Florent *,*,10.00,Mollet Ivan *,6
+,Buchs Carlo *,*,9.75,Zimmermann Mario *,1
o,Haenni Stéphane **,**,8.50,Zimmermann Mario *,2
+,Buchs Julien,Julien,10.00,Zimmermann Mario *,3
+,Barras André *,*,9.75,Zimmermann Mario *,4
+,Steiner Pirmin,Pirmin,9.75,Zimmermann Mario *,5
-,Mauron Olivier *,*,8.75,Zimmermann Mario *,6
-,Gapany Benjamin **,**,9.00,Müllestein Mike ***,1
+,Brodard Augustin **,**,9.75,Müllestein Mike ***,2
+,Barras François *,*,10.00,Müllestein Mike ***,3
+,Haenni Stéphane **,**,9.75,Müllestein Mike ***,4
+,Brodard Simon **,**,10.00,Müllestein Mike ***,5
+,Cardinaux Victor **,**,10.00,Müllestein Mike ***,6
+,Fercher Alain,Alain,9.75,Dubey Gaël,1
-,Mauron Olivier *,*,8.75,Dubey Gaël,2
+,Beaud Eric,Eric,10.00,Dubey Gaël,3
-,Barras François *,*,9.00,Dubey Gaël,4
+,Barras André *,*,10.00,Dubey Gaël,5
+,Isoz Bertrand,Bertrand,9.75,Dubey Gaël,6
+,Ducry Antoine **,**,9.75,Gottofrey Marc **,1
-,Hofer Sven *,*,8.75,Gottofrey Marc **,2
