result,name,level,points,placed_fighter,fight_round
-,Käser Remo ***,***,9.00,Orlik Armon ***,1
+,Geisser Lars **,**,10.00,Orlik Armon ***,2
+,Kramer Lario **,**,10.00,Orlik Armon ***,3
+,Schnurrenberger Roman **,**,9.75,Orlik Armon ***,4
+,Burkhalter Stefan ***,***,10.00,Orlik Armon ***,5
+,Schneider Domenic ***,***,10.00,Orlik Armon ***,6
-,Battaglia Ursin **,**,8.75,Vollenweider Jeremy *,1
+,Wolfer Lukas *,*,10.00,Vollenweider Jeremy *,2
+,Rotach Lars *,*,10.00,Vollenweider Jeremy *,3
-,Kramer Lario **,**,8.75,Vollenweider Jeremy *,4
+,Wehrli Jan (2002),(2002),10.00,Vollenweider Jeremy *,5
+,Schmidlin Tobias (2001) *,*,10.00,Vollenweider Jeremy *,6
+,Peng Mike ***,***,10.00,Schneider Mario **,1
o,Döbeli Andreas *,*,8.50,Schneider Mario **,2
+,Schlegel Reto *,*,10.00,Schneider Mario **,3
+,Inauen Andreas *,*,10.00,Schneider Mario **,4
-,Rychen Roger ***,***,8.75,Schneider Mario **,5
+,Schläpfer Matthias *,*,10.00,Schneider Mario **,6
-,Giger Samuel ***,***,8.75,Mathis Marcel ***,1
+,Steiner Michael **,**,9.75,Mathis Marcel ***,2
+,Schlegel Werner (2002) *,*,10.00,Mathis Marcel ***,3
-,Kindlimann Fabian ***,***,8.75,Mathis Marcel ***,4
+,Giger Urs *,*,9.75,Mathis Marcel ***,5
+,Breitenmoser Manuel *,*,10.00,Mathis Marcel ***,6
+,Bernold Michael *,*,10.00,Roth Martin **,1
+,Bollhalder Manuel (2001) *,*,10.00,Roth Martin **,2
o,Fankhauser Erich ***,***,8.50,Roth Martin **,3
+,Räbsamen Marcel *,*,9.75,Roth Martin **,4
+,Dumelin David **,**,10.00,Roth Martin **,5
-,Kindlimann Fabian ***,***,8.75,Roth Martin **,6
+,Arztmann Beda *,*,10.00,Schläpfer Markus **,1
+,Käser Remo ***,***,9.75,Schläpfer Markus **,2
+,Büsser Remo,Remo,10.00,Schläpfer Markus **,3
-,Notz Beni ***,***,8.75,Schläpfer Markus **,4
+,Breitenmoser Manuel *,*,9.75,Schläpfer Markus **,5
o,Leuppi Samir **,**,8.50,Schläpfer Markus **,6
o,Notz Beni ***,***,8.50,Zwyssig Raphael ***,1
-,Baumann Rico *,*,8.75,Zwyssig Raphael ***,2
+,Blaser Christian *,*,9.75,Zwyssig Raphael ***,3
+,Bernold Michael *,*,9.75,Zwyssig Raphael ***,4
+,Bärtsch Fabian *,*,10.00,Zwyssig Raphael ***,5
+,Borcard Johann **,**,9.75,Zwyssig Raphael ***,6
+,Schlegel Werner (2002) *,*,9.75,Dumelin David **,1
o,Forrer Arnold ***,***,8.50,Dumelin David **,2
+,Schuler Martin,Martin,9.75,Dumelin David **,3
+,Gartmann Mauro *,*,9.75,Dumelin David **,4
o,Roth Martin **,**,8.75,Dumelin David **,5
+,Rhyner Michael **,**,10.00,Dumelin David **,6
-,Gerber Christian **,**,8.75,Leuppi Samir **,1
+,Inauen Andreas *,*,9.75,Leuppi Samir **,2
+,Fejzaj Naim **,**,9.75,Leuppi Samir **,3
+,Rüegg Fabian *,*,10.00,Leuppi Samir **,4
+,Krähenbühl Tobias ***,***,9.75,Leuppi Samir **,5
+,Schläpfer Markus **,**,10.00,Leuppi Samir **,6
+,Zwyssig Raphael ***,***,9.75,Notz Beni ***,1
+,Rüegg Fabian *,*,10.00,Notz Beni ***,2
-,Giger Urs *,*,9.00,Notz Beni ***,3
-,Schläpfer Markus **,**,8.75,Notz Beni ***,4
+,Schläpfer Matthias *,*,10.00,Notz Beni ***,5
+,Koch Reto *,*,10.00,Notz Beni ***,6
-,Forrer Arnold ***,***,8.75,Krähenbühl Tobias ***,1
+,Rüegg Roman *,*,10.00,Krähenbühl Tobias ***,2
+,Schmid Patrick *,*,10.00,Krähenbühl Tobias ***,3
+,Riget Tobias **,**,10.00,Krähenbühl Tobias ***,4
o,Leuppi Samir **,**,8.50,Krähenbühl Tobias ***,5
+,Ott Damian **,**,10.00,Krähenbühl Tobias ***,6
+,Rychen Roger ***,***,9.75,Döbeli Andreas *,1
+,Schneider Mario **,**,9.75,Döbeli Andreas *,2
-,Giger Samuel ***,***,9.00,Döbeli Andreas *,3
-,Schlegel Sandro **,**,8.75,Döbeli Andreas *,4
+,Koch Thomas *,*,9.75,Döbeli Andreas *,5
+,Nock Benjamin (2001) *,*,10.00,Döbeli Andreas *,6
+,Räbsamen Marcel *,*,9.75,Oettli Marco *,1
+,Gwerder Andreas **,**,9.75,Oettli Marco *,2
-,Forrer Arnold ***,***,9.00,Oettli Marco *,3
+,Wehrli Jan (2002),(2002),10.00,Oettli Marco *,4
o,Kindlimann Fabian ***,***,8.50,Oettli Marco *,5
+,Rüegg Fabian *,*,10.00,Oettli Marco *,6
+,Zbinden Marc *,*,9.75,Geisser Lars **,1
o,Orlik Armon ***,***,8.50,Geisser Lars **,2
+,Kolb This (2003),(2003),10.00,Geisser Lars **,3
+,Wolfer Lukas *,*,10.00,Geisser Lars **,4
-,Kramer Lario **,**,8.75,Geisser Lars **,5
+,Schuler Martin,Martin,9.75,Geisser Lars **,6
-,Bühler Hannes *,*,8.75,Gmür Pirmin **,1
+,Krähenbühl Lukas *,*,9.75,Gmür Pirmin **,2
o,Bless Michael ***,***,8.50,Gmür Pirmin **,3
+,Rüegg Patrick,Patrick,9.75,Gmür Pirmin **,4
+,Marty Jaime *,*,9.75,Gmür Pirmin **,5
+,Strebel Joel **,**,10.00,Gmür Pirmin **,6
o,Baumann Rico *,*,8.50,Blaser Christian *,1
+,Castelli Fabio,Fabio,10.00,Blaser Christian *,2
o,Zwyssig Raphael ***,***,8.50,Blaser Christian *,3
+,Rotach Lars *,*,9.75,Blaser Christian *,4
+,Bernold Michael *,*,10.00,Blaser Christian *,5
+,Schlegel Sandro **,**,9.75,Blaser Christian *,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Blaser Christian *,7
+,Strebel Joel **,**,10.00,Schneider Domenic ***,1
-,Fankhauser Erich ***,***,9.00,Schneider Domenic ***,2
+,Koch Reto *,*,9.75,Schneider Domenic ***,3
+,Wey Nicola *,*,10.00,Schneider Domenic ***,4
+,Kuster Marcel ***,***,10.00,Schneider Domenic ***,5
o,Orlik Armon ***,***,8.75,Schneider Domenic ***,6
-,Mathis Marcel ***,***,8.75,Giger Samuel ***,1
+,Bernold Christian **,**,10.00,Giger Samuel ***,2
-,Döbeli Andreas *,*,9.00,Giger Samuel ***,3
+,Nock Benjamin (2001) *,*,10.00,Giger Samuel ***,4
+,Rhyner Michael **,**,10.00,Giger Samuel ***,5
+,Bless Michael ***,***,9.75,Giger Samuel ***,6
-,Riget Tobias **,**,8.75,Burkhalter Stefan ***,1
+,Fausch Kjetil *,*,10.00,Burkhalter Stefan ***,2
+,Poltera Andrin *,*,10.00,Burkhalter Stefan ***,3
+,Jörger Marc *,*,10.00,Burkhalter Stefan ***,4
o,Orlik Armon ***,***,8.50,Burkhalter Stefan ***,5
+,Schnurrenberger Roman **,**,10.00,Burkhalter Stefan ***,6
o,Döbeli Andreas *,*,8.50,Rychen Roger ***,1
+,Neﬀ Florian *,*,10.00,Rychen Roger ***,2
+,Heierli Pascal *,*,10.00,Rychen Roger ***,3
+,Fankhauser Erich ***,***,9.75,Rychen Roger ***,4
-,Schneider Mario **,**,8.75,Rychen Roger ***,5
+,Wittenwiler Roman *,*,10.00,Rychen Roger ***,6
o,Dumelin David **,**,8.75,Schlegel Werner (2002) *,1
+,Horner Sämi,Sämi,10.00,Schlegel Werner (2002) *,2
o,Mathis Marcel ***,***,8.50,Schlegel Werner (2002) *,3
+,Giger Florian (2001),(2001),10.00,Schlegel Werner (2002) *,4
+,Hugelshofer Lars (2001) *,*,9.75,Schlegel Werner (2002) *,5
+,Biäsch Christian *,*,10.00,Schlegel Werner (2002) *,6
o,Kramer Lario **,**,8.50,Bless Michael ***,1
+,Breitenmoser Manuel *,*,10.00,Bless Michael ***,2
+,Gmür Pirmin **,**,9.75,Bless Michael ***,3
+,Schmidlin Tobias (2001) *,*,10.00,Bless Michael ***,4
+,Steiner Michael **,**,10.00,Bless Michael ***,5
o,Giger Samuel ***,***,8.50,Bless Michael ***,6
+,Schlegel Reto *,*,9.75,Steiner Michael **,1
o,Mathis Marcel ***,***,8.50,Steiner Michael **,2
+,Schwyn Patrick,Patrick,10.00,Steiner Michael **,3
+,Schuler Martin,Martin,10.00,Steiner Michael **,4
o,Bless Michael ***,***,8.50,Steiner Michael **,5
+,Räbsamen Marcel *,*,9.75,Steiner Michael **,6
o,Schläpfer Markus **,**,8.50,Arztmann Beda *,1
+,Keller Lukas,Lukas,9.75,Arztmann Beda *,2
o,Bernold Michael *,*,8.50,Arztmann Beda *,3
+,Büsser André *,*,9.75,Arztmann Beda *,4
+,Niederer Andreas (2002),(2002),10.00,Arztmann Beda *,5
+,Koch Thomas *,*,10.00,Arztmann Beda *,6
,11.01.2022 21:29,21:29,Seite 1/,Arztmann Beda *,7
-,Oertle Daniel *,*,9.00,Gartmann Mauro *,1
-,Mettler Valentin *,*,8.75,Gartmann Mauro *,2
+,Schiesser Patrik,Patrik,10.00,Gartmann Mauro *,3
o,Dumelin David **,**,8.75,Gartmann Mauro *,4
+,Burkhard Tobias,Tobias,10.00,Gartmann Mauro *,5
+,Giger Urs *,*,10.00,Gartmann Mauro *,6
-,Borcard Johann **,**,8.75,Kindlimann Fabian ***,1
+,Wittenwiler Roman *,*,10.00,Kindlimann Fabian ***,2
+,Oertle Daniel *,*,10.00,Kindlimann Fabian ***,3
-,Mathis Marcel ***,***,8.75,Kindlimann Fabian ***,4
+,Oettli Marco *,*,10.00,Kindlimann Fabian ***,5
-,Roth Martin **,**,8.75,Kindlimann Fabian ***,6
+,Wey Nicola *,*,9.75,Bernold Christian **,1
o,Giger Samuel ***,***,8.50,Bernold Christian **,2
-,Rüegg Patrick,Patrick,9.00,Bernold Christian **,3
+,Burkhard Patrick *,*,10.00,Bernold Christian **,4
+,Poltera Andrin *,*,10.00,Bernold Christian **,5
-,Dändliker Shane **,**,9.00,Bernold Christian **,6
+,Lehmann Philipp *,*,10.00,Ott Damian **,1
-,Gerber Christian **,**,8.75,Ott Damian **,2
-,Bühler Hannes *,*,8.75,Ott Damian **,3
+,Pianta Christian *,*,10.00,Ott Damian **,4
+,Schmid Patrick *,*,10.00,Ott Damian **,5
o,Krähenbühl Tobias ***,***,8.50,Ott Damian **,6
o,Nock Benjamin (2001) *,*,8.75,Schmid Patrick *,1
+,Breitenmoser Simon,Simon,10.00,Schmid Patrick *,2
o,Krähenbühl Tobias ***,***,8.50,Schmid Patrick *,3
+,Baumgartner Ramon (2002),(2002),10.00,Schmid Patrick *,4
o,Ott Damian **,**,8.75,Schmid Patrick *,5
+,Battaglia Ursin **,**,10.00,Schmid Patrick *,6
o,Fankhauser Erich ***,***,8.50,Kuster Marcel ***,1
+,Nock Benjamin (2001) *,*,10.00,Kuster Marcel ***,2
+,Dändliker Shane **,**,10.00,Kuster Marcel ***,3
+,Landolt Reto *,*,9.75,Kuster Marcel ***,4
o,Schneider Domenic ***,***,8.50,Kuster Marcel ***,5
-,Wickli Beat **,**,9.00,Kuster Marcel ***,6
+,Gwerder Andreas **,**,9.75,Giger Urs *,1
+,Elmer Daniel *,*,10.00,Giger Urs *,2
-,Notz Beni ***,***,9.00,Giger Urs *,3
+,Hugelshofer Lars (2001) *,*,9.75,Giger Urs *,4
o,Mathis Marcel ***,***,8.50,Giger Urs *,5
o,Gartmann Mauro *,*,8.75,Giger Urs *,6
+,Wickli Beat **,**,10.00,Koch Reto *,1
+,Biäsch Christian *,*,9.75,Koch Reto *,2
o,Schneider Domenic ***,***,8.75,Koch Reto *,3
o,Breitenmoser Manuel *,*,8.75,Koch Reto *,4
+,Wolfer Lukas *,*,10.00,Koch Reto *,5
o,Notz Beni ***,***,8.50,Koch Reto *,6
-,Pianta Christian *,*,8.75,Poltera Andrin *,1
+,Bürgler Patrick,Patrick,9.75,Poltera Andrin *,2
o,Burkhalter Stefan ***,***,8.50,Poltera Andrin *,3
+,Roth Michael,Michael,10.00,Poltera Andrin *,4
o,Bernold Christian **,**,8.50,Poltera Andrin *,5
+,Schnyder Christian,Christian,10.00,Poltera Andrin *,6
+,Kuster Marcel ***,***,9.75,Fankhauser Erich ***,1
-,Schneider Domenic ***,***,9.00,Fankhauser Erich ***,2
+,Roth Martin **,**,10.00,Fankhauser Erich ***,3
o,Rychen Roger ***,***,8.75,Fankhauser Erich ***,4
-,Oertig Dominik **,**,9.00,Fankhauser Erich ***,5
+,Inauen Andreas *,*,10.00,Fankhauser Erich ***,6
+,Jörger Marc *,*,10.00,Oertig Dominik **,1
o,Kramer Lario **,**,8.50,Oertig Dominik **,2
+,Oettli Silvio *,*,10.00,Oertig Dominik **,3
+,Strebel Joel **,**,10.00,Oertig Dominik **,4
-,Fankhauser Erich ***,***,9.00,Oertig Dominik **,5
-,Straub Robin *,*,8.75,Oertig Dominik **,6
+,Blaser Christian *,*,10.00,Baumann Rico *,1
-,Zwyssig Raphael ***,***,8.75,Baumann Rico *,2
+,Inauen Aurel,Aurel,10.00,Baumann Rico *,3
