result,name,level,points,placed_fighter,fight_round
-,Sempach Thomas ***,***,8.75,Giger Samuel ***,1
+,Odermatt Christoph *,*,10.00,Giger Samuel ***,2
+,Gmür Pirmin *,*,9.75,Giger Samuel ***,3
+,Rychen Roger ***,***,10.00,Giger Samuel ***,4
+,Bösch Daniel ***,***,10.00,Giger Samuel ***,5
+,Orlik Armon ***,***,10.00,Giger Samuel ***,6
+,Schmid Dominik **,**,10.00,Nägeli Marco *,1
-,Notz Beni ***,***,8.75,Nägeli Marco *,2
+,Lozza Roman,Roman,10.00,Nägeli Marco *,3
+,Klausner Yanick **,**,9.75,Nägeli Marco *,4
-,Sempach Thomas ***,***,9.00,Nägeli Marco *,5
+,Pﬁster Florian *,*,10.00,Nägeli Marco *,6
o,Burkhalter Stefan ***,***,8.50,Cardinaux Victor **,1
-,Ammann Rico *,*,9.00,Cardinaux Victor **,2
+,Schudel Simon *,*,10.00,Cardinaux Victor **,3
+,Bickel Roman *,*,10.00,Cardinaux Victor **,4
+,Schlegel Reto *,*,9.75,Cardinaux Victor **,5
+,Gmür Pirmin *,*,10.00,Cardinaux Victor **,6
+,Korrodi Paul *,*,10.00,Oertig Dominik **,1
+,Näf Pius *,*,9.75,Oertig Dominik **,2
o,Bless Michael ***,***,8.50,Oertig Dominik **,3
+,Schmid Patrick *,*,10.00,Oertig Dominik **,4
+,Schnurrenberger Roman **,**,10.00,Oertig Dominik **,5
-,Zwyssig Raphael ***,***,8.75,Oertig Dominik **,6
o,Klausner Yanick **,**,8.50,Rychen Roger ***,1
+,Wey Nicola *,*,10.00,Rychen Roger ***,2
+,Ott Dominik *,*,10.00,Rychen Roger ***,3
o,Giger Samuel ***,***,8.50,Rychen Roger ***,4
+,Straub Robin *,*,10.00,Rychen Roger ***,5
+,Wolfer Lukas *,*,10.00,Rychen Roger ***,6
+,Ackermann Remo *,*,9.75,Schneider Mario **,1
-,Sempach Thomas ***,***,8.75,Schneider Mario **,2
+,Breitenmoser Manuel,Manuel,10.00,Schneider Mario **,3
+,Kid Simon **,**,9.75,Schneider Mario **,4
o,Zwyssig Raphael ***,***,8.50,Schneider Mario **,5
+,Wey Nicola *,*,10.00,Schneider Mario **,6
o,Zwyssig Raphael ***,***,8.50,Schneider Domenic ***,1
+,Bäbler Dominik *,*,9.75,Schneider Domenic ***,2
+,Vogel Beat *,*,10.00,Schneider Domenic ***,3
o,Anderegg Simon ***,***,8.50,Schneider Domenic ***,4
+,Kunz Daniel,Daniel,10.00,Schneider Domenic ***,5
+,Lozza Roman,Roman,10.00,Schneider Domenic ***,6
+,Rychen Roger ***,***,9.75,Klausner Yanick **,1
+,Good Marco *,*,9.75,Klausner Yanick **,2
