result,name,level,points,placed_fighter,fight_round
+,Odermatt Sepp **,**,10.00,Müllestein Mike **,1
-,Gloggner Philipp ***,***,9.00,Müllestein Mike **,2
+,Betschart Silvan,Silvan,10.00,Müllestein Mike **,3
+,Wicki Joel (1997) **,**,9.75,Müllestein Mike **,4
+,Schuler Christian ***,***,10.00,Müllestein Mike **,5
+,Ulrich Florian *,*,10.00,Müllestein Mike **,6
+,Suppiger René **,**,10.00,Laimbacher Adrian ***,1
+,Arnold Raphael *,*,10.00,Laimbacher Adrian ***,2
+,Grab Martin ***,***,9.75,Laimbacher Adrian ***,3
-,Schuler Christian ***,***,8.75,Laimbacher Adrian ***,4
+,Steinauer Adrian **,**,10.00,Laimbacher Adrian ***,5
-,Elsener Adrian *,*,9.00,Laimbacher Adrian ***,6
+,Mahrer Jürg **,**,10.00,Nötzli Bruno ***,1
-,Steinauer Adrian **,**,8.75,Nötzli Bruno ***,2
+,Diener Pirmin,Pirmin,10.00,Nötzli Bruno ***,3
-,Waser Dominik *,*,8.75,Nötzli Bruno ***,4
+,Grab Daniel,Daniel,10.00,Nötzli Bruno ***,5
+,Hösli Fritz *,*,9.75,Nötzli Bruno ***,6
-,Betschart Remo **,**,9.00,Schuler Alex **,1
+,Bernhard Lukas *,*,9.75,Schuler Alex **,2
+,Bienz Romeo (1997),(1997),10.00,Schuler Alex **,3
o,Ulrich Florian *,*,8.75,Schuler Alex **,4
+,Suter Paul,Paul,9.75,Schuler Alex **,5
+,Gwerder Dario (1997),(1997),9.75,Schuler Alex **,6
o,Nötzli Reto ***,***,8.50,Wicki Joel (1997) **,1
+,Kennel Stefan *,*,10.00,Wicki Joel (1997) **,2
+,Suter Paul,Paul,10.00,Wicki Joel (1997) **,3
o,Müllestein Mike **,**,8.75,Wicki Joel (1997) **,4
+,Weber Ivo,Ivo,9.75,Wicki Joel (1997) **,5
+,Waser Dominik *,*,10.00,Wicki Joel (1997) **,6
-,Ulrich Andreas ***,***,8.75,Scheuber Lutz **,1
+,Schmid Köbi,Köbi,9.75,Scheuber Lutz **,2
-,Gwerder Christian **,**,8.75,Scheuber Lutz **,3
+,Betschart Daniel,Daniel,10.00,Scheuber Lutz **,4
+,Schelbert Michael,Michael,9.75,Scheuber Lutz **,5
+,Kälin Roland **,**,9.75,Scheuber Lutz **,6
+,Eﬃnger Markus *,*,10.00,Kennel Stefan *,1
o,Wicki Joel (1997) **,**,8.50,Kennel Stefan *,2
+,Klauser Nico,Nico,10.00,Kennel Stefan *,3
+,Gwerder Dario (1997),(1997),9.75,Kennel Stefan *,4
-,Gloggner Philipp ***,***,8.75,Kennel Stefan *,5
+,Ulrich Martin,Martin,9.75,Kennel Stefan *,6
+,Zimmermann Daniel *,*,9.75,Bernhard Lukas *,1
o,Schuler Alex **,**,8.50,Bernhard Lukas *,2
+,Neyer Sven,Sven,9.75,Bernhard Lukas *,3
+,Corvi Dominik,Dominik,9.75,Bernhard Lukas *,4
-,Elsener Peter **,**,9.00,Bernhard Lukas *,5
+,Inderbitzin Daniel *,*,10.00,Bernhard Lukas *,6
+,Höﬂiger Andreas *,*,10.00,Bieri Marcel **,1
o,Laimbacher Philipp ***,***,8.50,Bieri Marcel **,2
o,Weber Ivo,Ivo,8.50,Bieri Marcel **,3
+,Flühler Markus,Markus,10.00,Bieri Marcel **,4
+,Bürli Roger (1997),(1997),10.00,Bieri Marcel **,5
+,Schuler Christian ***,***,9.75,Bieri Marcel **,6
-,Scheuber Lutz **,**,8.75,Ulrich Andreas ***,1
+,Schlachter Lukas *,*,9.75,Ulrich Andreas ***,2
+,Zurﬂuh Roman,Roman,10.00,Ulrich Andreas ***,3
+,Theiler Beat *,*,9.75,Ulrich Andreas ***,4
+,Müller Bruno ***,***,10.00,Ulrich Andreas ***,5
+,Mahrer Jürg **,**,10.00,Ulrich Andreas ***,6
+,Gloggner Philipp ***,***,10.00,Laimbacher Philipp ***,1
+,Bieri Marcel **,**,10.00,Laimbacher Philipp ***,2
o,Schuler Christian ***,***,8.75,Laimbacher Philipp ***,3
+,Forster Adrian **,**,10.00,Laimbacher Philipp ***,4
o,Ulrich Florian *,*,8.75,Laimbacher Philipp ***,5
+,Suppiger René **,**,10.00,Laimbacher Philipp ***,6
+,Baumann Lukas,Lukas,10.00,Gwerder Andreas,1
-,Kälin Remo *,*,9.00,Gwerder Andreas,2
o,Waser Dominik *,*,8.50,Gwerder Andreas,3
+,Klauser Nico,Nico,10.00,Gwerder Andreas,4
+,Küttel Samuel (1997),(1997),9.75,Gwerder Andreas,5
+,Hess Michael *,*,10.00,Gwerder Andreas,6
+,Ulrich Martin,Martin,10.00,Schelbert Ralf,1
+,Stocker Thomas **,**,10.00,Schelbert Ralf,2
-,Elsener Peter **,**,9.00,Schelbert Ralf,3
+,Reichmuth Armin *,*,9.75,Schelbert Ralf,4
o,Grab Martin ***,***,8.50,Schelbert Ralf,5
+,Bürgi Tobias,Tobias,9.75,Schelbert Ralf,6
o,Bieri Marcel **,**,8.50,Höﬂiger Andreas *,1
+,Betschart Marcel,Marcel,10.00,Höﬂiger Andreas *,2
+,Elsener Manuel,Manuel,10.00,Höﬂiger Andreas *,3
o,Mahrer Jürg **,**,8.50,Höﬂiger Andreas *,4
+,Gwerder Marco,Marco,10.00,Höﬂiger Andreas *,5
+,Bucher Roland,Roland,10.00,Höﬂiger Andreas *,6
-,Lüönd Andreas **,**,8.75,Elsener Adrian *,1
+,Betschart Michael,Michael,9.75,Elsener Adrian *,2
+,Flück Bruno,Bruno,9.75,Elsener Adrian *,3
+,Schmid Köbi,Köbi,9.75,Elsener Adrian *,4
+,Nötzli Reto ***,***,10.00,Elsener Adrian *,5
-,Laimbacher Adrian ***,***,8.75,Elsener Adrian *,6
-,Föhn Pirmin *,*,8.75,Heinzer Stefan *,1
+,Stutzer Michael (1999),(1999),10.00,Heinzer Stefan *,2
+,Elsener Marcel,Marcel,9.75,Heinzer Stefan *,3
o,Suppiger René **,**,8.50,Heinzer Stefan *,4
+,Schlachter Lukas *,*,10.00,Heinzer Stefan *,5
+,Suter Beat,Beat,9.75,Heinzer Stefan *,6
o,Schuler Christian ***,***,8.50,Müller Bruno ***,1
+,Kennel Beat *,*,10.00,Müller Bruno ***,2
+,Gyr Roland,Roland,10.00,Müller Bruno ***,3
+,Lüönd Andreas **,**,9.75,Müller Bruno ***,4
o,Ulrich Andreas ***,***,8.50,Müller Bruno ***,5
+,Föhn Pirmin *,*,10.00,Müller Bruno ***,6
+,Stocker Thomas **,**,9.75,Linggi Bruno **,1
o,Grab Martin ***,***,8.50,Linggi Bruno **,2
+,Suter Beat,Beat,9.75,Linggi Bruno **,3
-,Betschart Rainer **,**,8.75,Linggi Bruno **,4
+,Herger Fabian,Fabian,10.00,Linggi Bruno **,5
+,Schuler Daniel,Daniel,9.75,Linggi Bruno **,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Linggi Bruno **,7
+,Betschart Rainer **,**,9.75,Grab Martin ***,1
+,Linggi Bruno **,**,9.75,Grab Martin ***,2
o,Laimbacher Adrian ***,***,8.50,Grab Martin ***,3
+,Stettler Philipp *,*,10.00,Grab Martin ***,4
+,Schelbert Ralf,Ralf,9.75,Grab Martin ***,5
+,Betschart Remo **,**,9.75,Grab Martin ***,6
+,Keller Markus *,*,9.75,Ulrich Florian *,1
-,Nötzli Reto ***,***,9.00,Ulrich Florian *,2
+,Grab Daniel,Daniel,10.00,Ulrich Florian *,3
+,Schuler Alex **,**,10.00,Ulrich Florian *,4
+,Laimbacher Philipp ***,***,9.75,Ulrich Florian *,5
o,Müllestein Mike **,**,8.75,Ulrich Florian *,6
+,Müller Dominik,Dominik,9.75,Blaser Theo,1
+,Zimmermann Daniel *,*,10.00,Blaser Theo,2
o,Theiler Beat *,*,8.50,Blaser Theo,3
-,Laimbacher Alex,Alex,9.00,Blaser Theo,4
+,Bucher Thomas,Thomas,10.00,Blaser Theo,5
+,Schelbert Roman,Roman,10.00,Blaser Theo,6
-,Hösli Fritz *,*,8.75,Forster Adrian **,1
+,Gwerder Beni,Beni,9.75,Forster Adrian **,2
+,Hurschler Adrian,Adrian,10.00,Forster Adrian **,3
o,Laimbacher Philipp ***,***,8.50,Forster Adrian **,4
+,Widmer Thomas,Thomas,10.00,Forster Adrian **,5
+,Reichmuth Marco (1997),(1997),10.00,Forster Adrian **,6
-,Bieri Christian *,*,8.75,Suter David **,1
+,Inderbitzin Patrick,Patrick,9.75,Suter David **,2
+,Baumann Lukas,Lukas,10.00,Suter David **,3
-,Kempf Elias **,**,8.75,Suter David **,4
+,Elsener Marcel,Marcel,9.75,Suter David **,5
