result,name,level,points,placed_fighter,fight_round
+,Wickli Beat **,**,10.00,Clopath Beat ***,1
+,Forrer Arnold ***,***,9.75,Clopath Beat ***,2
+,Zwyssig Raphael ***,***,9.75,Clopath Beat ***,3
-,Eugster Ruedi **,**,8.75,Clopath Beat ***,4
+,Rhyner Michael **,**,10.00,Clopath Beat ***,5
+,Orlik Armon **,**,10.00,Clopath Beat ***,6
-,Eugster Ruedi **,**,9.00,Orlik Armon **,1
+,Zbinden Marc *,*,10.00,Orlik Armon **,2
+,Schneider Mario **,**,9.75,Orlik Armon **,3
+,Hersche Martin **,**,9.75,Orlik Armon **,4
+,Bösch Daniel ***,***,10.00,Orlik Armon **,5
o,Clopath Beat ***,***,8.75,Orlik Armon **,6
+,Oertig Dominik *,*,10.00,Fässler Andreas **,1
+,Coray Beda *,*,9.75,Fässler Andreas **,2
o,Forrer Arnold ***,***,8.50,Fässler Andreas **,3
+,Bernold Christian *,*,10.00,Fässler Andreas **,4
-,Notz Beni ***,***,8.75,Fässler Andreas **,5
+,Streuli Martin *,*,10.00,Fässler Andreas **,6
o,Schneider Domenic **,**,8.50,Hersche Martin **,1
+,Rüegg Fabian *,*,10.00,Hersche Martin **,2
+,Bischof Martin,Martin,10.00,Hersche Martin **,3
o,Orlik Armon **,**,8.50,Hersche Martin **,4
+,Schmucki Ivo,Ivo,10.00,Hersche Martin **,5
+,Baumgartner Alexander,Alexander,10.00,Hersche Martin **,6
-,Hochholdinger Roman **,**,8.75,Gmür Pirmin *,1
+,Stauﬀacher Martin (1998),(1998),9.75,Gmür Pirmin *,2
+,Vollmeier Sandro,Sandro,10.00,Gmür Pirmin *,3
o,Giger Samuel (1998) **,**,8.50,Gmür Pirmin *,4
+,Schönenberger Philipp,Philipp,10.00,Gmür Pirmin *,5
+,Wild Thomas,Thomas,9.75,Gmür Pirmin *,6
-,Good Marco *,*,9.00,Schläpfer Markus **,1
o,Bühler Hannes *,*,8.50,Schläpfer Markus **,2
+,Raymann David,David,9.75,Schläpfer Markus **,3
+,Scherrer Willi,Willi,9.75,Schläpfer Markus **,4
+,Wicki Cédric,Cédric,9.75,Schläpfer Markus **,5
+,Hochholdinger Roman **,**,10.00,Schläpfer Markus **,6
o,Clopath Beat ***,***,8.50,Wickli Beat **,1
o,Koller Andreas (1998),(1998),8.50,Wickli Beat **,2
+,Hersche Daniel,Daniel,10.00,Wickli Beat **,3
+,Schwyn Patrick (1999),(1999),10.00,Wickli Beat **,4
+,Krähenbühl Lukas *,*,9.75,Wickli Beat **,5
+,Notz Hans *,*,10.00,Wickli Beat **,6
+,Krähenbühl Tobias **,**,10.00,Kuster Marcel **,1
-,Schneider Domenic **,**,8.75,Kuster Marcel **,2
-,Hochholdinger Roman **,**,8.75,Kuster Marcel **,3
-,Steiner Michael **,**,9.00,Kuster Marcel **,4
+,Baumgartner Alexander,Alexander,10.00,Kuster Marcel **,5
+,Bühler Hannes *,*,10.00,Kuster Marcel **,6
+,Vestner Roman *,*,9.75,Schneider Mario **,1
+,Peterer Ivan **,**,10.00,Schneider Mario **,2
o,Orlik Armon **,**,8.50,Schneider Mario **,3
+,Good Marco *,*,9.75,Schneider Mario **,4
+,Kamer Hanspeter *,*,10.00,Schneider Mario **,5
+,Oertig Dominik *,*,9.75,Schneider Mario **,6
-,Peng Mike ***,***,8.75,Knechtle Martin **,1
+,Koch Reto,Reto,10.00,Knechtle Martin **,2
-,Sprecher Sandro *,*,8.75,Knechtle Martin **,3
+,Schrepfer Chris,Chris,9.75,Knechtle Martin **,4
+,Bernold Michael (1999),(1999),10.00,Knechtle Martin **,5
+,Schlegel Reto *,*,9.75,Knechtle Martin **,6
+,Bösch Daniel ***,***,9.75,Giger Samuel (1998) **,1
o,Zwyssig Raphael ***,***,8.50,Giger Samuel (1998) **,2
+,Schläpfer Matthias *,*,10.00,Giger Samuel (1998) **,3
+,Gmür Pirmin *,*,10.00,Giger Samuel (1998) **,4
-,Forrer Arnold ***,***,8.75,Giger Samuel (1998) **,5
+,Räbsamen Marcel (2000),(2000),10.00,Giger Samuel (1998) **,6
+,Rhyner Michael **,**,10.00,Zwyssig Raphael ***,1
+,Giger Samuel (1998) **,**,10.00,Zwyssig Raphael ***,2
o,Clopath Beat ***,***,8.50,Zwyssig Raphael ***,3
o,Bösch Daniel ***,***,8.50,Zwyssig Raphael ***,4
+,Notz Hans *,*,10.00,Zwyssig Raphael ***,5
+,Baumann Rico *,*,10.00,Zwyssig Raphael ***,6
o,Kuster Marcel **,**,8.50,Krähenbühl Tobias **,1
+,Schlegel Reto *,*,9.75,Krähenbühl Tobias **,2
+,Büsser André,André,10.00,Krähenbühl Tobias **,3
+,Coray Beda *,*,10.00,Krähenbühl Tobias **,4
-,Bless Michael ***,***,8.75,Krähenbühl Tobias **,5
+,Bernold Christian *,*,9.75,Krähenbühl Tobias **,6
+,Raschle Adrian,Adrian,10.00,Truniger Manuel,1
-,Ott Dominik *,*,8.75,Truniger Manuel,2
+,Tremp Remo (1999),(1999),9.75,Truniger Manuel,3
o,Notz Hans *,*,8.50,Truniger Manuel,4
+,Arnold Christian,Christian,9.75,Truniger Manuel,5
+,Vollmeier Sandro,Sandro,10.00,Truniger Manuel,6
o,Forrer Arnold ***,***,8.50,Bless Michael ***,1
+,Steiner Michael **,**,10.00,Bless Michael ***,2
+,Schneider Domenic **,**,9.75,Bless Michael ***,3
+,Holenstein Christian *,*,9.75,Bless Michael ***,4
-,Krähenbühl Tobias **,**,8.75,Bless Michael ***,5
+,Battaglia Ursin **,**,9.75,Bless Michael ***,6
o,Giger Samuel (1998) **,**,8.50,Bösch Daniel ***,1
+,Fejzaj Naim *,*,10.00,Bösch Daniel ***,2
+,Bühler Hannes *,*,9.75,Bösch Daniel ***,3
+,Zwyssig Raphael ***,***,9.75,Bösch Daniel ***,4
o,Orlik Armon **,**,8.50,Bösch Daniel ***,5
+,Brühlmann Martin *,*,9.75,Bösch Daniel ***,6
©,2018 Eidgenössischer Schwingerverba,Schwingerverba,nd,Bösch Daniel ***,7
+,Bless Michael ***,***,10.00,Forrer Arnold ***,1
o,Clopath Beat ***,***,8.75,Forrer Arnold ***,2
+,Fässler Andreas **,**,10.00,Forrer Arnold ***,3
+,Peng Mike ***,***,10.00,Forrer Arnold ***,4
-,Giger Samuel (1998) **,**,9.00,Forrer Arnold ***,5
+,Roth Martin *,*,9.75,Forrer Arnold ***,6
-,Orlik Curdin **,**,8.75,Bühler Ernst **,1
+,Wild Thomas,Thomas,10.00,Bühler Ernst **,2
o,Peng Mike ***,***,8.50,Bühler Ernst **,3
+,Tischhauser Markus (2000),(2000),10.00,Bühler Ernst **,4
+,Vollmeier Sandro,Sandro,9.75,Bühler Ernst **,5
+,Fejzaj Naim *,*,10.00,Bühler Ernst **,6
+,Hersche Martin **,**,9.75,Schneider Domenic **,1
-,Kuster Marcel **,**,8.75,Schneider Domenic **,2
o,Bless Michael ***,***,8.75,Schneider Domenic **,3
+,Elmer Daniel *,*,10.00,Schneider Domenic **,4
+,Schlegel Reto *,*,9.75,Schneider Domenic **,5
+,Rütsche Stefan *,*,10.00,Schneider Domenic **,6
-,Bühler Ernst **,**,8.75,Orlik Curdin **,1
+,Roth Martin *,*,9.75,Orlik Curdin **,2
-,Notz Beni ***,***,8.75,Orlik Curdin **,3
+,Nigg Kaspar,Kaspar,10.00,Orlik Curdin **,4
+,Rüegg Fabian *,*,9.75,Orlik Curdin **,5
+,Elmer Daniel *,*,9.75,Orlik Curdin **,6
+,Ott Dominik *,*,9.75,Pﬁster Florian *,1
o,Battaglia Ursin **,**,8.50,Pﬁster Florian *,2
+,Gubler Daniel,Daniel,9.75,Pﬁster Florian *,3
-,Ammann Rico *,*,9.00,Pﬁster Florian *,4
+,Langenegger Remo,Remo,10.00,Pﬁster Florian *,5
+,Kamer Hanspeter *,*,9.75,Pﬁster Florian *,6
+,Ammann Rico *,*,10.00,Rüegg Fabian *,1
o,Hersche Martin **,**,8.50,Rüegg Fabian *,2
+,Baumann Simon,Simon,10.00,Rüegg Fabian *,3
+,Ott Damian (2000),(2000),9.75,Rüegg Fabian *,4
o,Orlik Curdin **,**,8.50,Rüegg Fabian *,5
+,Fausch Kjetil,Kjetil,10.00,Rüegg Fabian *,6
o,Zwyssig Raphael ***,***,8.50,Rhyner Michael **,1
+,Koch Thomas,Thomas,9.75,Rhyner Michael **,2
+,Jörger Marc,Marc,10.00,Rhyner Michael **,3
+,Reber Marcel *,*,10.00,Rhyner Michael **,4
o,Clopath Beat ***,***,8.50,Rhyner Michael **,5
+,Steiner Michael **,**,9.75,Rhyner Michael **,6
+,Bäbler Dominik *,*,9.75,Coray Beda *,1
o,Fässler Andreas **,**,8.50,Coray Beda *,2
+,Scheiwiller Tobias,Tobias,10.00,Coray Beda *,3
o,Krähenbühl Tobias **,**,8.50,Coray Beda *,4
+,Straub Robin *,*,9.75,Coray Beda *,5
+,Schiess Christian,Christian,9.75,Coray Beda *,6
,25.10.2018 11:23,11:23,Seite 1/,Coray Beda *,7
o,Fässler Andreas **,**,8.50,Oertig Dominik *,1
+,Schönenberger Björn,Björn,9.75,Oertig Dominik *,2
+,Hengartner Ivo,Ivo,10.00,Oertig Dominik *,3
+,Brühlmann Martin *,*,9.75,Oertig Dominik *,4
+,Battaglia Ursin **,**,9.75,Oertig Dominik *,5
o,Schneider Mario **,**,8.50,Oertig Dominik *,6
-,Keller Lukas,Lukas,8.75,Raymann David,1
+,Schegg Daniel (2000),(2000),9.75,Raymann David,2
+,Gschwend Walter *,*,10.00,Raymann David,3
o,Schläpfer Markus **,**,8.75,Raymann David,4
+,Schegg Michael,Michael,10.00,Raymann David,5
-,Scheiwiller Tobias,Tobias,9.00,Raymann David,6
-,Knechtle Martin **,**,8.75,Peng Mike ***,1
+,Kamer Hanspeter *,*,10.00,Peng Mike ***,2
+,Bühler Ernst **,**,10.00,Peng Mike ***,3
o,Forrer Arnold ***,***,8.50,Peng Mike ***,4
+,Zbinden Marc *,*,10.00,Peng Mike ***,5
-,Oertig Adrian **,**,8.75,Peng Mike ***,6
-,Reber Marcel *,*,8.75,Scherer Christian *,1
+,Stauﬀacher Roman (2000),(2000),10.00,Scherer Christian *,2
+,Pﬂeghart Remo,Remo,10.00,Scherer Christian *,3
o,Notz Beni ***,***,8.50,Scherer Christian *,4
-,Jörger Marc,Marc,9.00,Scherer Christian *,5
+,Marty Jaime (2000),(2000),9.75,Scherer Christian *,6
-,Schläpfer Matthias *,*,8.75,Baumann Rico *,1
-,Sprecher Sandro *,*,9.00,Baumann Rico *,2
+,Bernold Michael (1999),(1999),9.75,Baumann Rico *,3
+,Koch Reto,Reto,9.75,Baumann Rico *,4
+,Ochsner Reto (2000),(2000),10.00,Baumann Rico *,5
o,Zwyssig Raphael ***,***,8.50,Baumann Rico *,6
-,Streuli Martin *,*,8.75,Näf Pius *,1
+,Scherrer Willi,Willi,9.75,Näf Pius *,2
-,Giger Urs *,*,9.00,Näf Pius *,3
o,Hochholdinger Roman **,**,8.50,Näf Pius *,4
+,Gerig Marcel,Marcel,9.75,Näf Pius *,5
+,Nigg Jakob (1999),(1999),10.00,Näf Pius *,6
o,Schneider Mario **,**,8.50,Vestner Roman *,1
+,Schlegel Beni (1999),(1999),9.75,Vestner Roman *,2
+,Weber Erwin (2000),(2000),10.00,Vestner Roman *,3
-,Krähenbühl Lukas *,*,9.00,Vestner Roman *,4
+,Pﬂeghart Remo,Remo,9.75,Vestner Roman *,5
-,Good Marco *,*,8.75,Vestner Roman *,6
+,Fuster Sepp,Sepp,10.00,Schmucki Ivo,1
+,Ammann Rico *,*,10.00,Schmucki Ivo,2
o,Brühlmann Martin *,*,8.50,Schmucki Ivo,3
+,Räbsamen Marcel (2000),(2000),9.75,Schmucki Ivo,4
o,Hersche Martin **,**,8.50,Schmucki Ivo,5
-,Wicki Cédric,Cédric,9.00,Schmucki Ivo,6
+,Hobi Ignaz,Ignaz,9.75,Scheiwiller Tobias,1
+,Straub Robin *,*,9.75,Scheiwiller Tobias,2
o,Coray Beda *,*,8.50,Scheiwiller Tobias,3
-,Schlegel Sämi (2000),(2000),9.00,Scheiwiller Tobias,4
+,Baumann Simon,Simon,9.75,Scheiwiller Tobias,5
-,Raymann David,David,8.75,Scheiwiller Tobias,6
-,Straub Robin *,*,8.75,Bleiker Reto *,1
+,Ott Damian (2000),(2000),10.00,Bleiker Reto *,2
-,Fontana Michael,Michael,8.75,Bleiker Reto *,3
+,Schläpfer Matthias *,*,10.00,Bleiker Reto *,4
-,Bühler Hannes *,*,8.75,Bleiker Reto *,5
+,Büsser Remo,Remo,10.00,Bleiker Reto *,6
o,Giger Urs *,*,8.75,Bernold Edi **,1
-,Schwyn Adrian,Adrian,9.00,Bernold Edi **,2
+,Thoma Nils (1999),(1999),9.75,Bernold Edi **,3
+,Keller Dominic,Dominic,9.75,Bernold Edi **,4
+,Hersche Daniel,Daniel,9.75,Bernold Edi **,5
-,Zbinden Marc *,*,9.00,Bernold Edi **,6
-,Scherer Christian *,*,8.75,Reber Marcel *,1
+,Rütsche Werner,Werner,10.00,Reber Marcel *,2
+,Peterer Ivan **,**,10.00,Reber Marcel *,3
o,Rhyner Michael **,**,8.50,Reber Marcel *,4
-,Vogel Beat *,*,8.75,Reber Marcel *,5
+,Bärtsch Fabian (2000),(2000),10.00,Reber Marcel *,6
+,Oertig Adrian **,**,9.75,Notz Beni ***,1
-,Giger Urs *,*,8.75,Notz Beni ***,2
-,Orlik Curdin **,**,8.75,Notz Beni ***,3
+,Scherer Christian *,*,10.00,Notz Beni ***,4
-,Fässler Andreas **,**,8.75,Notz Beni ***,5
+,Hämmerli Gian-Franco *,*,9.75,Notz Beni ***,6
+,Marty Jaime (2000),(2000),10.00,Fontana Michael,1
-,Streuli Martin *,*,8.75,Fontana Michael,2
-,Bleiker Reto *,*,8.75,Fontana Michael,3
o,Roth Martin *,*,8.50,Fontana Michael,4
+,Schönenberger Björn,Björn,10.00,Fontana Michael,5
+,Scherrer Willi,Willi,9.75,Fontana Michael,6
+,Litscher Manuel *,*,10.00,Sprecher Sandro *,1
-,Baumann Rico *,*,9.00,Sprecher Sandro *,2
-,Knechtle Martin **,**,8.75,Sprecher Sandro *,3
+,Rütsche Stefan *,*,9.75,Sprecher Sandro *,4
o,Good Marco *,*,8.50,Sprecher Sandro *,5
+,Breitenmoser Simon,Simon,9.75,Sprecher Sandro *,6
o,Koller Fabian,Fabian,8.50,Breitenmoser Manuel,1
+,Roth Sämi (2000),(2000),9.75,Breitenmoser Manuel,2
+,Wildhaber Jannik (1999),(1999),10.00,Breitenmoser Manuel,3
o,Bühler Hannes *,*,8.50,Breitenmoser Manuel,4
+,Schwyn Patrick (1999),(1999),10.00,Breitenmoser Manuel,5
-,Krähenbühl Lukas *,*,9.00,Breitenmoser Manuel,6
+,Vogel Beat *,*,10.00,Zbinden Marc *,1
o,Orlik Armon **,**,8.75,Zbinden Marc *,2
+,Roth Martin *,*,9.75,Zbinden Marc *,3
+,Giger Urs *,*,9.75,Zbinden Marc *,4
o,Peng Mike ***,***,8.50,Zbinden Marc *,5
-,Bernold Edi **,**,9.00,Zbinden Marc *,6
+,Schlegel Sämi (2000),(2000),9.75,Schwyn Adrian,1
-,Bernold Edi **,**,8.75,Schwyn Adrian,2
-,Lieberherr Michael (1999),(1999),8.75,Schwyn Adrian,3
o,Wild Thomas,Thomas,8.75,Schwyn Adrian,4
+,Ulmann Fabian (1999),(1999),9.75,Schwyn Adrian,5
+,Arnold Christian,Christian,9.75,Schwyn Adrian,6
©,2018 Eidgenössischer Schwingerverba,Schwingerverba,nd,Schwyn Adrian,7
+,Bernold Edi **,**,10.00,Giger Urs *,1
-,Notz Beni ***,***,8.75,Giger Urs *,2
-,Näf Pius *,*,9.00,Giger Urs *,3
o,Zbinden Marc *,*,8.50,Giger Urs *,4
+,Nigg Jakob (1999),(1999),10.00,Giger Urs *,5
+,Ott Damian (2000),(2000),10.00,Giger Urs *,6
