result,name,level,points,placed_fighter,fight_round
+,Stucki Christian ***,***,9.75,Giger Samuel ***,1
+,Ramseier Fritz **,**,9.75,Giger Samuel ***,2
+,Staudenmann Fabian ***,***,9.75,Giger Samuel ***,3
+,von Weissenﬂuh Kilian ***,***,9.75,Giger Samuel ***,4
+,Kramer Lario ***,***,9.75,Giger Samuel ***,5
+,Wiget Michael ***,***,10.00,Giger Samuel ***,6
o,Leuppi Samir ***,***,8.50,Wiget Michael ***,1
+,Rüegg Fabian *,*,10.00,Wiget Michael ***,2
+,Collaud Romain **,**,9.75,Wiget Michael ***,3
+,Orlik Armon ***,***,10.00,Wiget Michael ***,4
+,Ott Damian **,**,10.00,Wiget Michael ***,5
o,Giger Samuel ***,***,8.75,Wiget Michael ***,6
+,Wiget Michael ***,***,10.00,Leuppi Samir ***,1
-,Gnägi Florian ***,***,8.75,Leuppi Samir ***,2
+,Pianta Christian *,*,10.00,Leuppi Samir ***,3
o,Stucki Christian ***,***,8.50,Leuppi Samir ***,4
+,Kramer Dorian **,**,10.00,Leuppi Samir ***,5
+,Inniger Thomas ***,***,9.75,Leuppi Samir ***,6
-,Orlik Armon ***,***,9.00,von Weissenﬂuh Kilian ***,1
+,Leuppi Karim *,*,9.75,von Weissenﬂuh Kilian ***,2
+,Schläpfer Markus **,**,9.75,von Weissenﬂuh Kilian ***,3
o,Giger Samuel ***,***,8.50,von Weissenﬂuh Kilian ***,4
+,Dumelin David **,**,9.75,von Weissenﬂuh Kilian ***,5
+,Bollhalder Manuel *,*,10.00,von Weissenﬂuh Kilian ***,6
+,Vollenweider Jeremy **,**,9.75,Roschi Ruedi **,1
o,Schneider Domenic ***,***,8.50,Roschi Ruedi **,2
+,Rotach Lars *,*,9.75,Roschi Ruedi **,3
+,Notz Beni ***,***,10.00,Roschi Ruedi **,4
+,Schneider Mario **,**,9.75,Roschi Ruedi **,5
-,Gapany Benjamin ***,***,8.75,Roschi Ruedi **,6
-,von Weissenﬂuh Kilian ***,***,9.00,Orlik Armon ***,1
+,Gottofrey Marc **,**,10.00,Orlik Armon ***,2
+,Duplan Steve ***,***,10.00,Orlik Armon ***,3
o,Wiget Michael ***,***,8.50,Orlik Armon ***,4
+,Ramseier Fritz **,**,9.75,Orlik Armon ***,5
-,Burger Matthieu **,**,9.00,Orlik Armon ***,6
-,Poltera Andrin *,*,9.00,Gasser Dominik *,1
+,Schlegel Werner **,**,10.00,Gasser Dominik *,2
+,Funk Nicola *,*,10.00,Gasser Dominik *,3
o,Schneider Domenic ***,***,8.50,Gasser Dominik *,4
-,Gmür Pirmin **,**,8.75,Gasser Dominik *,5
+,Ott Damian **,**,9.75,Gasser Dominik *,6
o,Staudenmann Fabian ***,***,8.75,Schlegel Werner **,1
o,Gasser Dominik *,*,8.75,Schlegel Werner **,2
+,Iseli Marco **,**,10.00,Schlegel Werner **,3
+,Hofer Sven **,**,9.75,Schlegel Werner **,4
o,Walther Adrian **,**,8.50,Schlegel Werner **,5
+,Biäsch Christian *,*,10.00,Schlegel Werner **,6
+,Schlegel Werner **,**,9.75,Staudenmann Fabian ***,1
+,Biäsch Christian *,*,10.00,Staudenmann Fabian ***,2
o,Giger Samuel ***,***,8.50,Staudenmann Fabian ***,3
+,Bollhalder Manuel *,*,10.00,Staudenmann Fabian ***,4
-,Schneider Domenic ***,***,9.00,Staudenmann Fabian ***,5
+,Duplan Steve ***,***,10.00,Staudenmann Fabian ***,6
o,Giger Samuel ***,***,8.50,Stucki Christian ***,1
+,Wettstein Daniel *,*,10.00,Stucki Christian ***,2
+,Rychen Roger ***,***,9.75,Stucki Christian ***,3
+,Leuppi Samir ***,***,10.00,Stucki Christian ***,4
-,Gapany Benjamin ***,***,8.75,Stucki Christian ***,5
+,Gottofrey Marc **,**,10.00,Stucki Christian ***,6
-,Ott Damian **,**,8.75,Kramer Lario ***,1
+,Poltera Andrin *,*,10.00,Kramer Lario ***,2
+,Schneider Domenic ***,***,9.75,Kramer Lario ***,3
+,Rüegg Fabian *,*,10.00,Kramer Lario ***,4
o,Giger Samuel ***,***,8.50,Kramer Lario ***,5
+,Iseli Marco **,**,10.00,Kramer Lario ***,6
o,Schneider Domenic ***,***,8.75,Aeschbacher Matthias ***,1
+,Räbsamen Marcel *,*,9.75,Aeschbacher Matthias ***,2
+,Gmür Pirmin **,**,10.00,Aeschbacher Matthias ***,3
o,Ott Damian **,**,8.50,Aeschbacher Matthias ***,4
+,Schlegel Sandro **,**,10.00,Aeschbacher Matthias ***,5
+,Collaud Romain **,**,9.75,Aeschbacher Matthias ***,6
+,Notz Beni ***,***,10.00,Gapany Benjamin ***,1
-,Burkhalter Stefan ***,***,8.75,Gapany Benjamin ***,2
+,Riget Florian *,*,10.00,Gapany Benjamin ***,3
+,Räbsamen Marcel *,*,10.00,Gapany Benjamin ***,4
-,Stucki Christian ***,***,8.75,Gapany Benjamin ***,5
-,Roschi Ruedi **,**,8.75,Gapany Benjamin ***,6
+,Schneider Mario **,**,9.75,Gnägi Florian ***,1
-,Leuppi Samir ***,***,8.75,Gnägi Florian ***,2
+,Giger Urs *,*,9.75,Gnägi Florian ***,3
-,Dändliker Shane **,**,8.75,Gnägi Florian ***,4
