result,name,level,points,placed_fighter,fight_round
-,Bösch Daniel ***,***,8.75,Zwyssig Raphael ***,1
+,Koller Martin *,*,10.00,Zwyssig Raphael ***,2
+,Jud Pirmin *,*,10.00,Zwyssig Raphael ***,3
+,Bäbler Sandro **,**,10.00,Zwyssig Raphael ***,4
+,Coray Beda *,*,10.00,Zwyssig Raphael ***,5
+,Forrer Arnold ***,***,10.00,Zwyssig Raphael ***,6
-,Bernold Christian *,*,9.00,Signer Emil **,1
+,Pﬁﬀner Ivo,Ivo,10.00,Signer Emil **,2
+,Koller Fabian,Fabian,9.75,Signer Emil **,3
-,Burkhalter Stefan ***,***,8.75,Signer Emil **,4
+,Ott Dominik,Dominik,9.75,Signer Emil **,5
+,Hari Michi,Michi,10.00,Signer Emil **,6
+,Bühler Ernst **,**,9.75,Hersche Martin **,1
+,Bäbler Sandro **,**,10.00,Hersche Martin **,2
-,Kohler Fredi **,**,9.00,Hersche Martin **,3
+,Näf Willi *,*,9.75,Hersche Martin **,4
+,Vollenweider Jeremy (1998) *,*,9.75,Hersche Martin **,5
-,Burkhalter Stefan ***,***,8.75,Hersche Martin **,6
+,Knechtle Martin **,**,9.75,Schläpfer Markus **,1
-,Rhyner Michael **,**,8.75,Schläpfer Markus **,2
+,Keller Dominic,Dominic,10.00,Schläpfer Markus **,3
+,Rütsche Stefan *,*,10.00,Schläpfer Markus **,4
o,Kid Simon **,**,8.50,Schläpfer Markus **,5
+,Frauchiger Remo,Remo,10.00,Schläpfer Markus **,6
o,Schneider Domenic **,**,8.50,Kuster Marcel **,1
+,Rütsche Werner,Werner,10.00,Kuster Marcel **,2
+,Läderach Pascal (1999),(1999),10.00,Kuster Marcel **,3
o,Forrer Arnold ***,***,8.50,Kuster Marcel **,4
+,Gartmann Mauro,Mauro,10.00,Kuster Marcel **,5
+,Scherer Christian *,*,10.00,Kuster Marcel **,6
+,Schweizer Christof *,*,9.75,Kid Simon **,1
o,Burkhalter Stefan ***,***,8.50,Kid Simon **,2
+,Frei Hanspeter (1999),(1999),10.00,Kid Simon **,3
+,Vestner Bruno *,*,9.75,Kid Simon **,4
+,Schläpfer Markus **,**,10.00,Kid Simon **,5
-,Brühlmann Martin *,*,8.75,Kid Simon **,6
o,Koller Martin *,*,8.50,Dörig Erich,1
+,Buﬀ Alwin,Alwin,10.00,Dörig Erich,2
+,Fäh Tobias,Tobias,9.75,Dörig Erich,3
o,Scherer Christian *,*,8.50,Dörig Erich,4
+,Fässler Patrick,Patrick,10.00,Dörig Erich,5
+,Näf Willi *,*,9.75,Oertle Daniel,1
+,Wolfer Lukas,Lukas,9.75,Oertle Daniel,2
o,Knechtle Martin **,**,8.50,Oertle Daniel,3
+,Pﬁﬀner Ivo,Ivo,10.00,Oertle Daniel,4
+,Schlumpf Dominik *,*,9.75,Oertle Daniel,5
o,Schmid Patrick (1997),(1997),8.75,Oertle Daniel,6
+,Schmid Dominik **,**,9.75,Bäbler Sandro **,1
o,Hersche Martin **,**,8.50,Bäbler Sandro **,2
+,Fuster Sepp (1997),(1997),10.00,Bäbler Sandro **,3
o,Zwyssig Raphael ***,***,8.50,Bäbler Sandro **,4
+,Bucher Roland,Roland,10.00,Bäbler Sandro **,5
+,Battaglia Ursin **,**,9.75,Bäbler Sandro **,6
o,Rhyner Michael **,**,8.50,Giger Samuel (1998) **,1
+,Candrian Gian-Luca (1998),(1998),10.00,Giger Samuel (1998) **,2
+,Oertig Dominik *,*,9.75,Giger Samuel (1998) **,3
+,Kohler Fredi **,**,9.75,Giger Samuel (1998) **,4
+,Fejzaj Naim *,*,10.00,Giger Samuel (1998) **,5
+,Manser Bruno *,*,9.75,Giger Samuel (1998) **,6
-,Notz Armin *,*,9.00,Schmid Patrick (1997),1
+,Rüegger Remo (1999),(1999),10.00,Schmid Patrick (1997),2
-,Elmer Adrian,Adrian,8.75,Schmid Patrick (1997),3
+,Städler Dario,Dario,9.75,Schmid Patrick (1997),4
+,Näf Bruno *,*,10.00,Schmid Patrick (1997),5
+,Oertle Daniel,Daniel,9.75,Schmid Patrick (1997),6
+,Näf Bruno *,*,9.75,Giger Urs *,1
+,Oertig Simon,Simon,9.75,Giger Urs *,2
-,Bühler Ernst **,**,9.00,Giger Urs *,3
+,Biäsch Christian,Christian,9.75,Giger Urs *,4
+,Reber Marcel *,*,9.75,Giger Urs *,5
-,Oertig Dominik *,*,9.00,Giger Urs *,6
+,Krähenbühl Tobias **,**,9.75,Kohler Fredi **,1
+,Roth Martin *,*,10.00,Kohler Fredi **,2
-,Hersche Martin **,**,9.00,Kohler Fredi **,3
o,Giger Samuel (1998) **,**,8.50,Kohler Fredi **,4
+,Fäh Tobias,Tobias,10.00,Kohler Fredi **,5
+,Schläpfer Matthias *,*,9.75,Kohler Fredi **,6
o,Oertig Dominik *,*,8.50,Kammermann Thomas *,1
+,Meier Walter (1998),(1998),10.00,Kammermann Thomas *,2
+,Raschle Simon (1999),(1999),10.00,Kammermann Thomas *,3
o,Bösch Daniel ***,***,8.50,Kammermann Thomas *,4
+,Speck Christof (1999),(1999),10.00,Kammermann Thomas *,5
+,Wittenwiler Roman (1998),(1998),10.00,Kammermann Thomas *,6
o,Odermatt Martin *,*,8.50,Vogel Beat *,1
o,Hofstetter Manuel *,*,8.50,Vogel Beat *,2
+,von Allmen Michael,Michael,10.00,Vogel Beat *,3
+,Arnold Christian,Christian,10.00,Vogel Beat *,4
+,Manser Mathias,Mathias,9.75,Vogel Beat *,5
+,Schmid Dominik **,**,10.00,Vogel Beat *,6
-,Vestner Bruno *,*,8.75,Vollenweider Jeremy (1998) *,1
+,Raschle Simon (1999),(1999),9.75,Vollenweider Jeremy (1998) *,2
+,Inauen Roman,Roman,9.75,Vollenweider Jeremy (1998) *,3
+,Bernold Michael (1999),(1999),9.75,Vollenweider Jeremy (1998) *,4
o,Hersche Martin **,**,8.50,Vollenweider Jeremy (1998) *,5
+,Kammermann Dominik,Dominik,10.00,Vollenweider Jeremy (1998) *,6
+,Stahel Felix *,*,10.00,Hofstetter Manuel *,1
+,Vogel Beat *,*,10.00,Hofstetter Manuel *,2
o,Rhyner Michael **,**,8.50,Hofstetter Manuel *,3
+,Candrian Gian-Luca (1998),(1998),9.75,Hofstetter Manuel *,4
o,Bösch Daniel ***,***,8.50,Hofstetter Manuel *,5
+,Biäsch Christian,Christian,9.75,Hofstetter Manuel *,6
-,Forrer Arnold ***,***,8.75,Burkhalter Stefan ***,1
+,Kid Simon **,**,10.00,Burkhalter Stefan ***,2
+,Reber Marcel *,*,10.00,Burkhalter Stefan ***,3
-,Signer Emil **,**,9.00,Burkhalter Stefan ***,4
+,Vollmeier Sandro,Sandro,10.00,Burkhalter Stefan ***,5
-,Hersche Martin **,**,8.75,Burkhalter Stefan ***,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Burkhalter Stefan ***,7
-,Burkhalter Stefan ***,***,9.00,Forrer Arnold ***,1
+,Fejzaj Naim *,*,10.00,Forrer Arnold ***,2
+,Fässler Andreas **,**,10.00,Forrer Arnold ***,3
+,Kuster Marcel **,**,9.75,Forrer Arnold ***,4
+,Schneider Domenic **,**,9.75,Forrer Arnold ***,5
o,Zwyssig Raphael ***,***,8.75,Forrer Arnold ***,6
-,Zwyssig Raphael ***,***,8.75,Bösch Daniel ***,1
-,Schneider Domenic **,**,8.75,Bösch Daniel ***,2
+,Bucher Roland,Roland,10.00,Bösch Daniel ***,3
+,Kammermann Thomas *,*,9.75,Bösch Daniel ***,4
+,Hofstetter Manuel *,*,10.00,Bösch Daniel ***,5
+,Riget Ivan *,*,10.00,Bösch Daniel ***,6
+,Kuster Marcel **,**,10.00,Schneider Domenic **,1
-,Bösch Daniel ***,***,8.75,Schneider Domenic **,2
+,Koch Reto,Reto,9.75,Schneider Domenic **,3
+,Manser Bruno *,*,10.00,Schneider Domenic **,4
o,Forrer Arnold ***,***,8.75,Schneider Domenic **,5
+,Bernold Christian *,*,9.75,Schneider Domenic **,6
+,Battaglia Ursin **,**,10.00,Fässler Andreas **,1
+,Odermatt Martin *,*,10.00,Fässler Andreas **,2
o,Forrer Arnold ***,***,8.50,Fässler Andreas **,3
+,Frauchiger Remo,Remo,10.00,Fässler Andreas **,4
+,Rhyner Michael **,**,9.75,Fässler Andreas **,5
-,Bühler Ernst **,**,8.75,Fässler Andreas **,6
+,Bäbler Dominik *,*,9.75,Roth Martin *,1
o,Kohler Fredi **,**,8.50,Roth Martin *,2
+,Städler Dario,Dario,9.75,Roth Martin *,3
+,Keller Dominic,Dominic,10.00,Roth Martin *,4
+,Koller Fabian,Fabian,10.00,Roth Martin *,5
-,Jud Pirmin *,*,8.75,Roth Martin *,6
+,Scherer Christian *,*,10.00,Fejzaj Naim *,1
o,Forrer Arnold ***,***,8.50,Fejzaj Naim *,2
+,Biäsch Christian,Christian,10.00,Fejzaj Naim *,3
+,Oertig Simon,Simon,9.75,Fejzaj Naim *,4
o,Giger Samuel (1998) **,**,8.50,Fejzaj Naim *,5
+,Wolfer Lukas,Lukas,10.00,Fejzaj Naim *,6
+,Giger Samuel (1998) **,**,9.75,Rhyner Michael **,1
-,Schläpfer Markus **,**,8.75,Rhyner Michael **,2
+,Hofstetter Manuel *,*,9.75,Rhyner Michael **,3
+,Schläpfer Matthias *,*,10.00,Rhyner Michael **,4
o,Fässler Andreas **,**,8.50,Rhyner Michael **,5
+,Schneider Mario **,**,9.75,Rhyner Michael **,6
o,Riget Ivan *,*,8.50,Coray Beda *,1
+,Sisombun Fin (1997),(1997),10.00,Coray Beda *,2
+,Mösli Reto,Reto,9.75,Coray Beda *,3
+,Inauen Aurel,Aurel,9.75,Coray Beda *,4
o,Zwyssig Raphael ***,***,8.75,Coray Beda *,5
+,Vestner Bruno *,*,9.75,Coray Beda *,6
+,Oppliger Matthias (1999),(1999),10.00,Oettli Marco (1997),1
o,Bernold Christian *,*,8.75,Oettli Marco (1997),2
-,Wey Nicola *,*,9.00,Oettli Marco (1997),3
+,Odermatt Martin *,*,10.00,Oettli Marco (1997),4
-,Eugster Ruedi **,**,9.00,Oettli Marco (1997),5
+,Koch Reto,Reto,9.75,Oettli Marco (1997),6
,06.01.2022 09:47,09:47,Seite 1/,Oettli Marco (1997),7
o,Kohler Fredi **,**,8.50,Krähenbühl Tobias **,1
-,Schläpfer Matthias *,*,9.00,Krähenbühl Tobias **,2
+,Raschle Adrian,Adrian,10.00,Krähenbühl Tobias **,3
-,Elmer Daniel *,*,9.00,Krähenbühl Tobias **,4
+,Baumann Rico *,*,10.00,Krähenbühl Tobias **,5
+,Rütsche Stefan *,*,10.00,Krähenbühl Tobias **,6
+,Flütsch Marco (1999),(1999),9.75,Koller Fabian,1
+,Preisig Manuel (1998),(1998),10.00,Koller Fabian,2
o,Signer Emil **,**,8.50,Koller Fabian,3
+,Inauen Andreas *,*,9.75,Koller Fabian,4
o,Roth Martin *,*,8.50,Koller Fabian,5
+,Reber Marcel *,*,9.75,Koller Fabian,6
+,Coray Beda *,*,10.00,Riget Ivan *,1
-,Eugster Ruedi **,**,8.75,Riget Ivan *,2
-,Bernold Christian *,*,8.75,Riget Ivan *,3
+,Dobler Mathias (1997),(1997),10.00,Riget Ivan *,4
+,Koch Reto,Reto,10.00,Riget Ivan *,5
o,Bösch Daniel ***,***,8.50,Riget Ivan *,6
-,Eugster Ruedi **,**,8.75,Schneider Mario **,1
o,Oertig Dominik *,*,8.75,Schneider Mario **,2
+,Fässler Patrick,Patrick,10.00,Schneider Mario **,3
+,Rütsche Werner,Werner,10.00,Schneider Mario **,4
+,Hersche Daniel,Daniel,10.00,Schneider Mario **,5
o,Rhyner Michael **,**,8.50,Schneider Mario **,6
-,Signer Emil **,**,9.00,Bernold Christian *,1
+,Oettli Marco (1997),(1997),10.00,Bernold Christian *,2
-,Riget Ivan *,*,8.75,Bernold Christian *,3
+,Koch Thomas (1997),(1997),9.75,Bernold Christian *,4
+,Koller Martin *,*,9.75,Bernold Christian *,5
o,Schneider Domenic **,**,8.50,Bernold Christian *,6
+,Giger Markus,Markus,10.00,Hari Michi,1
o,Vestner Bruno *,*,8.50,Hari Michi,2
+,Kammermann Dominik,Dominik,10.00,Hari Michi,3
-,Scherer Christian *,*,8.75,Hari Michi,4
+,Baldinger Michael (1997),(1997),10.00,Hari Michi,5
o,Signer Emil **,**,8.50,Hari Michi,6
o,Kid Simon **,**,8.50,Schweizer Christof *,1
+,Bernold Michael (1999),(1999),9.75,Schweizer Christof *,2
+,Harder Benj,Benj,10.00,Schweizer Christof *,3
o,Eugster Ruedi **,**,8.50,Schweizer Christof *,4
+,Raschle Adrian,Adrian,9.75,Schweizer Christof *,5
-,Knechtle Martin **,**,9.00,Schweizer Christof *,6
-,Baumann Rico *,*,8.75,Manser Bruno *,1
+,Fontana Michael,Michael,9.75,Manser Bruno *,2
+,Wolfer Lukas,Lukas,10.00,Manser Bruno *,3
o,Schneider Domenic **,**,8.50,Manser Bruno *,4
+,Flütsch Marco (1999),(1999),10.00,Manser Bruno *,5
o,Giger Samuel (1998) **,**,8.50,Manser Bruno *,6
+,Raschle Adrian,Adrian,10.00,Candrian Gian-Luca (1998),1
o,Giger Samuel (1998) **,**,8.50,Candrian Gian-Luca (1998),2
+,Inauen Marco (1999),(1999),10.00,Candrian Gian-Luca (1998),3
o,Hofstetter Manuel *,*,8.50,Candrian Gian-Luca (1998),4
o,Vestner Bruno *,*,8.50,Candrian Gian-Luca (1998),5
+,Rütsche Werner,Werner,10.00,Candrian Gian-Luca (1998),6
o,Hersche Martin **,**,8.75,Bühler Ernst **,1
+,Schlumpf Dominik *,*,10.00,Bühler Ernst **,2
-,Giger Urs *,*,9.00,Bühler Ernst **,3
+,Preisig Manuel (1998),(1998),10.00,Bühler Ernst **,4
+,Bernold Michael (1999),(1999),10.00,Bühler Ernst **,5
-,Fässler Andreas **,**,8.75,Bühler Ernst **,6
+,Streule Marco,Marco,9.75,Keller Dominic,1
