result,name,level,points,placed_fighter,fight_round
+,Cropt Harald **,**,10.00,Stucki Christian ***,1
-,Bösch Daniel ***,***,8.75,Stucki Christian ***,2
+,Brodard Simon **,**,10.00,Stucki Christian ***,3
+,Gisler Bruno ***,***,10.00,Stucki Christian ***,4
+,Haenni Stéphane **,**,10.00,Stucki Christian ***,5
+,Moser Steven **,**,10.00,Stucki Christian ***,6
+,Piemontesi Pascal **,**,9.75,Bösch Daniel ***,1
-,Stucki Christian ***,***,8.75,Bösch Daniel ***,2
+,Borcard Johann **,**,9.75,Bösch Daniel ***,3
+,Mauron Olivier *,*,10.00,Bösch Daniel ***,4
-,Gnägi Florian ***,***,8.75,Bösch Daniel ***,5
+,Berset Frédéric **,**,10.00,Bösch Daniel ***,6
-,Mosimann Vincent *,*,9.00,Dousse Michel *,1
+,Maridor Loic,Loic,9.75,Dousse Michel *,2
o,Glaus Martin ***,***,8.50,Dousse Michel *,3
+,Taillard Virgile (1998),(1998),9.75,Dousse Michel *,4
+,Lerch Jimmy *,*,9.75,Dousse Michel *,5
+,Dind Samuel **,**,10.00,Dousse Michel *,6
+,Dind Samuel **,**,10.00,Gisler Bruno ***,1
+,Glauser Thomas **,**,10.00,Gisler Bruno ***,2
-,Gnägi Florian ***,***,8.75,Gisler Bruno ***,3
o,Stucki Christian ***,***,8.50,Gisler Bruno ***,4
+,Guisolan Marc **,**,9.75,Gisler Bruno ***,5
+,Emonet Frédéric *,*,9.75,Gisler Bruno ***,6
+,Parvex Yannick,Yannick,9.75,Emonet Fabien,1
o,Giroud Jonathan **,**,8.50,Emonet Fabien,2
+,Normand Jérémy,Jérémy,10.00,Emonet Fabien,3
o,Dind Samuel **,**,8.50,Emonet Fabien,4
+,Golliard Steve,Steve,10.00,Emonet Fabien,5
+,Overney Olivier *,*,10.00,Emonet Fabien,6
+,Burgy Frank,Frank,9.75,Schöpfer Dio,1
+,Heiniger Mickaël,Mickaël,10.00,Schöpfer Dio,2
o,Cardinaux Victor *,*,8.50,Schöpfer Dio,3
o,Pouye Diey *,*,8.50,Schöpfer Dio,4
+,Torche Bastian,Bastian,10.00,Schöpfer Dio,5
+,Zimmermann Mario *,*,10.00,Schöpfer Dio,6
o,Steinauer Adrian **,**,8.50,Guisolan Marc **,1
+,Hayoz Paul (1998) *,*,10.00,Guisolan Marc **,2
+,Pouye Diey *,*,9.75,Guisolan Marc **,3
+,Derron Cédric *,*,9.75,Guisolan Marc **,4
o,Gisler Bruno ***,***,8.50,Guisolan Marc **,5
+,Hayoz Quentin,Quentin,10.00,Guisolan Marc **,6
+,Glaus Martin ***,***,10.00,Moser Steven **,1
+,Emonet Frédéric *,*,10.00,Moser Steven **,2
-,Suppiger Werner **,**,9.00,Moser Steven **,3
+,Schwander Severin *,*,9.75,Moser Steven **,4
+,Roch Vincent *,*,9.75,Moser Steven **,5
o,Stucki Christian ***,***,8.75,Moser Steven **,6
o,Bösch Daniel ***,***,8.50,Piemontesi Pascal **,1
+,Gassmann Simon *,*,9.75,Piemontesi Pascal **,2
+,Berset Cyril *,*,10.00,Piemontesi Pascal **,3
-,Thürig Mario ***,***,8.75,Piemontesi Pascal **,4
+,Riedo Fredy,Fredy,10.00,Piemontesi Pascal **,5
+,Mauron Olivier *,*,10.00,Piemontesi Pascal **,6
o,Remy Guillaume **,**,8.50,Droxler Jonathan *,1
+,Barras André *,*,9.75,Droxler Jonathan *,2
+,Niederberger Nicola (2000),(2000),10.00,Droxler Jonathan *,3
-,Steinauer Adrian **,**,8.75,Droxler Jonathan *,4
+,Loup Alexandre,Alexandre,10.00,Droxler Jonathan *,5
+,Ducry Antoine *,*,9.75,Droxler Jonathan *,6
o,Moser Steven **,**,8.50,Glaus Martin ***,1
+,Remy Guillaume **,**,10.00,Glaus Martin ***,2
+,Dousse Michel *,*,9.75,Glaus Martin ***,3
+,Gottofrey Marc **,**,10.00,Glaus Martin ***,4
+,Kramer Lario (1998) *,*,9.75,Glaus Martin ***,5
-,Suppiger Werner **,**,8.75,Glaus Martin ***,6
+,Droxler Jonathan *,*,10.00,Remy Guillaume **,1
o,Glaus Martin ***,***,8.50,Remy Guillaume **,2
+,Zosso Fabian (1998),(1998),10.00,Remy Guillaume **,3
o,Kramer Lario (1998) *,*,8.50,Remy Guillaume **,4
+,Loup Grégoire (2000),(2000),10.00,Remy Guillaume **,5
+,Gottofrey Marc **,**,9.75,Remy Guillaume **,6
+,Gapany Benjamin **,**,9.75,Thürig Mario ***,1
o,Suppiger Werner **,**,8.50,Thürig Mario ***,2
+,Brodard Augustin **,**,9.75,Thürig Mario ***,3
-,Piemontesi Pascal **,**,8.75,Thürig Mario ***,4
+,Derron Cédric *,*,9.75,Thürig Mario ***,5
+,Berset Julien *,*,10.00,Thürig Mario ***,6
+,Lerch Jimmy *,*,9.75,Kramer Lario (1998) *,1
o,Gapany Benjamin **,**,8.50,Kramer Lario (1998) *,2
+,Golliard Steve,Steve,10.00,Kramer Lario (1998) *,3
+,Remy Guillaume **,**,10.00,Kramer Lario (1998) *,4
o,Glaus Martin ***,***,8.50,Kramer Lario (1998) *,5
+,Schwander Severin *,*,9.75,Kramer Lario (1998) *,6
