result,name,level,points,placed_fighter,fight_round
-,Büsser Andy ***,***,8.75,Giger Samuel (1998) **,1
+,Manser Bruno *,*,9.75,Giger Samuel (1998) **,2
+,Odermatt Christoph *,*,10.00,Giger Samuel (1998) **,3
+,Ott Dominik,Dominik,10.00,Giger Samuel (1998) **,4
+,Inauen Franz *,*,9.75,Giger Samuel (1998) **,5
+,Notz Beni ***,***,10.00,Giger Samuel (1998) **,6
+,Kuster Marcel **,**,10.00,Burkhalter Stefan ***,1
+,Scherer Christian *,*,10.00,Burkhalter Stefan ***,2
-,Schläpfer Markus **,**,8.75,Burkhalter Stefan ***,3
+,Güntensperger Marcel *,*,10.00,Burkhalter Stefan ***,4
-,Büsser Andy ***,***,8.75,Burkhalter Stefan ***,5
+,Pﬁster Florian,Florian,10.00,Burkhalter Stefan ***,6
-,Steiner Michael **,**,8.75,Knechtle Martin **,1
+,Hersche Daniel,Daniel,9.75,Knechtle Martin **,2
+,Fässler Patrick,Patrick,9.75,Knechtle Martin **,3
-,Notz Hans *,*,8.75,Knechtle Martin **,4
+,Straub Robin *,*,10.00,Knechtle Martin **,5
+,Fejzaj Naim *,*,10.00,Knechtle Martin **,6
+,Koch Reto,Reto,9.75,Pﬁster Florian,1
+,Frauchiger Remo,Remo,10.00,Pﬁster Florian,2
o,Horner Peter **,**,8.75,Pﬁster Florian,3
+,Korrodi Paul *,*,9.75,Pﬁster Florian,4
+,Schläpfer Markus **,**,10.00,Pﬁster Florian,5
o,Burkhalter Stefan ***,***,8.75,Pﬁster Florian,6
-,Ammann Rico *,*,8.75,Schlegel Reto (1997) *,1
+,Kunz Daniel,Daniel,9.75,Schlegel Reto (1997) *,2
+,Koller Fabian,Fabian,9.75,Schlegel Reto (1997) *,3
-,Horner Peter **,**,8.75,Schlegel Reto (1997) *,4
+,Inauen Andreas *,*,9.75,Schlegel Reto (1997) *,5
+,Bühler Ernst **,**,10.00,Schlegel Reto (1997) *,6
+,Schlumpf Dominik *,*,9.75,Straub Robin *,1
+,Burkhard Tobias,Tobias,9.75,Straub Robin *,2
-,Holenstein Christian *,*,8.75,Straub Robin *,3
+,Frei Hanspeter (1999),(1999),10.00,Straub Robin *,4
o,Knechtle Martin **,**,8.50,Straub Robin *,5
+,Bickel Stefan *,*,9.75,Straub Robin *,6
+,Funk Nicola (1999),(1999),9.75,Ott Dominik,1
+,Notz Hans *,*,10.00,Ott Dominik,2
+,Inauen Andreas *,*,9.75,Ott Dominik,3
o,Giger Samuel (1998) **,**,8.50,Ott Dominik,4
+,Burkhard Tobias,Tobias,9.75,Ott Dominik,5
o,Ueltschi Patric,Patric,8.75,Ott Dominik,6
+,Bösch Roman **,**,9.75,Bühler Ernst **,1
+,Kaech Frank,Frank,9.75,Bühler Ernst **,2
+,Braun Mathias,Mathias,9.75,Bühler Ernst **,3
o,Büsser Andy ***,***,8.50,Bühler Ernst **,4
+,Meier Remo **,**,10.00,Bühler Ernst **,5
o,Schlegel Reto (1997) *,*,8.50,Bühler Ernst **,6
o,Scherer Christian *,*,8.50,Hofstetter Manuel *,1
-,Rutz Kaspar,Kaspar,8.75,Hofstetter Manuel *,2
