result,name,level,points,placed_fighter,fight_round
+,Alpiger Nick ***,***,10.00,Giger Samuel ***,1
+,Moser Steven **,**,9.75,Giger Samuel ***,2
+,Wickli Beat **,**,10.00,Giger Samuel ***,3
+,Matthey Mickaël **,**,9.75,Giger Samuel ***,4
+,Rychen Roger ***,***,10.00,Giger Samuel ***,5
+,Bless Michael ***,***,10.00,Giger Samuel ***,6
+,Kropf Marcel **,**,9.75,Bless Michael ***,1
+,Vieira Tiago **,**,10.00,Bless Michael ***,2
-,Schneider Domenic ***,***,9.00,Bless Michael ***,3
+,Kramer Franz *,*,10.00,Bless Michael ***,4
+,Räbmatter Patrick ***,***,10.00,Bless Michael ***,5
o,Giger Samuel ***,***,8.75,Bless Michael ***,6
o,Widmer Tobias **,**,8.50,Hersche Martin ***,1
+,Anderegg David *,*,10.00,Hersche Martin ***,2
+,Leuthard Reto *,*,10.00,Hersche Martin ***,3
+,Burkhalter Stefan ***,***,10.00,Hersche Martin ***,4
+,Kropf Marcel **,**,10.00,Hersche Martin ***,5
o,Erb Roger **,**,8.50,Hersche Martin ***,6
o,Bless Michael ***,***,8.50,Kropf Marcel **,1
+,Battaglia Ursin **,**,10.00,Kropf Marcel **,2
+,Nussbaumer Gabriel,Gabriel,10.00,Kropf Marcel **,3
+,Geisser Lars **,**,10.00,Kropf Marcel **,4
o,Hersche Martin ***,***,8.50,Kropf Marcel **,5
+,Schneider Domenic ***,***,9.75,Kropf Marcel **,6
+,Lisser Beat *,*,10.00,Dousse Michel **,1
+,Gisler Bruno ***,***,9.75,Dousse Michel **,2
o,Krähenbühl Tobias ***,***,8.50,Dousse Michel **,3
+,Gartmann Mauro *,*,9.75,Dousse Michel **,4
+,Kramer Franz *,*,9.75,Dousse Michel **,5
-,Widmer Tobias **,**,8.75,Dousse Michel **,6
+,Schillig Willi **,**,10.00,Gapany Benjamin **,1
-,Widmer Tobias **,**,9.00,Gapany Benjamin **,2
-,Schmid David ***,***,8.75,Gapany Benjamin **,3
+,Scherrer Johann **,**,10.00,Gapany Benjamin **,4
o,Alpiger Nick ***,***,8.50,Gapany Benjamin **,5
+,Vieira Tiago **,**,10.00,Gapany Benjamin **,6
+,Stoll Simon *,*,10.00,Gottofrey Marc **,1
o,Rychen Roger ***,***,8.50,Gottofrey Marc **,2
-,Rüegger Aaron *,*,9.00,Gottofrey Marc **,3
+,Anderegg David *,*,10.00,Gottofrey Marc **,4
o,Schmid David ***,***,8.50,Gottofrey Marc **,5
+,Mangold Michael **,**,10.00,Gottofrey Marc **,6
-,Schmid David ***,***,8.75,Bösch Daniel ***,1
+,Brand Christian **,**,9.75,Bösch Daniel ***,2
+,Hügli Kaj **,**,10.00,Bösch Daniel ***,3
+,Zwyssig Raphael ***,***,10.00,Bösch Daniel ***,4
+,Kramer Lario **,**,10.00,Bösch Daniel ***,5
+,Moser Steven **,**,10.00,Bösch Daniel ***,6
-,Räbmatter Patrick ***,***,8.75,Krähenbühl Tobias ***,1
+,Bader Andreas **,**,10.00,Krähenbühl Tobias ***,2
