result,name,level,points,placed_fighter,fight_round
+,Schurtenberger Sven ***,***,10.00,Giger Samuel ***,1
-,Schlegel Werner **,**,9.00,Giger Samuel ***,2
+,Stöckli Damian *,*,10.00,Giger Samuel ***,3
+,Stöckli Stefan ***,***,10.00,Giger Samuel ***,4
+,Schmid Dominik **,**,10.00,Giger Samuel ***,5
+,Schlegel Werner **,**,10.00,Giger Samuel ***,6
o,Giger Samuel ***,***,8.50,Schurtenberger Sven ***,1
+,Wey Nicola *,*,9.75,Schurtenberger Sven ***,2
+,Fuster Sepp *,*,10.00,Schurtenberger Sven ***,3
+,Wetter Silvan *,*,10.00,Schurtenberger Sven ***,4
+,Schneider Domenic ***,***,9.75,Schurtenberger Sven ***,5
+,Oettli Marco **,**,10.00,Schurtenberger Sven ***,6
-,Bürli Roger **,**,9.00,Bless Michael ***,1
+,Steiner Michael **,**,10.00,Bless Michael ***,2
o,Voggensperger Janic **,**,8.50,Bless Michael ***,3
+,Hänni Marc,Marc,10.00,Bless Michael ***,4
+,Ulmann Fabian *,*,10.00,Bless Michael ***,5
+,Ammann Rico *,*,9.75,Bless Michael ***,6
-,Burkhalter Stefan ***,***,8.75,Dändliker Shane **,1
+,Bühler Hannes *,*,9.75,Dändliker Shane **,2
+,Kundert Elias (2005),(2005),10.00,Dändliker Shane **,3
o,Ott Damian **,**,8.50,Dändliker Shane **,4
+,Feldmann Patrik (2005),(2005),10.00,Dändliker Shane **,5
+,Bürli Roger **,**,10.00,Dändliker Shane **,6
+,Blaser Jan *,*,9.75,Bühler Hannes *,1
o,Dändliker Shane **,**,8.50,Bühler Hannes *,2
+,Rüger Damian,Damian,10.00,Bühler Hannes *,3
+,Bürgler Patrick *,*,10.00,Bühler Hannes *,4
-,Egli Martin,Martin,8.75,Bühler Hannes *,5
+,Wildhaber Jannik,Jannik,9.75,Bühler Hannes *,6
+,Kuster Thomas **,**,9.75,Notz Beni ***,1
+,Schmid Patrick *,*,9.75,Notz Beni ***,2
o,Käser Remo ***,***,8.50,Notz Beni ***,3
+,Walser Simon (2004),(2004),10.00,Notz Beni ***,4
+,Schudel Simon *,*,10.00,Notz Beni ***,5
-,Imhof Gregor,Gregor,8.75,Notz Beni ***,6
o,Koller Silvan *,*,8.50,Bürgler Patrick *,1
+,Keller Dominic,Dominic,10.00,Bürgler Patrick *,2
+,Diem Hansruedi,Hansruedi,10.00,Bürgler Patrick *,3
o,Bühler Hannes *,*,8.50,Bürgler Patrick *,4
+,Nüesch Sandro (2005),(2005),9.75,Bürgler Patrick *,5
+,Wolfer Lukas *,*,10.00,Bürgler Patrick *,6
o,Räbsamen Marcel **,**,8.50,Schläpfer Markus **,1
+,Müllhaupt Yves,Yves,9.75,Schläpfer Markus **,2
+,Stauﬀacher Martin,Martin,10.00,Schläpfer Markus **,3
+,Burkhalter Thomas *,*,10.00,Schläpfer Markus **,4
+,Anliker Andri,Andri,10.00,Schläpfer Markus **,5
o,Ott Damian **,**,8.50,Schläpfer Markus **,6
+,Schnurrenberger Roman **,**,10.00,Voggensperger Janic **,1
+,Berger René **,**,10.00,Voggensperger Janic **,2
+,Bless Michael ***,***,10.00,Voggensperger Janic **,3
+,Bürli Roger **,**,9.75,Voggensperger Janic **,4
o,Schlegel Werner **,**,8.50,Voggensperger Janic **,5
+,Bernold Michael *,*,10.00,Voggensperger Janic **,6
-,Käser Remo ***,***,8.75,Ott Damian **,1
+,Blaser Niklas *,*,9.75,Ott Damian **,2
+,Oettli Silvio **,**,10.00,Ott Damian **,3
+,Dändliker Shane **,**,9.75,Ott Damian **,4
+,Hugelshofer Lars *,*,9.75,Ott Damian **,5
+,Schläpfer Markus **,**,9.75,Ott Damian **,6
-,Oettli Marco **,**,8.75,Kindlimann Fabian ***,1
+,Bernold Michael *,*,10.00,Kindlimann Fabian ***,2
o,Koch Thomas *,*,8.75,Kindlimann Fabian ***,3
+,Rüegger Remo,Remo,10.00,Kindlimann Fabian ***,4
+,Steiner Michael **,**,10.00,Kindlimann Fabian ***,5
+,Oettli Silvio **,**,9.75,Kindlimann Fabian ***,6
+,Dumelin David **,**,10.00,Schmid Dominik **,1
-,Schneider Domenic ***,***,8.75,Schmid Dominik **,2
+,Anliker Nino (2005),(2005),10.00,Schmid Dominik **,3
+,Odermatt Gian Maria (2004) *,*,9.75,Schmid Dominik **,4
o,Giger Samuel ***,***,8.50,Schmid Dominik **,5
+,Egli Martin,Martin,10.00,Schmid Dominik **,6
o,Schmid Dominik **,**,8.50,Dumelin David **,1
+,Kammermann Dominik,Dominik,10.00,Dumelin David **,2
+,Bärtsch Fabian *,*,9.75,Dumelin David **,3
-,von Büren Stephan **,**,8.75,Dumelin David **,4
+,Burch Dean *,*,9.75,Dumelin David **,5
+,Horner Sämi,Sämi,10.00,Dumelin David **,6
+,Hobi Ignaz *,*,10.00,Ammann Rico *,1
o,Schnurrenberger Roman **,**,8.50,Ammann Rico *,2
+,Spörndli Cyril,Cyril,10.00,Ammann Rico *,3
+,Blaser Jan *,*,9.75,Ammann Rico *,4
+,Kundert Elias (2005),(2005),10.00,Ammann Rico *,5
o,Bless Michael ***,***,8.50,Ammann Rico *,6
o,Stöckli Damian *,*,8.50,Hugelshofer Lars *,1
+,Rhyner Beni,Beni,10.00,Hugelshofer Lars *,2
+,Kuster Thomas **,**,10.00,Hugelshofer Lars *,3
+,Anliker Nino (2005),(2005),10.00,Hugelshofer Lars *,4
o,Ott Damian **,**,8.50,Hugelshofer Lars *,5
+,Bucher Roman,Roman,9.75,Hugelshofer Lars *,6
o,Schneider Domenic ***,***,8.50,Stöckli Stefan ***,1
+,Koller Silvan *,*,10.00,Stöckli Stefan ***,2
+,Mettler Valentin *,*,10.00,Stöckli Stefan ***,3
o,Giger Samuel ***,***,8.50,Stöckli Stefan ***,4
+,Blaser Niklas *,*,9.75,Stöckli Stefan ***,5
+,Koller Fabian *,*,10.00,Stöckli Stefan ***,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Stöckli Stefan ***,7
+,von Büren Stephan **,**,10.00,Schneider Mario **,1
+,Brülisauer Dominik,Dominik,9.75,Schneider Mario **,2
o,Bürli Roger **,**,8.50,Schneider Mario **,3
+,Blaser Christian **,**,10.00,Schneider Mario **,4
+,Hari Michi,Michi,9.75,Schneider Mario **,5
+,Fuster Sepp *,*,10.00,Schneider Mario **,6
+,Poltera Andrin **,**,9.75,Schlegel Werner **,1
-,Giger Samuel ***,***,9.00,Schlegel Werner **,2
+,Keller Manuel *,*,10.00,Schlegel Werner **,3
+,Käser Remo ***,***,9.75,Schlegel Werner **,4
+,Voggensperger Janic **,**,10.00,Schlegel Werner **,5
o,Giger Samuel ***,***,8.75,Schlegel Werner **,6
-,Kindlimann Fabian ***,***,8.75,Oettli Marco **,1
+,Rüegg Patrick,Patrick,10.00,Oettli Marco **,2
+,Ulmann Fabian *,*,9.75,Oettli Marco **,3
+,Bordos Ion,Ion,10.00,Oettli Marco **,4
+,Koch Thomas *,*,10.00,Oettli Marco **,5
o,Schurtenberger Sven ***,***,8.75,Oettli Marco **,6
+,Stöckli Stefan ***,***,9.75,Schneider Domenic ***,1
-,Schmid Dominik **,**,9.00,Schneider Domenic ***,2
+,Elmer Adrian *,*,10.00,Schneider Domenic ***,3
+,Schnurrenberger Roman **,**,10.00,Schneider Domenic ***,4
o,Schurtenberger Sven ***,***,8.50,Schneider Domenic ***,5
+,von Büren Stephan **,**,9.75,Schneider Domenic ***,6
o,Berger René **,**,8.50,Kolb This **,1
+,Hänni Marc,Marc,10.00,Kolb This **,2
+,Lenherr Cédric *,*,9.75,Kolb This **,3
+,Kiener Raphael,Raphael,9.75,Kolb This **,4
+,Schmid Patrick *,*,9.75,Kolb This **,5
-,Niederer Andreas,Andreas,9.00,Kolb This **,6
+,Koller Fabian *,*,10.00,Bernold Michael *,1
o,Kindlimann Fabian ***,***,8.50,Bernold Michael *,2
+,Meier Adrian (2005),(2005),10.00,Bernold Michael *,3
+,Nüesch Sandro (2005),(2005),9.75,Bernold Michael *,4
+,Wolfer Lukas *,*,10.00,Bernold Michael *,5
o,Voggensperger Janic **,**,8.50,Bernold Michael *,6
+,Blaser Christian **,**,10.00,Oettli Silvio **,1
+,Anliker Andri,Andri,10.00,Oettli Silvio **,2
o,Ott Damian **,**,8.50,Oettli Silvio **,3
+,Hinrichs Silvio (2004),(2004),10.00,Oettli Silvio **,4
+,Signer Andy *,*,9.75,Oettli Silvio **,5
o,Kindlimann Fabian ***,***,8.50,Oettli Silvio **,6
o,Blaser Niklas *,*,8.50,Wetter Silvan *,1
+,Mock Marco,Marco,10.00,Wetter Silvan *,2
+,Mösli Marcel,Marcel,10.00,Wetter Silvan *,3
o,Schurtenberger Sven ***,***,8.50,Wetter Silvan *,4
+,Reichmuth Beat,Beat,9.75,Wetter Silvan *,5
+,Koch Thomas *,*,10.00,Wetter Silvan *,6
,03.07.2022 01:00,01:00,Seite 1/,Wetter Silvan *,7
+,Koch Thomas *,*,10.00,Wey Nicola *,1
o,Schurtenberger Sven ***,***,8.50,Wey Nicola *,2
+,Gerig Marcel,Marcel,10.00,Wey Nicola *,3
+,Berger René **,**,9.75,Wey Nicola *,4
o,Niederer Andreas,Andreas,8.50,Wey Nicola *,5
+,Keller Manuel *,*,10.00,Wey Nicola *,6
o,Oettli Silvio **,**,8.50,Blaser Christian **,1
+,Magani Flurin,Flurin,10.00,Blaser Christian **,2
+,Ruppanner Philipp,Philipp,9.75,Blaser Christian **,3
o,Schneider Mario **,**,8.50,Blaser Christian **,4
+,Meier Christian,Christian,9.75,Blaser Christian **,5
+,Burkhalter Stefan ***,***,10.00,Blaser Christian **,6
+,Roth Lukas *,*,9.75,Steiner Michael **,1
o,Bless Michael ***,***,8.50,Steiner Michael **,2
+,Horner Sämi,Sämi,10.00,Steiner Michael **,3
+,Niederer Andreas,Andreas,9.75,Steiner Michael **,4
o,Kindlimann Fabian ***,***,8.50,Steiner Michael **,5
+,Rüegg Patrick,Patrick,10.00,Steiner Michael **,6
o,Wolfer Lukas *,*,8.50,Schudel Simon *,1
+,Bachmann Oliver (2004),(2004),9.75,Schudel Simon *,2
+,Studerus Jan,Jan,9.75,Schudel Simon *,3
+,Schild Cornel (2004),(2004),10.00,Schudel Simon *,4
o,Notz Beni ***,***,8.50,Schudel Simon *,5
+,Brunner Dominik (2004),(2004),9.75,Schudel Simon *,6
-,Fuster Sepp *,*,8.75,Schäppi Urs *,1
o,Walser Simon (2004),(2004),8.75,Schäppi Urs *,2
+,Wenger Dominic,Dominic,10.00,Schäppi Urs *,3
+,Kleinberger Alex,Alex,10.00,Schäppi Urs *,4
+,Poltera Andrin **,**,10.00,Schäppi Urs *,5
-,Koch Thomas *,*,8.75,Schäppi Urs *,6
+,Kolb Kilian (2005),(2005),10.00,Inauen Maurus,1
o,von Büren Stephan **,**,8.50,Inauen Maurus,2
-,Winzeler Simon,Simon,8.75,Inauen Maurus,3
-,Ochsner Reto,Reto,8.75,Inauen Maurus,4
+,Bischof Loris (2006),(2006),10.00,Inauen Maurus,5
+,Lengacher Gian,Gian,10.00,Inauen Maurus,6
+,Hengartner Ivo *,*,9.75,Kundert Elias (2005),1
+,Roth Lukas *,*,10.00,Kundert Elias (2005),2
o,Dändliker Shane **,**,8.50,Kundert Elias (2005),3
+,Bucher Roman,Roman,10.00,Kundert Elias (2005),4
o,Ammann Rico *,*,8.75,Kundert Elias (2005),5
-,Kiser Aron,Aron,9.00,Kundert Elias (2005),6
+,Studerus Jan,Jan,10.00,Winzeler Simon,1
-,Hobi Ignaz *,*,8.75,Winzeler Simon,2
-,Inauen Maurus,Maurus,8.75,Winzeler Simon,3
o,Ulmann Fabian *,*,8.50,Winzeler Simon,4
+,Koch Sämi (2006),(2006),10.00,Winzeler Simon,5
+,Gerig Marcel,Marcel,9.75,Winzeler Simon,6
-,Ott Damian **,**,8.75,Käser Remo ***,1
+,Wolfer Lukas *,*,10.00,Käser Remo ***,2
+,Notz Beni ***,***,9.75,Käser Remo ***,3
o,Schlegel Werner **,**,8.50,Käser Remo ***,4
+,Müllhaupt Yves,Yves,9.75,Käser Remo ***,5
+,Signer Andy *,*,9.75,Käser Remo ***,6
+,Wetter Silvan *,*,9.75,Blaser Niklas *,1
o,Ott Damian **,**,8.50,Blaser Niklas *,2
+,Bakr Deliar (2006),(2006),10.00,Blaser Niklas *,3
+,Jäger Mathias (2006),(2006),9.75,Blaser Niklas *,4
o,Stöckli Stefan ***,***,8.50,Blaser Niklas *,5
+,Studerus Jan,Jan,10.00,Blaser Niklas *,6
o,Inauen Maurus,Maurus,8.50,Kolb Kilian (2005),1
+,Pallaoro Luca,Luca,10.00,Kolb Kilian (2005),2
-,Hobi Ignaz *,*,9.00,Kolb Kilian (2005),3
+,Gerig Marcel,Marcel,10.00,Kolb Kilian (2005),4
-,Odermatt Gian Maria (2004) *,*,9.00,Kolb Kilian (2005),5
+,Walser Simon (2004),(2004),10.00,Kolb Kilian (2005),6
+,Knup Stephan,Stephan,9.75,Niederer Andreas,1
-,Akeret Benno *,*,9.00,Niederer Andreas,2
+,Nef Tobias (2005),(2005),10.00,Niederer Andreas,3
o,Steiner Michael **,**,8.50,Niederer Andreas,4
+,Wey Nicola *,*,10.00,Niederer Andreas,5
-,Kolb This **,**,9.00,Niederer Andreas,6
-,Burch Dean *,*,9.00,Kolb Pirmin *,1
+,Stauﬀacher Martin,Martin,9.75,Kolb Pirmin *,2
-,Poltera Andrin **,**,8.75,Kolb Pirmin *,3
+,Schönenberger Tobias (2004),(2004),9.75,Kolb Pirmin *,4
+,Horner Sämi,Sämi,9.75,Kolb Pirmin *,5
-,Mettler Valentin *,*,9.00,Kolb Pirmin *,6
+,Burkhard Tobias *,*,9.75,Kiser Aron,1
+,Ruppanner Philipp,Philipp,9.75,Kiser Aron,2
o,von Büren Stephan **,**,8.50,Kiser Aron,3
+,Brülisauer Dominik,Dominik,10.00,Kiser Aron,4
-,Elmer Adrian *,*,9.00,Kiser Aron,5
-,Kundert Elias (2005),(2005),9.00,Kiser Aron,6
-,Hari Michi,Michi,8.75,Imhof Gregor,1
+,Jäger Mathias (2006),(2006),10.00,Imhof Gregor,2
o,Schnurrenberger Roman **,**,8.50,Imhof Gregor,3
+,Bischof Loris (2006),(2006),10.00,Imhof Gregor,4
+,Lenherr Jonas (2005),(2005),9.75,Imhof Gregor,5
-,Notz Beni ***,***,8.75,Imhof Gregor,6
+,Aﬀentranger Martin,Martin,10.00,Bleiker Ueli (2004),1
o,Kuster Thomas **,**,8.50,Bleiker Ueli (2004),2
+,Magani Flurin,Flurin,10.00,Bleiker Ueli (2004),3
o,Burkhalter Stefan ***,***,8.50,Bleiker Ueli (2004),4
-,Habegger Andrin (2005),(2005),9.00,Bleiker Ueli (2004),5
+,Vogel Simon,Simon,9.75,Bleiker Ueli (2004),6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Bleiker Ueli (2004),7
o,Burkhalter Thomas *,*,8.50,Bärtsch Fabian *,1
+,Inauen Ivo,Ivo,10.00,Bärtsch Fabian *,2
o,Dumelin David **,**,8.50,Bärtsch Fabian *,3
+,Mösli Marcel,Marcel,9.75,Bärtsch Fabian *,4
+,Schild Cornel (2004),(2004),9.75,Bärtsch Fabian *,5
+,Hänni Marc,Marc,10.00,Bärtsch Fabian *,6
+,Lenherr Cédric *,*,9.75,Schmid Patrick *,1
o,Notz Beni ***,***,8.50,Schmid Patrick *,2
+,Lozza Roman,Roman,9.75,Schmid Patrick *,3
+,Grob Andrin (2006),(2006),10.00,Schmid Patrick *,4
o,Kolb This **,**,8.50,Schmid Patrick *,5
+,Schönenberger Tobias (2004),(2004),10.00,Schmid Patrick *,6
o,Notz Beni ***,***,8.50,Kuster Thomas **,1
+,Bleiker Ueli (2004),(2004),9.75,Kuster Thomas **,2
o,Hugelshofer Lars *,*,8.50,Kuster Thomas **,3
+,Lozza Roman,Roman,10.00,Kuster Thomas **,4
+,Tschudi Mario,Mario,9.75,Kuster Thomas **,5
+,Elmer Adrian *,*,9.75,Kuster Thomas **,6
-,Elmer Adrian *,*,8.75,Odermatt Gian Maria (2004) *,1
+,Inauen Aurel,Aurel,10.00,Odermatt Gian Maria (2004) *,2
+,Keller Elija,Elija,10.00,Odermatt Gian Maria (2004) *,3
o,Schmid Dominik **,**,8.50,Odermatt Gian Maria (2004) *,4
-,Kolb Kilian (2005),(2005),9.00,Odermatt Gian Maria (2004) *,5
+,Lozza Roman,Roman,10.00,Odermatt Gian Maria (2004) *,6
o,Horner Sämi,Sämi,8.50,Habegger Andrin (2005),1
+,Kern Sven,Sven,9.75,Habegger Andrin (2005),2
+,Meier Christian,Christian,10.00,Habegger Andrin (2005),3
-,Poltera Andrin **,**,9.00,Habegger Andrin (2005),4
-,Bleiker Ueli (2004),(2004),9.00,Habegger Andrin (2005),5
+,Diem Hansruedi,Hansruedi,9.75,Habegger Andrin (2005),6
o,Signer Andy *,*,8.50,Akeret Benno *,1
-,Niederer Andreas,Andreas,9.00,Akeret Benno *,2
o,Bucher Roman,Roman,8.75,Akeret Benno *,3
+,Burkhard Tobias *,*,9.75,Akeret Benno *,4
+,Bakr Deliar (2006),(2006),10.00,Akeret Benno *,5
+,Hobi Ignaz *,*,10.00,Akeret Benno *,6
-,Krähenbühl Lukas *,*,8.75,Mettler Valentin *,1
+,Feldmann Patrik (2005),(2005),10.00,Mettler Valentin *,2
o,Stöckli Stefan ***,***,8.50,Mettler Valentin *,3
+,Signer Walter,Walter,9.75,Mettler Valentin *,4
+,Bachmann Janos (2004),(2004),9.75,Mettler Valentin *,5
-,Kolb Pirmin *,*,9.00,Mettler Valentin *,6
-,Bless Michael ***,***,9.00,Bürli Roger **,1
+,Ackermann Roman,Roman,10.00,Bürli Roger **,2
