result,name,level,points,placed_fighter,fight_round
+,Peng Mike ***,***,10.00,Kuster Marcel ***,1
+,Gartmann Mauro *,*,10.00,Kuster Marcel ***,2
+,Bernold Christian **,**,9.75,Kuster Marcel ***,3
+,Heierli Pascal *,*,9.75,Kuster Marcel ***,4
+,Wey Nicola *,*,10.00,Kuster Marcel ***,5
+,Marty Jaime (2000),(2000),10.00,Kuster Marcel ***,6
+,Aebli Nino (2000),(2000),9.75,Schmid Patrick *,1
+,Ott Damian (2000) **,**,9.75,Schmid Patrick *,2
+,Battaglia Ursin **,**,10.00,Schmid Patrick *,3
o,Geisser Lars **,**,8.50,Schmid Patrick *,4
+,Rotach Lars (2000),(2000),10.00,Schmid Patrick *,5
+,Schwyn Adrian *,*,10.00,Schmid Patrick *,6
+,Kiser Aron (2001),(2001),9.75,Marty Jaime (2000),1
+,Spangaro Luciano (2001) *,*,10.00,Marty Jaime (2000),2
+,Kammermann Thomas *,*,10.00,Marty Jaime (2000),3
+,Fejzaj Naim **,**,10.00,Marty Jaime (2000),4
o,Roth Martin **,**,8.75,Marty Jaime (2000),5
o,Kuster Marcel ***,***,8.75,Marty Jaime (2000),6
+,Elmer Daniel *,*,10.00,Krähenbühl Lukas *,1
o,Hersche Martin ***,***,8.50,Krähenbühl Lukas *,2
+,Egli Martin,Martin,9.75,Krähenbühl Lukas *,3
+,Giger Florian (2001),(2001),10.00,Krähenbühl Lukas *,4
-,Schläpfer Matthias *,*,8.75,Krähenbühl Lukas *,5
+,Fejzaj Naim **,**,10.00,Krähenbühl Lukas *,6
o,Zwyssig Raphael ***,***,8.50,Geisser Lars **,1
+,Dobler Mathias,Mathias,10.00,Geisser Lars **,2
+,Koch Reto *,*,10.00,Geisser Lars **,3
+,Schmid Patrick *,*,10.00,Geisser Lars **,4
o,Hersche Martin ***,***,8.50,Geisser Lars **,5
+,Schwyn Patrick,Patrick,10.00,Geisser Lars **,6
-,Schläpfer Markus **,**,8.75,Bernold Christian **,1
+,Lanter Christian,Christian,10.00,Bernold Christian **,2
o,Kuster Marcel ***,***,8.50,Bernold Christian **,3
+,Willi Renato,Renato,9.75,Bernold Christian **,4
+,Nüesch Remo (2001),(2001),10.00,Bernold Christian **,5
+,Koch Thomas *,*,9.75,Bernold Christian **,6
-,Schmid Dominik **,**,8.75,Wickli Beat **,1
+,Giger Florian (2001),(2001),10.00,Wickli Beat **,2
o,Bless Michael ***,***,8.50,Wickli Beat **,3
+,Preisig Manuel,Manuel,10.00,Wickli Beat **,4
+,Vollenweider Jeremy *,*,9.75,Wickli Beat **,5
+,Schmid Reto,Reto,9.75,Wickli Beat **,6
+,Spangaro Luciano (2001) *,*,9.75,Fuster Sepp,1
+,Koller Fabian *,*,10.00,Fuster Sepp,2
o,Dändliker Shane **,**,8.75,Fuster Sepp,3
+,Rohrbach Jérôme (2000),(2000),9.75,Fuster Sepp,4
+,Mathis Patrick,Patrick,9.75,Fuster Sepp,5
o,Battaglia Ursin **,**,8.75,Fuster Sepp,6
+,Dändliker Shane **,**,9.75,Bless Michael ***,1
+,Wey Nicola *,*,10.00,Bless Michael ***,2
+,Wickli Beat **,**,10.00,Bless Michael ***,3
o,Bösch Daniel ***,***,8.50,Bless Michael ***,4
+,Bühler Hannes *,*,10.00,Bless Michael ***,5
+,Koch Reto *,*,10.00,Bless Michael ***,6
o,Koch Reto *,*,8.50,Ammann Rico *,1
+,Willi Romeo,Romeo,9.75,Ammann Rico *,2
+,Brülisauer Dominik (2001),(2001),10.00,Ammann Rico *,3
+,Frick Andreas *,*,9.75,Ammann Rico *,4
+,Gosswiler Livio (2000) *,*,9.75,Ammann Rico *,5
+,Inauen Andreas *,*,9.75,Ammann Rico *,6
