result,name,level,points,placed_fighter,fight_round
+,Burger Matthieu **,**,9.75,Kramer Lario ***,1
+,Emonet Frédéric **,**,10.00,Kramer Lario ***,2
+,Duplan Steve ***,***,9.75,Kramer Lario ***,3
+,Haenni Stéphane **,**,10.00,Kramer Lario ***,4
+,Matthey Mickaël **,**,10.00,Kramer Lario ***,5
+,Gapany Benjamin ***,***,10.00,Kramer Lario ***,6
-,Gnägi Florian ***,***,8.75,Gapany Benjamin ***,1
+,Riedo Fredy *,*,10.00,Gapany Benjamin ***,2
+,Baeriswyl Christoph **,**,10.00,Gapany Benjamin ***,3
+,Dousse Michel **,**,9.75,Gapany Benjamin ***,4
+,Collaud Romain **,**,9.75,Gapany Benjamin ***,5
o,Kramer Lario ***,***,8.75,Gapany Benjamin ***,6
o,Kramer Lario ***,***,8.50,Burger Matthieu **,1
+,Grossenbacher Simon *,*,9.75,Burger Matthieu **,2
+,Gottofrey Luc *,*,9.75,Burger Matthieu **,3
+,Wieland Janis *,*,10.00,Burger Matthieu **,4
-,Kramer Dorian **,**,9.00,Burger Matthieu **,5
+,Derron Cédric *,*,9.75,Burger Matthieu **,6
+,Gnägi Damian *,*,9.75,Duplan Steve ***,1
+,Ducry Antoine **,**,10.00,Duplan Steve ***,2
o,Kramer Lario ***,***,8.75,Duplan Steve ***,3
o,Kramer Dorian **,**,8.50,Duplan Steve ***,4
+,Sturny Nicolas **,**,10.00,Duplan Steve ***,5
+,Dousse Michel **,**,9.75,Duplan Steve ***,6
+,Pürro David *,*,9.75,Barras André *,1
o,Matthey Mickaël **,**,8.50,Barras André *,2
+,Palley Louis,Louis,9.75,Barras André *,3
-,Gottofrey Marc **,**,8.75,Barras André *,4
+,Fuchs Yannick,Yannick,9.75,Barras André *,5
+,Martin Gaël (2004) *,*,10.00,Barras André *,6
o,Wiget Adrian (2004),(2004),8.50,Balimann Fabian,1
+,Berger Dilan,Dilan,10.00,Balimann Fabian,2
+,Sonnay Thomas **,**,9.75,Balimann Fabian,3
o,Varone Luc *,*,8.50,Balimann Fabian,4
+,Theiler Nils (2004),(2004),10.00,Balimann Fabian,5
+,Sturny Nicolas **,**,9.75,Balimann Fabian,6
-,Gapany Benjamin ***,***,8.75,Gnägi Florian ***,1
+,Ducrest Etienne *,*,10.00,Gnägi Florian ***,2
+,Collaud Romain **,**,9.75,Gnägi Florian ***,3
+,Moser Steven **,**,10.00,Gnägi Florian ***,4
+,Hofer Sven **,**,10.00,Gnägi Florian ***,5
+,Martin Gaël (2004) *,*,9.75,Balimann Sandro *,1
o,Collaud Romain **,**,8.50,Balimann Sandro *,2
+,Berger Sascha,Sascha,9.75,Balimann Sandro *,3
+,Ducry Antoine **,**,9.75,Balimann Sandro *,4
+,Hayoz Paul *,*,9.75,Balimann Sandro *,5
-,Baeriswyl Christoph **,**,8.50,Balimann Sandro *,6
+,Dorsaz Théo *,*,9.75,Ducrest Etienne *,1
o,Gnägi Florian ***,***,8.50,Ducrest Etienne *,2
+,Mermillod Jérôme (2004),(2004),10.00,Ducrest Etienne *,3
+,Siegenthaler Leo (2005) **,**,10.00,Ducrest Etienne *,4
-,Gottofrey Luc *,*,9.00,Ducrest Etienne *,5
+,Wiget Adrian (2004),(2004),10.00,Ducrest Etienne *,6
-,Haenni Stéphane **,**,8.75,Hofer Sven **,1
