result,name,level,points,placed_fighter,fight_round
+,Duplan Steve **,**,9.75,Aeschbacher Matthias **,1
-,Giger Samuel ***,***,8.75,Aeschbacher Matthias **,2
+,Riedo Fredy *,*,10.00,Aeschbacher Matthias **,3
+,Brodard Augustin **,**,9.75,Aeschbacher Matthias **,4
+,Haenni Stéphane **,**,10.00,Aeschbacher Matthias **,5
+,Kramer Lario **,**,10.00,Aeschbacher Matthias **,6
o,Giger Samuel ***,***,8.50,Gapany Benjamin **,1
+,Grossenbacher Simon (2002) *,*,10.00,Gapany Benjamin **,2
+,Dubey Gaël *,*,10.00,Gapany Benjamin **,3
+,Rossy Yannick *,*,10.00,Gapany Benjamin **,4
-,Schenk Patrick ***,***,9.00,Gapany Benjamin **,5
+,Grossenbacher Marc,Marc,10.00,Gapany Benjamin **,6
+,Gapany Benjamin **,**,9.75,Giger Samuel ***,1
-,Aeschbacher Matthias **,**,8.75,Giger Samuel ***,2
-,Ledermann Michael *,*,9.00,Giger Samuel ***,3
+,Minder Florian **,**,9.75,Giger Samuel ***,4
+,Balimann Sandro (2001) *,*,10.00,Giger Samuel ***,5
+,Dind Samuel **,**,9.75,Giger Samuel ***,6
+,Buchs Carlo *,*,10.00,Mollet Ivan *,1
-,Rapin Florent *,*,8.75,Mollet Ivan *,2
+,Vaucher Rémy,Rémy,9.75,Mollet Ivan *,3
o,Schenk Patrick ***,***,8.50,Mollet Ivan *,4
+,Pürro David (2001),(2001),10.00,Mollet Ivan *,5
+,Balimann Sandro (2001) *,*,9.75,Mollet Ivan *,6
+,Rossy Yannick *,*,10.00,Minder Florian **,1
o,Duplan Steve **,**,8.50,Minder Florian **,2
+,Merz Sascha (2002),(2002),10.00,Minder Florian **,3
o,Giger Samuel ***,***,8.50,Minder Florian **,4
+,Portmann Fabio,Fabio,9.75,Minder Florian **,5
+,Crettaz Olivier *,*,9.75,Minder Florian **,6
+,Parvex Yannick *,*,9.75,Borcard Johann **,1
o,Schneider Mario **,**,8.50,Borcard Johann **,2
+,Grossenbacher Marc,Marc,10.00,Borcard Johann **,3
o,Räbmatter Patrick ***,***,8.50,Borcard Johann **,4
+,Dind Clément,Clément,9.75,Borcard Johann **,5
+,Colò Kilian **,**,9.75,Borcard Johann **,6
-,Gottofrey Luc *,*,8.75,Ledermann Michael *,1
+,Wieland Micha,Micha,10.00,Ledermann Michael *,2
-,Giger Samuel ***,***,8.75,Ledermann Michael *,3
+,Clément Aurélien (2003),(2003),9.75,Ledermann Michael *,4
+,Emonet Fabien **,**,9.75,Ledermann Michael *,5
-,Loup Grégoire,Grégoire,9.00,Ledermann Michael *,6
o,Müllestein Mike ***,***,8.50,Matthey Mickaël **,1
+,Choﬄon Anthony,Anthony,10.00,Matthey Mickaël **,2
+,Kramer Dorian *,*,9.75,Matthey Mickaël **,3
+,Monney Branighan,Branighan,10.00,Matthey Mickaël **,4
+,Wicki Joel **,**,9.75,Matthey Mickaël **,5
+,Riedo Fredy *,*,10.00,Matthey Mickaël **,6
o,Wicki Joel **,**,8.50,Kramer Lario **,1
+,Ducry Antoine **,**,10.00,Kramer Lario **,2
+,Buchs Carlo *,*,10.00,Kramer Lario **,3
+,Gottofrey Luc *,*,9.75,Kramer Lario **,4
+,Müllestein Mike ***,***,10.00,Kramer Lario **,5
o,Aeschbacher Matthias **,**,8.75,Kramer Lario **,6
+,Piemontesi Pascal **,**,9.75,Räbmatter Patrick ***,1
o,Wicki Joel **,**,8.50,Räbmatter Patrick ***,2
+,Dind Samuel **,**,10.00,Räbmatter Patrick ***,3
+,Borcard Johann **,**,10.00,Räbmatter Patrick ***,4
+,Duplan Steve **,**,10.00,Räbmatter Patrick ***,5
-,Schneider Mario **,**,8.75,Räbmatter Patrick ***,6
+,Roch Vincent **,**,9.75,Schneider Mario **,1
+,Borcard Johann **,**,9.75,Schneider Mario **,2
+,Hayoz Quentin *,*,9.75,Schneider Mario **,3
o,Wicki Joel **,**,8.50,Schneider Mario **,4
+,Crettaz Olivier *,*,10.00,Schneider Mario **,5
-,Räbmatter Patrick ***,***,8.75,Schneider Mario **,6
o,Aeschbacher Matthias **,**,8.50,Duplan Steve **,1
+,Minder Florian **,**,9.75,Duplan Steve **,2
+,Baeriswyl Christoph (2002),(2002),10.00,Duplan Steve **,3
+,Wieland Micha,Micha,10.00,Duplan Steve **,4
o,Räbmatter Patrick ***,***,8.50,Duplan Steve **,5
+,Kramer Dorian *,*,9.75,Duplan Steve **,6
o,Schmid David ***,***,8.75,Brodard Augustin **,1
+,Schläﬂi Hugo (2002),(2002),10.00,Brodard Augustin **,2
+,Emonet Fabien **,**,10.00,Brodard Augustin **,3
o,Aeschbacher Matthias **,**,8.50,Brodard Augustin **,4
+,Zbinden Jvan (2001),(2001),10.00,Brodard Augustin **,5
-,Rapin Florent *,*,9.00,Brodard Augustin **,6
o,Dind Clément,Clément,8.50,Sturny Nicolas,1
+,Schönenberger Leo (2002),(2002),9.75,Sturny Nicolas,2
-,Kropf Rolf **,**,9.00,Sturny Nicolas,3
-,Dorsaz Théo,Théo,8.75,Sturny Nicolas,4
+,Gueissaz Léonard (2003),(2003),10.00,Sturny Nicolas,5
+,Fankhauser Hans (2001) *,*,10.00,Sturny Nicolas,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Sturny Nicolas,7
+,Kramer Lario **,**,10.00,Wicki Joel **,1
+,Räbmatter Patrick ***,***,9.75,Wicki Joel **,2
+,Collaud Romain (2002) *,*,9.75,Wicki Joel **,3
+,Schneider Mario **,**,10.00,Wicki Joel **,4
