result,name,level,points,placed_fighter,fight_round
+,von Ah Benji ***,***,10.00,Laimbacher Philipp ***,1
+,Omlin Toni *,*,10.00,Laimbacher Philipp ***,2
+,Herger Matthias **,**,10.00,Laimbacher Philipp ***,3
+,Odermatt Remo *,*,10.00,Laimbacher Philipp ***,4
+,Scheuber Lutz **,**,9.75,Laimbacher Philipp ***,5
-,Glarner Matthias ***,***,8.75,Laimbacher Philipp ***,6
-,Britschgi Melk **,**,8.75,Ulrich Andreas ***,1
+,Briker Michael *,*,10.00,Ulrich Andreas ***,2
+,Albert Thomas,Thomas,10.00,Ulrich Andreas ***,3
-,Rohrer Marco **,**,9.00,Ulrich Andreas ***,4
+,Zimmermann Simon *,*,10.00,Ulrich Andreas ***,5
+,Odermatt Christian **,**,10.00,Ulrich Andreas ***,6
-,Vonlaufen Alexander **,**,8.75,Schurtenberger Sven **,1
-,Scheuber Lutz **,**,8.75,Schurtenberger Sven **,2
+,Stadler Johannes,Johannes,10.00,Schurtenberger Sven **,3
+,Arnold Stefan **,**,9.75,Schurtenberger Sven **,4
+,Baumann Roger *,*,10.00,Schurtenberger Sven **,5
+,Amgarten Roman *,*,10.00,Schurtenberger Sven **,6
-,Ulrich Andreas ***,***,8.75,Britschgi Melk **,1
+,Herger Fabian *,*,9.75,Britschgi Melk **,2
+,Gasser Dominik 2 (1998),(1998),10.00,Britschgi Melk **,3
-,Schöpfer Ronny (1999),(1999),9.00,Britschgi Melk **,4
+,Niederberger Martin *,*,9.75,Britschgi Melk **,5
+,Reimann Thomas *,*,9.75,Britschgi Melk **,6
+,Suppiger René **,**,9.75,Scheuber Lutz **,1
-,Schurtenberger Sven **,**,8.75,Scheuber Lutz **,2
+,Betschart Patrick (1999),(1999),10.00,Scheuber Lutz **,3
+,Ettlin Martin (1998),(1998),10.00,Scheuber Lutz **,4
o,Laimbacher Philipp ***,***,8.50,Scheuber Lutz **,5
+,Bürgi Reto *,*,10.00,Scheuber Lutz **,6
+,Scherer Niklaus,Niklaus,9.75,Arnold Daniel,1
o,Odermatt Remo *,*,8.75,Arnold Daniel,2
+,Ettlin Thomas (2000),(2000),9.75,Arnold Daniel,3
-,Hurschler Thomas **,**,9.00,Arnold Daniel,4
+,Wallimann Remo,Remo,9.75,Arnold Daniel,5
+,Schöpfer Ronny (1999),(1999),9.75,Arnold Daniel,6
-,Arnold Stefan **,**,8.75,Zimmermann Simon *,1
+,Diener Pirmin *,*,9.75,Zimmermann Simon *,2
+,Michel Silvan,Silvan,10.00,Zimmermann Simon *,3
+,Scherer Niklaus,Niklaus,9.75,Zimmermann Simon *,4
o,Ulrich Andreas ***,***,8.50,Zimmermann Simon *,5
+,Kempf Damian,Damian,10.00,Zimmermann Simon *,6
+,Gasser Stefan **,**,9.75,Anderegg Simon ***,1
+,Bernhard Lukas *,*,9.75,Anderegg Simon ***,2
+,Odermatt Christian **,**,9.75,Anderegg Simon ***,3
o,Imhof Andi ***,***,8.50,Anderegg Simon ***,4
+,Odermatt Sepp,Sepp,10.00,Anderegg Simon ***,5
-,Mathis Marcel ***,***,8.75,Anderegg Simon ***,6
-,Glarner Matthias ***,***,8.75,Imhof Andi ***,1
+,Niederberger Martin *,*,10.00,Imhof Andi ***,2
+,Binggeli Stefan,Stefan,10.00,Imhof Andi ***,3
+,Anderegg Simon ***,***,9.75,Imhof Andi ***,4
+,Bernhard Lukas *,*,9.75,Imhof Andi ***,5
+,Gassmann Fabian **,**,10.00,Imhof Andi ***,6
-,Imhof Andi ***,***,8.75,Glarner Matthias ***,1
+,Rohrer Ivan *,*,10.00,Glarner Matthias ***,2
+,Ettlin Martin (1998),(1998),10.00,Glarner Matthias ***,3
+,Niederberger Jakob **,**,10.00,Glarner Matthias ***,4
+,Imfeld Peter ***,***,10.00,Glarner Matthias ***,5
-,Laimbacher Philipp ***,***,8.75,Glarner Matthias ***,6
+,Imfeld Peter ***,***,10.00,Gloggner Philipp ***,1
-,Murer Andy *,*,8.75,Gloggner Philipp ***,2
+,Würsch Lars,Lars,10.00,Gloggner Philipp ***,3
o,Gassmann Fabian **,**,8.50,Gloggner Philipp ***,4
+,Rohrer Beat *,*,10.00,Gloggner Philipp ***,5
+,Vonlaufen Alexander **,**,10.00,Gloggner Philipp ***,6
-,Mathis Marcel ***,***,8.75,Reichmuth Pirmin **,1
-,Rohrer Marco **,**,8.75,Reichmuth Pirmin **,2
+,Wagner Severin (1998),(1998),10.00,Reichmuth Pirmin **,3
+,Odermatt Andreas *,*,9.75,Reichmuth Pirmin **,4
+,Barmettler Peter *,*,10.00,Reichmuth Pirmin **,5
+,Zimmermann Martin **,**,9.75,Reichmuth Pirmin **,6
o,Gloggner Philipp ***,***,8.50,Imfeld Peter ***,1
+,Muﬀ André *,*,10.00,Imfeld Peter ***,2
+,Zimmermann Armin,Armin,10.00,Imfeld Peter ***,3
+,Kempf Elias **,**,10.00,Imfeld Peter ***,4
o,Glarner Matthias ***,***,8.50,Imfeld Peter ***,5
+,Käslin Benno *,*,10.00,Imfeld Peter ***,6
-,Muﬀ André *,*,8.75,Gassmann Fabian **,1
+,Gander Adrian *,*,9.75,Gassmann Fabian **,2
+,Ming Hannes (1998),(1998),10.00,Gassmann Fabian **,3
+,Gloggner Philipp ***,***,9.75,Gassmann Fabian **,4
+,Binggeli Stefan,Stefan,10.00,Gassmann Fabian **,5
o,Imhof Andi ***,***,8.50,Gassmann Fabian **,6
+,Fessler Linus,Linus,10.00,Binggeli Stefan,1
+,Rohrer Ueli (1999),(1999),10.00,Binggeli Stefan,2
o,Imhof Andi ***,***,8.50,Binggeli Stefan,3
+,Omlin Toni *,*,9.75,Binggeli Stefan,4
o,Gassmann Fabian **,**,8.50,Binggeli Stefan,5
+,Rohrer Ivan *,*,10.00,Binggeli Stefan,6
+,Egli Damian **,**,10.00,Herger Matthias **,1
+,Töngi Thomas *,*,9.75,Herger Matthias **,2
o,Laimbacher Philipp ***,***,8.50,Herger Matthias **,3
+,Ming Christian 2,2,10.00,Herger Matthias **,4
+,Albert Thomas,Thomas,9.75,Herger Matthias **,5
o,Wicki Joel **,**,8.50,Herger Matthias **,6
©,2017 Eidgenössischer Schwingerverba,Schwingerverba,nd,Herger Matthias **,7
+,Kempf Elias **,**,9.75,Wicki Joel **,1
-,Hurschler Thomas **,**,8.75,Wicki Joel **,2
+,Zurﬂuh Michael (1999),(1999),10.00,Wicki Joel **,3
+,von Ah Benji ***,***,10.00,Wicki Joel **,4
+,Murer Andy *,*,9.75,Wicki Joel **,5
+,Herger Matthias **,**,10.00,Wicki Joel **,6
o,Schöpfer Ronny (1999),(1999),8.75,Amgarten Martin,1
+,Fanger Manuel (2000),(2000),10.00,Amgarten Martin,2
-,Baumann Roger *,*,9.00,Amgarten Martin,3
+,Herger Peter,Peter,9.75,Amgarten Martin,4
+,Töngi Thomas *,*,10.00,Amgarten Martin,5
+,Käslin Ruedi,Ruedi,10.00,Amgarten Martin,6
-,Waser Dominik **,**,8.75,Niederberger Jakob **,1
+,Imfeld Christian *,*,10.00,Niederberger Jakob **,2
+,Burch Jonas (1999),(1999),10.00,Niederberger Jakob **,3
o,Glarner Matthias ***,***,8.50,Niederberger Jakob **,4
+,Hurschler Adrian,Adrian,10.00,Niederberger Jakob **,5
+,Briker Michael *,*,10.00,Niederberger Jakob **,6
+,Lussi Marco *,*,10.00,Murer Andy *,1
-,Gloggner Philipp ***,***,8.75,Murer Andy *,2
+,von Deschwanden Patrick,Patrick,10.00,Murer Andy *,3
+,Durrer Robin,Robin,10.00,Murer Andy *,4
o,Wicki Joel **,**,8.50,Murer Andy *,5
+,Bernhard Lukas *,*,9.75,Murer Andy *,6
o,Laimbacher Philipp ***,***,8.50,von Ah Benji ***,1
+,Reichmuth Armin *,*,10.00,von Ah Benji ***,2
+,Fellmann Simon,Simon,10.00,von Ah Benji ***,3
o,Wicki Joel **,**,8.50,von Ah Benji ***,4
+,Fässler Dominic *,*,10.00,von Ah Benji ***,5
+,Egli Damian **,**,10.00,von Ah Benji ***,6
o,Scheuber Lutz **,**,8.50,Suppiger René **,1
-,Wyrsch Marco *,*,8.75,Suppiger René **,2
+,Gut Koni,Koni,10.00,Suppiger René **,3
+,Arnold Andreas *,*,10.00,Suppiger René **,4
+,Arnold Severin *,*,9.75,Suppiger René **,5
+,Gasser Stefan **,**,9.75,Suppiger René **,6
+,Diener Pirmin *,*,9.75,Odermatt Christian **,1
+,Amgarten Roman *,*,9.75,Odermatt Christian **,2
o,Anderegg Simon ***,***,8.75,Odermatt Christian **,3
+,Wallimann Remo,Remo,10.00,Odermatt Christian **,4
+,Arnold Raphael *,*,10.00,Odermatt Christian **,5
o,Ulrich Andreas ***,***,8.50,Odermatt Christian **,6
o,Fellmann Simon,Simon,8.50,Hess Florian,1
+,Zberg Leo,Leo,9.75,Hess Florian,2
+,Lang Sven (1998) *,*,10.00,Hess Florian,3
o,Arnold Raphael *,*,8.50,Hess Florian,4
+,Betschart Patrick (1999),(1999),9.75,Hess Florian,5
+,Niederberger Markus *,*,10.00,Hess Florian,6
,18.09.2017 11:09,11:09,Seite 1/,Hess Florian,7
+,Imfeld Christian *,*,9.75,Niederberger Martin *,1
o,Imhof Andi ***,***,8.50,Niederberger Martin *,2
+,Durrer Ive (2000),(2000),10.00,Niederberger Martin *,3
+,von Ah Markus,Markus,10.00,Niederberger Martin *,4
o,Britschgi Melk **,**,8.50,Niederberger Martin *,5
+,Albert Thomas,Thomas,9.75,Niederberger Martin *,6
-,Hess Dominik *,*,9.00,Arnold Raphael *,1
-,Mathis Marcel ***,***,9.00,Arnold Raphael *,2
+,Fenk Daniel,Daniel,10.00,Arnold Raphael *,3
+,Hess Florian,Florian,10.00,Arnold Raphael *,4
o,Odermatt Christian **,**,8.50,Arnold Raphael *,5
+,Rohrer Ueli (1999),(1999),9.75,Arnold Raphael *,6
-,Zimmermann Simon *,*,8.75,Arnold Stefan **,1
-,Rohrer Beat *,*,8.75,Arnold Stefan **,2
+,Rohrer Henry,Henry,10.00,Arnold Stefan **,3
o,Schurtenberger Sven **,**,8.50,Arnold Stefan **,4
+,Zumstein Patrick,Patrick,10.00,Arnold Stefan **,5
+,Rentsch Christian (1998),(1998),10.00,Arnold Stefan **,6
