result,name,level,points,placed_fighter,fight_round
+,Nötzli Reto ***,***,10.00,Giger Samuel ***,1
+,Kramer Lario **,**,9.75,Giger Samuel ***,2
+,Mathis Marcel ***,***,9.75,Giger Samuel ***,3
+,Geisser Lars **,**,10.00,Giger Samuel ***,4
+,Müllestein Mike ***,***,9.75,Giger Samuel ***,5
-,Mathis Marcel ***,***,8.75,Giger Samuel ***,6
-,Moser Steven **,**,9.00,Schneider Domenic ***,1
+,Heierli Pascal *,*,9.75,Schneider Domenic ***,2
+,Doppmann Urs **,**,10.00,Schneider Domenic ***,3
+,Wickli Beat **,**,10.00,Schneider Domenic ***,4
o,Bösch Daniel ***,***,8.75,Schneider Domenic ***,5
+,Kramer Lario **,**,9.75,Schneider Domenic ***,6
+,Bless Michael ***,***,9.75,Gwerder Michael **,1
-,Schneider Mario **,**,8.75,Gwerder Michael **,2
+,Koch Thomas *,*,9.75,Gwerder Michael **,3
+,Schläpfer Markus **,**,10.00,Gwerder Michael **,4
+,Kuster Marcel ***,***,10.00,Gwerder Michael **,5
o,Bösch Daniel ***,***,8.50,Gwerder Michael **,6
+,Rhyner Michael **,**,9.75,Borcard Johann **,1
+,Steiner Michael **,**,9.75,Borcard Johann **,2
-,Burkhalter Stefan ***,***,8.75,Borcard Johann **,3
-,Oettli Marco **,**,8.75,Borcard Johann **,4
+,Arztmann Beda **,**,9.75,Borcard Johann **,5
+,Dumelin David **,**,9.75,Borcard Johann **,6
o,Giger Samuel ***,***,8.50,Nötzli Reto ***,1
+,Schlegel Werner (2002) **,**,9.75,Nötzli Reto ***,2
+,Rüegg Fabian *,*,10.00,Nötzli Reto ***,3
+,Schnurrenberger Roman **,**,9.75,Nötzli Reto ***,4
o,Kramer Lario **,**,8.50,Nötzli Reto ***,5
+,Oertig Dominik **,**,10.00,Nötzli Reto ***,6
o,Doppmann Urs **,**,8.50,Hersche Martin ***,1
+,Jörger Marc *,*,10.00,Hersche Martin ***,2
-,Brun Jonas **,**,8.75,Hersche Martin ***,3
-,Straub Robin *,*,9.00,Hersche Martin ***,4
+,Battaglia Ursin **,**,10.00,Hersche Martin ***,5
+,Duplan Steve **,**,9.75,Hersche Martin ***,6
-,Brun Jonas **,**,8.75,Ott Damian **,1
-,Muﬀ André *,*,8.75,Ott Damian **,2
+,Dufey Gil *,*,10.00,Ott Damian **,3
o,Steinauer Adrian **,**,8.50,Ott Damian **,4
+,Moser Steven **,**,10.00,Ott Damian **,5
+,Schnurrenberger Roman **,**,9.75,Ott Damian **,6
-,Burkhalter Stefan ***,***,8.75,Waser Dominik **,1
o,Poltera Andrin *,*,8.50,Waser Dominik **,2
-,Lehmann Philipp *,*,8.75,Waser Dominik **,3
+,Lanter Christian *,*,9.75,Waser Dominik **,4
+,Baumann Rico *,*,10.00,Waser Dominik **,5
+,Kuster Thomas *,*,9.75,Waser Dominik **,6
o,Mathis Marcel ***,***,8.50,Bösch Daniel ***,1
+,Arztmann Beda **,**,10.00,Bösch Daniel ***,2
+,Giger Urs *,*,9.75,Bösch Daniel ***,3
+,Roth Martin **,**,9.75,Bösch Daniel ***,4
+,Schneider Domenic ***,***,10.00,Bösch Daniel ***,5
+,Gwerder Michael **,**,10.00,Bösch Daniel ***,6
o,Orlik Armon ***,***,8.75,Müllestein Mike ***,1
+,Kuster Thomas *,*,10.00,Müllestein Mike ***,2
+,Poltera Andrin *,*,10.00,Müllestein Mike ***,3
+,Dändliker Shane **,**,10.00,Müllestein Mike ***,4
o,Giger Samuel ***,***,8.75,Müllestein Mike ***,5
+,Zwyssig Raphael ***,***,9.75,Müllestein Mike ***,6
+,Oertig Dominik **,**,9.75,Kramer Lario **,1
o,Giger Samuel ***,***,8.50,Kramer Lario **,2
+,Baumann Rico *,*,10.00,Kramer Lario **,3
+,Bernold Michael *,*,10.00,Kramer Lario **,4
+,Nötzli Reto ***,***,10.00,Kramer Lario **,5
o,Schneider Domenic ***,***,8.50,Kramer Lario **,6
+,Duplan Steve **,**,9.75,Schneider Mario **,1
-,Gwerder Michael **,**,8.75,Schneider Mario **,2
+,Lang Sven **,**,9.75,Schneider Mario **,3
o,Bless Michael ***,***,8.50,Schneider Mario **,4
+,Odermatt Christian **,**,9.75,Schneider Mario **,5
+,Bürli Roger **,**,10.00,Schneider Mario **,6
-,Wickli Beat **,**,8.75,Arnold Raphael **,1
