result,name,level,points,placed_fighter,fight_round
+,Guisolan Marc **,**,9.75,Piemontesi Pascal **,1
+,Roch Vincent **,**,10.00,Piemontesi Pascal **,2
-,Gottofrey Marc **,**,9.00,Piemontesi Pascal **,3
+,Holweger Marek,Marek,10.00,Piemontesi Pascal **,4
+,Zimmermann Mario *,*,10.00,Piemontesi Pascal **,5
+,Haenni Stéphane **,**,10.00,Piemontesi Pascal **,6
-,Borcard Johann **,**,8.75,Kramer Lario **,1
+,Schafer Damien *,*,9.75,Kramer Lario **,2
+,Von Niederhäusern Marcel (2001),(2001),10.00,Kramer Lario **,3
+,Giroud Jonathan **,**,10.00,Kramer Lario **,4
+,Gottofrey Marc **,**,9.75,Kramer Lario **,5
+,Roch Vincent **,**,9.75,Kramer Lario **,6
o,Gottofrey Marc **,**,8.50,Dind Samuel **,1
+,Wieland Janis,Janis,9.75,Dind Samuel **,2
+,Riedo Fredy *,*,9.75,Dind Samuel **,3
+,Mosimann Vincent *,*,9.75,Dind Samuel **,4
+,Schafer Damien *,*,10.00,Dind Samuel **,5
+,Zosso Remo **,**,9.75,Dind Samuel **,6
-,Zosso Remo **,**,8.75,Brodard Augustin **,1
+,Bersier Jean-Jacques *,*,9.75,Brodard Augustin **,2
+,Buchs Carlo,Carlo,10.00,Brodard Augustin **,3
+,Taillard Virgile,Virgile,10.00,Brodard Augustin **,4
o,Roch Vincent **,**,8.50,Brodard Augustin **,5
+,Cardinaux Victor **,**,10.00,Brodard Augustin **,6
o,Roch Vincent **,**,8.50,Giroud Jonathan **,1
+,Cotting Florian,Florian,10.00,Giroud Jonathan **,2
+,Rapin Florent,Florent,10.00,Giroud Jonathan **,3
o,Kramer Lario **,**,8.50,Giroud Jonathan **,4
+,Hayoz Quentin,Quentin,10.00,Giroud Jonathan **,5
+,Gassmann Simon *,*,9.75,Giroud Jonathan **,6
+,Curty Alexandre,Alexandre,10.00,Colò Kilian (1999),1
+,Emonet Fabien **,**,10.00,Colò Kilian (1999),2
o,Gassmann Simon *,*,8.50,Colò Kilian (1999),3
+,Mollet Adrian,Adrian,10.00,Colò Kilian (1999),4
o,Cardinaux Victor **,**,8.50,Colò Kilian (1999),5
-,Buchs Carlo,Carlo,9.00,Colò Kilian (1999),6
+,Riedo Fredy *,*,9.75,Mosimann Vincent *,1
-,Cardinaux Victor **,**,9.00,Mosimann Vincent *,2
+,Hochuli Samuel,Samuel,10.00,Mosimann Vincent *,3
o,Dind Samuel **,**,8.50,Mosimann Vincent *,4
+,Holweger Marek,Marek,10.00,Mosimann Vincent *,5
o,Guisolan Marc **,**,8.50,Mosimann Vincent *,6
o,Droxler Jonathan **,**,8.50,Lerch Jimmy *,1
+,Dubey Gaël,Gaël,10.00,Lerch Jimmy *,2
+,Dorsaz Théo,Théo,10.00,Lerch Jimmy *,3
o,Roch Vincent **,**,8.75,Lerch Jimmy *,4
+,Berset Cyril *,*,9.75,Lerch Jimmy *,5
o,Berset Julien *,*,8.75,Lerch Jimmy *,6
+,Emonet Frédéric *,*,9.75,Haenni Stéphane **,1
+,Gassmann Simon *,*,10.00,Haenni Stéphane **,2
+,Droxler Jonathan **,**,9.75,Haenni Stéphane **,3
+,Ledermann Michael (2000),(2000),10.00,Haenni Stéphane **,4
+,Berset Julien *,*,10.00,Haenni Stéphane **,5
o,Piemontesi Pascal **,**,8.75,Haenni Stéphane **,6
+,Dorsaz Alexandre *,*,9.75,Berset Julien *,1
+,Mollet Ivan *,*,10.00,Berset Julien *,2
+,Von Niederhäusern Martin,Martin,10.00,Berset Julien *,3
+,Brodard Simon **,**,9.75,Berset Julien *,4
o,Haenni Stéphane **,**,8.50,Berset Julien *,5
+,Lerch Jimmy *,*,10.00,Berset Julien *,6
+,Dind Samuel **,**,9.75,Gottofrey Marc **,1
+,Zimmermann Mario *,*,10.00,Gottofrey Marc **,2
-,Piemontesi Pascal **,**,9.00,Gottofrey Marc **,3
+,Berger Dilan,Dilan,10.00,Gottofrey Marc **,4
o,Kramer Lario **,**,8.75,Gottofrey Marc **,5
+,Emonet Frédéric *,*,10.00,Gottofrey Marc **,6
+,Giroud Jonathan **,**,10.00,Roch Vincent **,1
o,Piemontesi Pascal **,**,8.50,Roch Vincent **,2
+,Ganière William,William,10.00,Roch Vincent **,3
+,Lerch Jimmy *,*,10.00,Roch Vincent **,4
+,Brodard Augustin **,**,9.75,Roch Vincent **,5
o,Kramer Lario **,**,8.75,Roch Vincent **,6
+,Loup Alexandre *,*,9.75,Mollet Ivan *,1
o,Berset Julien *,*,8.50,Mollet Ivan *,2
+,Reichenbach Ryan (1999),(1999),10.00,Mollet Ivan *,3
+,Loup Grégoire (2000),(2000),9.75,Mollet Ivan *,4
o,Borcard Johann **,**,8.50,Mollet Ivan *,5
+,Derron Cédric *,*,9.75,Mollet Ivan *,6
-,Duplan Steve **,**,8.75,Brodard Simon **,1
+,Zosso Remo **,**,10.00,Brodard Simon **,2
+,Dind Clément,Clément,10.00,Brodard Simon **,3
o,Berset Julien *,*,8.50,Brodard Simon **,4
+,Gottofrey Luc *,*,9.75,Brodard Simon **,5
-,Loup Alexandre *,*,8.75,Brodard Simon **,6
+,Hochuli Samuel,Samuel,9.75,Lützelschwab Luc (1999),1
+,Reichenbach Ryan (1999),(1999),10.00,Lützelschwab Luc (1999),2
o,Cardinaux Victor **,**,8.50,Lützelschwab Luc (1999),3
o,Emonet Fabien **,**,8.50,Lützelschwab Luc (1999),4
+,Taillard Virgile,Virgile,10.00,Lützelschwab Luc (1999),5
-,Droxler Jonathan **,**,9.00,Lützelschwab Luc (1999),6
+,Beliakov Alexandre,Alexandre,10.00,Hayoz Quentin,1
o,Duplan Steve **,**,8.50,Hayoz Quentin,2
+,Monney Branighan,Branighan,10.00,Hayoz Quentin,3
o,Borcard Johann **,**,8.50,Hayoz Quentin,4
o,Giroud Jonathan **,**,8.75,Hayoz Quentin,5
+,Berger Sascha,Sascha,10.00,Hayoz Quentin,6
©,2017 Eidgenössischer Schwingerverba,Schwingerverba,nd,Hayoz Quentin,7
o,Piemontesi Pascal **,**,8.50,Guisolan Marc **,1
+,Kyburz Silas,Silas,10.00,Guisolan Marc **,2
+,Emonet Frédéric *,*,10.00,Guisolan Marc **,3
+,Cardinaux Victor **,**,10.00,Guisolan Marc **,4
+,Duplan Steve **,**,9.75,Guisolan Marc **,5
+,Mosimann Vincent *,*,10.00,Guisolan Marc **,6
-,Kramer Lario **,**,8.75,Borcard Johann **,1
+,Ducry Antoine *,*,9.75,Borcard Johann **,2
+,Erb Vincent (1999),(1999),9.75,Borcard Johann **,3
+,Hayoz Quentin,Quentin,9.75,Borcard Johann **,4
+,Mollet Ivan *,*,9.75,Borcard Johann **,5
+,Duplan Steve **,**,9.75,Borcard Johann **,6
+,Holweger Marek,Marek,10.00,Buchs Carlo,1
+,Loup Alexandre *,*,10.00,Buchs Carlo,2
o,Brodard Augustin **,**,8.50,Buchs Carlo,3
+,Wieland Janis,Janis,10.00,Buchs Carlo,4
+,Droxler Jonathan **,**,10.00,Buchs Carlo,5
-,Colò Kilian (1999),(1999),9.00,Buchs Carlo,6
+,Emonet Fabien **,**,9.75,Zimmermann Mario *,1
o,Gottofrey Marc **,**,8.50,Zimmermann Mario *,2
+,Beliakov Alexandre,Alexandre,10.00,Zimmermann Mario *,3
+,Crettaz Olivier,Olivier,10.00,Zimmermann Mario *,4
o,Piemontesi Pascal **,**,8.50,Zimmermann Mario *,5
+,Cotting Florian,Florian,10.00,Zimmermann Mario *,6
+,Gottofrey Luc *,*,10.00,Gassmann Simon *,1
o,Haenni Stéphane **,**,8.50,Gassmann Simon *,2
+,Colò Kilian (1999),(1999),9.75,Gassmann Simon *,3
+,Hofer Sven *,*,9.75,Gassmann Simon *,4
+,Mollet Adrian,Adrian,9.75,Gassmann Simon *,5
o,Giroud Jonathan **,**,8.50,Gassmann Simon *,6
-,Dorsaz Alexandre *,*,8.75,Schafer Damien *,1
o,Kramer Lario **,**,8.50,Schafer Damien *,2
+,Berger Dilan,Dilan,10.00,Schafer Damien *,3
+,Curty Alexandre,Alexandre,10.00,Schafer Damien *,4
o,Dind Samuel **,**,8.50,Schafer Damien *,5
+,Pasquali Quentin,Quentin,10.00,Schafer Damien *,6
+,Turrian Mathias,Mathias,10.00,Dubey Gaël,1
o,Lerch Jimmy *,*,8.75,Dubey Gaël,2
o,Duplan Steve **,**,8.50,Dubey Gaël,3
-,Von Niederhäusern Martin,Martin,9.00,Dubey Gaël,4
+,Z'Rotz Roman,Roman,9.75,Dubey Gaël,5
+,Loup Grégoire (2000),(2000),9.75,Dubey Gaël,6
-,Brodard Augustin **,**,8.75,Zosso Remo **,1
o,Brodard Simon **,**,8.50,Zosso Remo **,2
+,Z'Rotz Roman,Roman,10.00,Zosso Remo **,3
+,Berger Sascha,Sascha,9.75,Zosso Remo **,4
+,Gauch Thierry,Thierry,10.00,Zosso Remo **,5
o,Dind Samuel **,**,8.50,Zosso Remo **,6
,30.08.2017 15:10,15:10,Seite 1/,Zosso Remo **,7
o,Mollet Ivan *,*,8.50,Loup Alexandre *,1
o,Buchs Carlo,Carlo,8.50,Loup Alexandre *,2
+,Crettaz Olivier,Olivier,10.00,Loup Alexandre *,3
+,Dind Clément,Clément,10.00,Loup Alexandre *,4
+,Emonet Fabien **,**,9.75,Loup Alexandre *,5
