result,name,level,points,placed_fighter,fight_round
-,Notz Beni ***,***,8.75,Zwyssig Raphael ***,1
+,Schönenberger Tobias (2004) *,*,10.00,Zwyssig Raphael ***,2
+,Schlegel Reto *,*,10.00,Zwyssig Raphael ***,3
+,Dumelin David **,**,10.00,Zwyssig Raphael ***,4
+,Elmer Daniel *,*,10.00,Zwyssig Raphael ***,5
+,Ulmann Fabian *,*,10.00,Zwyssig Raphael ***,6
-,Bless Michael ***,***,9.00,Schneider Domenic ***,1
+,Fejzaj Naim **,**,10.00,Schneider Domenic ***,2
+,Koch Thomas **,**,10.00,Schneider Domenic ***,3
+,Wittenwiler Roman **,**,10.00,Schneider Domenic ***,4
+,Koch Reto **,**,9.75,Schneider Domenic ***,5
-,Bless Michael ***,***,9.00,Schneider Domenic ***,6
+,Bickel Roman *,*,10.00,Schmid Dominik **,1
+,Bollhalder Manuel *,*,10.00,Schmid Dominik **,2
o,Forrer Arnold ***,***,8.50,Schmid Dominik **,3
+,Kurmann Patrick *,*,10.00,Schmid Dominik **,4
-,Bernold Christian **,**,9.00,Schmid Dominik **,5
+,Kiener Raphael,Raphael,10.00,Schmid Dominik **,6
+,Wild Thomas *,*,10.00,Keller Werner *,1
+,Horner Sämi,Sämi,10.00,Keller Werner *,2
o,Koch Reto **,**,8.50,Keller Werner *,3
-,Imhof Gregor,Gregor,9.00,Keller Werner *,4
+,Trümpy Thomas (2006),(2006),10.00,Keller Werner *,5
+,Fuster Arjuna,Arjuna,9.75,Keller Werner *,6
o,Koch Reto **,**,8.75,Dumelin David **,1
+,Schildknecht Jannic (2004),(2004),10.00,Dumelin David **,2
+,Dörig Maurus (2004),(2004),10.00,Dumelin David **,3
o,Zwyssig Raphael ***,***,8.50,Dumelin David **,4
+,Keller Stefan,Stefan,10.00,Dumelin David **,5
+,Bollhalder Manuel *,*,10.00,Dumelin David **,6
-,Kobler Janosch *,*,8.75,Leuppi Karim *,1
+,Lenherr Jonas (2005),(2005),10.00,Leuppi Karim *,2
o,Bless Michael ***,***,8.50,Leuppi Karim *,3
+,Dörig Maurus (2004),(2004),10.00,Leuppi Karim *,4
+,Signer Tobias (2004),(2004),10.00,Leuppi Karim *,5
+,Nüesch Sandro (2005),(2005),9.75,Leuppi Karim *,6
+,Bernhard Thomas,Thomas,10.00,Büchler Livio,1
o,Baumgartner Ramon **,**,8.50,Büchler Livio,2
+,Trümpy Thomas (2006),(2006),10.00,Büchler Livio,3
+,Hobi Ignaz *,*,10.00,Büchler Livio,4
o,Ulmann Fabian *,*,8.50,Büchler Livio,5
+,Giger Florian,Florian,10.00,Büchler Livio,6
o,Fejzaj Naim **,**,8.50,Bühler Hannes *,1
