result,name,level,points,placed_fighter,fight_round
+,Aeschbacher Matthias ***,***,9.75,Wicki Joel ***,1
+,Haenni Stéphane **,**,10.00,Wicki Joel ***,2
+,Schuler Christian ***,***,10.00,Wicki Joel ***,3
-,Staudenmann Fabian ***,***,9.00,Wicki Joel ***,4
+,Wittwer Jan *,*,9.75,Wicki Joel ***,5
+,Schurtenberger Sven ***,***,10.00,Wicki Joel ***,6
-,von Ah Benji ***,***,8.75,von Weissenﬂuh Kilian ***,1
+,Zurﬂuh Roman **,**,9.75,von Weissenﬂuh Kilian ***,2
+,Hess Dominik *,*,9.75,von Weissenﬂuh Kilian ***,3
-,Müllestein Mike ***,***,9.00,von Weissenﬂuh Kilian ***,4
+,Lang Sven **,**,10.00,von Weissenﬂuh Kilian ***,5
+,Arnold Stefan **,**,9.75,von Weissenﬂuh Kilian ***,6
o,Wicki Joel ***,***,8.50,Aeschbacher Matthias ***,1
+,Bürli Roger **,**,10.00,Aeschbacher Matthias ***,2
+,Kennel Beat *,*,10.00,Aeschbacher Matthias ***,3
+,Gwerder Michael ***,***,10.00,Aeschbacher Matthias ***,4
-,Bieri Marcel ***,***,8.75,Aeschbacher Matthias ***,5
+,Waser Dominik **,**,9.75,Aeschbacher Matthias ***,6
-,Gerber Christian ***,***,8.75,Müllestein Mike ***,1
+,Schwander Severin **,**,9.75,Müllestein Mike ***,2
+,Balimann Sandro *,*,10.00,Müllestein Mike ***,3
-,von Weissenﬂuh Kilian ***,***,9.00,Müllestein Mike ***,4
+,Bürli Roger **,**,10.00,Müllestein Mike ***,5
-,Staudenmann Fabian ***,***,8.75,Müllestein Mike ***,6
+,Odermatt Remo *,*,9.75,Ulrich Marco *,1
+,Dousse Michel **,**,10.00,Ulrich Marco *,2
-,von Ah Benji ***,***,8.75,Ulrich Marco *,3
+,Ledermann Michael *,*,10.00,Ulrich Marco *,4
o,Staudenmann Fabian ***,***,8.50,Ulrich Marco *,5
-,Arnold Raphael **,**,9.00,Ulrich Marco *,6
+,Leuenberger Michael *,*,10.00,Heiniger Marco *,1
-,Inniger Thomas ***,***,8.75,Heiniger Marco *,2
o,Ducrest Etienne *,*,8.50,Heiniger Marco *,3
+,Loup Alexandre *,*,9.75,Heiniger Marco *,4
+,Weyermann Florian **,**,10.00,Heiniger Marco *,5
-,Schwander Severin **,**,9.00,Heiniger Marco *,6
-,Weyermann Florian **,**,8.75,Fellmann Roman **,1
+,Hofer Sven *,*,10.00,Fellmann Roman **,2
o,Studer Stefan **,**,8.50,Fellmann Roman **,3
+,Duplan Steve ***,***,10.00,Fellmann Roman **,4
o,Gobeli Patrick **,**,8.50,Fellmann Roman **,5
+,Ducrest Etienne *,*,10.00,Fellmann Roman **,6
-,Kennel Beat *,*,8.75,Klossner Adrian *,1
+,Schmid Simon *,*,9.75,Klossner Adrian *,2
-,Egli Damian **,**,8.75,Klossner Adrian *,3
+,Steinauer Adrian **,**,9.75,Klossner Adrian *,4
o,Fankhauser Erich ***,***,8.75,Klossner Adrian *,5
+,Betschart Patrick *,*,9.75,Klossner Adrian *,6
+,Orlik Curdin ***,***,10.00,Schurtenberger Sven ***,1
o,Wittwer Jan *,*,8.75,Schurtenberger Sven ***,2
+,Gottofrey Marc **,**,10.00,Schurtenberger Sven ***,3
+,Kramer Lario ***,***,9.75,Schurtenberger Sven ***,4
+,Schwander Severin **,**,10.00,Schurtenberger Sven ***,5
o,Wicki Joel ***,***,8.75,Schurtenberger Sven ***,6
+,Duplan Steve ***,***,10.00,Nötzli Reto ***,1
+,Bieri Marcel ***,***,9.75,Nötzli Reto ***,2
-,Wittwer Jan *,*,8.75,Nötzli Reto ***,3
-,Studer Stefan **,**,8.75,Nötzli Reto ***,4
+,Scherer Niklaus *,*,9.75,Nötzli Reto ***,5
+,Balimann Sandro *,*,10.00,Nötzli Reto ***,6
o,Bieri Marcel ***,***,8.50,Kramer Lario ***,1
+,Egli Damian **,**,10.00,Kramer Lario ***,2
+,Reichmuth Lukas *,*,10.00,Kramer Lario ***,3
o,Schurtenberger Sven ***,***,8.50,Kramer Lario ***,4
+,Arnold Raphael **,**,10.00,Kramer Lario ***,5
+,Fankhauser Marco **,**,10.00,Kramer Lario ***,6
o,Gwerder Michael ***,***,8.75,Staudenmann Fabian ***,1
+,Bucher Christian *,*,10.00,Staudenmann Fabian ***,2
+,Fankhauser Marco **,**,10.00,Staudenmann Fabian ***,3
-,Wicki Joel ***,***,8.75,Staudenmann Fabian ***,4
+,Ulrich Marco *,*,10.00,Staudenmann Fabian ***,5
-,Müllestein Mike ***,***,8.75,Staudenmann Fabian ***,6
+,Colò Kilian **,**,9.75,Schuler Christian ***,1
+,Suppiger René ***,***,10.00,Schuler Christian ***,2
o,Wicki Joel ***,***,8.50,Schuler Christian ***,3
-,Gobeli Patrick **,**,9.00,Schuler Christian ***,4
-,Gasser Dominik *,*,8.75,Schuler Christian ***,5
+,Cardinaux Victor **,**,10.00,Schuler Christian ***,6
-,Fankhauser Marco **,**,8.75,Gobeli Patrick **,1
+,Schürpf Bruno *,*,9.75,Gobeli Patrick **,2
+,Rohrer Ueli *,*,9.75,Gobeli Patrick **,3
-,Schuler Christian ***,***,9.00,Gobeli Patrick **,4
+,Fellmann Roman **,**,9.75,Gobeli Patrick **,5
-,von Ah Benji ***,***,8.75,Gobeli Patrick **,6
-,Gobeli Patrick **,**,8.75,Fankhauser Marco **,1
+,Betschart Marcel *,*,10.00,Fankhauser Marco **,2
o,Staudenmann Fabian ***,***,8.50,Fankhauser Marco **,3
+,Colò Kilian **,**,10.00,Fankhauser Marco **,4
+,Collaud Romain *,*,9.75,Fankhauser Marco **,5
o,Kramer Lario ***,***,8.75,Fankhauser Marco **,6
+,Waser Dominik **,**,10.00,Schwander Severin **,1
o,Müllestein Mike ***,***,8.50,Schwander Severin **,2
+,Betschart Patrick *,*,9.75,Schwander Severin **,3
+,Suppiger René ***,***,9.75,Schwander Severin **,4
o,Schurtenberger Sven ***,***,8.50,Schwander Severin **,5
-,Heiniger Marco *,*,9.00,Schwander Severin **,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Schwander Severin **,7
+,Kramer Lario ***,***,10.00,Bieri Marcel ***,1
o,Nötzli Reto ***,***,8.50,Bieri Marcel ***,2
+,Renfer Lukas **,**,10.00,Bieri Marcel ***,3
+,Weyermann Florian **,**,10.00,Bieri Marcel ***,4
-,Aeschbacher Matthias ***,***,8.75,Bieri Marcel ***,5
+,Collaud Romain *,*,10.00,Bieri Marcel ***,6
-,Inniger Thomas ***,***,8.75,Fankhauser Erich ***,1
+,Berger Lorenz **,**,9.75,Fankhauser Erich ***,2
+,Riedo Fredy *,*,10.00,Fankhauser Erich ***,3
o,Gerber Christian ***,***,8.50,Fankhauser Erich ***,4
+,Klossner Adrian *,*,10.00,Fankhauser Erich ***,5
+,Studer Stefan **,**,10.00,Fankhauser Erich ***,6
+,Briker Michael **,**,10.00,Wittwer Jan *,1
+,Schurtenberger Sven ***,***,9.75,Wittwer Jan *,2
-,Nötzli Reto ***,***,8.75,Wittwer Jan *,3
+,Zurﬂuh Roman **,**,9.75,Wittwer Jan *,4
o,Wicki Joel ***,***,8.50,Wittwer Jan *,5
+,Kessler Joel *,*,10.00,Wittwer Jan *,6
-,Renfer Lukas **,**,8.75,Ambühl Joel **,1
-,Collaud Romain *,*,8.75,Ambühl Joel **,2
+,Loup Alexandre *,*,9.75,Ambühl Joel **,3
+,Odermatt Andreas *,*,10.00,Ambühl Joel **,4
+,von Ah Benji ***,***,10.00,Ambühl Joel **,5
-,Gasser Dominik *,*,8.75,Ambühl Joel **,6
+,Betschart Marcel *,*,9.75,Ledermann Michael *,1
+,Van Messel Noe **,**,9.75,Ledermann Michael *,2
-,Stöckli Stefan ***,***,8.75,Ledermann Michael *,3
o,Ulrich Marco *,*,8.75,Ledermann Michael *,4
+,Suppiger René ***,***,10.00,Ledermann Michael *,5
-,Lang Sven **,**,9.00,Ledermann Michael *,6
-,Van Messel Noe **,**,8.75,Gottofrey Marc **,1
+,Reichmuth Lukas *,*,9.75,Gottofrey Marc **,2
o,Schurtenberger Sven ***,***,8.50,Gottofrey Marc **,3
+,Durrer Jonas (2003) *,*,9.75,Gottofrey Marc **,4
-,Arnold Stefan **,**,9.00,Gottofrey Marc **,5
+,Ettlin Martin *,*,10.00,Gottofrey Marc **,6
+,Balimann Sandro *,*,9.75,Scherer Niklaus *,1
-,Piemontesi Pascal **,**,8.75,Scherer Niklaus *,2
-,Matthey Mickaël **,**,8.75,Scherer Niklaus *,3
+,Zangger Dominik *,*,9.75,Scherer Niklaus *,4
o,Nötzli Reto ***,***,8.50,Scherer Niklaus *,5
+,Hess Dominik *,*,10.00,Scherer Niklaus *,6
o,Ducrest Etienne *,*,8.50,Durrer Jonas (2003) *,1
+,Mathys Simon **,**,9.75,Durrer Jonas (2003) *,2
-,Duplan Steve ***,***,8.75,Durrer Jonas (2003) *,3
o,Gottofrey Marc **,**,8.50,Durrer Jonas (2003) *,4
+,Haenni Stéphane **,**,10.00,Durrer Jonas (2003) *,5
+,Reichmuth Roland *,*,10.00,Durrer Jonas (2003) *,6
,16.10.2021 08:05,08:05,Seite 1/,Durrer Jonas (2003) *,7
-,Gasser Dominik *,*,8.75,Bürli Roger **,1
o,Aeschbacher Matthias ***,***,8.50,Bürli Roger **,2
+,Gwerder Andreas *,*,10.00,Bürli Roger **,3
