result,name,level,points,placed_fighter,fight_round
+,Mathis Marcel ***,***,9.75,Orlik Armon ***,1
+,Scheuber Lutz **,**,9.75,Orlik Armon ***,2
+,Arnold Stefan **,**,10.00,Orlik Armon ***,3
+,Elsener Marcel *,*,10.00,Orlik Armon ***,4
-,Imhof Andi ***,***,9.00,Orlik Armon ***,5
+,Herger Matthias **,**,10.00,Orlik Armon ***,6
-,Ambühl Joel **,**,8.75,Hurschler Thomas **,1
+,Schürpf Bruno *,*,10.00,Hurschler Thomas **,2
+,Bucher André (2001),(2001),9.75,Hurschler Thomas **,3
-,Kempf Elias **,**,8.75,Hurschler Thomas **,4
+,Wiget Ueli,Ueli,10.00,Hurschler Thomas **,5
+,Reichmuth Roland *,*,10.00,Hurschler Thomas **,6
+,von Ah Benji ***,***,10.00,Gloggner Philipp ***,1
+,Odermatt Andreas *,*,9.75,Gloggner Philipp ***,2
+,Odermatt Christian **,**,9.75,Gloggner Philipp ***,3
+,Ettlin Stefan **,**,10.00,Gloggner Philipp ***,4
-,Bernhard Lukas *,*,8.75,Gloggner Philipp ***,5
-,Rohrer Marco **,**,8.75,Gloggner Philipp ***,6
o,Bürli Roger **,**,8.50,Schuler Philipp **,1
+,Briker Michael *,*,10.00,Schuler Philipp **,2
-,von Ah Benji ***,***,8.75,Schuler Philipp **,3
+,Murpf Dario,Dario,10.00,Schuler Philipp **,4
+,Vogler Jakob,Jakob,9.75,Schuler Philipp **,5
+,Hurschler Tobias (2003),(2003),10.00,Schuler Philipp **,6
-,Muﬀ Armin **,**,8.75,Rohrer Marco **,1
+,Villiger Cyrill *,*,10.00,Rohrer Marco **,2
+,Muﬀ Reto,Reto,9.75,Rohrer Marco **,3
+,Reichmuth Armin *,*,9.75,Rohrer Marco **,4
+,Elsener Marcel *,*,9.75,Rohrer Marco **,5
-,Gloggner Philipp ***,***,8.75,Rohrer Marco **,6
-,Spichtig Aldo,Aldo,8.75,Ettlin Martin,1
-,Hürlimann Ueli (2001),(2001),9.00,Ettlin Martin,2
+,Suter Raphael,Raphael,10.00,Ettlin Martin,3
+,Gosswiler Livio *,*,10.00,Ettlin Martin,4
+,Grab Daniel **,**,10.00,Ettlin Martin,5
-,Heiniger Marco *,*,9.00,Ettlin Martin,6
o,Arnold Stefan **,**,8.50,Zimmermann Martin **,1
+,Arnold Andreas *,*,10.00,Zimmermann Martin **,2
+,Scherrer Fabian (2002),(2002),9.75,Zimmermann Martin **,3
+,Reichmuth Roland *,*,10.00,Zimmermann Martin **,4
o,Herger Matthias **,**,8.50,Zimmermann Martin **,5
+,Schürpf Guido,Guido,9.75,Zimmermann Martin **,6
-,Hess Dominik *,*,9.00,Schürpf Bruno *,1
o,Hurschler Thomas **,**,8.50,Schürpf Bruno *,2
+,Gasser Dominik 2,2,10.00,Schürpf Bruno *,3
-,Waser Raphael,Raphael,9.00,Schürpf Bruno *,4
+,Ming Hannes,Hannes,10.00,Schürpf Bruno *,5
+,Barmettler Peter *,*,10.00,Schürpf Bruno *,6
-,Gasser Stefan **,**,8.75,Gwerder Dario **,1
+,Käslin Benno *,*,10.00,Gwerder Dario **,2
+,Durrer Lukas,Lukas,10.00,Gwerder Dario **,3
-,Mathis Marcel ***,***,9.00,Gwerder Dario **,4
+,Durrer Jonas (2003),(2003),9.75,Gwerder Dario **,5
+,Odermatt Christian **,**,10.00,Gwerder Dario **,6
o,Odermatt Christian **,**,8.50,Reichmuth Marco **,1
+,Barmettler Peter *,*,9.75,Reichmuth Marco **,2
-,Heiniger Marco *,*,9.00,Reichmuth Marco **,3
+,Della Torre Simon,Simon,10.00,Reichmuth Marco **,4
+,Achermann Simon,Simon,10.00,Reichmuth Marco **,5
+,Zimmermann Simon **,**,10.00,Reichmuth Marco **,6
+,Briker Michael *,*,9.75,Bernhard Lukas *,1
+,Felder Martin *,*,10.00,Bernhard Lukas *,2
+,Fellmann Simon,Simon,10.00,Bernhard Lukas *,3
+,Schöpfer Ronny *,*,9.75,Bernhard Lukas *,4
-,Gloggner Philipp ***,***,8.75,Bernhard Lukas *,5
-,Bürli Roger **,**,8.75,Bernhard Lukas *,6
+,Bieri Christian **,**,9.75,Ettlin Stefan **,1
+,Hürlimann Mathias *,*,10.00,Ettlin Stefan **,2
+,Suter Beat,Beat,10.00,Ettlin Stefan **,3
o,Gloggner Philipp ***,***,8.50,Ettlin Stefan **,4
+,Schöpfer Ronny *,*,9.75,Ettlin Stefan **,5
-,Imhof Andi ***,***,9.00,Ettlin Stefan **,6
o,Van Messel Noe (2002) *,*,8.50,Rohrer Ueli *,1
+,Gosswiler Livio *,*,10.00,Rohrer Ueli *,2
+,Hürlimann Mathias *,*,10.00,Rohrer Ueli *,3
+,Baumann Lukas,Lukas,9.75,Rohrer Ueli *,4
-,Arnold Stefan **,**,8.75,Rohrer Ueli *,5
+,Lustenberger Florian (2002),(2002),9.75,Rohrer Ueli *,6
+,Schuler Philipp **,**,9.75,Bürli Roger **,1
+,Kälin Remo *,*,9.75,Bürli Roger **,2
+,Waser Raphael,Raphael,9.75,Bürli Roger **,3
o,Imhof Andi ***,***,8.50,Bürli Roger **,4
+,Vogler Jonas,Jonas,10.00,Bürli Roger **,5
-,Bernhard Lukas *,*,8.75,Bürli Roger **,6
+,Reichmuth Marco **,**,9.75,Odermatt Christian **,1
+,Stöckli Damian *,*,9.75,Odermatt Christian **,2
o,Gloggner Philipp ***,***,8.50,Odermatt Christian **,3
+,Fellmann Simon,Simon,10.00,Odermatt Christian **,4
+,Zurﬂuh Roman **,**,9.75,Odermatt Christian **,5
o,Gwerder Dario **,**,8.75,Odermatt Christian **,6
-,Müller Mathias,Mathias,9.00,Imfeld Beat,1
+,Christen Thomas,Thomas,10.00,Imfeld Beat,2
+,Felder Martin *,*,10.00,Imfeld Beat,3
o,Arnold Stefan **,**,8.50,Imfeld Beat,4
+,Bürgi Michael (2002),(2002),10.00,Imfeld Beat,5
-,Schuler Alex,Alex,9.00,Imfeld Beat,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Imfeld Beat,7
o,Scheuber Lutz **,**,8.50,Herger Matthias **,1
+,Muﬀ André *,*,10.00,Herger Matthias **,2
+,Schürpf Guido,Guido,10.00,Herger Matthias **,3
+,Elsener Adrian **,**,10.00,Herger Matthias **,4
+,Zimmermann Martin **,**,10.00,Herger Matthias **,5
o,Orlik Armon ***,***,8.75,Herger Matthias **,6
o,Orlik Armon ***,***,8.50,Mathis Marcel ***,1
+,Reichmuth Armin *,*,10.00,Mathis Marcel ***,2
+,Fässler Dominic **,**,10.00,Mathis Marcel ***,3
-,Gwerder Dario **,**,9.00,Mathis Marcel ***,4
+,Bieri Christian **,**,9.75,Mathis Marcel ***,5
+,Gwerder Carlo **,**,10.00,Mathis Marcel ***,6
+,Rohrer Ueli *,*,10.00,Van Messel Noe (2002) *,1
-,von Ah Benji ***,***,8.75,Van Messel Noe (2002) *,2
+,Elmiger Andreas,Andreas,9.75,Van Messel Noe (2002) *,3
o,Zurﬂuh Roman **,**,8.75,Van Messel Noe (2002) *,4
+,Gasser Dominik 1,1,10.00,Van Messel Noe (2002) *,5
+,Gasser Stefan **,**,9.75,Van Messel Noe (2002) *,6
o,Stöckli Damian *,*,8.50,Käslin Benno *,1
o,Gwerder Dario **,**,8.75,Käslin Benno *,2
+,Rohrer Timo (2001),(2001),9.75,Käslin Benno *,3
+,Müller Mathias,Mathias,10.00,Käslin Benno *,4
+,Arnold Marcel *,*,10.00,Käslin Benno *,5
+,Lustenberger Marc (2003),(2003),10.00,Käslin Benno *,6
o,Kempf Elias **,**,8.50,Fellmann Roman **,1
+,Gwerder Carlo **,**,9.75,Fellmann Roman **,2
+,Kälin Markus (2001),(2001),10.00,Fellmann Roman **,3
o,Scheuber Lutz **,**,8.50,Fellmann Roman **,4
+,Blumenthal Lino (2002),(2002),10.00,Fellmann Roman **,5
+,Kälin Roland **,**,10.00,Fellmann Roman **,6
+,Zimmermann Martin **,**,9.75,Arnold Stefan **,1
+,Hess Dominik *,*,10.00,Arnold Stefan **,2
o,Orlik Armon ***,***,8.50,Arnold Stefan **,3
+,Imfeld Beat,Beat,9.75,Arnold Stefan **,4
-,Rohrer Ueli *,*,8.75,Arnold Stefan **,5
+,Durrer Ueli,Ueli,9.75,Arnold Stefan **,6
-,Hurschler Thomas **,**,8.75,Ambühl Joel **,1
+,Amgarten Martin *,*,10.00,Ambühl Joel **,2
+,Michel Peter (2003),(2003),10.00,Ambühl Joel **,3
