result,name,level,points,placed_fighter,fight_round
-,Leuppi Samir ***,***,8.75,Giger Samuel ***,1
+,Dändliker Shane **,**,9.75,Giger Samuel ***,2
+,Rüegg Fabian *,*,10.00,Giger Samuel ***,3
+,Schnurrenberger Roman **,**,10.00,Giger Samuel ***,4
+,Schlegel Werner **,**,9.75,Giger Samuel ***,5
+,Schneider Domenic ***,***,10.00,Giger Samuel ***,6
+,Bickel Roman *,*,9.75,Kuster Thomas *,1
o,Leuppi Samir ***,***,8.50,Kuster Thomas *,2
+,Burkhalter Thomas (2003) *,*,10.00,Kuster Thomas *,3
+,Koller Fabian *,*,9.75,Kuster Thomas *,4
+,Fallegger Marc (2003),(2003),10.00,Kuster Thomas *,5
+,Keller Manuel *,*,10.00,Kuster Thomas *,6
+,Ott Damian **,**,10.00,Schneider Domenic ***,1
o,Schlegel Werner **,**,8.75,Schneider Domenic ***,2
+,Reichmuth Beat,Beat,10.00,Schneider Domenic ***,3
+,Funk Nicola *,*,10.00,Schneider Domenic ***,4
+,Dändliker Shane **,**,9.75,Schneider Domenic ***,5
o,Giger Samuel ***,***,8.75,Schneider Domenic ***,6
+,Bernold Christian **,**,10.00,Schneider Mario **,1
+,Anliker Andri (2003),(2003),10.00,Schneider Mario **,2
+,Leuppi Samir ***,***,9.75,Schneider Mario **,3
o,Ott Damian **,**,8.75,Schneider Mario **,4
+,Baumann Rico *,*,9.75,Schneider Mario **,5
-,Arztmann Beda **,**,8.75,Schneider Mario **,6
+,Landolt Cla,Cla,10.00,Koller Silvan,1
+,Oertig Simon *,*,10.00,Koller Silvan,2
+,Buchmann Michael,Michael,9.75,Koller Silvan,3
o,Bernold Christian **,**,8.50,Koller Silvan,4
+,Signer Tobias (2004),(2004),9.75,Koller Silvan,5
-,Kiser Aron,Aron,9.00,Koller Silvan,6
o,Baumann Rico *,*,8.75,Koller Fabian *,1
+,Meier Christian (2003),(2003),10.00,Koller Fabian *,2
+,Kiener Raphael,Raphael,10.00,Koller Fabian *,3
o,Kuster Thomas *,*,8.50,Koller Fabian *,4
+,Fuster Arjuna (2003),(2003),9.75,Koller Fabian *,5
+,Bürgler Patrick *,*,10.00,Koller Fabian *,6
+,Notz Beni ***,***,10.00,Arztmann Beda **,1
+,Blaser Niklas *,*,9.75,Arztmann Beda **,2
o,Burkhalter Stefan ***,***,8.50,Arztmann Beda **,3
+,Hugelshofer Lars *,*,9.75,Arztmann Beda **,4
+,Kiser Aron,Aron,10.00,Arztmann Beda **,5
-,Schneider Mario **,**,8.75,Arztmann Beda **,6
+,Neﬀ Florian *,*,10.00,Kolb Pirmin *,1
+,Schegg Daniel,Daniel,10.00,Kolb Pirmin *,2
o,Bernold Christian **,**,8.50,Kolb Pirmin *,3
+,Inauen Maurus (2003),(2003),9.75,Kolb Pirmin *,4
+,Fuster Sepp *,*,10.00,Kolb Pirmin *,5
o,Schlegel Werner **,**,8.50,Kolb Pirmin *,6
+,Krähenbühl Tobias ***,***,9.75,Schlegel Werner **,1
+,Schneider Domenic ***,***,10.00,Schlegel Werner **,2
+,Giger Urs *,*,10.00,Schlegel Werner **,3
+,Burkhalter Stefan ***,***,10.00,Schlegel Werner **,4
o,Giger Samuel ***,***,8.50,Schlegel Werner **,5
+,Kolb Pirmin *,*,10.00,Schlegel Werner **,6
+,Steiner Michael **,**,9.75,Giger Urs *,1
+,Lenherr Jonas (2005),(2005),10.00,Giger Urs *,2
o,Schlegel Werner **,**,8.50,Giger Urs *,3
+,Imhof Gregor,Gregor,9.75,Giger Urs *,4
+,Dumelin David **,**,10.00,Giger Urs *,5
+,Burkhalter Thomas (2003) *,*,9.75,Giger Urs *,6
-,Schnurrenberger Roman **,**,9.00,Oettli Marco **,1
+,Ackermann Roman,Roman,10.00,Oettli Marco **,2
+,Fausch Kjetil *,*,9.75,Oettli Marco **,3
+,Lieberherr Michael,Michael,9.75,Oettli Marco **,4
-,Bernold Christian **,**,8.75,Oettli Marco **,5
+,Ulmann Fabian *,*,10.00,Oettli Marco **,6
+,Ulmann Fabian *,*,9.75,Schäppi Urs *,1
-,Nägeli Marco **,**,8.75,Schäppi Urs *,2
+,Zemp Stefan,Stefan,10.00,Schäppi Urs *,3
+,Raschle Urban (2003),(2003),10.00,Schäppi Urs *,4
o,Leuppi Samir ***,***,8.50,Schäppi Urs *,5
+,Mettler Valentin *,*,10.00,Schäppi Urs *,6
o,Schneider Mario **,**,8.50,Bernold Christian **,1
+,Buchmann Michael,Michael,10.00,Bernold Christian **,2
+,Kolb Pirmin *,*,10.00,Bernold Christian **,3
+,Koller Silvan,Silvan,10.00,Bernold Christian **,4
-,Oettli Marco **,**,8.75,Bernold Christian **,5
+,Steiner Michael **,**,9.75,Bernold Christian **,6
+,Dumelin David **,**,10.00,Dändliker Shane **,1
o,Giger Samuel ***,***,8.50,Dändliker Shane **,2
+,Fallegger Marc (2003),(2003),10.00,Dändliker Shane **,3
+,Keller Lukas,Lukas,10.00,Dändliker Shane **,4
o,Schneider Domenic ***,***,8.50,Dändliker Shane **,5
+,Blaser Niklas *,*,10.00,Dändliker Shane **,6
o,Schlegel Werner **,**,8.50,Krähenbühl Tobias ***,1
+,Baumann Rico *,*,9.75,Krähenbühl Tobias ***,2
+,Schmid Michael,Michael,10.00,Krähenbühl Tobias ***,3
+,Scherrer Pascal,Pascal,10.00,Krähenbühl Tobias ***,4
o,Ott Damian **,**,8.50,Krähenbühl Tobias ***,5
+,Fausch Kjetil *,*,10.00,Krähenbühl Tobias ***,6
+,Nägeli Marco **,**,10.00,Burkhalter Stefan ***,1
+,Ackermann Remo *,*,10.00,Burkhalter Stefan ***,2
+,Arztmann Beda **,**,9.75,Burkhalter Stefan ***,3
o,Schlegel Werner **,**,8.50,Burkhalter Stefan ***,4
+,Kobler Janosch,Janosch,10.00,Burkhalter Stefan ***,5
o,Ott Damian **,**,8.50,Burkhalter Stefan ***,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Burkhalter Stefan ***,7
o,Schneider Domenic ***,***,8.50,Ott Damian **,1
+,Funk Nicola *,*,10.00,Ott Damian **,2
+,Odermatt Michi,Michi,10.00,Ott Damian **,3
+,Schneider Mario **,**,10.00,Ott Damian **,4
+,Krähenbühl Tobias ***,***,9.75,Ott Damian **,5
+,Burkhalter Stefan ***,***,9.75,Ott Damian **,6
+,Leuppi Karim *,*,9.75,Hugelshofer Lars *,1
+,Galli Cedric,Cedric,9.75,Hugelshofer Lars *,2
+,Nägeli Marco **,**,9.75,Hugelshofer Lars *,3
o,Arztmann Beda **,**,8.50,Hugelshofer Lars *,4
+,Mösli Marcel,Marcel,10.00,Hugelshofer Lars *,5
+,Flück Bruno,Bruno,9.75,Hugelshofer Lars *,6
-,Giger Samuel ***,***,8.75,Leuppi Samir ***,1
+,Kuster Thomas *,*,10.00,Leuppi Samir ***,2
o,Schneider Mario **,**,8.50,Leuppi Samir ***,3
+,Blaser Niklas *,*,10.00,Leuppi Samir ***,4
+,Schäppi Urs *,*,10.00,Leuppi Samir ***,5
+,Ammann Rico *,*,10.00,Leuppi Samir ***,6
+,Kolb This (2003) *,*,10.00,Rüegg Fabian *,1
-,Schnurrenberger Roman **,**,8.75,Rüegg Fabian *,2
o,Giger Samuel ***,***,8.50,Rüegg Fabian *,3
+,Müller Christian,Christian,10.00,Rüegg Fabian *,4
+,Ammann Rico *,*,9.75,Rüegg Fabian *,5
+,Anliker Andri (2003),(2003),10.00,Rüegg Fabian *,6
+,Ammann Rico *,*,10.00,Ackermann Remo *,1
o,Burkhalter Stefan ***,***,8.50,Ackermann Remo *,2
+,Bordos Ion,Ion,10.00,Ackermann Remo *,3
+,Steiner Michael **,**,9.75,Ackermann Remo *,4
+,Keller Manuel *,*,10.00,Ackermann Remo *,5
-,Notz Beni ***,***,8.75,Ackermann Remo *,6
o,Arztmann Beda **,**,8.50,Notz Beni ***,1
+,Reichmuth Beat,Beat,10.00,Notz Beni ***,2
+,Mettler Valentin *,*,9.75,Notz Beni ***,3
+,Bürgler Patrick *,*,10.00,Notz Beni ***,4
+,Leuppi Karim *,*,9.75,Notz Beni ***,5
-,Ackermann Remo *,*,8.75,Notz Beni ***,6
o,Rüegg Fabian *,*,8.50,Kolb This (2003) *,1
+,Raschle Urban (2003),(2003),9.75,Kolb This (2003) *,2
+,Vollmeier Sandro,Sandro,10.00,Kolb This (2003) *,3
o,Baumann Rico *,*,8.75,Kolb This (2003) *,4
+,Vollenweider Loïc (2004),(2004),9.75,Kolb This (2003) *,5
+,Funk Nicola *,*,10.00,Kolb This (2003) *,6
+,Bordos Ion,Ion,9.75,Kobler Janosch,1
o,Dumelin David **,**,8.50,Kobler Janosch,2
+,Mösli Marcel,Marcel,9.75,Kobler Janosch,3
+,Anliker Nino (2005),(2005),9.75,Kobler Janosch,4
o,Burkhalter Stefan ***,***,8.50,Kobler Janosch,5
+,Peter Philipp,Philipp,10.00,Kobler Janosch,6
,03.01.2022 02:21,02:21,Seite 1/,Kobler Janosch,7
+,Bucher Roman (2003),(2003),9.75,Schild Cornel (2004),1
+,Fallegger Marc (2003),(2003),9.75,Schild Cornel (2004),2
o,Leuppi Karim *,*,8.50,Schild Cornel (2004),3
o,Mettler Valentin *,*,8.50,Schild Cornel (2004),4
+,Hangartner Maurice (2003),(2003),9.75,Schild Cornel (2004),5
+,Kiener Raphael,Raphael,9.75,Schild Cornel (2004),6
+,Scherrer Pascal,Pascal,10.00,Kammermann Dominik,1
+,Bickel Roman *,*,10.00,Kammermann Dominik,2
o,Steiner Michael **,**,8.50,Kammermann Dominik,3
-,Oettli Silvio *,*,8.75,Kammermann Dominik,4
+,Peter Philipp,Philipp,10.00,Kammermann Dominik,5
-,Keller Lukas,Lukas,8.75,Kammermann Dominik,6
-,Krähenbühl Lukas *,*,9.00,Fausch Kjetil *,1
+,Tritten Robin,Robin,9.75,Fausch Kjetil *,2
o,Oettli Marco **,**,8.50,Fausch Kjetil *,3
+,Hinrichs Silvio (2004),(2004),10.00,Fausch Kjetil *,4
+,Oettli Silvio *,*,10.00,Fausch Kjetil *,5
o,Krähenbühl Tobias ***,***,8.50,Fausch Kjetil *,6
-,Fausch Kjetil *,*,8.75,Krähenbühl Lukas *,1
+,Flück Bruno,Bruno,9.75,Krähenbühl Lukas *,2
-,Bürgler Patrick *,*,8.75,Krähenbühl Lukas *,3
+,Spörndli Cyril (2003),(2003),9.75,Krähenbühl Lukas *,4
+,Inauen Maurus (2003),(2003),9.75,Krähenbühl Lukas *,5
-,Baumann Rico *,*,8.75,Krähenbühl Lukas *,6
+,Rickenmann Ramon,Ramon,10.00,Reichmuth Beat,1
o,Notz Beni ***,***,8.50,Reichmuth Beat,2
o,Schneider Domenic ***,***,8.50,Reichmuth Beat,3
-,Tritten Robin,Robin,9.00,Reichmuth Beat,4
+,Koller Andreas,Andreas,9.75,Reichmuth Beat,5
+,Scherrer Pascal,Pascal,9.75,Reichmuth Beat,6
+,Fuster Arjuna (2003),(2003),9.75,Lengacher Gian (2003),1
-,Kiener Raphael,Raphael,9.00,Lengacher Gian (2003),2
o,Baumann Rico *,*,8.50,Lengacher Gian (2003),3
o,Vollmeier Sandro,Sandro,8.50,Lengacher Gian (2003),4
+,Hinrichs Silvio (2004),(2004),9.75,Lengacher Gian (2003),5
+,Anliker Nino (2005),(2005),10.00,Lengacher Gian (2003),6
