3789-2017-04-30_98_Zuger_Kant_Schwingfest-ST

1a;Bucher Thomas;;;;;;;;;;109.75
-;;;Reber Sandro;;;;;;;;8.75
+;;;Suter Beat;;;;;;;;9.75
+;1;18.5;Suter Raphael (2000);;17;54.0;3;9.75;2;-8.75;9.75
-;1;18.5;Arnold Fabian;;15;54.5;5;8.75;4;-9.75;8.75
+;1;37.0;Thalmann Thomas;*;27;35.5;12;17.25;11;-19.75;10.0
-;1;37.0;Gut Koni;;16;54.25;7;18.5;6;-18.5;8.75
+;1;55.75;Elmer Daniel;*;15;54.5;9;27.5;8;-28.25;10.0
o;1;55.75;Oertig Adrian;**;11;55.5;10;27.25;9;-28.5;8.5
o;1;74.25;Gwerder Dario;**;6;56.75;6;37.75;5;-36.5;8.5
o;1;74.25;Moos Christoph;;12;55.25;11;36.5;10;-37.75;8.5
o;1;91.25;Hegner Ueli (1999);;9;56.0;10;46.25;9;-45.0;8.75
+;1;91.25;Ming Hannes;;21;53.0;17;44.5;16;-46.75;9.75

2a;Bieri Marcel;**;;;;;;;;;58.5
-;;;Fankhauser Erich;***;;;;;;;9.0
+;4;9.0;Odermatt Sepp;;14;54.75;3;9.75;-1;0.75;10.0
+;5;19.0;Höﬂiger Andreas;**;7;56.5;5;19.0;0;0.0;9.75
+;4;28.75;Gwerder Dario;**;6;56.75;3;29.0;-1;0.25;10.0
+;2;38.75;Suppiger René;***;6;56.75;4;38.25;2;-0.5;9.75
+;2;48.5;Schuler Christian;***;4;57.25;2;48.5;0;0.0;10.0

3a;Fankhauser Erich;***;;;;;;;;;57.5
-;;;Bieri Marcel;**;;;;;;;8.75
+;5;8.75;Gwerder Carlo;**;16;54.25;3;9.75;-2;1.0;9.75
+;7;18.5;Reichmuth Armin;*;5;57.0;7;18.5;0;0.0;10.0
+;5;28.5;Grab Martin;***;8;56.25;4;28.75;-1;0.25;10.0
+;3;38.5;Oertig Dominik;**;8;56.25;5;38.0;2;-0.5;10.0
-;2;48.5;Gwerder Dario;**;6;56.75;4;47.75;2;-0.75;9.0

4a;Suppiger Werner;**;;;;;;;;;57.25
+;;;Oertig Adrian;**;;;;;;;9.75
o;3;9.75;Schuler Christian;***;4;57.25;5;8.75;2;-1.0;8.5
+;8;18.25;Hauser Roman (2000);;16;54.25;6;18.75;-2;0.5;10.0
+;6;28.25;Arnold Marcel;;9;56.0;4;28.75;-2;0.5;10.0
+;4;38.25;Schuler Philipp;**;12;55.25;5;38.0;1;-0.25;10.0
-;3;48.25;Kennel Stefan;**;8;56.25;6;47.25;3;-1.0;9.0

4b;Schurtenberger Sven;***;;;;;;;;;57.25
-;;;Vonlaufen Alexander;**;;;;;;;8.75
-;5;8.75;Gwerder Dario;**;6;56.75;2;10.0;-3;1.25;9.0
+;10;17.75;Suter David;**;7;56.5;7;18.5;-3;0.75;9.75
+;9;27.5;Arnold Andreas;*;14;54.75;8;27.75;-1;0.25;10.0
+;7;37.5;Gasser Stefan;**;8;56.25;6;37.75;-1;0.25;10.0
+;5;47.5;Hasler Florian;**;8;56.25;5;47.5;0;0.0;9.75

