4126-2018-05-06_95_Schwyzer_Kantonales_Schwing-_und_Aelplerfest-ST

1a;Schuler Alex;;;;;;;;;;111.0
+;;;Schaller Noah (2000);;;;;;;;9.75
-;;;Stöckli Stefan;***;;;;;;;8.75
o;2;18.5;Doppmann Ueli;;25;45.75;3;10.0;1;-8.5;8.5
+;2;18.5;Heinzer Stefan;*;1;111.0;1;18.75;-1;0.25;10.0
o;2;37.0;Amgarten Roman;*;26;45.25;9;18.25;7;-18.75;8.75
-;2;37.0;Ettlin Stefan;*;7;56.5;7;18.75;5;-18.25;9.0
+;1;54.75;von Wyl Simon;;28;44.0;13;27.0;12;-27.75;10.0
+;1;54.75;Rohrer Ueli;*;6;56.75;8;28.25;7;-26.5;9.75
-;2;74.5;Widmer Adrian;*;24;47.0;10;37.0;8;-37.5;8.75
-;2;74.5;Murer Andy;**;4;57.25;4;38.5;2;-36.0;9.0
+;2;92.25;Albert Thomas;;25;45.75;14;45.75;12;-46.5;10.0
-;2;92.25;Käslin Benno;*;12;55.25;11;46.5;9;-45.75;8.75

1b;Heinzer Stefan;**;;;;;;;;;111.0
-;;;Zimmermann Simon;**;;;;;;;8.75
+;;;Amgarten Roman;*;;;;;;;10.0
+;1;18.75;Arnold Raphael;*;12;55.25;6;8.75;5;-10.0;10.0
o;1;18.75;Schuler Alex;***;1;111.0;2;18.5;1;-0.25;8.5
-;1;37.25;Imhof Andi;***;6;56.75;8;18.5;7;-18.75;8.75
-;1;37.25;Heiniger Luca;;9;56.0;4;19.75;3;-17.5;8.75
+;1;54.75;Crotta Alessio;;18;53.75;8;28.25;7;-26.5;10.0
+;1;54.75;Müller Mathias;;12;55.25;8;28.25;7;-26.5;10.0
o;1;74.75;Arnold Daniel;*;6;56.75;9;37.25;8;-37.5;8.75
-;1;74.75;Käslin Ruedi;*;13;55.0;9;37.25;8;-37.5;9.0
+;1;92.5;Fallegger Joel;;11;55.5;9;47.0;8;-45.5;10.0
o;1;92.5;Ettlin Stefan;*;7;56.5;10;46.75;9;-45.75;8.5

2a;Mathis Marcel;***;;;;;;;;;58.75
+;;;Grab Martin;***;;;;;;;10.0
-;3;10.0;Gwerder Guido;**;5;57.0;4;9.75;1;-0.25;8.75
+;7;18.75;Ulrich Marco;*;12;55.25;7;18.75;0;0.0;10.0
+;6;28.75;Steinauer Adrian;**;10;55.75;5;29.0;-1;0.25;10.0
+;3;38.75;Nötzli Reto;***;5;57.0;4;38.5;1;-0.25;10.0
+;3;48.75;Müllestein Mike;***;4;57.25;4;48.5;1;-0.25;10.0

3a;Gloggner Reto;**;;;;;;;;;58.25
o;;;Gwerder Guido;**;;;;;;;8.5
+;7;8.5;Vogler Daniel;*;16;54.25;7;8.5;0;0.0;10.0
+;8;18.5;Corvi Dominik;;14;54.75;6;19.0;-2;0.5;9.75
+;8;28.25;Forster Christian;;11;55.5;7;28.5;-1;0.25;10.0
+;5;38.25;Grab Martin;***;5;57.0;5;38.25;0;0.0;10.0
+;5;48.25;Schelbert Ralf;**;5;57.0;5;48.25;0;0.0;10.0

3b;Wicki Joel;**;;;;;;;;;58.25
+;;;Schuler Christian;***;;;;;;;10.0
+;3;10.0;Gwerder Christian;**;9;56.0;3;10.0;0;0.0;9.75
-;4;19.75;Nötzli Reto;***;5;57.0;5;19.5;1;-0.25;9.0
+;6;28.75;Schuler Philipp;**;9;56.0;6;28.75;0;0.0;9.75
+;4;38.5;Gwerder Carlo;**;10;55.75;4;38.5;0;0.0;9.75
+;5;48.25;Reichmuth Marco;**;7;56.5;6;48.0;1;-0.25;10.0

4a;Schürpf Bruno;;;;;;;;;;57.25
+;;;von Wyl Simon;;;;;;;;9.75
-;4;9.75;Käslin Benno;*;12;55.25;6;8.75;2;-1.0;8.75
+;8;18.5;Mehr Lars (2002);;18;53.75;8;18.5;0;0.0;10.0
+;7;28.5;Doppmann Urs;*;7;56.5;8;28.25;1;-0.25;10.0
-;4;38.5;Rohrer Ivan;**;14;54.75;9;37.25;5;-1.25;8.75
+;8;47.25;Wallimann Remo;;12;55.25;10;46.75;2;-0.5;10.0

4b;Vogel Remo;**;;;;;;;;;57.25
-;;;Rohrer Ivan;**;;;;;;;8.75
+;6;8.75;Keller Janik;*;10;55.75;6;8.75;0;0.0;10.0
+;7;18.75;Suter Pirmin;;13;55.0;4;19.75;-3;1.0;9.75
+;7;28.5;Kälin Remo;*;11;55.5;8;28.25;1;-0.25;10.0
o;4;38.5;Müllestein Mike;***;4;57.25;4;38.5;0;0.0;8.75
+;8;47.25;Müller Mathias;;12;55.25;11;46.5;3;-0.75;10.0

4c;Murer Andy;**;;;;;;;;;57.25
-;;;Hasler Florian;**;;;;;;;8.75
+;6;8.75;Wyrsch Silvio;*;16;54.25;7;8.5;1;-0.25;9.75
+;8;18.5;Spichtig Aldo;;14;54.75;5;19.5;-3;1.0;10.0
+;7;28.5;Eﬃnger Peter;;13;55.0;8;28.25;1;-0.25;10.0
-;4;38.5;Schuler Alex;***;1;111.0;2;74.5;-2;36.0;8.75
+;8;47.25;Zürcher Ueli (2000);;10;55.75;8;47.25;0;0.0;10.0

4d;Müller Michael;**;;;;;;;;;57.25
o;;;Schelbert Ralf;**;;;;;;;8.5
+;7;8.5;Moos Christoph;*;15;54.5;6;8.75;-1;0.25;10.0
+;8;18.5;Bienz Romeo;;20;53.25;7;18.75;-1;0.25;10.0
-;7;28.5;Gwerder Michael (2000);*;8;56.25;6;28.75;-1;0.25;9.0
+;8;37.5;Gander Benjamin (2000);;14;54.75;8;37.5;0;0.0;10.0
+;7;47.5;Gwerder Christian;**;9;56.0;8;47.25;1;-0.25;9.75

4e;Kenel Franz-Toni;*;;;;;;;;;57.25
-;;;Arnold Severin;*;;;;;;;8.75
-;6;8.75;Vonlaufen Lukas;*;15;54.5;6;8.75;0;0.0;9.0
+;11;17.75;Mignola Lorenzo;;22;52.75;8;18.5;-3;0.75;10.0
+;10;27.75;Suter Beat;;11;55.5;8;28.25;-2;0.5;10.0
+;7;37.75;Gassmann Michael;*;9;56.0;8;37.5;1;-0.25;9.75
+;7;47.5;Egli Damian;**;10;55.75;8;47.25;1;-0.25;9.75

4f;Müllestein Mike;***;;;;;;;;;57.25
+;;;Imhof Andi;***;;;;;;;10.0
+;3;10.0;Egli Manuel;*;14;54.75;4;9.75;1;-0.25;10.0
o;3;20.0;Schelbert Ralf;**;5;57.0;3;20.0;0;0.0;8.75
+;6;28.75;Borcard Johann;**;6;56.75;6;28.75;0;0.0;9.75
+;4;38.5;Vogel Remo;**;4;57.25;4;38.5;0;0.0;10.0
o;4;48.5;Mathis Marcel;***;2;58.75;3;48.75;-1;0.25;8.75

5a;Gwerder Guido;**;;;;;;;;;57.0
+;;;Gloggner Reto;**;;;;;;;9.75
-;4;9.75;Mathis Marcel;***;2;58.75;3;10.0;-1;0.25;8.75
+;8;18.5;Hürlimann Marco (2002);;17;54.0;7;18.75;-1;0.25;9.75
+;8;28.25;Wallimann Remo;;12;55.25;3;29.75;-5;1.5;10.0
o;5;38.25;Schmid Simon (2000);;5;57.0;4;38.5;-1;0.25;8.75
+;9;47.0;Stöckli Stefan;***;13;55.0;12;46.25;3;-0.75;10.0

5b;Heinzer Ronny;*;;;;;;;;;57.0
+;;;Buchs Carlo;*;;;;;;;9.75
-;4;9.75;Herger Matthias;**;5;57.0;7;8.5;3;-1.25;9.0
+;7;18.75;Fellmann Simon;;15;54.5;3;20.0;-4;1.25;9.75
+;7;28.5;Herger Marco (2002);;17;54.0;7;28.5;0;0.0;10.0
o;4;38.5;Imhof Andi;***;6;56.75;9;37.25;5;-1.25;8.5
+;9;47.0;Scherrer Fabian (2002);;14;54.75;12;46.25;3;-0.75;10.0

5c;Schelbert Ralf;**;;;;;;;;;57.0
+;;;Müller Michael;**;;;;;;;10.0
+;3;10.0;Doppmann Urs;*;7;56.5;3;10.0;0;0.0;10.0
+;3;20.0;Müllestein Mike;***;4;57.25;3;20.0;0;0.0;10.0
o;2;30.0;Suppiger Werner;**;6;56.75;7;28.5;5;-1.5;8.5
+;4;38.5;Betschart Remo;**;5;57.0;4;38.5;0;0.0;9.75
o;5;48.25;Gloggner Reto;**;3;58.25;5;48.25;0;0.0;8.75

5d;Betschart Remo;**;;;;;;;;;57.0
-;;;Gwerder Carlo;**;;;;;;;8.75
+;6;8.75;Lang Sven;*;9;56.0;5;9.0;-1;0.25;9.75
+;8;18.5;Birchler Fabian (2000);;15;54.5;7;18.75;-1;0.25;10.0
+;7;28.5;Hirsiger Alexander;;6;56.75;4;29.5;-3;1.0;10.0
o;4;38.5;Schelbert Ralf;**;5;57.0;4;38.5;0;0.0;8.5
+;9;47.0;Hegner Ueli;*;14;54.75;12;46.25;3;-0.75;10.0

5e;Nötzli Reto;***;;;;;;;;;57.0
+;;;Gapany Benjamin;**;;;;;;;9.75
+;4;9.75;Linggi Bruno;**;9;56.0;4;9.75;0;0.0;9.75
-;5;19.5;Wicki Joel;**;3;58.25;4;19.75;-1;0.25;9.0
+;7;28.5;Egli Damian;**;10;55.75;6;28.75;-1;0.25;10.0
o;4;38.5;Mathis Marcel;***;2;58.75;3;38.75;-1;0.25;8.5
+;9;47.0;Käslin Ruedi;*;13;55.0;12;46.25;3;-0.75;10.0

5f;Grab Martin;***;;;;;;;;;57.0
o;;;Mathis Marcel;***;;;;;;;8.5
+;7;8.5;Arnold Marcel;*;6;56.75;4;9.75;-3;1.25;9.75
+;9;18.25;Herger Fabian;*;11;55.5;8;18.5;-1;0.25;10.0
+;8;28.25;Amgarten Roman;*;26;45.25;14;26.75;6;-1.5;10.0
o;5;38.25;Gloggner Reto;**;3;58.25;5;38.25;0;0.0;8.75
+;9;47.0;Schmid Simon (2000);;5;57.0;5;48.25;-4;1.25;10.0

5g;Schmid Simon (2000);;;;;;;;;;57.0
+;;;Wiget Stefan;;;;;;;;10.0
-;3;10.0;Kessler Joel;*;14;54.75;6;8.75;3;-1.25;8.75
+;7;18.75;Betschart Silvan;*;11;55.5;8;18.5;1;-0.25;10.0
+;6;28.75;Suter Pirmin;;13;55.0;7;28.5;1;-0.25;9.75
+;4;38.5;Gwerder Guido;**;5;57.0;5;38.25;1;-0.25;9.75
o;5;48.25;Grab Martin;***;5;57.0;9;47.0;4;-1.25;8.75

5h;Herger Matthias;**;;;;;;;;;57.0
o;;;Steinauer Adrian;**;;;;;;;8.5
-;7;8.5;Heinzer Ronny;*;5;57.0;4;9.75;-3;1.25;9.0
+;12;17.5;Bucher Thomas;;17;54.0;8;18.5;-4;1.0;9.75
+;12;27.25;Baumann Marco;;15;54.5;12;27.25;0;0.0;10.0
+;9;37.25;Betschart Patrick;*;13;55.0;8;37.5;-1;0.25;9.75
+;9;47.0;Ulrich Marco;*;12;55.25;10;46.75;1;-0.25;10.0

6a;Burch Jonas;;;;;;;;;;56.75
+;;;Inderbitzin Michael;;;;;;;;10.0
+;3;10.0;Fassbind René;*;13;55.0;6;8.75;3;-1.25;10.0
+;3;20.0;Inderbitzin Dominic;;18;53.75;4;19.75;1;-0.25;10.0
o;2;30.0;Reichmuth Marco;**;7;56.5;8;28.25;6;-1.75;8.5
o;4;38.5;Steinauer Adrian;**;10;55.75;8;37.5;4;-1.0;8.5
+;9;47.0;Doppmann Ueli;;25;45.75;14;45.75;5;-1.25;9.75

6b;Arnold Daniel;*;;;;;;;;;56.75
-;;;Reichmuth Lukas (2000);*;;;;;;;8.75
-;6;8.75;Betschart Patrick;*;13;55.0;5;9.0;-1;0.25;9.0
+;11;17.75;Hürlimann Ueli (2001);;16;54.25;8;18.5;-3;0.75;9.75
+;11;27.5;Corvi Dominik;;14;54.75;10;27.75;-1;0.25;9.75
+;9;37.25;Heinzer Stefan;**;1;111.0;1;74.75;-8;37.5;9.75
