5155-2021-06-20_Schaffhauser_Kantonalschwingfest-ST

1a;Giger Samuel;***;;;;;;;;;59.25
+;;;Forrer Arnold;***;;;;;;;9.75
+;2;9.75;Bernold Christian;**;7;56.5;2;9.75;0;0.0;9.75
+;2;19.5;Schlegel Werner;**;3;57.75;2;19.5;0;0.0;9.75
+;1;29.25;Kindlimann Fabian;***;6;56.75;2;28.75;1;-0.5;10.0
+;1;39.25;Heierli Pascal;*;11;55.5;2;38.5;1;-0.75;10.0
+;1;49.25;Schneider Domenic;***;4;57.25;2;48.5;1;-0.75;10.0

2a;Dumelin David;**;;;;;;;;;58.0
o;;;Schlegel Werner;**;;;;;;;8.5
+;5;8.5;Wildhaber Jannik;;21;53.0;2;9.75;-3;1.25;10.0
+;5;18.5;Schwyn Patrick;;12;55.25;1;19.75;-4;1.25;10.0
+;3;28.5;Bickel Roman;*;12;55.25;4;28.25;1;-0.25;9.75
+;3;38.25;Bernold Christian;**;7;56.5;3;38.25;0;0.0;9.75
+;3;48.0;Forrer Arnold;***;11;55.5;7;47.0;4;-1.0;10.0

3a;Schlegel Werner;**;;;;;;;;;57.75
+;;;Dumelin David;**;;;;;;;9.75
+;2;9.75;Wittenwiler Roman;*;7;56.5;2;9.75;0;0.0;9.75
o;2;19.5;Giger Samuel;***;1;59.25;2;19.5;0;0.0;8.5
+;5;28.0;Thiemann Fabrice;;16;54.25;3;28.5;-2;0.5;10.0
+;4;38.0;Hugelshofer Lars;*;8;56.25;5;37.75;1;-0.25;10.0
+;3;48.0;Notz Beni;***;8;56.25;4;47.75;1;-0.25;9.75

4a;Vollenweider Jeremy;**;;;;;;;;;57.25
-;;;Notz Beni;***;;;;;;;8.75
+;4;8.75;Meier Adrian (2005);;23;52.5;2;9.75;-2;1.0;10.0
+;4;18.75;Naef Sandro;;27;28.25;1;19.75;-3;1.0;10.0
-;2;28.75;Forrer Arnold;***;11;55.5;3;28.5;1;-0.25;8.75
+;6;37.5;Koller Fabian;*;13;55.0;4;38.0;-2;0.5;9.75
+;6;47.25;Lüönd Remo (2003);;13;55.0;9;46.5;3;-0.75;10.0

4b;Schneider Domenic;***;;;;;;;;;57.25
-;;;Kindlimann Fabian;***;;;;;;;8.75
+;4;8.75;Fejzaj Naim;**;12;55.25;1;10.0;-3;1.25;10.0
+;4;18.75;Schmid Patrick;*;10;55.75;3;19.0;-1;0.25;9.75
+;3;28.5;Lanter Christian;*;4;57.25;2;28.75;-1;0.25;10.0
+;2;38.5;Poltera Andrin;*;6;56.75;3;38.25;1;-0.25;10.0
o;2;48.5;Giger Samuel;***;1;59.25;1;49.25;-1;0.75;8.75

4c;Lanter Christian;*;;;;;;;;;57.25
+;;;Kuster Thomas;*;;;;;;;10.0
-;1;10.0;Krähenbühl Tobias;***;7;56.5;4;8.75;3;-1.25;8.75
+;4;18.75;Gähwiler Joshua (2004);;13;55.0;2;19.5;-2;0.75;10.0
o;2;28.75;Schneider Domenic;***;4;57.25;3;28.5;1;-0.25;8.5
+;7;37.25;Signer Tobias (2004);;12;55.25;8;37.0;1;-0.25;10.0
+;6;47.25;Schmid Gian (2003);;10;55.75;6;47.25;0;0.0;10.0

5a;Burkhalter Thomas (2003);;;;;;;;;;57.0
+;;;Steiner Lukas;;;;;;;;9.75
o;2;9.75;Schnurrenberger Roman;**;9;56.0;4;8.75;2;-1.0;8.5
+;6;18.25;Odermatt Gian Maria (2004);;6;56.75;5;18.5;-1;0.25;10.0
-;4;28.25;Bollhalder Manuel;*;13;55.0;7;27.5;3;-0.75;9.0
+;7;37.25;Tsirkin Stepan;;12;55.25;9;36.75;2;-0.5;9.75
+;7;47.0;Mannhart Jan (2003);;10;55.75;6;47.25;-1;0.25;10.0

6a;Poltera Andrin;*;;;;;;;;;56.75
+;;;Schudel Simon;*;;;;;;;10.0
o;1;10.0;Notz Beni;***;8;56.25;4;8.75;3;-1.25;8.5
+;5;18.5;Kolb Kilian (2005);;15;54.5;3;19.0;-2;0.5;10.0
+;3;28.5;Mannhart Jan (2003);;10;55.75;2;28.75;-1;0.25;9.75
o;3;38.25;Schneider Domenic;***;4;57.25;2;38.5;-1;0.25;8.75
+;7;47.0;Graf Nicola (2003);;13;55.0;9;46.5;2;-0.5;9.75

6b;Bürgler Patrick;;;;;;;;;;56.75
+;;;Wenger Dominic;;;;;;;;10.0
