2906-2017-06-11_Stoos-Schwinget-ST

1a;Wicki Joel;**;;;;;;;;;58.75
+;;;Thürig Mario;***;;;;;;;9.75
+;2;9.75;Blaser Theo;*;14;54.25;2;9.75;0;0.0;9.75
+;2;19.5;von Ah Benji;***;5;56.5;1;19.75;-1;0.25;9.75
+;2;29.25;Laimbacher Philipp;***;3;57.0;1;29.75;-1;0.5;9.75
+;1;39.0;Steinauer Adrian;**;4;56.75;3;38.25;2;-0.75;9.75
+;1;48.75;Laimbacher Philipp;***;3;57.0;2;48.25;1;-0.5;10.0

2a;Alpiger Nick;***;;;;;;;;;57.25
-;;;Nötzli Bruno;***;;;;;;;8.75
+;4;8.75;Hurschler Thomas;**;14;54.25;1;10.0;-3;1.25;9.75
+;5;18.5;Rohrer Ivan;**;14;54.25;1;19.75;-4;1.25;9.75
-;6;28.25;Ulrich Andreas;***;7;56.0;6;28.25;0;0.0;9.0
+;7;37.25;Zimmermann Martin;**;13;54.5;7;37.25;0;0.0;10.0
+;5;47.25;Schuler Philipp;**;8;55.75;5;47.25;0;0.0;10.0

3a;Erb Roger;**;;;;;;;;;57.0
+;;;Fankhauser Marco;**;;;;;;;9.75
+;2;9.75;Imhof Andi;***;21;35.25;5;8.5;3;-1.25;10.0
-;1;19.75;Brun Jonas;**;9;55.5;1;19.75;0;0.0;9.0
o;4;28.75;von Ah Benji;***;5;56.5;6;28.25;2;-0.5;8.5
+;7;37.25;Hurschler Thomas;**;14;54.25;8;37.0;1;-0.25;10.0
+;5;47.25;Gwerder Guido;**;9;55.5;6;47.0;1;-0.25;9.75

3b;Thoenen Henryc;**;;;;;;;;;57.0
-;;;Höfliger Andreas;**;;;;;;;8.75
+;4;8.75;Steinauer Adrian;**;4;56.75;2;9.75;-2;1.0;10.0
+;4;18.75;Suter David;**;17;53.25;4;18.75;0;0.0;10.0
-;4;28.75;Nötzli Bruno;***;8;55.75;5;28.5;1;-0.25;8.75
+;6;37.5;Inderbitzin Daniel;*;13;54.5;7;37.25;1;-0.25;9.75
+;5;47.25;Brun Jonas;**;9;55.5;6;47.0;1;-0.25;9.75

3c;Laimbacher Philipp;***;;;;;;;;;57.0
+;;;Krähenbühl Tobias;***;;;;;;;9.75
+;2;9.75;Schläpfer Matthias;*;13;54.5;1;10.0;-1;0.25;10.0
+;1;19.75;Räbmatter Patrick;***;5;56.5;1;19.75;0;0.0;10.0
o;1;29.75;Wicki Joel;**;1;58.75;2;29.25;1;-0.5;8.5
+;3;38.25;Bieri Marcel;**;4;56.75;2;38.5;-1;0.25;10.0
o;2;48.25;Wicki Joel;**;1;58.75;1;48.75;-1;0.5;8.75

4a;Steinauer Adrian;**;;;;;;;;;56.75
+;;;Voggensperger Janic;**;;;;;;;9.75
o;2;9.75;Thoenen Henryc;**;3;57.0;4;8.75;2;-1.0;8.75
+;5;18.5;Schläpfer Matthias;*;13;54.5;5;18.5;0;0.0;9.75
+;6;28.25;Schneider Domenic;***;6;56.25;9;27.5;3;-0.75;10.0
o;3;38.25;Wicki Joel;**;1;58.75;1;39.0;-2;0.75;8.75
+;6;47.0;Schneider Mario;**;10;55.25;7;46.75;1;-0.25;9.75

4b;Bieri Marcel;**;;;;;;;;;56.75
+;;;Stalder Remo;***;;;;;;;10.0
+;1;10.0;Baumann Roger;*;11;55.0;1;10.0;0;0.0;9.75
-;1;19.75;Forrer Arnold;***;7;56.0;4;18.75;3;-1.0;9.0
+;4;28.75;Battaglia Ursin;**;15;54.0;5;28.5;1;-0.25;9.75
o;2;38.5;Laimbacher Philipp;***;3;57.0;3;38.25;1;-0.25;8.5
+;6;47.0;Widmer Tobias;**;12;54.75;9;46.25;3;-0.75;9.75

4c;Giger Samuel;***;;;;;;;;;56.75
-;;;Ulrich Andreas;***;;;;;;;8.75
+;4;8.75;Kennel Stefan;**;11;55.0;2;9.75;-2;1.0;9.75
-;5;18.5;Mathis Marcel;***;6;56.25;3;19.0;-2;0.5;8.75
+;10;27.25;Brun Jonas;**;9;55.5;4;28.75;-6;1.5;9.75
+;8;37.0;Höfliger Andreas;**;9;55.5;7;37.25;-1;0.25;10.0
+;6;47.0;Grab Martin;***;8;55.75;5;47.25;-1;0.25;9.75

4d;Rychen Roger;***;;;;;;;;;56.75
-;;;Müllestein Mike;***;;;;;;;9.0
+;3;9.0;Schuler Philipp;**;8;55.75;1;10.0;-2;1.0;9.75
+;4;18.75;Inderbitzin Daniel;*;13;54.5;4;18.75;0;0.0;10.0
-;4;28.75;Grab Martin;***;8;55.75;6;28.25;2;-0.5;9.0
-;5;37.75;Nötzli Bruno;***;8;55.75;7;37.25;2;-0.5;9.0
+;7;46.75;Gwerder Carlo;**;11;55.0;8;46.5;1;-0.25;10.0

5a;Müllestein Mike;***;;;;;;;;;56.5
-;;;Rychen Roger;***;;;;;;;9.0
+;3;9.0;Bürli Roger;**;9;55.5;2;9.75;-1;0.75;10.0
+;3;19.0;Strebel Joel;**;18;53.0;4;18.75;1;-0.25;10.0
+;3;29.0;Thürig Mario;***;15;54.0;6;28.25;3;-0.75;10.0
o;1;39.0;von Ah Benji;***;5;56.5;4;38.0;3;-1.0;8.75
-;3;47.75;Mathis Marcel;***;6;56.25;4;47.5;1;-0.25;8.75

5b;von Ah Benji;***;;;;;;;;;56.5
+;;;Schneider Domenic;***;;;;;;;10.0
+;1;10.0;Schmid Samuel;**;20;35.5;2;9.75;1;-0.25;9.75
o;1;19.75;Wicki Joel;**;1;58.75;2;19.5;1;-0.25;8.5
+;6;28.25;Erb Roger;**;3;57.0;4;28.75;-2;0.5;9.75
+;4;38.0;Müllestein Mike;***;5;56.5;1;39.0;-3;1.0;9.75
-;3;47.75;Forrer Arnold;***;7;56.0;5;47.25;2;-0.5;8.75

5c;Räbmatter Patrick;***;;;;;;;;;56.5
+;;;Imhof Andi;***;;;;;;;9.75
+;2;9.75;Gwerder Carlo;**;11;55.0;2;9.75;0;0.0;10.0
o;1;19.75;Laimbacher Philipp;***;3;57.0;1;19.75;0;0.0;8.5
+;6;28.25;Gwerder Guido;**;9;55.5;5;28.5;-1;0.25;9.75
o;4;38.0;Mathis Marcel;***;6;56.25;5;37.75;1;-0.25;8.5
+;8;46.5;Baumann Roger;*;11;55.0;8;46.5;0;0.0;10.0

6a;Schneider Domenic;***;;;;;;;;;56.25
o;;;von Ah Benji;***;;;;;;;8.5
+;5;8.5;Ettlin Stefan;*;20;35.5;1;10.0;-4;1.5;10.0
-;5;18.5;Müller Michael;**;12;54.75;4;18.75;-1;0.25;9.0
o;9;27.5;Steinauer Adrian;**;4;56.75;6;28.25;-3;0.75;8.75
+;11;36.25;Fellmann Roman;*;15;54.0;8;37.0;-3;0.75;10.0
+;9;46.25;Kennel Stefan;**;11;55.0;8;46.5;-1;0.25;10.0

6b;Suppiger Werner;**;;;;;;;;;56.25
-;;;Eugster Ruedi;**;;;;;;;8.75
+;4;8.75;Hermann Oliver;*;25;34.0;5;8.5;1;-0.25;10.0
+;4;18.75;Mangold Michael;*;20;35.5;5;18.5;1;-0.25;10.0
-;4;28.75;Kindlimann Fabian;***;6;56.25;9;27.5;5;-1.25;8.75
-;6;37.5;Rohrer Ivan;**;14;54.25;8;37.0;2;-0.5;8.75
+;9;46.25;Stalder Remo;***;12;54.75;9;46.25;0;0.0;10.0

6c;Fankhauser Marco;**;;;;;;;;;56.25
o;;;Erb Roger;**;;;;;;;8.5
+;5;8.5;Voggensperger Janic;**;9;55.5;5;8.5;0;0.0;10.0
+;5;18.5;Imhof Andi;***;21;35.25;10;17.0;5;-1.5;9.75
-;6;28.25;Nägeli Marco;*;13;54.5;6;28.25;0;0.0;9.0
-;7;37.25;Ulrich Andreas;***;7;56.0;8;37.0;1;-0.25;9.0
+;9;46.25;Wyrsch Marco;*;12;54.75;9;46.25;0;0.0;10.0

6d;Kindlimann Fabian;***;;;;;;;;;56.25
-;;;Suppiger René;***;;;;;;;8.75
+;4;8.75;Käslin Ruedi;*;19;52.75;1;10.0;-3;1.25;9.75
-;5;18.5;Zimmermann Martin;**;13;54.5;4;18.75;-1;0.25;9.0
-;9;27.5;Suppiger Werner;**;6;56.25;4;28.75;-5;1.25;8.75
+;11;36.25;Blaser Theo;*;14;54.25;12;36.0;1;-0.25;10.0
+;9;46.25;Müller Michael;**;12;54.75;9;46.25;0;0.0;10.0

6e;Mathis Marcel;***;;;;;;;;;56.25
+;;;Schneider Mario;**;;;;;;;10.0
-;1;10.0;Suter David;**;17;53.25;2;9.75;1;-0.25;9.0
-;3;19.0;Giger Samuel;***;4;56.75;5;18.5;2;-0.5;8.75
+;8;27.75;Schmid Dominik;**;17;53.25;10;27.25;2;-0.5;10.0
+;5;37.75;Räbmatter Patrick;***;5;56.5;4;38.0;-1;0.25;9.75
-;4;47.5;Müllestein Mike;***;5;56.5;3;47.75;-1;0.25;8.75

7a;Forrer Arnold;***;;;;;;;;;56.0
-;;;Grab Martin;***;;;;;;;8.75
+;4;8.75;Reichmuth Marco;**;12;54.75;1;10.0;-3;1.25;10.0
-;4;18.75;Bieri Marcel;**;4;56.75;1;19.75;-3;1.0;9.0
+;8;27.75;Gwerder Carlo;**;11;55.0;7;28.0;-1;0.25;9.75
+;6;37.5;Kennel Stefan;**;11;55.0;4;38.0;-2;0.5;9.75
-;5;47.25;von Ah Benji;***;5;56.5;3;47.75;-2;0.5;8.75

7b;Ulrich Andreas;***;;;;;;;;;56.0
-;;;Giger Samuel;***;;;;;;;8.75
+;4;8.75;Nägeli Marco;*;13;54.5;2;9.75;-2;1.0;9.75
+;5;18.5;Döbeli Lukas (2000);*;18;53.0;5;18.5;0;0.0;9.75
-;6;28.25;Alpiger Nick;***;2;57.25;6;28.25;0;0.0;8.75
-;8;37.0;Fankhauser Marco;**;6;56.25;7;37.25;-1;0.25;9.0
+;10;46.0;Schlegel Sandro;**;13;54.5;10;46.0;0;0.0;10.0

8a;Schuler Philipp;**;;;;;;;;;55.75
+;;;Döbeli Andreas;*;;;;;;;10.0
o;1;10.0;Rychen Roger;***;4;56.75;3;9.0;2;-1.0;8.5
+;5;18.5;Käslin Ruedi;*;19;52.75;5;18.5;0;0.0;10.0
-;5;28.5;Bernold Christian;**;12;54.75;9;27.5;4;-1.0;8.75
+;7;37.25;Krähenbühl Tobias;***;10;55.25;9;36.75;2;-0.5;10.0
o;5;47.25;Alpiger Nick;***;2;57.25;5;47.25;0;0.0;8.5

8b;Grab Martin;***;;;;;;;;;55.75
-;;;Forrer Arnold;***;;;;;;;8.75
+;4;8.75;Geisser Lars;*;21;35.25;3;9.0;-1;0.25;9.75
+;5;18.5;Egli Pirmin;**;10;55.25;5;18.5;0;0.0;9.75
-;6;28.25;Rychen Roger;***;4;56.75;4;28.75;-2;0.5;9.0
+;7;37.25;Nägeli Marco;*;13;54.5;7;37.25;0;0.0;10.0
o;5;47.25;Giger Samuel;***;4;56.75;6;47.0;1;-0.25;8.5

8c;Nötzli Bruno;***;;;;;;;;;55.75
-;;;Alpiger Nick;***;;;;;;;8.75
+;4;8.75;Mangold Michael;*;20;35.5;1;10.0;-3;1.25;10.0
+;4;18.75;Bernold Christian;**;12;54.75;4;18.75;0;0.0;9.75
-;5;28.5;Thoenen Henryc;**;3;57.0;4;28.75;-1;0.25;8.75
-;7;37.25;Rychen Roger;***;4;56.75;5;37.75;-2;0.5;8.75
+;10;46.0;Dober Adrian;**;13;54.5;10;46.0;0;0.0;9.75

9a;Höfliger Andreas;**;;;;;;;;;55.5
-;;;Thoenen Henryc;**;;;;;;;8.75
+;4;8.75;Hochholdinger Roman;**;25;34.0;5;8.5;1;-0.25;10.0
o;4;18.75;Hurschler Thomas;**;14;54.25;5;18.5;1;-0.25;8.5
+;10;27.25;Mangold Michael;*;20;35.5;11;27.0;1;-0.25;10.0
o;7;37.25;Giger Samuel;***;4;56.75;8;37.0;1;-0.25;8.5
+;11;45.75;Battaglia Ursin;**;15;54.0;12;45.5;1;-0.25;9.75

